レースコード,レース日,レース場,レース回,締切時刻,取得日時,艇1_コース,艇1_スタート展示,艇2_コース,艇2_スタート展示,艇3_コース,艇3_スタート展示,艇4_コース,艇4_スタート展示,艇5_コース,艇5_スタート展示,艇6_コース,艇6_スタート展示
202601010601,2026-01-01,06,01R,,backfill-from-daily,1,0.11,2,0.14,3,0.19,4,0.21,5,0.13,6,0.02
202601010602,2026-01-01,06,02R,,backfill-from-daily,1,0.1,2,-0.08,3,-0.07,4,-0.03,5,-0.02,6,-0.1
202601010603,2026-01-01,06,03R,,backfill-from-daily,1,0.03,2,0.13,3,0.11,5,0.06,4,0.16,6,0.06
202601010604,2026-01-01,06,04R,,backfill-from-daily,1,-0.07,2,-0.11,3,-0.05,4,0.03,5,0.11,6,0.09
202601010605,2026-01-01,06,05R,,backfill-from-daily,1,0.14,2,0.03,3,0.07,6,-0.07,4,0.15,5,0.01
202601010606,2026-01-01,06,06R,,backfill-from-daily,1,-0.03,2,0.03,3,0.0,4,0.04,5,0.03,6,0.19
202601010607,2026-01-01,06,07R,,backfill-from-daily,1,0.11,2,0.02,5,0.05,6,0.16,3,0.06,4,0.02
202601010608,2026-01-01,06,08R,,backfill-from-daily,1,0.0,2,0.07,3,-0.05,4,0.27,5,0.03,6,-0.04
202601010609,2026-01-01,06,09R,,backfill-from-daily,1,0.08,2,-0.02,3,0.05,4,0.12,5,0.06,6,0.19
202601010610,2026-01-01,06,10R,,backfill-from-daily,1,0.05,2,0.11,3,0.07,4,0.04,5,0.28,6,0.12
202601010611,2026-01-01,06,11R,,backfill-from-daily,1,0.07,2,0.12,3,0.18,4,0.23,5,0.13,6,0.07
202601010612,2026-01-01,06,12R,,backfill-from-daily,1,0.08,2,0.09,3,0.11,4,0.2,6,0.08,5,0.0
202601010701,2026-01-01,07,01R,,backfill-from-daily,1,0.03,2,0.09,3,0.26,6,0.01,5,0.05,4,0.21
202601010702,2026-01-01,07,02R,,backfill-from-daily,1,-0.04,2,0.09,3,0.08,4,0.09,6,0.07,5,0.01
202601010703,2026-01-01,07,03R,,backfill-from-daily,1,-0.08,3,0.07,4,0.11,2,-0.05,5,0.02,6,-0.01
202601010704,2026-01-01,07,04R,,backfill-from-daily,1,0.28,3,0.09,4,0.06,2,0.18,5,0.2,6,0.0
202601010705,2026-01-01,07,05R,,backfill-from-daily,1,0.07,2,0.13,3,0.06,4,-0.04,6,-0.03,5,0.08
202601010706,2026-01-01,07,06R,,backfill-from-daily,1,-0.01,2,0.11,3,0.05,4,0.05,5,-0.08,6,0.35
202601010707,2026-01-01,07,07R,,backfill-from-daily,1,0.12,2,0.11,3,0.09,4,0.13,5,0.09,6,0.08
202601010708,2026-01-01,07,08R,,backfill-from-daily,1,0.01,2,-0.03,3,0.03,4,0.26,5,0.03,6,-0.1
202601010709,2026-01-01,07,09R,,backfill-from-daily,1,-0.11,2,-0.02,3,0.01,4,0.08,5,0.16,6,0.1
202601010710,2026-01-01,07,10R,,backfill-from-daily,1,-0.04,2,-0.09,3,-0.09,5,0.07,6,0.02,4,0.07
202601010711,2026-01-01,07,11R,,backfill-from-daily,1,0.01,2,0.07,3,0.01,4,-0.07,5,0.03,6,0.05
202601010712,2026-01-01,07,12R,,backfill-from-daily,1,0.01,2,0.1,3,-0.1,4,0.2,5,0.11,6,0.14
202601010801,2026-01-01,08,01R,,backfill-from-daily,1,0.09,2,0.13,3,0.17,4,0.02,5,0.11,6,0.07
202601010802,2026-01-01,08,02R,,backfill-from-daily,1,0.16,2,0.07,3,0.1,4,-0.01,5,0.02,6,0.01
202601010803,2026-01-01,08,03R,,backfill-from-daily,1,0.32,3,0.03,4,0.01,5,-0.01,2,0.02,6,-0.01
202601010804,2026-01-01,08,04R,,backfill-from-daily,1,-0.07,2,0.02,3,-0.01,4,-0.08,5,-0.06,6,0.02
