レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
202305132301,唐津ミニット開設１９周年記念,第5日,2023/05/13,唐津,01R,朝１戦一般,1800,雨,南西,1,1,逃げ,1,100,1,100,4,180,1-4,240,1,1-4,260,1,1-4,150,1,1-5,260,7,4-5,450,8,1-4-5,710,3,1-4-5,400,2,1,1,4850,野 中 一 平,20,78,6.72,1,0.15,108.2,2,4,4381,田 路 朋 史,67,37,6.68,4,0.19,111.2,3,5,4491,田 中 堅,66,73,6.77,5,0.23,112.1,4,3,4724,吉 田 祐 貴,54,74,6.74,3,0.19,113.4,5,6,5261,岡 暢 祐,21,76,6.75,6,0.16,115.3,6,2,5022,伊 藤 尚 汰,64,72,6.67,2,0.24,116.6
202305132302,唐津ミニット開設１９周年記念,第5日,2023/05/13,唐津,02R,３ライズ戦一,1800,曇り,南西,3,3,逃げ,1,140,1,100,2,110,1-2,240,1,1-2,140,1,1-2,110,1,1-4,190,3,2-4,250,6,1-2-4,740,3,1-2-4,360,2,1,1,4601,森 野 正 弘,17,64,6.66,1,0.09,109.3,2,2,3873,別 府 昌 樹,16,62,6.82,2,0.18,110.6,3,4,3741,松 尾 基 成,48,66,6.76,4,0.18,112.2,4,5,5223,森 清 友 翔,53,63,6.74,5,0.12,114.5,5,3,4552,杉 山 勝 匡,68,79,6.57,3,0.17,114.6,6,6,5263,花 田 凱 成,27,61,6.77,6,0.07,115.4
202305132304,唐津ミニット開設１９周年記念,第5日,2023/05/13,唐津,04R,おは４戦一般,1800,雨,南西,4,4,まくり,4,1020,4,260,3,140,4-3,3310,11,3-4,650,4,3-4,220,3,4-5,640,9,3-5,480,8,4-3-5,10040,29,3-4-5,900,5,1,4,3439,大 平 誉史明,24,85,6.8,4,0.17,109.3,2,3,4857,加 藤 翔 馬,65,38,6.7,3,0.26,110.4,3,5,4470,平 田 健之佑,26,60,6.85,5,0.25,112.5,4,2,4097,貫地谷 直 人,36,43,6.7,2,0.31,114.1,5,1,3892,草 場 康 幸,32,71,6.68,1,0.18,115.0,6,6,5258,仲 本 舜,56,82,6.75,6,0.27,117.0
202305132305,唐津ミニット開設１９周年記念,第5日,2023/05/13,唐津,05R,一般,1800,雨,南西,4,4,まくり,3,150,3,130,6,190,3-6,1110,5,3-6,1490,5,3-6,220,4,1-3,160,1,1-6,350,7,3-6-1,2890,13,1-3-6,700,2,1,3,4335,若 林 将,51,36,6.71,4,0.05,109.2,2,6,3233,小 畑 実 成,19,70,6.75,5,0.11,111.4,3,1,4879,山 崎 鉄 平,55,35,6.77,1,0.25,112.8,4,2,4318,桑 原 将 光,15,44,6.79,2,0.37,114.3,5,4,5022,伊 藤 尚 汰,64,72,6.81,3,0.38,116.8,6,5,5261,岡 暢 祐,21,76,6.73,6,0.1,117.7
202305132306,唐津ミニット開設１９周年記念,第5日,2023/05/13,唐津,06R,一般,1800,雨,南西,4,4,逃げ,1,390,1,100,2,100,1-2,290,1,1-2,150,1,1-2,120,1,1-3,160,4,2-3,150,3,1-2-3,510,1,1-2-3,190,1,1,1,4466,南 佑 典,14,77,6.76,1,0.08,110.0,2,2,3946,赤 岩 善 生,40,46,6.72,2,0.11,110.7,3,3,4533,峰 重 侑 治,47,33,6.71,3,0.17,112.0,4,6,3885,久 田 武,42,34,6.71,4,0.14,113.0,5,4,4319,三 宅 潤,23,69,6.79,5,0.12,115.7,6,5,5263,花 田 凱 成,27,61,6.76,6,0.13,117.8
202305132307,唐津ミニット開設１９周年記念,第5日,2023/05/13,唐津,07R,一般,1800,曇り,南西,4,4,逃げ,1,140,1,110,2,1230,1-2,890,3,1-2,550,2,1-2,150,2,1-3,120,1,2-3,180,3,1-2-3,1100,4,1-2-3,280,1,1,1,4467,渡 邉 俊 介,18,75,6.69,1,0.06,108.7,2,2,4633,森 智 也,50,65,6.7,2,0.07,110.2,3,3,3623,深 川 真 二,61,45,6.76,3,0.12,111.8,4,4,4978,山 田 和 佐,43,80,6.71,4,0.09,113.0,5,5,3350,藤 本 佳 史,39,39,6.74,5,0.11,114.6,6,6,5223,森 清 友 翔,53,63,6.71,6,0.19,115.8
202305132308,唐津ミニット開設１９周年記念,第5日,2023/05/13,唐津,08R,一般,1800,曇り,南西,5,5,まくり,3,270,3,250,4,1130,3-4,3370,9,3-4,1380,6,3-4,470,8,3-5,300,4,4-5,600,10,3-4-5,9260,25,3-4-5,2920,9,1,3,4381,田 路 朋 史,67,37,6.63,3,0.15,110.5,2,4,5055,眞 鳥 章 太,37,88,6.69,4,0.11,111.6,3,5,4409,坂 元 浩 仁,31,89,6.74,5,0.15,112.8,4,1,4950,高 岡 竜 也,34,90,6.71,1,0.23,113.4,5,6,3439,大 平 誉史明,24,85,6.8,6,0.18,114.5,6,2,5145,島 川 海 輝,28,81,6.69,2,0.23,116.9
202305132309,唐津ミニット開設１９周年記念,第5日,2023/05/13,唐津,09R,一般,1800,雨,南西,5,5,差し,3,580,3,170,1,100,3-1,1830,5,1-3,370,1,1-3,200,4,3-4,450,7,1-4,130,1,3-1-4,5060,17,1-3-4,580,1,1,3,4485,楠 原 正 剛,38,32,6.72,3,0.19,109.9,2,1,4598,加 藤 政 彦,69,41,6.66,1,0.25,112.1,3,4,4748,渡 邉 雄 朗,25,83,6.69,4,0.34,113.5,4,2,4470,平 田 健之佑,26,60,6.78,2,0.24,114.1,5,5,4420,津久井 拓 也,60,87,6.7,5,0.41,114.4,6,6,4401,小 林 泰,46,42,6.68,6,0.41,115.6
202305132310,唐津ミニット開設１９周年記念,第5日,2023/05/13,唐津,10R,準優勝戦,1800,雨,南西,5,5,逃げ,1,180,1,100,4,240,1-4,1940,10,1-4,1140,6,1-4,220,5,1-3,120,1,3-4,220,4,1-4-3,2670,8,1-3-4,300,1,1,1,4533,峰 重 侑 治,47,33,6.67,1,0.26,109.4,2,4,3873,別 府 昌 樹,16,62,6.75,4,0.19,111.2,3,3,3946,赤 岩 善 生,40,46,6.66,2,0.21,112.7,4,5,4097,貫地谷 直 人,36,43,6.73,5,0.51,113.1,5,6,4879,山 崎 鉄 平,55,35,6.74,6,0.16,113.2,6,2,4552,杉 山 勝 匡,68,79,6.51,3,0.23,117.4
202305132311,唐津ミニット開設１９周年記念,第5日,2023/05/13,唐津,11R,準優勝戦,1800,曇り,南西,5,5,逃げ,1,140,1,100,2,100,1-2,200,1,1-2,210,1,1-2,120,1,1-5,200,3,2-5,300,5,1-2-5,640,2,1-2-5,330,2,1,1,4335,若 林 将,51,36,6.65,1,0.17,110.2,2,2,4850,野 中 一 平,20,78,6.66,2,0.1,111.2,3,5,4601,森 野 正 弘,17,64,6.64,5,0.17,112.5,4,6,3892,草 場 康 幸,32,71,6.68,6,0.16,113.8,5,4,4633,森 智 也,50,65,6.67,4,0.13,114.5,6,3,3499,市 川 哲 也,49,67,6.74,3,0.15,116.9
