レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202606052101,2026-06-05,21,01R,08:32,2026-06-05T08:22:21.341448+09:00,3,一周,まわり足,直線,松尾 昂明,36.79,7.98,7.69,松田 竜馬,37.5,8.0,7.83,齊藤 優,37.6,7.92,7.71,柳瀬 興志,36.72,7.79,7.83,久永 祥平,37.34,7.82,7.83,長嶺 真李愛,38.8,8.8,7.75
202606051001,2026-06-05,10,01R,08:39,2026-06-05T08:30:40.454328+09:00,3,一周,まわり足,直線,西丸 侑太朗,36.52,5.38,6.6,遠藤 圭吾,37.33,5.35,6.7,江藤 敦宏,37.83,5.75,6.72,屋良 龍紀,37.3,5.5,6.65,山本 幸也,37.62,5.5,6.78,小坂 風太,37.85,5.77,6.8
202606051801,2026-06-05,18,01R,08:46,2026-06-05T08:36:49.793190+09:00,2,一周,まわり足,,谷村 一哉,37.31,11.57,,今泉 徹,37.93,11.81,,土屋 南,37.56,11.73,,草場 康幸,37.92,11.87,,岡谷 健吾,38.14,11.83,,仲本 舜,38.57,11.97,
202606052102,2026-06-05,21,02R,08:58,2026-06-05T08:48:19.244111+09:00,3,一周,まわり足,直線,森野 正弘,36.55,7.74,7.76,佐藤 世那,36.76,8.01,7.7,栗山 繁洋,37.36,8.2,7.94,谷津 幸宏,36.9,7.86,7.82,荒井 輝年,36.9,7.83,7.76,滝沢 芳行,37.36,8.03,7.82
202606051002,2026-06-05,10,02R,09:05,2026-06-05T08:56:25.948600+09:00,3,一周,まわり足,直線,畑田 汰一,36.95,5.43,6.62,岩下 巧斗,37.1,5.63,6.6,高山 敬悟,37.25,5.38,6.65,福西 広太郎,37.38,5.65,6.67,藤原 仙二,37.47,5.42,6.67,大月 遊雅,38.4,5.9,6.7
202606051802,2026-06-05,18,02R,09:12,2026-06-05T09:02:28.106373+09:00,2,一周,まわり足,,秋山 広一,37.48,11.67,,山崎 鉄平,37.85,11.7,,西橋 奈未,37.89,11.6,,上野 秀和,37.96,11.76,,馬野 耀,37.89,11.8,,小林 京平,37.72,11.73,
202606052103,2026-06-05,21,03R,09:24,2026-06-05T09:14:20.737160+09:00,3,一周,まわり足,直線,大橋 純一郎,36.61,7.66,7.84,川崎 智稔,36.92,7.9,7.75,竹井 奈美,37.0,7.86,7.76,中野 和裕,37.05,8.04,7.72,楠原 翔太,37.47,7.99,7.82,渡邉 英児,37.09,8.09,7.71
202606051003,2026-06-05,10,03R,09:31,2026-06-05T09:22:25.230228+09:00,3,一周,まわり足,直線,長谷川 晴哉,37.03,5.43,6.73,西川 拓利,36.93,5.58,6.65,佐藤 永梧,37.82,5.73,6.63,飛田 江己,37.67,5.75,6.75,牧村 俊輝,37.38,5.52,6.72,藤原 駿,37.92,5.92,6.77
202606051803,2026-06-05,18,03R,09:38,2026-06-05T09:28:20.983197+09:00,2,一周,まわり足,,安達 裕樹,37.73,11.48,,岡部 哲,38.42,11.92,,田中 京介,38.12,12.0,,山下 奈緒,38.45,11.87,,茅原 悠紀,38.28,11.84,,堤 啓輔,39.01,11.88,
202606052104,2026-06-05,21,04R,09:50,2026-06-05T09:41:48.704732+09:00,3,一周,まわり足,直線,田中 和也,36.5,7.88,7.78,浦田 晃嗣,37.39,8.15,7.84,松井 友汰,37.36,8.04,7.76,森永 隆,36.64,7.84,7.83,久保田 凪紗,38.81,7.95,7.7,末永 由楽,37.17,8.03,7.8
202606051004,2026-06-05,10,04R,09:57,2026-06-05T09:48:25.515027+09:00,3,一周,まわり足,直線,島川 海輝,37.28,5.47,6.7,鰐部 太空海,37.62,5.7,6.62,大島 隆乃介,37.52,5.63,6.72,沼田 大都,37.8,5.67,6.65,金子 龍斗,38.32,5.82,6.72,水谷 理人,37.22,5.5,6.58
202606051804,2026-06-05,18,04R,10:04,2026-06-05T09:54:19.682790+09:00,2,一周,まわり足,,竹田 辰也,37.48,11.57,,川上 剛,38.07,11.81,,大西 隆洋,38.51,11.93,,渡邉 真奈美,38.21,11.81,,福嶋 智之,38.26,11.88,,河野 主樹,37.79,11.8,
202606052105,2026-06-05,21,05R,10:16,2026-06-05T10:09:27.729533+09:00,3,一周,まわり足,直線,大瀧 明日香,36.86,7.96,7.74,横川 聖志,37.34,7.84,7.94,羽野 諒,37.54,8.15,7.83,梅原 祥平,37.16,7.99,7.79,菅沼 佳昭,37.46,8.18,7.7,中村 泰平,37.43,8.16,7.73
202606051005,2026-06-05,10,05R,10:23,2026-06-05T10:14:26.495076+09:00,3,一周,まわり足,直線,井本 昌也,37.0,5.58,6.6,山下 拓巳,37.47,5.68,6.62,小林 孝彰,37.32,5.55,6.72,黒田 剛,37.43,5.67,6.67,屋良 龍紀,38.93,6.37,6.65,佐藤 航,38.65,6.18,6.88
202606051805,2026-06-05,18,05R,10:30,2026-06-05T10:20:32.356446+09:00,2,一周,まわり足,,藤原 早菜,38.95,12.05,,金子 順一,38.74,11.97,,井内 将太郎,38.34,11.81,,福田 翔吾,38.48,11.87,,富永 正人,37.64,11.7,,津久井 拓也,38.23,12.11,
202606050801,2026-06-05,08,01R,10:31,2026-06-05T10:22:22.938522+09:00,3,一周,まわり足,直線,関野 文,36.78,5.37,7.12,國崎 良春,37.37,5.73,7.2,谷口 健一,38.41,5.8,7.41,滝沢 織寧,37.88,5.87,7.31,長野 未来,37.91,5.67,7.22,浅見 宗孝,37.6,5.63,7.33
