レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202606111001,2026-06-11,10,01R,08:32,2026-06-11T08:22:21.940715+09:00,3,一周,まわり足,直線,平尾 崇典,36.48,5.37,6.63,寺嶋 雄,37.48,5.9,6.78,眞崎 武蔵,37.35,5.83,6.67,山田 和佐,37.17,5.55,6.78,市川 健太,37.1,5.6,6.72,岡 暢祐,38.33,6.13,6.92
202606112301,2026-06-11,23,01R,08:39,2026-06-11T08:30:22.846312+09:00,3,一周,まわり足,直線,松下 一也,36.62,5.34,7.78,佐々木 英樹,37.25,5.65,7.82,久富 政弘,36.89,5.6,7.74,木場 悠介,37.13,5.6,7.84,花本 夏樹,37.63,5.49,7.79,山田 陽翔,39.2,6.07,7.87
202606111401,2026-06-11,14,01R,08:46,2026-06-11T08:36:23.843278+09:00,3,一周,まわり足,直線,河野 大,36.5,5.7,6.87,瀬川 大地,36.77,5.83,6.97,下田 哲也,37.67,5.9,7.17,本村 大,37.03,5.9,7.07,羽田 妃希,37.13,6.17,7.2,田中 きら,38.1,6.17,7.03
202606111002,2026-06-11,10,02R,08:58,2026-06-11T08:48:22.877208+09:00,3,一周,まわり足,直線,松本 博昭,37.18,5.85,6.62,吉田 俊彦,37.05,5.62,6.62,中村 栄治,37.35,5.78,6.7,川北 浩貴,37.83,5.95,6.68,幸野 史明,37.37,5.78,6.72,牧山 敦也,37.45,5.72,6.73
202606112302,2026-06-11,23,02R,09:05,2026-06-11T08:56:17.933889+09:00,3,一周,まわり足,直線,鈴木 博,36.83,5.27,7.8,高田 明,37.43,5.52,7.79,深澤 達徳,37.77,5.6,7.87,山口 晃朋,37.51,5.62,7.63,吉原 快誓,37.92,5.95,7.8,西村 仁吾,37.23,5.73,7.85
202606111402,2026-06-11,14,02R,09:12,2026-06-11T09:02:24.654459+09:00,3,一周,まわり足,直線,中島 秀治,36.96,6.04,6.98,南 彩寧,37.0,6.7,6.7,鈴木 峻佑,37.23,6.02,6.89,佐々木 和伸,36.74,5.79,7.03,寺田 夢生,38.5,6.13,6.86,池田 雄一,37.08,5.97,7.11
202606111003,2026-06-11,10,03R,09:24,2026-06-11T09:14:22.826562+09:00,3,一周,まわり足,直線,大田 直弥,37.62,5.75,6.65,一色 凌雅,37.08,5.37,6.72,古結 宏,37.6,5.73,6.75,東口 晃,37.23,5.62,6.68,新田 智彰,37.77,5.8,6.77,早川 理稀,37.62,5.95,6.72
202606112303,2026-06-11,23,03R,09:31,2026-06-11T09:22:22.420580+09:00,3,一周,まわり足,直線,渡部 悟,36.88,5.5,7.79,上之 晃弘,37.17,5.52,7.77,山下 心一,37.05,5.36,7.83,平田 健之佑,37.17,5.63,7.69,大森 翼,36.71,5.51,7.73,齋藤 達希,37.7,5.54,7.82
202606111403,2026-06-11,14,03R,09:38,2026-06-11T09:28:20.222289+09:00,3,一周,まわり足,直線,武井 莉里佳,36.97,6.13,6.77,高橋 龍治,36.85,6.22,6.99,谷川 里江,38.23,6.1,7.17,鋤柄 貴俊,37.93,6.27,7.03,山下 昂大,38.0,5.87,7.18,宇土 泰就,37.97,5.77,7.2
202606111004,2026-06-11,10,04R,09:50,2026-06-11T09:40:24.192220+09:00,3,一周,まわり足,直線,作間 章,36.62,5.42,6.63,松浦 勝,37.53,5.7,6.73,関 裕也,37.78,6.17,6.72,安田 政彦,37.75,5.77,6.7,村上 功祐,37.15,5.85,6.65,川島 拓郎,37.82,5.85,6.8
202606112304,2026-06-11,23,04R,09:59,2026-06-11T09:50:27.905747+09:00,3,一周,まわり足,直線,本岡 勝利,37.33,5.51,7.78,野口 勝弘,37.04,5.32,7.67,高野 哲史,36.89,5.38,7.69,篠崎 元志,36.73,5.51,7.71,信濃 由行,37.59,5.58,7.71,山口 隼人,37.54,5.5,7.96
202606111404,2026-06-11,14,04R,10:04,2026-06-11T09:54:18.946160+09:00,3,一周,まわり足,直線,深川 麻奈美,36.63,5.61,7.1,四宮 与寛,36.71,5.79,6.96,橋本 明,37.9,5.77,7.03,吉田 和仁,36.97,5.5,7.2,富田 恕生,37.7,5.9,7.09,福来 剛,36.1,5.67,7.07
202606111005,2026-06-11,10,05R,10:16,2026-06-11T10:06:21.269567+09:00,3,一周,まわり足,直線,藤田 浩人,36.98,5.57,6.62,片橋 幸貴,36.53,5.25,6.67,岸蔭 亮,37.82,5.87,6.72,真庭 明志,37.1,5.47,6.7,寺嶋 雄,37.57,5.73,6.7,飯島 昌弘,37.23,5.53,6.73
202606112305,2026-06-11,23,05R,10:25,2026-06-11T10:16:27.458740+09:00,3,一周,まわり足,直線,河村 了,37.02,5.33,7.77,室田 泰史,36.83,5.54,7.83,山田 晃大,37.36,5.46,7.86,久富 政弘,37.17,5.4,7.78,松下 哲也,37.66,5.79,7.8,小川 晃司,37.18,5.5,7.85
202606111101,2026-06-11,11,01R,10:31,2026-06-11T10:22:29.188229+09:00,3,一周,まわり足,直線,角 ひとみ,37.3,5.77,7.93,木下 雄介,37.09,5.63,7.97,加藤 啓太,37.86,5.9,7.92,門間 雄大,38.13,6.57,8.02,伊藤 将吉,37.87,6.0,7.83,籾山 佳岳,37.48,5.9,8.01
