レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202606032101,2026-06-03,21,01R,08:32,2026-06-03T08:22:24.758816+09:00,3,一周,まわり足,直線,出畑 孝典,36.23,7.64,7.73,松本 怜,37.41,7.93,7.69,中野 和裕,37.22,8.2,7.68,菅沼 佳昭,37.1,8.14,7.72,多羅尾 達之,37.28,7.97,7.75,知念 伶奈,37.6,8.2,7.64
202606032102,2026-06-03,21,02R,08:58,2026-06-03T08:48:42.075368+09:00,3,一周,まわり足,直線,森野 正弘,36.9,8.02,7.82,荒井 輝年,36.35,7.75,7.64,川崎 智稔,37.15,8.03,7.8,田中 和也,36.91,8.05,7.82,久保田 凪紗,37.59,8.09,7.73,久永 祥平,37.4,8.24,7.82
202606032103,2026-06-03,21,03R,09:24,2026-06-03T09:14:34.229253+09:00,3,一周,まわり足,直線,松井 友汰,36.38,7.67,7.73,池田 紫乃,37.5,8.07,7.78,中村 泰平,37.36,8.06,7.82,松田 竜馬,37.55,8.12,7.81,倉田 茂将,37.56,8.21,7.84,長嶺 真李愛,38.76,8.73,7.77
202606032104,2026-06-03,21,04R,09:50,2026-06-03T09:40:31.281916+09:00,3,一周,まわり足,直線,安河内 健,36.48,7.75,7.86,齊藤 優,37.19,7.92,7.93,中村 辰也,37.23,8.09,7.79,羽野 諒,37.88,8.49,7.83,佐藤 世那,37.28,7.87,7.77,森永 隆,37.09,8.05,7.75
202606032105,2026-06-03,21,05R,10:18,2026-06-03T10:08:23.401495+09:00,3,一周,まわり足,直線,葛原 大陽,36.47,7.6,7.79,栗山 繁洋,37.29,8.01,7.84,浦田 晃嗣,37.74,8.1,7.79,渡邉 英児,37.68,8.13,7.7,横川 聖志,37.77,8.05,7.99,馬場 剛,37.63,7.98,7.81
202606031101,2026-06-03,11,01R,10:39,2026-06-03T10:31:05.185467+09:00,3,一周,まわり足,直線,宮嵜 隆太郎,37.79,5.97,7.8,近藤 雄一郎,37.98,6.1,7.9,竹田 広樹,38.77,6.16,7.97,金子 和之,38.24,5.97,8.01,河野 主樹,37.83,6.0,7.97,高橋 嗣穏,38.54,6.29,8.07
202606031301,2026-06-03,13,01R,10:45,2026-06-03T10:36:23.230561+09:00,2,一周,まわり足,,岩井 繁,37.79,11.58,,三浦 裕貴,37.11,11.51,,古結 宏,37.5,11.48,,間野 兼礼,37.46,11.77,,飯田 庄吾,37.88,11.88,,三村 岳人,37.94,11.65,
202606032106,2026-06-03,21,06R,10:47,2026-06-03T10:38:21.064152+09:00,3,一周,まわり足,直線,滝沢 芳行,37.28,8.13,7.8,嘉手苅 徹哉,37.42,8.17,7.78,大瀧 明日香,37.5,8.32,7.81,松尾 昂明,37.56,8.32,7.73,天野 晶夫,37.39,8.1,7.84,谷津 幸宏,37.2,8.17,7.85
202606031302,2026-06-03,13,02R,11:08,2026-06-03T11:01:12.209311+09:00,2,一周,まわり足,,西丸 敦基,37.22,11.49,,清水 敦揮,37.98,11.64,,泉 具巳,37.57,11.63,,川野 芽唯,37.89,11.63,,古賀 智之,37.74,11.61,,日笠 勝弘,38.24,11.55,
202606031102,2026-06-03,11,02R,11:15,2026-06-03T11:06:21.844792+09:00,3,一周,まわり足,直線,栗原 直也,38.0,5.83,8.2,中島 昂章,38.27,5.76,8.25,加藤 翔,38.79,6.0,8.33,渡部 悟,38.32,6.08,8.29,原田 朱理,38.8,6.11,8.47,渡邊 雄斗,38.16,6.21,8.31
202606032107,2026-06-03,21,07R,11:17,2026-06-03T11:08:25.388136+09:00,3,一周,まわり足,直線,松田 竜馬,37.36,7.98,7.82,梅原 祥平,37.48,8.33,7.8,森林 太,37.42,8.1,7.86,松本 怜,37.83,8.49,7.73,常盤 海心,37.46,8.15,7.82,久保田 凪紗,38.18,7.93,7.77
202606031303,2026-06-03,13,03R,11:39,2026-06-03T11:30:47.564768+09:00,2,一周,まわり足,,杉江 浩明,37.77,11.67,,篠田 優也,38.03,11.59,,丹下 将,38.36,11.73,,中村 魁生,37.69,11.6,,三角 哲男,37.75,11.56,,古賀 千晶,39.48,12.14,
202606031103,2026-06-03,11,03R,11:42,2026-06-03T11:32:21.003551+09:00,3,一周,まわり足,直線,山崎 聖司,38.61,5.87,8.33,田代 達也,38.5,5.9,8.1,上田 洋平,39.06,6.18,8.1,河野 大,38.5,6.07,8.2,表 健太,39.21,6.36,8.23,鳥本 智史,38.56,6.2,8.17
202606032108,2026-06-03,21,08R,11:47,2026-06-03T11:38:25.771162+09:00,3,一周,まわり足,直線,柳瀬 興志,38.71,7.86,7.75,竹井 奈美,43.91,8.39,7.55,久永 祥平,,,,齊藤 優,40.73,9.97,7.48,中野 和裕,40.87,10.36,7.44,末永 由楽,41.28,11.71,7.42
202606030501,2026-06-03,05,01R,11:55,2026-06-03T11:46:18.669542+09:00,3,一周,まわり足,直線,後藤 美翼,36.85,5.73,7.06,福島 陽子,37.62,5.62,7.17,松瀬 弘美,37.44,6.02,7.0,笠野 友紀恵,36.84,5.66,7.08,高石 梨菜,37.96,5.98,7.21,浜田 亜理沙,38.21,5.76,7.17
202606031104,2026-06-03,11,04R,12:09,2026-06-03T12:01:20.452656+09:00,3,一周,まわり足,直線,佐々木 和伸,38.24,5.8,8.4,原田 雄次,38.5,6.17,8.27,樋口 範政,38.45,6.09,8.43,高村 諒,38.77,6.07,8.17,佐藤 右京,38.23,6.0,8.2,花田 和明,38.81,6.1,8.37
