レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202511060201,2025-11-06,2,01R,1,3,一周,まわり足,直線,木山 誠一,36.98,5.71,6.97,岩田 凌,36.95,5.53,6.97,江藤 敦宏,37.27,5.63,7.08,中村 真,36.76,5.6,6.8,石原 光,37.27,5.53,7.03,平岡 重典,36.86,5.7,7.03
202511060202,2025-11-06,2,02R,1,3,一周,まわり足,直線,鈴木 章司,36.5,5.9,6.73,仲口 博崇,36.43,6.03,6.8,吉岡 誠,37.73,5.97,6.94,宮崎 心之介,36.93,5.4,6.97,堀越 雄貴,37.24,5.26,7.11,大澤 普司,37.23,5.57,7.01
202511060203,2025-11-06,2,03R,1,3,一周,まわり足,直線,黒田 誠司,36.76,5.55,7.08,豊田 祥生,37.53,5.83,7.0,内田 圭,37.33,5.67,7.03,原田 雄次,37.63,5.83,6.97,岡瀬 正人,36.97,5.57,7.0,高橋 竜矢,36.3,5.2,7.03
202511060204,2025-11-06,2,04R,1,3,一周,まわり足,直線,芝田 京介,36.44,5.59,7.03,松本 博昭,37.98,5.82,6.93,川合 理司,37.57,5.6,7.18,市橋 卓士,37.3,5.7,7.03,永松 良教,37.28,5.78,6.9,滝沢 崚,37.29,5.84,6.9
202511060205,2025-11-06,2,05R,1,3,一周,まわり足,直線,石原 光,36.73,5.96,7.0,馬袋 義則,37.01,5.33,7.11,小森 信雄,37.3,5.4,7.03,竹間 隆晟,37.24,5.39,7.04,佐々木 翔斗,37.53,5.31,7.07,武田 信一,37.93,5.7,7.2
202511060206,2025-11-06,2,06R,1,3,一周,まわり足,直線,吉川 晴人,37.44,5.91,6.96,鈴木 博,37.56,5.66,7.04,島崎 丈一朗,37.18,5.39,6.98,吉岡 誠,37.59,5.57,7.07,出畑 孝成,37.59,5.54,7.07,山本 寛久,37.07,5.43,7.09
202511060207,2025-11-06,2,07R,1,3,一周,まわり足,直線,清水 攻二,36.56,5.64,7.01,大賀 龍之介,36.79,6.01,6.97,高橋 竜矢,36.29,5.26,7.04,木山 誠一,37.01,5.83,6.92,武田 正紀,37.57,5.9,7.07,宮崎 心之介,37.0,5.52,6.87
202511060208,2025-11-06,2,08R,1,3,一周,まわり足,直線,中辻 崇人,36.89,5.36,7.01,堀越 雄貴,37.03,5.37,7.15,黒田 誠司,37.13,5.56,7.03,芝田 京介,37.18,5.6,7.14,中野 希一,36.74,5.33,7.03,中村 真,36.64,5.53,6.94
202511060209,2025-11-06,2,09R,1,3,一周,まわり足,直線,馬袋 義則,36.33,5.68,7.01,滝沢 崚,37.33,5.5,6.87,岡瀬 正人,37.07,5.49,7.09,江藤 敦宏,38.07,5.63,7.09,仲口 博崇,36.96,5.97,6.8,青木 蓮,37.71,5.43,7.03
202511060210,2025-11-06,2,10R,1,3,一周,まわり足,直線,東本 勝利,36.67,6.13,6.77,鳥居塚 孝博,37.28,5.96,7.02,鈴木 博,36.93,5.63,7.08,永松 良教,36.67,5.65,6.9,鈴木 章司,37.06,5.96,6.9,原田 雄次,37.5,6.02,7.0
202511060211,2025-11-06,2,11R,1,3,一周,まわり足,直線,竹間 隆晟,36.57,5.33,6.9,清水 攻二,36.98,5.42,6.97,豊田 祥生,37.31,5.3,7.0,島崎 丈一朗,37.51,5.6,7.04,大澤 普司,37.1,5.83,6.9,松本 博昭,38.68,5.42,7.08
202511060212,2025-11-06,2,12R,1,3,一周,まわり足,直線,市橋 卓士,37.24,5.63,6.93,内田 圭,37.1,5.5,7.1,吉川 晴人,37.27,5.49,7.07,中野 希一,36.9,5.43,7.1,平岡 重典,37.67,5.56,7.0,大賀 龍之介,37.2,5.53,6.97
202511060601,2025-11-06,6,01R,1,3,一周,まわり足,直線,笠原 亮,37.78,5.58,7.8,河合 佑樹,36.82,5.54,7.79,羽野 直也,37.74,5.12,7.73,今泉 友吾,36.91,5.31,7.7,桑原 悠,37.31,5.49,7.67,西村 拓也,36.77,5.55,7.71
202511060602,2025-11-06,6,02R,1,3,一周,まわり足,直線,中野 次郎,37.39,5.49,7.81,大池 佑来,37.13,5.26,7.68,今垣 光太郎,37.82,5.7,7.97,板橋 侑我,36.95,5.46,7.77,中田 竜太,36.51,5.56,7.6,丸野 一樹,36.54,5.34,7.68
202511060603,2025-11-06,6,03R,1,3,一周,まわり足,直線,菅 章哉,37.27,5.54,7.64,守田 俊介,36.57,5.26,7.72,平本 真之,36.87,5.39,7.57,藤原 碧生,36.95,5.47,7.59,桐生 順平,36.73,5.39,7.65,齊藤 仁,37.19,5.52,7.67
202511060604,2025-11-06,6,04R,1,3,一周,まわり足,直線,新開 航,36.49,5.21,7.61,堀本 和也,37.0,5.46,7.71,深谷 知博,36.99,5.38,7.71,佐藤 翼,36.84,5.3,7.58,湯川 浩司,37.19,5.64,7.54,服部 幸男,37.31,5.65,7.63
202511060605,2025-11-06,6,05R,1,3,一周,まわり足,直線,井口 佳典,37.02,5.36,7.72,原田 幸哉,36.68,5.53,7.7,三嶌 誠司,36.91,5.45,7.75,上田 龍星,36.75,5.5,7.68,定松 勇樹,36.89,5.21,7.74,篠崎 仁志,37.22,5.48,7.7
202511060606,2025-11-06,6,06R,1,3,一周,まわり足,直線,畑田 汰一,36.76,5.36,7.71,山口 剛,37.07,5.6,7.88,石丸 海渡,37.03,5.42,7.71,金子 賢志,37.27,5.58,7.64,坪井 康晴,36.47,5.41,7.66,田中 信一郎,36.83,5.23,7.62
202511060607,2025-11-06,6,07R,1,3,一周,まわり足,直線,豊田 健士郎,36.69,5.45,7.74,桑原 悠,37.44,5.56,7.67,茅原 悠紀,37.22,5.47,7.56,中野 次郎,37.3,5.51,7.56,上野 真之介,37.33,5.42,7.76,池田 浩二,37.08,5.54,7.61
202511060608,2025-11-06,6,08R,1,3,一周,まわり足,直線,中島 孝平,36.12,5.33,7.69,若林 義人,36.69,5.68,7.71,石渡 鉄兵,37.25,5.5,7.79,丸野 一樹,36.54,5.46,7.71,菅 章哉,38.01,5.79,7.87,太田 和美,37.06,5.39,7.8
202511060609,2025-11-06,6,09R,1,3,一周,まわり足,直線,石野 貴之,36.82,5.39,7.68,湯川 浩司,36.73,5.36,7.69,桐生 順平,37.02,5.48,7.75,濱野谷 憲吾,37.11,5.47,7.83,河合 佑樹,37.37,5.4,7.62,板橋 侑我,36.79,5.71,7.68
202511060610,2025-11-06,6,10R,1,3,一周,まわり足,直線,佐藤 翼,36.3,5.36,7.73,菊地 孝平,36.63,5.33,7.68,西村 拓也,36.84,5.43,7.68,井口 佳典,37.0,5.51,7.81,瓜生 正義,37.12,5.5,7.76,平本 真之,36.77,5.55,7.7
202511060611,2025-11-06,6,11R,1,3,一周,まわり足,直線,深谷 知博,36.41,5.25,7.81,中田 竜太,36.68,5.26,7.76,船岡 洋一郎,37.24,5.46,7.68,坪井 康晴,36.85,5.45,7.7,羽野 直也,37.4,5.5,7.95,原田 幸哉,36.66,5.3,7.77
202511060612,2025-11-06,6,12R,1,3,一周,まわり足,直線,定松 勇樹,36.86,5.21,7.87,山口 達也,37.1,5.35,7.69,新開 航,37.09,5.46,7.74,守田 俊介,36.97,5.16,7.69,山口 剛,38.14,5.45,7.84,今垣 光太郎,37.54,5.68,7.93
202511060701,2025-11-06,7,01R,1,3,一周,まわり足,直線,小倉 康典,36.96,5.05,6.3,高橋 正男,36.56,4.94,6.29,黒明 花夢,37.39,5.56,6.25,滝沢 芳行,37.63,5.21,6.22,後藤 陽介,37.35,5.35,6.25,栗原 直也,36.43,5.0,6.11
202511060702,2025-11-06,7,02R,1,3,一周,まわり足,直線,萩原 知哉,36.96,5.0,6.37,赤澤 文香,37.77,5.27,6.29,柴田 光,37.12,5.18,6.13,廣瀬 真也,37.3,5.19,6.09,山本 兼士,37.85,5.32,6.29,田中 瀬里奈,37.73,5.31,6.22
202511060703,2025-11-06,7,03R,1,3,一周,まわり足,直線,金子 良昭,36.97,5.23,6.3,池永 太,37.38,5.28,6.43,古賀 智之,37.12,5.31,6.31,島倉 都,37.53,5.34,6.25,柘植 政浩,37.26,5.19,6.26,田中 堅,37.7,5.14,6.33
202511060704,2025-11-06,7,04R,1,3,一周,まわり足,直線,永田 楽,36.2,4.81,6.2,松井 友汰,36.72,4.86,6.28,毒島 誠,37.65,5.09,6.39,海老澤 泰行,37.79,5.21,6.3,菊池 峰晴,37.96,5.31,6.24,大場 恒季,36.86,5.35,6.43
202511060705,2025-11-06,7,05R,1,3,一周,まわり足,直線,奈須 啓太,37.13,4.81,6.36,小倉 康典,37.51,5.32,6.33,佐藤 博亮,37.09,5.1,6.36,亀山 雅幸,37.32,5.2,6.18,前田 健太郎,37.06,5.15,6.3,志賀 美優,38.0,5.38,6.33
202511060706,2025-11-06,7,06R,1,3,一周,まわり足,直線,松村 敏,36.14,4.74,6.18,近藤 颯斗,37.06,4.91,6.31,松尾 昂明,37.88,5.48,6.18,吉田 慎二郎,36.85,5.14,6.17,白井 友晴,36.78,5.13,6.16,大町 利克,37.71,5.2,6.37
202511060707,2025-11-06,7,07R,1,3,一周,まわり足,直線,和田 兼輔,36.95,5.22,6.25,滝沢 芳行,37.07,5.46,6.13,廣瀬 真也,37.28,5.19,6.16,後藤 正宗,37.72,5.39,6.11,島倉 都,37.32,5.38,6.3,林 風音,37.66,5.35,6.17
202511060708,2025-11-06,7,08R,1,3,一周,まわり足,直線,鈴木 雅希,36.96,5.09,6.23,萩原 知哉,36.82,5.16,6.11,安河内 将,36.89,5.28,6.07,古賀 智之,36.53,5.43,6.26,永田 楽,36.93,5.37,6.22,福田 宗平,36.69,5.04,6.21
202511060709,2025-11-06,7,09R,1,3,一周,まわり足,直線,亀山 雅幸,37.06,4.95,6.25,後藤 陽介,37.41,5.16,6.25,菊池 峰晴,37.23,5.24,6.35,山本 兼士,38.2,5.35,6.38,小林 文彦,37.64,5.42,6.24,川北 浩貴,37.97,5.69,6.22
202511060710,2025-11-06,7,10R,1,3,一周,まわり足,直線,柴田 光,37.05,5.01,6.35,前田 健太郎,37.12,5.37,6.25,大場 恒季,36.54,5.13,6.33,高橋 正男,36.95,5.25,6.27,松村 敏,36.85,5.08,6.37,柘植 政浩,37.6,5.2,6.15
202511060711,2025-11-06,7,11R,1,3,一周,まわり足,直線,池永 太,36.98,5.26,6.32,奈須 啓太,37.29,5.22,6.32,赤澤 文香,37.21,5.66,6.18,松井 友汰,36.65,5.43,6.38,和田 兼輔,37.22,5.26,6.36,吉田 慎二郎,36.41,5.16,6.2
202511060712,2025-11-06,7,12R,1,3,一周,まわり足,直線,安河内 将,36.37,4.97,6.19,松尾 昂明,37.11,5.24,6.08,田中 堅,37.32,5.07,6.2,佐藤 博亮,37.31,5.03,6.18,毒島 誠,36.35,4.99,6.35,後藤 正宗,37.28,5.07,6.31
202511060901,2025-11-06,9,01R,1,3,一周,まわり足,直線,烏野 賢太,36.9,4.6,8.37,多田 有佑,37.07,4.77,8.43,野間 大樹,37.0,4.73,8.37,倉尾 大介,37.1,4.87,8.07,井手 良太,36.93,4.8,8.3,西山 育,37.59,5.56,8.07
202511060902,2025-11-06,9,02R,1,3,一周,まわり足,直線,中村 守成,37.49,4.57,8.47,胡本 悟志,37.47,4.97,8.37,高橋 二朗,37.24,4.7,8.5,笠 雅雄,36.96,4.57,8.47,宮内 由紀英,37.8,4.63,8.57,鳥本 智史,37.51,4.7,8.47
202511060903,2025-11-06,9,03R,1,3,一周,まわり足,直線,小林 基樹,37.92,4.45,8.53,松田 淳平,36.97,4.47,8.4,松尾 拓,36.74,4.36,8.47,鈴木 柊介,37.83,4.63,8.47,笠置 博之,37.77,4.8,8.6,山田 祐也,37.57,4.8,8.33
202511060904,2025-11-06,9,04R,1,3,一周,まわり足,直線,藤丸 光一,37.13,4.57,8.57,花本 夏樹,37.94,4.66,8.57,坂本 雄紀,37.73,4.73,8.5,山本 浩次,37.57,4.8,8.43,牧原 崇,,,,大峯 豊,37.43,4.67,8.57
202511060905,2025-11-06,9,05R,1,3,一周,まわり足,直線,安達 裕樹,36.5,4.37,8.43,井手 良太,37.09,4.67,8.5,伊達 正利,37.97,4.79,8.33,浮田 圭浩,37.94,4.66,8.43,坪井 爽佑,38.03,4.67,8.7,寺島 吉彦,38.09,4.9,8.43
202511060906,2025-11-06,9,06R,1,3,一周,まわり足,直線,黒田 剛,36.97,4.47,8.53,桑原 将光,37.62,4.61,8.47,大庭 元明,37.51,4.58,8.53,松田 祐季,37.57,4.63,8.3,中村 守成,38.04,4.66,8.57,多田 有佑,37.74,4.79,8.23
202511060907,2025-11-06,9,07R,1,3,一周,まわり足,直線,森 智哉,37.13,4.47,8.4,杉山 貴博,36.97,4.4,8.27,杉田 篤光,37.8,4.7,8.27,渡邉 和将,37.57,4.73,8.37,鈴木 柊介,37.67,4.67,8.55,高橋 二朗,37.63,4.6,8.5
202511060908,2025-11-06,9,08R,1,3,一周,まわり足,直線,久永 祥平,37.23,4.6,8.73,荒井 翔伍,38.2,4.77,8.5,佐藤 悠,37.17,4.57,8.53,藤丸 光一,37.83,4.73,8.5,鳥本 智史,37.53,5.23,8.77,徳増 秀樹,37.7,4.97,8.2
202511060909,2025-11-06,9,09R,1,3,一周,まわり足,直線,津久井 拓也,37.57,4.43,8.43,倉尾 大介,37.47,4.47,8.17,笠置 博之,37.93,4.63,8.8,胡本 悟志,37.9,4.67,8.43,安達 裕樹,37.7,4.43,8.47,坂本 雄紀,37.83,4.33,8.47
202511060910,2025-11-06,9,10R,1,3,一周,まわり足,直線,中越 博紀,37.63,4.4,8.48,伊達 正利,38.57,4.73,8.33,大峯 豊,38.13,4.63,8.27,山田 祐也,38.1,4.83,8.23,郷原 章平,38.53,4.77,8.27,野間 大樹,38.27,4.73,8.33
202511060911,2025-11-06,9,11R,1,3,一周,まわり足,直線,杉田 篤光,37.57,4.5,8.53,江夏 満,37.4,4.67,8.53,牧原 崇,,,,烏野 賢太,37.61,4.57,8.57,松田 淳平,37.32,4.43,8.5,桑原 将光,37.77,4.83,8.34
202511060912,2025-11-06,9,12R,1,3,一周,まわり足,直線,松田 祐季,37.2,4.49,8.2,古田 祐貴,37.64,4.86,8.43,杉山 貴博,37.47,4.57,8.6,松尾 拓,37.17,4.4,8.53,荒井 翔伍,,,,山本 浩次,37.87,4.7,8.5
202511061201,2025-11-06,12,01R,1,2,一周,まわり足,,加倉 侑征,37.02,11.5,,中北 涼,37.87,11.91,,河内 悠利杏,37.78,12.15,,松本 真広,37.18,11.64,,守屋 大地,37.65,11.9,,畑 竜生,36.85,11.36,
202511061202,2025-11-06,12,02R,1,2,一周,まわり足,,石田 章央,36.83,11.57,,五反田 忍,38.42,12.19,,野相 弘司,37.59,11.76,,樋口 範政,37.53,11.83,,加藤 翔,38.01,11.92,,野田 亜湖,38.71,12.37,
202511061203,2025-11-06,12,03R,1,2,一周,まわり足,,土屋 蘭,37.62,11.9,,松井 賢治,37.96,12.2,,倉富 大誠,37.75,12.3,,山口 修路,37.29,11.76,,伊久間 陽優,37.31,11.71,,高橋 涼夏,37.94,12.01,
202511061204,2025-11-06,12,04R,1,2,一周,まわり足,,長畑 友輔,37.23,11.63,,沼田 七華,37.25,11.69,,森下 勇,37.54,11.78,,前田 聖文,37.35,11.67,,羽野 諒,37.68,11.83,,天野 友和,37.29,11.64,
202511061205,2025-11-06,12,05R,1,2,一周,まわり足,,深川 和仁,36.91,11.66,,守屋 大地,37.26,11.83,,山下 拓巳,37.65,11.93,,竹腰 正樹,38.1,11.93,,若林 麗,38.36,12.15,,吉川 喜継,38.03,12.07,
202511061206,2025-11-06,12,06R,1,2,一周,まわり足,,佐竹 太一,36.62,11.38,,樋口 範政,37.69,11.83,,萩原 秀人,37.21,11.69,,野相 弘司,37.97,12.07,,河内 悠利杏,37.79,12.0,,小池 公生,37.88,12.09,
