レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202511080201,2025-11-08,2,01R,1,3,一周,まわり足,直線,芝田 京介,36.64,5.82,6.8,岩田 凌,36.47,5.66,6.85,武田 信一,37.03,5.8,6.97,川合 理司,37.26,5.47,7.03,出畑 孝成,36.68,5.52,6.9,小森 信雄,37.15,5.53,7.05
202511080202,2025-11-08,2,02R,1,3,一周,まわり足,直線,滝沢 崚,36.96,5.43,6.83,鈴木 章司,36.54,5.9,6.8,岡瀬 正人,36.58,5.56,7.0,石原 光,37.02,5.86,6.88,吉川 晴人,37.07,5.69,6.87,吉岡 誠,37.23,6.28,6.9
202511080203,2025-11-08,2,03R,1,3,一周,まわり足,直線,永松 良教,37.21,5.69,6.74,黒田 誠司,37.19,5.47,6.97,松本 博昭,38.34,5.43,6.95,武田 正紀,38.36,5.51,6.9,仲口 博崇,37.57,6.03,6.73,清水 攻二,37.3,5.77,6.83
202511080204,2025-11-08,2,04R,1,3,一周,まわり足,直線,木山 誠一,36.31,5.86,6.7,馬袋 義則,36.48,5.77,6.83,江藤 敦宏,37.05,5.74,6.93,山本 寛久,36.16,5.81,6.83,宮崎 心之介,36.21,5.24,6.8,島崎 丈一朗,37.1,5.4,6.97
202511080205,2025-11-08,2,05R,1,3,一周,まわり足,直線,平岡 重典,36.82,5.73,6.83,原田 雄次,37.5,6.17,6.98,内田 圭,37.46,5.47,6.93,出畑 孝成,36.98,5.39,6.87,竹間 隆晟,36.5,5.33,6.87,堀越 雄貴,37.18,5.36,6.88
202511080206,2025-11-08,2,06R,1,3,一周,まわり足,直線,鳥居塚 孝博,36.57,5.57,7.0,石原 光,37.23,5.53,6.93,川合 理司,37.63,5.63,7.07,高橋 竜矢,36.46,5.33,6.94,滝沢 崚,37.19,5.61,6.84,佐々木 翔斗,36.66,5.4,6.94
202511080207,2025-11-08,2,07R,1,3,一周,まわり足,直線,豊田 祥生,36.51,5.33,6.93,市橋 卓士,36.8,5.37,6.93,永松 良教,37.56,5.66,6.88,黒田 誠司,37.14,5.7,6.9,芝田 京介,37.24,5.89,7.13,大澤 普司,36.98,5.59,6.88
202511080208,2025-11-08,2,08R,1,3,一周,まわり足,直線,武田 正紀,37.21,5.72,6.86,岡瀬 正人,36.67,5.6,6.8,島崎 丈一朗,36.88,5.63,6.87,武田 信一,37.4,5.6,6.93,木山 誠一,36.83,6.4,6.67,東本 勝利,37.02,5.39,6.87
202511080209,2025-11-08,2,09R,1,3,一周,まわり足,直線,吉川 晴人,37.35,5.62,6.76,江藤 敦宏,37.5,5.83,6.85,原田 雄次,37.5,5.92,6.83,宮崎 心之介,36.12,5.56,6.67,平岡 重典,37.03,5.97,6.87,岩田 凌,37.16,5.77,6.83
202511080210,2025-11-08,2,10R,1,3,一周,まわり足,直線,竹間 隆晟,36.12,5.15,6.85,山本 寛久,36.36,5.38,6.8,鈴木 章司,36.83,5.66,6.79,佐々木 翔斗,36.57,5.47,6.9,馬袋 義則,36.8,5.07,6.97,鳥居塚 孝博,37.35,5.31,7.0
202511080211,2025-11-08,2,11R,1,3,一周,まわり足,直線,仲口 博崇,37.67,5.6,6.77,高橋 竜矢,36.91,5.27,6.77,市橋 卓士,37.4,5.57,6.85,大澤 普司,37.17,5.77,6.95,松本 博昭,38.27,5.49,6.97,内田 圭,37.44,5.37,6.93
202511080212,2025-11-08,2,12R,1,3,一周,まわり足,直線,中辻 崇人,36.46,5.77,6.83,青木 蓮,37.33,5.37,6.97,中村 真,37.39,5.33,6.83,中野 希一,37.64,5.36,6.93,鈴木 博,36.71,5.27,6.87,大賀 龍之介,36.96,5.81,6.8
202511080601,2025-11-08,6,01R,1,3,一周,まわり足,直線,河合 佑樹,36.56,5.38,7.65,船岡 洋一郎,37.0,5.57,7.84,佐藤 翼,36.78,5.38,7.66,板橋 侑我,37.12,5.49,7.81,桑原 悠,37.03,5.68,7.81,今泉 友吾,36.39,5.55,7.76
202511080602,2025-11-08,6,02R,1,3,一周,まわり足,直線,定松 勇樹,36.57,5.47,7.69,服部 幸男,36.95,5.45,7.63,堀本 和也,36.97,5.4,7.65,篠崎 仁志,36.65,5.62,7.64,中野 次郎,37.03,5.69,7.52,山口 達也,36.92,5.65,7.54
202511080603,2025-11-08,6,03R,1,3,一周,まわり足,直線,中田 竜太,36.01,5.49,7.6,豊田 健士郎,36.95,5.4,7.71,菅 章哉,37.26,5.87,7.69,湯川 浩司,36.81,5.65,7.72,桐生 順平,36.53,5.59,7.69,藤原 碧生,36.62,5.37,7.79
202511080604,2025-11-08,6,04R,1,3,一周,まわり足,直線,山口 剛,36.64,5.46,7.63,田中 信一郎,36.66,5.35,7.63,若林 義人,36.83,5.56,7.52,西村 拓也,36.82,5.54,7.63,今垣 光太郎,37.56,5.72,7.71,金子 賢志,37.61,5.47,7.57
202511080605,2025-11-08,6,05R,1,3,一周,まわり足,直線,羽野 直也,36.95,5.61,7.58,大池 佑来,36.73,5.32,7.55,太田 和美,36.9,5.47,7.62,石丸 海渡,37.16,5.46,7.65,新開 航,36.5,5.3,7.59,船岡 洋一郎,37.01,5.42,7.47
