レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202511230102,2025-11-23,01,02R,1,3,半周ラップ,まわり足,直線,塩崎 優司,18.73,4.54,7.55,吉川 昭男,18.63,4.62,7.56,越智 照浩,18.66,4.75,7.55,鰐部 太空海,18.6,4.48,7.55,港 理樹,18.63,4.62,7.58,尾嶋 一広,18.42,4.46,7.52
202511230103,2025-11-23,01,03R,1,3,半周ラップ,まわり足,直線,竹腰 正樹,18.53,4.4,7.53,北川 太一,18.31,4.66,7.6,大池 佑来,18.34,4.39,7.55,松尾 光広,18.8,4.74,7.71,畑 和宏,18.35,4.61,7.57,宮本 裕之,18.39,4.39,7.62
202511230104,2025-11-23,01,04R,1,3,半周ラップ,まわり足,直線,川原 涼,18.47,4.39,7.64,津久井 拓也,18.59,4.46,7.55,黒田 誠司,18.58,4.57,7.7,藤井 徹,18.68,4.6,7.5,佐藤 世那,,,,村岡 賢人,18.06,4.43,7.64
202511230105,2025-11-23,01,05R,1,3,半周ラップ,まわり足,直線,嶋田 貴支,18.78,4.69,7.6,椎名 豊,18.13,4.49,7.58,杉山 正樹,18.3,4.45,7.59,堂原 洋史,18.5,4.74,7.69,小川 晃司,18.61,4.45,7.45,宇留田 翔平,18.35,4.48,7.61
202511230106,2025-11-23,01,06R,1,3,半周ラップ,まわり足,直線,寺本 重宣,18.46,4.33,7.57,廣瀬 凜,18.31,4.74,7.5,菊地 敬介,18.5,4.54,7.77,越智 照浩,18.88,4.89,7.85,齋藤 勇,18.73,4.66,7.67,岩井 繁,18.78,4.54,7.81
202511230107,2025-11-23,01,07R,1,3,半周ラップ,まわり足,直線,松尾 光広,18.96,4.75,7.54,小西 英輝,18.98,4.65,7.5,石野 貴之,18.61,4.35,7.53,坂井 康嗣,19.18,4.93,7.56,塚越 海斗,18.81,4.77,7.49,港 理樹,18.98,4.86,7.5
202511230108,2025-11-23,01,08R,1,3,半周ラップ,まわり足,直線,三苫 晃幸,18.77,4.66,7.5,畑 和宏,18.66,4.82,7.58,森 竜也,18.85,4.97,7.48,加藤 高史,18.94,4.56,7.47,吉村 誠,18.87,4.48,7.62,藤井 徹,18.98,4.71,7.68
202511230109,2025-11-23,01,09R,1,3,半周ラップ,まわり足,直線,中村 日向,18.15,4.47,7.39,鰐部 太空海,18.63,4.42,7.37,佐藤 世那,,,,古賀 智之,18.4,4.6,7.39,北川 太一,18.29,4.7,7.39,永井 源,18.63,4.58,7.42
202511230110,2025-11-23,01,10R,1,3,半周ラップ,まわり足,直線,清水 敦揮,18.58,5.02,7.3,中里 英夫,18.31,4.81,7.53,宮本 裕之,18.79,4.54,7.46,川原 涼,18.66,4.78,7.53,川上 聡介,18.73,4.9,7.6,数原 魁,18.83,4.86,7.45
202511230111,2025-11-23,01,11R,1,3,半周ラップ,まわり足,直線,石野 貴之,18.64,4.41,7.4,尾嶋 一広,18.42,4.5,7.45,竹腰 正樹,18.81,4.41,7.52,寺本 重宣,18.82,4.51,7.46,嶋田 貴支,18.82,4.45,7.54,津久井 拓也,18.48,4.67,7.48
