レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202511150101,2025-11-15,1,01R,1,3,半周ラップ,まわり足,直線,飯島 誠,18.91,4.57,7.78,戸塚 邦好,18.73,4.71,7.65,平石 和男,18.56,4.52,7.78,峰重 侑治,18.32,4.66,7.78,丸山 祐也,18.98,5.0,7.8,宮崎 奏磨,18.93,5.02,7.83
202511150102,2025-11-15,1,02R,1,3,半周ラップ,まわり足,直線,鋤柄 貴俊,18.96,5.86,7.75,田中 宏樹,19.01,4.86,7.73,藤岡 俊介,18.78,4.82,7.75,中 亮太,18.5,4.79,7.62,金子 拓矢,18.98,5.08,7.65,是澤 孝宏,19.38,5.23,7.81
202511150103,2025-11-15,1,03R,1,3,半周ラップ,まわり足,直線,河野 真也,18.7,4.5,7.78,清水 沙樹,18.82,4.81,7.78,齋藤 和政,18.74,4.53,7.74,大澤 風葵,18.51,4.71,7.72,野田部 宏子,19.16,4.99,7.81,三浦 敬太,18.38,4.66,7.65
202511150104,2025-11-15,1,04R,1,3,半周ラップ,まわり足,直線,中村 尊,18.16,4.44,7.73,本部 めぐみ,18.65,4.82,7.68,寺田 千恵,18.38,4.6,7.59,中谷 朋子,18.86,4.62,7.39,木下 雄介,18.36,4.45,7.63,西川 拓利,18.72,4.54,7.65
202511150105,2025-11-15,1,05R,1,3,半周ラップ,まわり足,直線,田口 節子,18.44,4.38,7.54,藤生 雄人,18.52,4.5,7.65,佐竹 太一,18.5,4.67,7.66,丸山 祐也,18.69,4.74,7.59,福島 勇樹,18.7,5.31,7.73,吉田 凌太朗,18.52,4.56,7.66
202511150106,2025-11-15,1,06R,1,3,半周ラップ,まわり足,直線,丹下 将,18.89,4.51,7.78,鈴木 祐美子,,,,立具 敬司,18.78,4.69,7.61,後藤 隼之,18.7,4.64,7.73,樋口 喜彦,18.9,4.42,7.68,鳥居塚 嶺王,18.99,4.5,7.62
202511150107,2025-11-15,1,07R,1,3,半周ラップ,まわり足,直線,山下 昂大,18.55,4.73,7.5,宮迫 暢彦,18.76,4.52,7.58,島田 賢人,18.3,4.49,7.44,野田部 宏子,18.78,4.6,7.49,今泉 徹,18.7,4.46,7.55,栗原 謙治,19.07,4.86,7.7
202511150108,2025-11-15,1,08R,1,3,半周ラップ,まわり足,直線,平石 和男,18.51,5.5,7.42,齋藤 和政,18.78,4.73,7.42,本部 めぐみ,18.86,4.99,7.57,川合 理司,19.17,4.76,7.73,小池 哲也,18.49,4.66,7.48,鈴木 結平太,18.62,4.64,7.63
202511150109,2025-11-15,1,09R,1,3,半周ラップ,まわり足,直線,西川 拓利,18.86,4.34,7.42,福島 勇樹,18.8,4.53,7.5,大澤 風葵,18.32,4.67,7.34,藤岡 俊介,18.5,4.68,7.6,藤生 雄人,18.73,4.7,7.54,中 亮太,18.35,4.64,7.56
202511150110,2025-11-15,1,10R,1,3,半周ラップ,まわり足,直線,三浦 敬太,18.3,4.7,7.42,金子 拓矢,18.25,4.49,7.5,後藤 隼之,18.54,4.48,7.58,佐竹 太一,18.25,4.42,7.43,丹下 将,18.88,4.54,7.66,中村 尊,18.13,4.49,7.46
202511150111,2025-11-15,1,11R,1,3,半周ラップ,まわり足,直線,吉田 凌太朗,18.19,4.8,7.55,木下 雄介,18.26,4.61,7.5,田口 節子,18.61,4.67,7.66,寺田 千恵,18.42,4.3,7.47,田中 宏樹,18.9,4.64,7.57,鋤柄 貴俊,18.58,4.62,7.66
202511150112,2025-11-15,1,12R,1,3,半周ラップ,まわり足,直線,島田 賢人,18.61,4.9,7.38,中谷 朋子,18.82,4.65,7.4,小池 哲也,18.61,4.77,7.43,飯島 誠,18.85,4.73,7.48,清水 沙樹,18.55,4.5,7.4,峰重 侑治,18.46,4.65,7.42
202511150201,2025-11-15,2,01R,1,3,一周,まわり足,直線,原田 才一郎,35.84,5.24,6.81,井口 佳典,36.5,5.2,6.87,中野 次郎,36.29,5.19,7.01,石渡 鉄兵,36.49,5.51,7.0,畑田 汰一,36.2,5.26,6.81,羽野 直也,37.21,5.47,6.97
202511150202,2025-11-15,2,02R,1,3,一周,まわり足,直線,新開 航,36.34,5.59,6.81,武田 光史,36.78,5.55,6.83,西村 拓也,37.19,5.36,6.92,豊田 健士郎,36.88,5.3,6.97,菅 章哉,37.14,5.55,6.87,山口 剛,36.3,5.13,6.88
202511150203,2025-11-15,2,03R,1,3,一周,まわり足,直線,桑原 悠,36.69,5.2,7.01,飛田 江己,36.89,5.74,6.93,今泉 友吾,36.26,5.37,6.83,湯川 浩司,36.59,5.38,6.9,瓜生 正義,36.85,5.32,6.92,山口 達也,37.44,5.2,7.09
202511150204,2025-11-15,2,04R,1,3,一周,まわり足,直線,山崎 郡,36.49,5.34,6.9,岩瀬 裕亮,36.52,5.41,6.94,中島 孝平,36.9,5.69,6.88,深谷 知博,36.57,5.33,6.92,北野 輝季,37.05,5.57,6.97,黒井 達矢,37.09,5.74,7.24
202511150205,2025-11-15,2,05R,1,3,一周,まわり足,直線,濱野谷 憲吾,36.14,5.83,6.74,石野 貴之,36.62,5.26,6.86,中野 希一,36.83,5.47,6.93,茅原 悠紀,36.45,5.15,6.97,秋元 哲,37.11,5.13,7.0,大池 佑来,37.73,5.26,7.0
202511150206,2025-11-15,2,06R,1,3,一周,まわり足,直線,板橋 侑我,36.4,5.32,6.84,平尾 崇典,36.17,5.3,6.86,定松 勇樹,36.81,5.04,6.97,安河内 将,36.63,5.57,6.77,中野 次郎,36.44,5.3,6.95,桐生 順平,36.53,5.31,6.85
202511150207,2025-11-15,2,07R,1,3,一周,まわり足,直線,豊田 健士郎,36.41,5.4,6.86,齊藤 仁,36.53,5.43,7.03,井口 佳典,36.87,5.37,6.93,太田 和美,36.87,5.43,6.97,篠崎 仁志,37.42,5.3,6.89,菊地 孝平,37.29,5.65,6.83
202511150208,2025-11-15,2,08R,1,3,一周,まわり足,直線,今泉 友吾,36.27,5.63,6.7,船岡 洋一郎,36.72,5.41,6.93,山口 剛,36.66,6.23,6.84,原田 才一郎,36.53,5.97,6.8,上野 真之介,36.6,5.48,6.8,中田 竜太,36.45,5.52,6.8
202511150209,2025-11-15,2,09R,1,3,一周,まわり足,直線,深谷 知博,36.19,5.59,6.77,佐藤 翼,36.45,5.55,6.8,上田 龍星,36.88,5.32,6.91,飛田 江己,36.9,5.47,6.82,坪井 康晴,35.96,5.44,6.8,西村 拓也,36.73,5.31,6.9
202511150210,2025-11-15,2,10R,1,3,一周,まわり足,直線,瓜生 正義,36.27,6.0,6.8,北野 輝季,36.75,5.54,6.87,守田 俊介,36.33,5.57,6.86,菅 章哉,37.26,5.7,6.93,濱野谷 憲吾,36.67,5.99,6.83,畑田 汰一,36.5,5.57,6.84
202511150211,2025-11-15,2,11R,1,3,一周,まわり足,直線,湯川 浩司,36.39,5.48,6.82,秋元 哲,37.03,5.5,6.97,桐生 順平,36.51,5.09,6.95,中島 孝平,36.19,5.37,6.86,丸野 一樹,36.13,5.37,6.87,田村 隆信,36.53,5.38,6.97
202511150212,2025-11-15,2,12R,1,3,一周,まわり足,直線,茅原 悠紀,36.28,5.23,6.87,新開 航,36.7,5.37,6.9,篠崎 仁志,36.57,5.5,6.97,平尾 崇典,36.26,5.37,6.85,桑原 悠,36.93,5.43,6.96,原田 幸哉,36.74,5.25,6.87
202511150701,2025-11-15,7,01R,1,3,一周,まわり足,直線,杉江 浩明,36.63,5.08,6.11,阿波 勝哉,36.9,5.01,6.27,吉原 聖人,36.58,5.22,6.21,野中 義生,36.61,5.49,6.15,岸本 隆,36.63,5.33,6.21,香月 大介,37.08,5.92,6.17
202511150702,2025-11-15,7,02R,1,3,一周,まわり足,直線,樋口 範政,36.94,4.92,6.27,表 憲一,37.51,4.88,6.26,池田 雷太,36.83,5.16,6.14,山本 隆幸,36.57,4.88,6.22,谷 勝幸,37.29,5.5,6.18,角谷 健吾,37.56,5.25,6.36
202511150703,2025-11-15,7,03R,1,3,一周,まわり足,直線,後藤 浩,36.55,5.18,6.22,繁野谷 圭介,36.85,5.05,6.16,今出 晋二,36.86,5.19,6.26,濱崎 誠,37.32,5.4,6.33,坂口 周,37.07,5.1,6.22,土屋 太朗,37.02,5.43,6.08
202511150704,2025-11-15,7,04R,1,3,一周,まわり足,直線,伊達 正利,37.0,5.05,6.2,古川 誠之,36.51,5.13,6.1,黒崎 竜也,36.65,5.17,6.05,石倉 洋行,36.52,5.16,6.11,佐々木 英樹,37.28,5.25,6.33,前田 光昭,37.72,5.58,6.31
202511150705,2025-11-15,7,05R,1,3,一周,まわり足,直線,天野 誠,36.73,5.06,6.22,中里 昌志,36.93,5.27,6.1,香月 大介,37.66,5.36,6.18,飯島 昌弘,37.03,5.54,6.26,出畑 孝典,36.95,5.36,6.14,橋口 真樹,37.24,5.42,6.2
202511150706,2025-11-15,7,06R,1,3,一周,まわり足,直線,阿波 勝哉,36.31,4.73,6.35,上平 真二,36.87,4.9,6.3,冨田 秀幸,36.93,5.05,6.28,樋口 範政,36.99,5.09,6.23,山本 寛久,36.74,5.31,6.28,大場 敏,36.88,5.21,6.36
202511150707,2025-11-15,7,07R,1,3,一周,まわり足,直線,安田 政彦,37.75,5.51,6.18,野中 義生,36.75,5.1,6.27,服部 幸男,37.23,5.29,6.25,芦澤 望,36.68,4.98,6.21,高橋 真吾,37.31,5.11,6.31,表 憲一,36.96,5.16,6.27
202511150708,2025-11-15,7,08R,1,3,一周,まわり足,直線,石田 政吾,36.54,4.81,6.3,杉江 浩明,36.81,5.11,6.26,前田 光昭,37.9,4.99,6.27,仲口 博崇,37.08,5.02,6.38,大澤 普司,36.76,5.09,6.28,谷 勝幸,37.12,5.33,6.18
202511150709,2025-11-15,7,09R,1,3,一周,まわり足,直線,出畑 孝典,36.22,4.95,6.16,岩崎 正哉,37.06,4.95,6.29,佐々木 英樹,37.63,5.17,6.26,西島 義則,36.86,5.15,6.15,後藤 浩,36.74,5.21,6.27,田中 信一郎,36.51,5.0,6.15
202511150710,2025-11-15,7,10R,1,3,一周,まわり足,直線,山本 寛久,36.63,5.08,6.27,濱崎 誠,36.93,5.31,6.26,岸本 隆,36.95,5.23,6.21,中里 昌志,36.76,5.22,6.2,徳増 秀樹,36.46,5.39,6.03,古川 誠之,36.51,5.19,6.17
202511150711,2025-11-15,7,11R,1,3,一周,まわり足,直線,服部 幸男,36.64,4.88,6.25,山本 隆幸,36.3,4.85,6.16,大場 敏,36.5,4.86,6.18,黒崎 竜也,36.32,4.88,6.14,飯島 昌弘,36.62,5.12,6.29,繁野谷 圭介,36.7,5.22,6.23
202511150712,2025-11-15,7,12R,1,3,一周,まわり足,直線,仲口 博崇,36.42,4.77,6.27,安田 政彦,37.2,5.06,6.23,土屋 太朗,37.12,5.16,6.25,上平 真二,36.6,4.98,6.24,角谷 健吾,37.97,4.96,6.29,石倉 洋行,36.25,4.92,6.16
202511150801,2025-11-15,8,01R,1,3,一周,まわり足,直線,有賀 達也,36.27,5.27,7.0,齋藤 達希,37.03,5.43,7.0,寺嶋 雄,37.6,5.7,7.27,半田 尚也,38.17,5.67,7.33,河内 一馬,37.33,5.6,7.23,福西 広太郎,37.13,5.43,7.23
202511150802,2025-11-15,8,02R,1,3,一周,まわり足,直線,吉島 祥之,36.9,5.53,7.13,石塚 裕介,37.23,5.6,7.13,下河 誉史,37.7,5.7,7.3,荒牧 凪沙,36.77,5.63,7.03,井上 一輝,37.2,5.6,7.13,藤田 康生,37.0,5.6,7.3
202511150803,2025-11-15,8,03R,1,3,一周,まわり足,直線,木下 大將,37.03,5.43,7.07,村上 遼,37.27,5.47,7.03,乃村 康友,37.63,5.67,7.3,鈴木 孝明,37.73,5.63,7.07,梅木 敬太,37.93,5.67,7.2,泥谷 一毅,37.53,5.77,7.17
202511150804,2025-11-15,8,04R,1,3,一周,まわり足,直線,中村 駿平,37.07,5.3,7.07,前沢 丈史,37.4,5.4,7.17,渡邉 俊介,37.27,5.57,7.07,渡邊 雄斗,37.33,5.33,7.17,小野 勇作,37.07,5.97,7.1,山田 亮太,37.27,5.67,7.3
202511150805,2025-11-15,8,05R,1,3,一周,まわり足,直線,大平 誉史明,36.97,5.92,7.11,森田 昭彦,37.42,5.57,7.17,飯山 泰,37.27,5.54,7.27,鈴木 雄登,37.32,5.44,7.22,相原 利章,37.31,5.53,7.17,伊藤 啓三,37.7,5.67,7.27
202511150806,2025-11-15,8,06R,1,3,一周,まわり足,直線,山崎 裕司,37.84,5.63,7.03,半田 尚也,38.2,5.92,7.2,岡村 慶太,37.09,5.3,7.05,藤田 康生,37.23,5.52,7.21,村松 遥輝,37.22,5.39,7.1,立間 充宏,37.47,5.5,7.18
202511150807,2025-11-15,8,07R,1,3,一周,まわり足,直線,横澤 剛治,36.9,5.93,7.01,竹田 広樹,37.5,5.82,7.11,石塚 裕介,37.4,5.72,7.12,寺嶋 雄,37.63,5.79,7.15,大須賀 友,36.67,5.7,7.1,下河 誉史,37.57,5.69,7.15
202511150808,2025-11-15,8,08R,1,3,一周,まわり足,直線,若林 樹蘭,36.4,5.41,7.04,梅木 敬太,37.24,5.68,7.25,齋藤 達希,37.75,5.64,7.29,小野 勇作,37.45,5.57,7.17,室田 泰史,37.25,5.74,7.19,常住 蓮,37.48,5.24,7.15
202511150809,2025-11-15,8,09R,1,3,一周,まわり足,直線,佐々木 康幸,37.08,5.42,7.13,相原 利章,37.21,5.39,7.19,河内 一馬,38.21,5.77,7.09,眞鳥 章太,37.57,5.56,7.32,渡邊 雄斗,37.0,5.56,7.02,長谷川 雅和,37.34,5.34,7.18
202511150810,2025-11-15,8,10R,1,3,一周,まわり足,直線,山田 亮太,36.67,5.69,7.03,井上 一輝,36.85,5.51,7.08,有賀 達也,36.67,5.25,7.13,飯山 泰,37.26,5.38,7.23,吉島 祥之,37.19,5.35,7.18,大平 誉史明,37.81,5.55,7.22
202511150811,2025-11-15,8,11R,1,3,一周,まわり足,直線,立間 充宏,37.33,5.44,7.14,大須賀 友,37.06,5.51,7.11,鈴木 孝明,37.33,5.49,7.21,岡村 慶太,36.67,5.17,7.13,木下 大將,36.77,5.37,7.05,中村 駿平,37.86,5.51,7.21
202511150812,2025-11-15,8,12R,1,3,一周,まわり足,直線,常住 蓮,36.82,5.45,7.09,横澤 剛治,37.53,5.7,7.05,若林 樹蘭,37.46,5.74,7.22,前沢 丈史,36.9,6.13,7.14,山崎 裕司,37.48,5.99,7.22,村上 遼,37.09,5.6,7.14
202511151001,2025-11-15,10,01R,1,3,一周,まわり足,直線,喜井 つかさ,36.6,5.5,6.58,中尾 彩香,37.62,5.78,6.6,畑田 希咲,37.32,5.77,6.62,加藤 奈月,37.67,5.7,6.65,沼田 七華,37.48,5.67,6.65,登 みひ果,37.33,5.83,6.68
202511151002,2025-11-15,10,02R,1,3,一周,まわり足,直線,池田 奈津美,36.57,5.37,6.58,倉持 莉々,36.85,5.65,6.55,瀧川 千依,37.15,5.48,6.55,井上 遥妃,36.93,5.4,6.55,村上 奈穂,37.32,5.73,6.57,小池 礼乃,37.45,5.72,6.62
202511151003,2025-11-15,10,03R,1,3,一周,まわり足,直線,勝浦 真帆,37.08,5.65,6.58,関野 文,37.37,5.63,6.73,山崎 小葉音,37.15,5.63,6.68,奥村 明日香,37.08,5.73,6.53,三嶌 さらら,37.57,5.78,6.58,鈴木 成美,37.77,5.67,6.67
202511151004,2025-11-15,10,04R,1,3,一周,まわり足,直線,水野 望美,36.8,5.43,6.63,土屋 南,36.8,5.55,6.63,伊藤 玲奈,37.48,5.53,6.67,津田 裕絵,37.78,5.77,6.7,高憧 四季,38.0,5.85,6.6,筒井 美琴,38.37,5.68,6.63
202511151005,2025-11-15,10,05R,1,3,一周,まわり足,直線,若狭 奈美子,36.82,5.42,6.6,福島 陽子,37.27,5.52,6.67,戸敷 晃美,36.33,5.32,6.65,赤井 星璃菜,37.05,5.4,6.68,羽田 妃希,37.13,5.75,6.6,原村 百那,37.78,5.82,6.67
202511151006,2025-11-15,10,06R,1,3,一周,まわり足,直線,樫葉 新心,36.63,6.05,6.67,藤原 菜希,37.05,5.95,6.7,坂野 さくら,37.43,5.78,6.73,千葉 真弥,37.17,5.9,6.73,平山 智加,37.32,5.82,6.77,畑田 希咲,38.3,5.88,6.78
202511151007,2025-11-15,10,07R,1,3,一周,まわり足,直線,奥村 明日香,37.32,5.45,6.72,清埜 翔子,37.52,6.15,6.63,加藤 奈月,38.53,5.88,6.75,瀧川 千依,37.42,5.65,6.67,渡邉 優美,37.58,5.65,6.63,渡邉 真奈美,37.73,5.97,6.62
202511151008,2025-11-15,10,08R,1,3,一周,まわり足,直線,沼田 七華,37.23,5.83,6.73,西橋 奈未,37.15,5.6,6.77,井上 遥妃,37.02,5.78,6.82,鈴木 成美,37.55,5.83,6.8,金田 幸子,37.68,5.67,6.77,吉田 彩乃,38.12,6.08,6.72
202511151009,2025-11-15,10,09R,1,3,一周,まわり足,直線,村上 奈穂,37.65,5.85,6.83,戸敷 晃美,37.73,5.68,6.7,喜井 つかさ,37.97,5.68,6.92,勝浦 真帆,38.22,5.93,6.8,水野 望美,38.0,5.88,6.8,井上 未都,37.87,6.02,6.72
202511151010,2025-11-15,10,10R,1,3,一周,まわり足,直線,高憧 四季,37.0,5.58,6.72,三嶌 さらら,38.08,5.98,6.8,登 みひ果,37.43,5.83,6.83,坂野 さくら,38.12,6.18,6.87,原村 百那,38.52,6.53,6.75,倉持 莉々,37.93,6.07,6.87
202511151011,2025-11-15,10,11R,1,3,一周,まわり足,直線,平山 智加,37.13,5.65,6.67,赤井 星璃菜,37.15,6.02,6.82,小池 礼乃,38.12,5.88,6.68,中尾 彩香,38.78,5.95,6.82,津田 裕絵,38.23,6.0,6.88,関野 文,38.1,5.95,6.8
202511151012,2025-11-15,10,12R,1,3,一周,まわり足,直線,渡邉 優美,37.13,5.67,6.75,金田 幸子,38.27,5.58,6.78,千葉 真弥,38.2,6.08,6.82,池田 奈津美,38.35,6.13,6.88,土屋 南,37.9,5.95,6.78,柴田 百恵,37.5,5.97,6.68
202511151201,2025-11-15,12,01R,1,2,一周,まわり足,,幸田 智裕,36.94,11.31,,吉永 泰弘,37.37,11.42,,鈴木 裕隆,37.55,11.68,,渡部 悟,36.94,11.18,,吉田 宗弘,37.65,11.86,,薗頭 心,38.26,11.76,
202511151202,2025-11-15,12,02R,1,2,一周,まわり足,,齊藤 廉,36.89,11.36,,佃 來紀,36.88,11.35,,伊藤 喜智,37.34,11.62,,米玉利 大悟,36.92,11.46,,内堀 学,37.09,11.48,,来田 衣織,37.98,11.84,
202511151203,2025-11-15,12,03R,1,2,一周,まわり足,,河上 年昭,37.33,11.71,,中山 雄太,37.39,11.75,,竹間 隆晟,37.37,11.58,,山下 大輝,37.65,11.9,,宮崎 安奈,37.62,11.93,,原田 朱理,38.32,11.45,
202511151204,2025-11-15,12,04R,1,2,一周,まわり足,,都築 正治,36.95,11.43,,田川 大貴,37.31,11.41,,石川 吉鎬,37.38,11.54,,金子 賢志,37.44,11.74,,武井 莉里佳,37.48,11.87,,川上 聡介,37.41,11.55,
