レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202511122101,2025-11-12,21,01R,,,,逃　げ,1,麻生　　慎介,"1'47""1",5,三原　　　司,"1'49""3",3,岡　　　暢祐,"1'49""8",2,山戸　　信二,"1'51""5",6,田中　太一郎,,4,宮本　　琉正,,1,0.1,,2,0.11,,3,0.12,,5,0.17,,6,0.17,,4,0.24,,2,1,2.0,2.0,17.0,16.0
202511122102,2025-11-12,21,02R,,,,逃　げ,1,中辻　　博訓,"1'55""7",4,鶴田　　勇雄,"1'57""1",6,後藤　　美翼,"1'59""4",2,崎　　　利仁,"2'01""4",,,,,,,1,0.12,,2,0.2,,3,0.23,,4,0.24,,5,0.25,,6,0.28,,2,1,1.0,1.0,10.0,16.0
202511122103,2025-11-12,21,03R,,,,逃　げ,1,河村　　　了,"1'47""1",3,竹田　　和哉,"1'48""9",5,茶谷　　信次,"1'50""5",4,宮武　　英司,"1'51""7",6,小川　　知行,,2,熊本　　英一,,1,0.18,,2,0.17,,3,0.14,,4,0.15,,5,0.19,,6,0.19,,2,1,1.0,1.0,11.0,16.0
202511122104,2025-11-12,21,04R,,,,逃　げ,1,山口　　裕二,"1'47""8",2,山田　　竜一,"1'48""8",3,成貞　　琳平,"1'50""2",5,川村　　正輝,"1'51""9",4,松下　　直也,,6,櫻本　あゆみ,,1,0.19,,2,0.15,,3,0.21,,4,0.18,,5,0.17,,6,0.16,,2,1,1.0,1.0,11.0,16.0
202511122105,2025-11-12,21,05R,,,,逃　げ,1,森野　　正弘,"1'47""3",2,今井　　裕梨,"1'48""6",3,島川　　光男,"1'49""2",4,吉村　　正明,"1'50""6",5,黒野　　元基,,6,宮本　　琉正,,1,0.11,,2,0.11,,3,0.19,,4,0.16,,5,0.13,,6,0.14,,1,1,0.0,1.0,12.0,16.0
202511122106,2025-11-12,21,06R,,,,まくり,3,香川　　素子,"1'47""1",5,江口　　晃生,"1'49""3",1,平川　　香織,"1'50""4",2,谷川　　祐一,"1'51""6",4,田中　太一郎,,6,小柳　　勝希,,1,0.17,,5,0.14,,2,0.13,,3,0.09,,4,0.11,,6,0.09,,1,1,1.0,1.0,14.0,16.0
202511122107,2025-11-12,21,07R,,,,逃　げ,1,富永　　正人,"1'47""0",3,熊本　　英一,"1'50""1",2,松尾　　宣邦,"1'51""4",4,崎　　　利仁,"1'52""8",5,岡　　　暢祐,,6,安武　　一也,,1,0.21,,2,0.22,,3,0.28,,4,0.22,,5,0.27,,6,0.25,,1,1,1.0,1.0,15.0,16.0
202511122108,2025-11-12,21,08R,,,,逃　げ,1,稲生　　夏季,"1'48""3",3,河村　　　了,"1'48""9",4,石川　　真二,"1'51""1",5,山戸　　信二,"1'51""8",6,山田　　竜一,,2,松田　　真実,,1,0.13,,3,0.17,,4,0.16,,2,0.24,,5,0.18,,6,0.17,,2,1,1.0,1.0,16.0,16.0
202511122109,2025-11-12,21,09R,,,,逃　げ,1,黒野　　元基,"1'47""8",3,中田　　夕貴,"1'49""1",5,砂長　　知輝,"1'50""6",2,後藤　　美翼,"1'50""9",6,茶谷　　信次,,4,三原　　　司,,1,0.28,,2,0.32,,3,0.32,,4,0.34,,5,0.34,,6,0.31,,2,1,0.0,1.0,16.0,16.0
202511122110,2025-11-12,21,10R,,,,逃　げ,1,三苫　　晃幸,"1'48""3",3,山口　　裕二,"1'49""0",5,山谷　　　央,"1'50""6",2,中辻　　博訓,"1'51""5",4,小川　　知行,,6,江本　　真治,,1,0.09,,2,0.12,,3,0.15,,4,0.11,,5,0.12,,6,0.17,,2,1,3.0,3.0,16.0,16.0
202511122111,2025-11-12,21,11R,,,,まくり,4,江口　　晃生,"1'48""4",2,宮武　　英司,"1'49""9",3,麻生　　慎介,"1'51""2",1,鶴田　　勇雄,"1'52""2",5,松尾　　宣邦,,6,今井　　裕梨,,1,0.27,,4,0.17,,2,0.17,,3,0.18,,5,0.19,,6,0.18,,2,1,4.0,4.0,17.0,16.0
202511122112,2025-11-12,21,12R,,,,まくり差し,4,香川　　素子,"1'47""2",2,島川　　光男,"1'48""6",6,谷川　　祐一,"1'50""5",1,竹田　　和哉,"1'52""2",3,松下　　直也,,5,石川　　真二,,1,0.13,,5,0.14,,2,0.13,,3,0.19,,4,0.06,,6,0.15,,2,1,4.0,4.0,17.0,16.0
202511121901,2025-11-12,19,01R,,,,逃　げ,1,菅沼　　佳昭,"1'49""8",3,岩津　　徹郎,"1'50""6",6,後藤　　翔之,"1'52""0",2,大谷　　直弘,"1'52""6",5,内田　　　壮,,4,石倉　　拓美,,1,0.01,,6,0.05,,3,0.12,,2,0.16,,4,0.11,,5,0.2,,2,3,1.0,1.0,15.0,17.0
202511121902,2025-11-12,19,02R,,,,差　し,2,川島　　拓郎,"1'47""9",1,尾崎　　雄二,"1'49""3",3,中島　　友和,"1'51""3",4,今井　　美亜,"1'52""7",6,倉田　　郁美,,,,,1,0.12,,2,0.09,,3,0.09,,4,0.15,,6,0.17,,,,,2,3,2.0,2.0,16.0,17.0
202511121903,2025-11-12,19,03R,,,,逃　げ,1,松山　　裕基,"1'48""8",6,西野　　翔太,"1'49""5",2,川原　　祐明,"1'51""2",3,池田　　浩美,"1'53""1",4,松尾　　光広,,5,吉原　　快誓,,1,0.03,,6,0.06,,2,0.05,,3,0.07,,4,0.13,,5,0.05,,2,3,3.0,3.0,16.0,17.0
202511121904,2025-11-12,19,04R,,,,差　し,2,宮之原　輝紀,"1'48""3",3,芝田　　浩治,"1'49""3",4,松瀬　　弘美,"1'49""8",1,坂本　　一真,"1'51""5",6,森安　　弘雅,,5,薮内　　瑞希,,1,0.13,,2,0.12,,3,0.09,,4,0.07,,5,0.11,,6,0.08,,2,3,2.0,2.0,16.0,17.0
202511121905,2025-11-12,19,05R,,,,逃　げ,1,刑部　亜里紗,"1'47""3",4,福田　　　理,"1'49""9",2,清水　　愛海,"1'51""8",6,内田　　　壮,"1'53""8",5,屋良　　龍紀,,3,川原　　正明,,1,0.21,,2,0.18,,3,0.2,,4,0.19,,5,0.17,,6,0.21,,2,3,2.0,2.0,16.0,17.0
