レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202511302401,2025-11-30,24,01R,,,,逃　げ,1,中嶋　誠一郎,"1'48""9",5,牧山　　敦也,"1'50""6",2,久富　　政弘,"1'52""2",4,藤丸　　光一,"1'53""8",6,淺香　　文武,,3,桂林　　　寛,,1,0.13,,2,0.14,,3,0.14,,4,0.2,,5,0.25,,6,0.22,,1,1,1.0,1.0,16.0,16.0
202511302402,2025-11-30,24,02R,,,,差　し,2,柳瀬　　幹太,"1'49""1",5,馬野　　　耀,"1'50""2",3,津留　浩一郎,"1'51""5",1,上原　健次郎,"1'52""7",4,汐崎　　正則,,6,山崎　　裕司,,1,0.14,,2,0.08,,3,0.2,,4,0.19,,5,0.19,,6,0.23,,1,4,2.0,1.0,19.0,16.0
202511302403,2025-11-30,24,03R,,,,逃　げ,1,渡邉　　俊介,"1'49""2",6,吉川　　貴仁,"1'50""4",4,寳田　　亮治,"1'51""6",2,佐藤　　太亮,"1'53""5",3,岩崎　　正哉,,5,田中　　勇輔,,1,0.09,,2,0.11,,3,0.09,,4,0.06,,5,0.06,,6,0.22,,1,1,1.0,1.0,19.0,16.0
202511302404,2025-11-30,24,04R,,,,抜　き,1,浜本　　裕己,"1'48""1",4,片岡　　秀樹,"1'50""4",5,坪口　　竜也,"1'51""4",2,前田　　将太,"1'52""2",6,小林　　　泰,,3,石田　　貴洋,,1,0.23,,2,0.2,,3,0.14,,4,0.17,,5,0.2,,6,0.15,,1,1,1.0,1.0,19.0,16.0
202511302405,2025-11-30,24,05R,,,,逃　げ,1,松崎　祐太郎,"1'48""7",6,井上　　一輝,"1'49""6",2,桑原　　将光,"1'51""0",4,吉永　　泰弘,"1'52""1",3,篠原　　晟弥,,5,岸蔭　　　亮,,1,0.1,,2,0.14,,3,0.18,,4,0.14,,5,0.11,,6,0.13,,1,1,1.0,1.0,18.0,16.0
202511302406,2025-11-30,24,06R,,,,逃　げ,1,菊地　　孝平,"1'47""9",2,山本　稔太朗,"1'49""9",4,久富　　政弘,"1'51""4",3,桑原　　　悠,"1'54""6",5,津留　浩一郎,,6,寺島　　吉彦,,1,0.11,,2,0.13,,3,0.12,,4,0.21,,5,0.17,,6,0.16,,1,1,1.0,1.0,18.0,16.0
202511302407,2025-11-30,24,07R,,,,逃　げ,1,篠崎　　仁志,"1'49""2",2,寳田　　亮治,"1'50""8",3,汐崎　　正則,"1'52""5",4,桂林　　　寛,"1'54""7",6,上條　　嘉嗣,,5,浮田　　圭浩,,1,0.13,,2,0.16,,3,0.16,,4,0.11,,5,0.11,,6,0.1,,1,1,1.0,1.0,17.0,16.0
202511302408,2025-11-30,24,08R,,,,逃　げ,1,山崎　　裕司,"1'50""3",5,佐藤　　太亮,"1'51""1",4,齊藤　　　優,"1'52""6",6,石田　　貴洋,"1'52""6",3,高橋　　英之,,2,藤丸　　光一,,1,0.11,,2,0.18,,3,0.1,,4,0.05,,5,0.04,,6,0.08,,1,1,1.0,1.0,17.0,16.0
202511302409,2025-11-30,24,09R,,,,差　し,2,馬野　　　耀,"1'48""8",1,小林　　　泰,"1'50""5",4,岩崎　　正哉,"1'52""2",6,中嶋　誠一郎,"1'53""0",5,桑原　　将光,,3,柳瀬　　幹太,,1,0.12,,2,0.13,,3,0.22,,4,0.1,,5,0.06,,6,0.07,,1,1,2.0,1.0,17.0,16.0
202511302410,2025-11-30,24,10R,,,,逃　げ,1,井上　　一輝,"1'48""1",5,桑原　　　悠,"1'49""7",4,坪口　　竜也,"1'50""6",3,松崎　祐太郎,"1'51""6",2,菊地　　孝平,,6,渡邉　　俊介,,1,0.1,,2,0.14,,3,0.14,,4,0.16,,5,0.15,,6,0.14,,1,1,1.0,1.0,17.0,16.0
