レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202511132101,2025-11-13,21,01R,,,,逃　げ,1,島川　　光男,"1'53""2",4,平川　　香織,"1'56""8",5,後藤　　美翼,"1'59""6",2,松尾　　宣邦,"2'02""1",3,山谷　　　央,,,,,1,0.1,,2,0.21,,3,0.15,,4,0.17,,5,0.25,,6,0.26,,2,1,0.0,1.0,18.0,16.0
202511132102,2025-11-13,21,02R,,,,逃　げ,1,江本　　真治,"1'47""4",4,砂長　　知輝,"1'49""2",2,富永　　正人,"1'50""7",3,川村　　正輝,"1'52""4",5,田中　太一郎,,6,安武　　一也,,1,0.17,,2,0.19,,3,0.16,,4,0.2,,5,0.29,,6,0.24,,2,1,0.0,1.0,14.0,16.0
202511132103,2025-11-13,21,03R,,,,抜　き,3,山口　　裕二,"1'46""8",5,黒野　　元基,"1'48""3",1,香川　　素子,"1'50""4",6,松田　　真実,"1'51""6",4,山戸　　信二,,2,小川　　知行,,1,0.05,,2,0.13,,3,0.11,,5,0.05,,6,0.09,,4,0.33,,2,1,0.0,1.0,14.0,16.0
202511132104,2025-11-13,21,04R,,,,まくり差し,3,三苫　　晃幸,"1'48""1",1,石川　　真二,"1'49""9",2,松下　　直也,"1'51""1",5,山田　　竜一,"1'51""7",4,吉村　　正明,,6,宮本　　琉正,,1,0.11,,2,0.11,,3,0.08,,4,0.09,,5,0.11,,6,0.17,,2,1,0.0,1.0,14.0,16.0
202511132105,2025-11-13,21,05R,,,,逃　げ,1,森野　　正弘,"1'46""8",4,中田　　夕貴,"1'47""7",2,成貞　　琳平,"1'50""1",5,河村　　　了,"1'51""0",6,鶴田　　勇雄,,3,熊本　　英一,,1,0.08,,2,0.14,,3,0.22,,4,0.19,,5,0.13,,6,0.11,,2,1,0.0,1.0,15.0,16.0
202511132106,2025-11-13,21,06R,,,,差　し,2,竹田　　和哉,"1'48""5",6,麻生　　慎介,"1'49""9",3,櫻本　あゆみ,"1'51""3",1,崎　　　利仁,"1'52""2",4,稲生　　夏季,,5,安武　　一也,,1,0.16,,2,0.21,,3,0.18,,6,0.22,,4,0.15,,5,0.1,,2,1,1.0,1.0,15.0,16.0
202511132107,2025-11-13,21,07R,,,,まくり,3,宮武　　英司,"1'49""2",4,松田　　真実,"1'50""4",1,川村　　正輝,"1'51""9",5,平川　　香織,"1'53""3",2,三原　　　司,,6,小柳　　勝希,,1,0.37,,2,0.31,,3,0.27,,4,0.24,,5,0.42,,6,0.21,,1,1,1.0,1.0,16.0,16.0
202511132108,2025-11-13,21,08R,,,,逃　げ,1,岡　　　暢祐,"1'49""1",2,江口　　晃生,"1'50""2",4,松下　　直也,"1'51""7",3,谷川　　祐一,"1'52""0",5,富永　　正人,,6,山戸　　信二,,1,0.17,,2,0.17,,3,0.14,,4,0.1,,5,0.12,,6,0.12,,1,1,1.0,1.0,17.0,16.0
202511132109,2025-11-13,21,09R,,,,逃　げ,1,山田　　竜一,"1'48""6",4,今井　　裕梨,"1'49""9",2,後藤　　美翼,"1'51""5",6,茶谷　　信次,"1'53""8",5,成貞　　琳平,,3,吉村　　正明,,1,0.18,,2,0.22,,3,0.21,,4,0.15,,5,0.19,,6,0.25,,1,1,1.0,1.0,18.0,16.0
202511132110,2025-11-13,21,10R,,,,逃　げ,1,山口　　裕二,"1'47""8",3,砂長　　知輝,"1'49""2",4,島川　　光男,"1'50""7",2,中田　　夕貴,"1'51""6",6,櫻本　あゆみ,,5,松尾　　宣邦,,1,0.14,,2,0.14,,3,0.15,,4,0.14,,5,0.19,,6,0.21,,1,1,1.0,1.0,18.0,16.0
