レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202504040101,2025-04-04,01,01R,1,3,半周ラップ,まわり足,直線,岩崎 麗子,19.4,4.92,8.06,鎌倉 涼,19.64,5.07,8.09,道上 千夏,19.7,5.37,8.39,松尾 怜実,19.25,5.15,8.29,大石 真央,19.59,5.06,8.18,高橋 涼夏,20.3,5.89,8.15
202504040102,2025-04-04,01,02R,1,3,半周ラップ,まわり足,直線,登 みひ果,19.01,4.87,8.09,松本 晶恵,19.19,4.75,8.27,井上 未都,19.17,4.91,7.97,岩崎 芳美,18.94,4.64,8.06,西澤 日花里,19.33,4.87,7.97,石村 日奈那,20.36,5.82,8.03
202504040103,2025-04-04,01,03R,1,3,半周ラップ,まわり足,直線,河内 悠利杏,18.98,4.72,8.09,櫻本 あゆみ,19.12,5.01,8.02,平川 香織,19.13,4.98,7.97,関野 文,19.09,4.7,8.04,濱崎 寿里矢,19.88,4.99,8.16,高憧 四季,18.85,4.8,7.86
202504040104,2025-04-04,01,04R,1,3,半周ラップ,まわり足,直線,山崎 小葉音,18.83,4.72,7.93,落合 直子,19.06,4.76,8.12,大廣 咲季,19.36,4.88,8.07,野田部 宏子,19.37,5.21,7.99,福山 恵里奈,20.1,5.84,8.12,佐々木 裕美,19.73,5.36,8.19
202504040105,2025-04-04,01,05R,1,3,半周ラップ,まわり足,直線,高橋 淳美,20.31,5.6,8.53,川井 萌,20.75,6.05,8.44,日高 逸子,19.57,5.07,8.13,黒澤 めぐみ,20.18,5.76,8.61,高橋 涼夏,20.72,5.78,8.37,飯塚 響,21.95,6.4,9.14
202504040106,2025-04-04,01,06R,1,3,半周ラップ,まわり足,直線,長嶋 万記,19.38,4.64,8.14,湯淺 紀香,19.68,5.05,8.24,山川 波乙,19.79,5.41,8.13,西岡 育未,20.83,6.34,8.24,石村 日奈那,20.15,5.81,8.05,道上 千夏,20.03,5.12,8.4
202504040107,2025-04-04,01,07R,1,3,半周ラップ,まわり足,直線,前田 紗希,19.39,5.31,7.94,井上 未都,19.46,5.4,8.06,守屋 美穂,19.06,4.7,8.03,中曽 瑠華,19.32,4.79,8.17,河内 悠利杏,19.93,5.34,8.42,森 陽多,20.05,5.17,8.28
202504040108,2025-04-04,01,08R,1,3,半周ラップ,まわり足,直線,野田 彩加,19.62,5.08,8.32,登 みひ果,19.45,5.33,8.09,岩崎 麗子,19.68,5.3,8.23,高憧 四季,19.41,4.98,8.2,清埜 翔子,20.31,5.24,8.97,野田部 宏子,21.04,5.94,8.99
202504040109,2025-04-04,01,09R,1,3,半周ラップ,まわり足,直線,坂野 さくら,19.56,5.36,8.17,日高 逸子,19.17,4.82,8.09,金田 幸子,18.51,4.51,8.01,濱崎 寿里矢,19.63,4.89,8.04,大廣 咲季,19.29,4.82,8.07,松尾 怜実,19.37,4.86,7.79
202504040110,2025-04-04,01,10R,1,3,半周ラップ,まわり足,直線,間庭 菜摘,18.35,4.31,7.95,岩崎 芳美,18.6,4.58,7.91,佐々木 裕美,18.7,4.51,8.01,奥村 明日香,18.63,4.36,7.95,西岡 育未,18.93,4.66,7.9,山下 奈緒,18.98,4.77,7.96
202504040111,2025-04-04,01,11R,1,3,半周ラップ,まわり足,直線,関野 文,18.84,4.55,7.78,黒澤 めぐみ,18.26,4.4,7.89,鎌倉 涼,18.77,4.65,7.7,守屋 美穂,18.43,4.39,7.71,山崎 小葉音,18.52,4.54,7.76,松本 晶恵,18.75,4.59,7.88
202504040112,2025-04-04,01,12R,1,3,半周ラップ,まわり足,直線,川井 萌,18.84,4.96,7.83,清埜 翔子,18.54,4.57,7.8,長嶋 万記,18.67,4.52,7.8,前田 紗希,18.6,4.61,7.87,落合 直子,18.77,4.56,7.98,櫻本 あゆみ,18.59,4.55,7.75
202504040201,2025-04-04,02,01R,1,3,一周,まわり足,直線,吉田 彩乃,36.87,5.43,7.03,中嶋 達也,37.02,5.71,7.11,池本 輝明,37.3,5.87,6.96,山地 正樹,38.04,5.6,7.08,佐竹 太一,37.67,5.65,7.06,長谷川 暖,37.01,6.06,6.95
202504040202,2025-04-04,02,02R,1,3,一周,まわり足,直線,渥美 卓郎,37.67,5.56,7.12,稲生 夏季,37.29,5.81,7.17,木村 浩士,37.5,5.47,7.28,堀之内紀代子,37.31,5.97,7.06,尾嶋 一広,37.11,5.63,7.25,渡辺 千草,37.88,5.97,7.26
202504040203,2025-04-04,02,03R,1,3,一周,まわり足,直線,伏見 俊介,37.41,5.47,7.26,小山 勉,37.37,5.67,7.2,山下 友貴,37.97,6.05,7.2,下河 誉史,38.19,5.89,7.21,植竹 玲奈,38.81,5.94,7.04,鈴木 勝博,37.46,5.75,7.45
202504040204,2025-04-04,02,04R,1,3,一周,まわり足,直線,宇佐見 淳,37.8,5.9,7.1,平見 真彦,38.3,5.66,7.17,小池 公生,38.14,5.99,6.99,高橋 勲,38.77,5.63,7.24,島田 賢人,38.18,5.73,7.2,中嶋 世奈,39.39,6.0,7.13
