レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202504190201,2025-04-19,2,01R,1,3,一周,まわり足,直線,片岡 秀樹,37.28,5.37,7.04,浜本 裕己,37.1,5.83,6.97,川島 拓郎,37.23,5.81,7.04,森口 和紀,38.04,6.03,7.01,大崎 翔,37.57,5.37,7.1,信濃 由行,38.91,5.93,7.2
202504190202,2025-04-19,2,02R,1,3,一周,まわり足,直線,杉村 賢也,37.29,5.38,7.0,三村 岳人,37.4,5.47,6.95,葛原 大陽,37.93,5.3,7.07,秋田 健太郎,37.52,6.52,6.93,松尾 昂明,37.8,5.9,7.06,山川 雄大,37.43,6.05,6.98
202504190203,2025-04-19,2,03R,1,3,一周,まわり足,直線,山田 和佐,37.4,5.45,6.94,荒井 翔伍,37.8,5.4,7.17,宮迫 暢彦,37.39,5.54,7.03,大場 広孝,37.55,5.45,6.98,和田 拓也,38.36,5.57,7.05,堤 昇,37.8,5.6,7.03
202504190204,2025-04-19,2,04R,1,3,一周,まわり足,直線,木村 光宏,38.11,5.53,7.07,浜先 真範,37.48,5.37,7.14,芹澤 克彦,38.02,5.73,7.07,永田 秀二,37.52,5.9,7.03,金子 龍斗,37.62,5.47,7.1,柴田 光,36.95,5.3,6.92
202504190205,2025-04-19,2,05R,1,3,一周,まわり足,直線,関口 智久,37.41,5.89,7.03,森安 弘雅,37.56,5.54,7.0,佐藤 大騎,37.38,5.88,6.98,岩瀬 裕亮,36.85,5.54,6.96,小倉 康典,37.68,5.56,7.13,鈴木 柊介,37.98,6.0,6.97
202504190206,2025-04-19,2,06R,1,3,一周,まわり足,直線,大崎 翔,37.72,5.49,7.15,大上 卓人,37.85,5.3,7.06,西田 靖,38.4,5.59,7.09,大野 芳顕,37.83,5.56,7.03,宮崎 奏磨,39.52,5.91,7.08,笠置 博之,38.16,5.47,7.17
202504190207,2025-04-19,2,07R,1,3,一周,まわり足,直線,中村 尊,37.45,5.4,7.03,森下 勇,38.01,5.56,7.23,上原 健次郎,38.19,5.85,7.08,小宮 涼雅,38.18,5.76,7.08,宮迫 暢彦,37.93,5.49,7.16,川上 清人,38.28,5.32,7.21
202504190208,2025-04-19,2,08R,1,3,一周,まわり足,直線,渡部 悟,37.72,5.31,7.1,大場 広孝,37.6,5.36,7.03,松田 祐季,37.67,5.36,7.13,片岡 秀樹,38.09,5.44,7.17,浜先 真範,37.53,5.52,7.1,山田 雄太,37.25,5.61,7.1
202504190209,2025-04-19,2,09R,1,3,一周,まわり足,直線,村越 篤,37.46,5.78,6.97,佐藤 大騎,37.41,5.53,7.08,荒井 翔伍,38.14,5.6,7.17,三村 岳人,37.27,5.49,7.03,芹澤 克彦,37.56,5.58,7.12,安東 幸治,37.18,5.26,7.13
202504190210,2025-04-19,2,10R,1,3,一周,まわり足,直線,岡瀬 正人,37.13,5.38,7.03,大野 芳顕,37.45,5.6,7.1,小倉 康典,37.76,5.42,7.12,木村 光宏,38.38,5.48,7.16,葛原 大陽,37.73,5.5,7.13,宮田 龍馬,37.46,5.38,7.13
202504190211,2025-04-19,2,11R,1,3,一周,まわり足,直線,永田 秀二,37.47,5.68,6.97,山川 雄大,37.56,5.73,7.0,堤 昇,37.77,5.83,7.01,関口 智久,37.73,5.81,7.11,鈴木 智啓,38.22,5.51,7.18,浜本 裕己,39.06,5.67,7.07
202504190212,2025-04-19,2,12R,1,3,一周,まわり足,直線,岩瀬 裕亮,37.05,5.44,7.01,和田 拓也,37.75,5.67,7.11,柴田 光,37.29,5.45,7.05,中村 尊,37.09,5.28,7.25,大上 卓人,37.27,5.2,7.15,松田 祐季,37.39,5.24,7.19
202504190501,2025-04-19,5,01R,1,3,一周,まわり足,直線,平岡 重典,37.14,6.2,6.94,西尾 亮輔,37.43,5.7,6.99,菅沼 佳昭,37.46,5.86,6.89,明石 正之,37.44,5.83,6.97,折下 寛法,37.4,5.62,6.99,山道 諄也,37.58,5.4,7.16
202504190502,2025-04-19,5,02R,1,3,一周,まわり足,直線,櫻井 優,36.28,5.33,6.8,岩下 巧斗,36.8,5.73,6.87,丹下 将,37.43,5.47,7.14,小坂 風太,37.5,5.76,6.96,畑田 汰一,36.84,5.87,7.08,加藤 翔,37.03,5.9,6.99
202504190503,2025-04-19,5,03R,1,3,一周,まわり足,直線,中村 将隆,36.83,5.44,7.1,末永 由楽,36.93,5.63,7.02,大澤 普司,37.23,5.64,7.07,佐竹 友樹,36.87,5.46,7.0,上野 拓馬,37.8,5.95,7.03,久保原 秀人,38.09,5.71,7.17
202504190504,2025-04-19,5,04R,1,3,一周,まわり足,直線,岸蔭 亮,37.7,5.72,7.04,寺嶋 雄,38.03,5.69,7.08,前田 聖文,37.69,5.67,6.94,片橋 幸貴,37.06,5.51,7.02,小畑 実成,37.9,5.79,7.22,山地 正樹,37.91,5.64,7.03
202504190505,2025-04-19,5,05R,1,3,一周,まわり足,直線,木田 峰由季,38.09,5.66,7.14,藤山 翔大,37.17,6.47,6.89,川上 聡介,37.49,5.87,7.21,鈴木 猛,36.83,6.4,6.77,西尾 亮輔,37.63,5.46,7.09,北山 康介,37.03,5.63,7.01
202504190506,2025-04-19,5,06R,1,3,一周,まわり足,直線,藤原 仙二,36.43,5.63,6.72,大平 誉史明,37.78,5.9,6.97,野口 勝弘,37.48,5.84,6.93,金児 隆太,37.33,5.72,6.94,丹下 将,37.49,5.98,6.8,山道 諄也,37.61,5.52,7.02
202504190507,2025-04-19,5,07R,1,3,一周,まわり足,直線,川北 浩貴,37.66,5.58,7.01,上田 洋平,37.25,5.76,7.02,平岡 重典,37.23,5.96,7.01,大澤 普司,37.4,5.8,7.15,広瀬 聖仁,37.14,6.12,6.97,上村 純一,36.97,6.28,6.8
202504190508,2025-04-19,5,08R,1,3,一周,まわり足,直線,折下 寛法,37.58,5.44,7.02,山地 正樹,37.94,5.63,7.0,櫻井 優,37.01,5.25,7.08,中村 将隆,37.8,5.39,7.11,渡邉 睦広,38.05,6.06,7.15,君島 秀三,37.84,5.72,7.07
202504190509,2025-04-19,5,09R,1,3,一周,まわり足,直線,明石 正之,37.11,5.8,6.83,中井 俊祐,38.02,5.83,7.0,北山 康介,37.24,5.68,6.98,長谷川 充,37.15,5.8,7.0,岸蔭 亮,38.23,6.08,7.07,岩下 巧斗,36.89,5.78,6.87
202504190510,2025-04-19,5,10R,1,3,一周,まわり足,直線,平田 健之佑,36.93,5.43,6.92,川上 聡介,37.38,5.78,7.07,小畑 実成,37.84,5.8,7.14,大平 誉史明,38.55,5.69,7.1,滝沢 芳行,37.52,6.07,7.03,菅沼 佳昭,37.55,5.51,7.03
202504190511,2025-04-19,5,11R,1,3,一周,まわり足,直線,前田 聖文,37.23,5.67,6.81,淺香 文武,37.62,5.74,6.97,川北 浩貴,37.57,5.65,7.04,加藤 翔,37.3,5.9,7.05,金児 隆太,36.94,6.07,6.97,上野 拓馬,37.23,5.87,7.03
202504190512,2025-04-19,5,12R,1,3,一周,まわり足,直線,片橋 幸貴,36.8,5.23,6.91,畑田 汰一,36.87,5.37,6.88,末永 由楽,37.13,5.42,7.03,上村 純一,36.76,5.27,6.96,野口 勝弘,37.27,5.59,6.94,藤山 翔大,36.95,6.22,6.9
202504190601,2025-04-19,6,01R,1,3,一周,まわり足,直線,眞崎 武蔵,37.45,5.45,7.8,松田 淳平,37.64,5.41,7.86,三馬 崇史,37.53,5.53,8.02,本村 大,37.36,5.59,7.71,篠原 飛翔,37.86,5.93,7.88,西川 拓利,37.89,5.73,7.7
202504190602,2025-04-19,6,02R,1,3,一周,まわり足,直線,鰐部 太空海,36.93,5.49,7.74,藤井 公人,37.44,5.51,7.84,杉山 喜一,37.49,5.64,7.81,石原 翼,37.8,5.55,7.72,竹間 隆晟,37.19,5.34,7.64,島川 海輝,38.35,5.77,7.52
202504190603,2025-04-19,6,03R,1,3,一周,まわり足,直線,山田 丈,37.15,5.38,7.85,柳瀬 幹太,37.63,5.51,7.8,為本 智也,37.91,5.43,7.77,西岡 顕心,38.08,5.45,7.76,山下 大輝,38.03,5.66,7.8,村松 栄太,37.95,5.73,7.73
202504190604,2025-04-19,6,04R,1,3,一周,まわり足,直線,常住 蓮,37.62,5.42,7.8,一色 凌雅,37.55,5.51,7.97,藤森 拓海,37.94,5.69,7.95,富永 夏哉人,37.65,5.6,7.69,堀越 雄貴,38.58,5.54,7.7,近藤 颯斗,38.64,5.7,7.9
202504190605,2025-04-19,6,05R,1,3,一周,まわり足,直線,西丸 侑太朗,36.94,5.47,7.73,鈴木 章司,37.46,5.52,7.8,坂井 滉哉,38.67,5.75,7.81,藤田 俊祐,38.69,5.8,7.72,山口 晃朋,38.3,5.69,7.64,砂長 知輝,37.5,5.46,7.58
202504190606,2025-04-19,6,06R,1,3,一周,まわり足,直線,宮脇 遼太,37.7,5.4,7.75,豊田 祥生,38.13,5.4,7.73,本村 大,37.43,5.4,7.62,佐藤 航,37.8,5.47,7.74,藤井 公人,37.77,5.63,7.82,前田 篤哉,39.03,5.49,7.6
202504190607,2025-04-19,6,07R,1,3,一周,まわり足,直線,川原 涼,36.95,5.5,7.82,濱野 斗馬,37.58,5.43,7.8,飛田 江己,37.47,5.58,7.75,屋良 龍紀,37.94,5.5,7.67,加藤 優弥,38.14,5.81,7.73,澁川 夏,37.62,5.51,7.75
202504190608,2025-04-19,6,08R,1,3,一周,まわり足,直線,石原 翼,37.18,5.36,7.79,篠原 飛翔,38.0,5.6,7.65,富永 夏哉人,37.84,5.64,7.67,原田 才一郎,37.74,5.57,7.67,柳瀬 幹太,37.86,5.58,7.61,長谷川 暖,37.29,5.51,7.68
202504190609,2025-04-19,6,09R,1,3,一周,まわり足,直線,堀越 雄貴,37.61,5.25,7.75,西川 拓利,38.02,5.45,7.8,登玉 隼百,38.12,5.71,7.67,為本 智也,37.95,5.6,7.6,杉山 喜一,38.27,5.82,7.68,末永 和也,37.43,5.42,7.75
