レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202602230401,2026-02-23,04,01R,,backfill-from-bc-oriten,3,一周,まわり足,直線,近藤 颯斗,37.56,5.77,7.58,渡邊 哲也,38.03,6.14,7.88,松田 大志郎,37.16,6.21,7.56,吉田 宗弘,38.93,6.03,7.93,鈴木 裕隆,38.17,6.88,7.6,松瀬 弘美,38.03,7.1,7.43
202602230402,2026-02-23,04,02R,,backfill-from-bc-oriten,3,一周,まわり足,直線,高野 心吾,,5.73,7.73,土屋 智則,,5.61,7.67,麻生 慎介,,5.67,7.73,杉山 貴博,,5.81,7.63,加藤 優弥,,6.34,7.66,早川 尚人,,6.13,7.87
202602230403,2026-02-23,04,03R,,backfill-from-bc-oriten,3,一周,まわり足,直線,渥美 卓郎,,5.72,7.73,桐本 康臣,,5.7,7.62,山一 鉄也,,5.8,7.63,植竹 玲奈,,5.93,7.59,津久井 拓也,,5.89,7.53,馬袋 義則,,5.8,7.7
202602230404,2026-02-23,04,04R,,backfill-from-bc-oriten,3,一周,まわり足,直線,花本 夏樹,,6.01,7.86,大橋 純一郎,,5.78,7.67,橋口 真樹,,6.17,7.8,木下 大將,,5.87,7.72,松井 賢治,,5.97,7.69,小野 達哉,,5.64,7.63
202602230405,2026-02-23,04,05R,,backfill-from-bc-oriten,3,一周,まわり足,直線,江口 晃生,,5.53,7.73,平瀬 城啓,,6.03,7.77,島田 一生,,5.9,7.76,黒崎 竜也,,5.77,7.67,近藤 颯斗,,5.9,7.76,志賀 美優,,6.9,7.8
202602230406,2026-02-23,04,06R,,backfill-from-bc-oriten,3,一周,まわり足,直線,戸塚 邦好,,5.93,7.57,早川 尚人,,6.17,7.74,吉田 宗弘,,6.17,7.9,橋本 久和,,5.99,7.75,豊田 結,,6.71,7.81,小川 晃司,,6.1,8.07
202602230407,2026-02-23,04,07R,,backfill-from-bc-oriten,3,一周,まわり足,直線,一柳 和孝,,5.74,7.6,山一 鉄也,,5.9,7.57,土屋 智則,,5.5,7.57,鈴木 裕隆,,5.67,7.67,神里 琴音,,5.86,7.6,今泉 澪,,5.93,7.73
202602230408,2026-02-23,04,08R,,backfill-from-bc-oriten,3,一周,まわり足,直線,杉山 貴博,,6.01,7.53,中里 昌志,,6.33,7.73,松瀬 弘美,,6.9,7.4,前田 将太,,6.0,7.7,橋口 真樹,,6.2,7.63,植竹 玲奈,,6.5,7.57
202602230409,2026-02-23,04,09R,,backfill-from-bc-oriten,3,一周,まわり足,直線,丹下 将,,5.6,7.67,松井 賢治,,6.0,7.67,黒崎 竜也,,5.57,7.57,渥美 卓郎,,5.77,7.67,麻生 慎介,,5.83,7.63,松田 大志郎,,5.75,7.53
202602230410,2026-02-23,04,10R,,backfill-from-bc-oriten,3,一周,まわり足,直線,桐本 康臣,,5.86,7.67,江口 晃生,,5.77,7.6,木下 大將,,5.83,7.73,宮下 元胤,,5.85,7.65,小川 晃司,,5.8,7.77,加藤 優弥,,5.93,7.77
202602230411,2026-02-23,04,11R,,backfill-from-bc-oriten,3,一周,まわり足,直線,船岡 洋一郎,,5.8,7.63,高野 心吾,,5.73,7.7,馬袋 義則,,5.66,7.7,島田 賢人,,5.84,7.7,橋本 久和,,5.93,7.83,大橋 純一郎,,5.57,7.7
202602230412,2026-02-23,04,12R,,backfill-from-bc-oriten,3,一周,まわり足,直線,前田 将太,,5.83,7.63,一柳 和孝,,5.57,7.67,津久井 拓也,,5.93,7.6,豊田 結,,6.0,7.6,小野 達哉,,5.67,7.6,島田 一生,,5.67,7.57
202602230501,2026-02-23,05,01R,,backfill-from-bc-oriten,3,一周,まわり足,直線,本吉 正樹,37.3,6.0,6.77,今泉 徹,37.43,5.77,6.9,新田 智彰,37.1,5.67,6.9,小原 聡将,37.2,5.33,7.0,井田 涼介,37.6,5.73,7.07,大町 利克,37.83,5.63,7.03
202602230502,2026-02-23,05,02R,,backfill-from-bc-oriten,3,一周,まわり足,直線,鹿島 敏弘,37.8,5.6,6.94,小川 竜太朗,38.3,5.87,6.83,西川 真人,37.9,5.51,7.0,新井 英孝,37.83,5.6,7.1,梶野 学志,37.47,5.57,7.0,塚田 修二,37.43,5.53,7.07
202602230503,2026-02-23,05,03R,,backfill-from-bc-oriten,3,一周,まわり足,直線,山崎 聖司,37.27,5.93,6.91,富永 正人,36.83,5.5,6.93,浅見 宗孝,37.78,5.39,7.14,福田 宗平,37.73,5.5,7.08,山道 諄也,38.2,5.73,7.05,田代 達也,37.23,5.5,7.01
202602230504,2026-02-23,05,04R,,backfill-from-bc-oriten,3,一周,まわり足,直線,品川 賢次,36.85,5.52,6.87,森 弘行,37.6,5.57,7.02,安田 政彦,38.18,5.77,7.03,茶谷 信次,37.5,5.93,6.83,乙津 康志,38.36,5.76,7.07,田中 勇輔,37.69,5.64,7.1
202602230505,2026-02-23,05,05R,,backfill-from-bc-oriten,3,一周,まわり足,直線,富山 弘幸,37.5,5.8,6.83,佐藤 大騎,38.23,5.9,6.85,金子 拓矢,37.68,6.03,6.63,井田 涼介,37.73,5.5,7.17,三品 隆浩,37.9,6.38,6.83,田邉 亮蔵,38.74,5.83,7.07
202602230506,2026-02-23,05,06R,,backfill-from-bc-oriten,3,一周,まわり足,直線,寺嶋 雄,38.16,6.28,6.74,本吉 正樹,37.73,6.6,6.66,高橋 正男,37.34,6.06,6.8,山口 亮,37.52,5.95,7.0,西川 真人,38.1,6.05,6.9,柘植 政浩,37.59,5.98,6.83
