レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
202402042401,ＢＯＡＴＢｏｙカップ,第4日,2024-02-04,ボートレース大村,1R,一般,1800,15:23,1,4498,宮本夏樹,36,長崎,54.0,B1,5.31,33.04,5.92,42.62,49,33.54,52,29.03,3,3,2,,,,1,1,,,,,9,2,4508,野間大樹,35,大阪,51.0,B1,5.86,42.47,3.96,24.0,46,24.36,45,39.33,3,,,,,,1,6,3,4,,,8,3,3656,伯母芳恒,50,東京,57.0,B1,4.82,26.67,5.91,36.36,61,40.65,32,30.57,1,4,1,,,,4,2,,,,,10,4,3482,金子猛志,53,群馬,62.0,B1,4.65,25.84,5.16,26.32,24,25.64,20,36.94,2,,,,,,5,6,3,4,,,,5,5263,花田凱成,25,福岡,52.0,B2,2.4,5.77,1.08,,55,35.85,41,36.08,6,,,,,,6,6,6,,,,,6,5009,大賀龍之,26,福岡,55.0,B1,4.85,29.17,,,62,31.65,24,22.15,4,,,,,,5,5,,,,,
202402042402,ＢＯＡＴＢｏｙカップ,第4日,2024-02-04,ボートレース大村,2R,一般,1800,15:46,1,4697,國弘翔平,37,福岡,50.0,B1,4.0,20.78,4.88,30.61,39,43.79,21,45.1,3,,,,,,6,4,4,5,,,,2,4078,渡辺史之,45,群馬,52.0,B1,3.61,15.69,,,28,31.82,70,30.32,3,,,,,,2,6,1,5,,,11,3,3527,中嶋誠一,53,長崎,52.0,A2,4.86,27.73,5.93,39.9,67,41.33,76,25.17,4,1,4,2,4,,9,,,,,,,4,3463,乙津康志,56,東京,52.0,B1,4.69,25.0,4.7,20.0,35,27.1,54,31.76,5,3,4,,,,3,6,,,,,,5,4177,萬 正嗣,41,群馬,53.0,B1,4.52,27.59,5.43,57.14,65,32.03,48,32.05,6,2,2,,,,1,6,,,,,6,6,3352,小川晃司,55,福岡,50.0,B1,4.65,19.57,4.43,16.98,12,32.9,47,27.45,5,,,,,,4,3,5,,,,12
202402042403,ＢＯＡＴＢｏｙカップ,第4日,2024-02-04,ボートレース大村,3R,一般,1800,16:09,1,4896,花本 剛,32,山口,56.0,B1,2.93,3.33,4.0,20.59,20,35.0,11,30.07,4,,,,,,3,3,4,4,,,,2,3772,一柳和孝,49,埼玉,50.0,A2,5.73,34.55,5.43,28.57,76,49.06,33,28.48,1,,,,,,2,3,3,3,,,10,3,3406,中里英夫,55,群馬,53.0,B1,5.31,30.56,,,60,34.42,69,34.9,1,4,5,,,,2,5,,,,,8,4,3467,森 弘行,55,東京,52.0,B1,4.39,21.25,,,68,24.0,56,44.3,5,5,3,,,,6,6,,,,,,5,3587,武田信一,50,徳島,60.0,B1,3.38,9.52,3.31,15.38,30,22.14,17,38.96,6,,,,,,3,6,1,,,,7,6,3920,正木聖賢,49,広島,53.0,A1,6.63,49.53,5.09,27.27,40,44.44,15,34.16,1,1,1,4,,,9,,,,,,
202402042404,ＢＯＡＴＢｏｙカップ,第4日,2024-02-04,ボートレース大村,4R,一般,1800,16:32,1,4651,佐藤大騎,39,大阪,52.0,B1,4.92,30.34,3.0,23.08,21,41.33,68,30.46,3,,,,,,1,5,3,6,,,12,2,4603,谷川将太,36,長崎,52.0,B1,4.88,27.78,5.2,33.33,74,46.41,44,31.37,1,5,1,4,2,,1,1,,,,,,3,3944,山口裕二,44,長崎,53.0,A2,5.75,34.95,6.55,48.54,53,27.81,66,18.18,1,5,2,3,5,,9,,,,,,,4,5177,松井貫太,27,福岡,51.0,B1,4.23,20.0,2.19,3.9,13,16.78,26,24.11,5,,,,,,5,5,6,,,,8,5,4702,三浦敬太,36,東京,50.0,A2,6.74,57.0,,,73,36.08,43,29.61,2,3,3,1,3,,9,,,,,,,6,4302,西野翔太,40,広島,53.0,A1,6.44,51.72,6.31,47.3,63,28.48,49,29.14,2,1,3,,,,1,1,,,,,10
202402042405,ＢＯＡＴＢｏｙカップ,第4日,2024-02-04,ボートレース大村,5R,一般,1800,16:56,1,5100,栗原一馬,27,群馬,56.0,B1,3.94,16.92,,,72,26.03,18,31.01,5,,,,,,1,2,6,6,,,,2,3668,市川 猛,52,広島,51.0,B1,3.51,17.54,4.56,33.33,17,43.51,34,31.61,2,,,,,,4,3,5,6,,,,3,4039,村上功祐,45,大阪,58.0,B1,5.15,32.0,5.76,38.1,71,29.56,14,18.49,1,5,4,6,5,,,,,,,,,4,4105,松下直也,44,兵庫,53.0,A2,5.34,37.07,4.98,26.0,31,23.23,51,46.75,2,6,1,,,,3,3,,,,,10,5,3412,鈴木 博,54,埼玉,54.0,A1,5.85,38.78,,,16,26.45,60,31.85,3,4,2,,,,3,2,,,,,11,6,3743,林 美憲,49,徳島,52.0,A1,6.95,53.13,7.61,62.75,45,41.4,30,34.93,3,2,1,,,,2,2,,,,,9
202402042406,ＢＯＡＴＢｏｙカップ,第4日,2024-02-04,ボートレース大村,6R,一般,1800,17:22,1,5059,冨田 祥,27,香川,51.0,B2,2.76,12.12,2.58,11.54,22,29.87,55,33.99,6,,,,,,4,1,6,5,,,,2,4177,萬 正嗣,41,群馬,53.0,B1,4.52,27.59,5.43,57.14,65,32.03,48,32.05,6,2,2,,,,1,6,,,,,2,3,4159,向後龍一,42,埼玉,52.0,A2,6.08,46.67,5.14,42.86,69,34.18,38,44.16,1,,,,,,5,4,2,2,,,10,4,5086,本村 大,24,長崎,55.0,B1,5.01,29.17,4.82,26.32,75,38.36,67,33.33,4,6,6,,,,2,,,,,,12,5,4064,原田篤志,44,山口,52.0,A1,6.77,51.38,6.76,50.0,50,29.68,12,34.81,2,6,2,,,,1,3,,,,,11,6,4985,井本昌也,26,山口,50.0,A2,6.13,46.55,5.89,42.59,34,38.71,50,36.71,6,,,,,,4,5,2,1,,,
202402042407,ＢＯＡＴＢｏｙカップ,第4日,2024-02-04,ボートレース大村,7R,一般 進入固定 Ｈ１８０,ｍ電,17:48,1,4184,渡邊雄一,37,大阪,52.0,A1,6.52,47.06,5.71,48.39,36,31.48,29,32.26,4,5,1,2,1,,1,0,,,,,,2,3587,武田信一,50,徳島,60.0,B1,3.38,9.52,3.31,15.38,30,22.14,17,38.96,6,,,,,,3,6,1,,,,3,3,4108,吉村正明,44,山口,52.0,A2,6.36,49.48,5.47,38.24,37,31.82,46,36.05,2,2,2,,,,1,2,,,,,11,4,4040,廣瀬将亨,45,兵庫,59.0,A2,5.24,40.54,5.92,43.59,57,26.35,75,35.1,6,6,3,5,1,,1,2,,,,,,5,4231,鈴木裕隆,40,愛知,57.0,B1,4.52,23.53,3.44,11.11,27,24.5,57,28.47,1,4,3,,,,5,3,,,,,,6,5284,嘉手苅徹,25,福岡,52.0,B2,1.22,,,,56,41.61,28,37.97,6,,,,,,,,,,,,55
202402042408,ＢＯＡＴＢｏｙカップ,第4日,2024-02-04,ボートレース大村,8R,一般,1800,18:16,1,4063,市橋卓士,44,徳島,56.0,A1,6.9,50.39,6.4,42.86,15,32.69,59,36.54,4,3,2,1,2,,1,1,,,,,,2,3432,宮迫暢彦,55,大阪,54.0,A2,5.56,42.57,,,54,29.56,65,35.76,2,4,4,,,,4,4,,,,,12,3,3837,秋山広一,48,香川,52.0,A1,6.02,45.53,6.73,54.55,44,25.63,71,35.9,2,,,,,,5,4,4,4,,,12,4,3406,中里英夫,55,群馬,53.0,B1,5.31,30.56,,,60,34.42,69,34.9,1,4,5,,,,2,5,,,,,3,5,4508,野間大樹,35,大阪,51.0,B1,5.86,42.47,3.96,24.0,46,24.36,45,39.33,3,,,,,,1,6,3,4,,,1,6,5177,松井貫太,27,福岡,51.0,B1,4.23,20.0,2.19,3.9,13,16.78,26,24.11,5,,,,,,5,5,6,,,,4
202402042409,ＢＯＡＴＢｏｙカップ,第4日,2024-02-04,ボートレース大村,9R,準優勝戦,1800,18:43,1,3743,林 美憲,49,徳島,52.0,A1,6.95,53.13,7.61,62.75,45,41.4,30,34.93,3,2,1,,,,2,2,,,,,5,2,4498,宮本夏樹,36,長崎,54.0,B1,5.31,33.04,5.92,42.62,49,33.54,52,29.03,3,3,2,,,,1,1,,,,,1,3,3920,正木聖賢,49,広島,53.0,A1,6.63,49.53,5.09,27.27,40,44.44,15,34.16,1,1,1,4,,,3,,,,,,,4,4702,三浦敬太,36,東京,50.0,A2,6.74,57.0,,,73,36.08,43,29.61,2,3,3,1,3,,4,,,,,,,5,3944,山口裕二,44,長崎,53.0,A2,5.75,34.95,6.55,48.54,53,27.81,66,18.18,1,5,2,3,5,,4,,,,,,,6,3527,中嶋誠一,53,長崎,52.0,A2,4.86,27.73,5.93,39.9,67,41.33,76,25.17,4,1,4,2,4,,2,,,,,,
202402042410,ＢＯＡＴＢｏｙカップ,第4日,2024-02-04,ボートレース大村,10R,準優勝戦,1800,19:21,1,4302,西野翔太,40,広島,53.0,A1,6.44,51.72,6.31,47.3,63,28.48,49,29.14,2,1,3,,,,1,1,,,,,4,2,4184,渡邊雄一,37,大阪,52.0,A1,6.52,47.06,5.71,48.39,36,31.48,29,32.26,4,5,1,2,1,,7,,,,,,,3,3772,一柳和孝,49,埼玉,50.0,A2,5.73,34.55,5.43,28.57,76,49.06,33,28.48,1,,,,,,2,3,3,3,,,3,4,3656,伯母芳恒,50,東京,57.0,B1,4.82,26.67,5.91,36.36,61,40.65,32,30.57,1,4,1,,,,4,2,,,,,1,5,4105,松下直也,44,兵庫,53.0,A2,5.34,37.07,4.98,26.0,31,23.23,51,46.75,2,6,1,,,,3,3,,,,,5,6,4159,向後龍一,42,埼玉,52.0,A2,6.08,46.67,5.14,42.86,69,34.18,38,44.16,1,,,,,,5,4,2,2,,,6
