レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202605190101,2026-05-19,01,1R,daily,68.87,24.75,42.66,8.73,50.0,15.43,50.0,3.12,50.0,3.24,55.28,51.12,18.37,44.62,9.14,52.95,16.34,50.0,3.12,50.0,3.24,50.21,50.98,18.32,48.54,9.94,50.0,15.43,50.0,3.12,50.0,3.24,50.05,47.58,17.1,44.62,9.14,50.52,15.59,50.0,3.12,50.0,3.24,48.19,45.87,16.49,52.45,10.74,49.66,15.32,50.0,3.12,50.0,3.24,48.91,35.02,12.59,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,43.92
202605190101,2026-05-19,01,1R,realtime,68.87,24.75,42.66,8.73,50.0,15.43,56.59,3.54,8.42,0.55,52.99,51.12,18.37,44.62,9.14,52.95,16.34,52.81,3.3,51.76,3.36,50.5,50.98,18.32,48.54,9.94,50.0,15.43,51.68,3.23,29.92,1.94,48.86,47.58,17.1,44.62,9.14,50.52,15.59,46.91,2.93,71.65,4.65,49.4,45.87,16.49,52.45,10.74,49.66,15.32,49.64,3.1,57.98,3.76,49.41,35.02,12.59,46.58,9.54,50.0,15.43,42.26,2.64,80.06,5.19,45.38
202605190102,2026-05-19,01,2R,daily,68.87,24.75,44.62,9.14,56.95,17.57,50.0,3.12,50.0,3.24,57.83,51.12,18.37,48.54,9.94,47.76,14.74,50.0,3.12,50.0,3.24,49.41,50.98,18.32,54.41,11.14,69.37,21.4,50.0,3.12,50.0,3.24,57.23,47.58,17.1,48.54,9.94,34.88,10.76,50.0,3.12,50.0,3.24,44.17,45.87,16.49,50.49,10.34,66.74,20.59,50.0,3.12,50.0,3.24,53.78,35.02,12.59,48.54,9.94,50.0,15.43,50.0,3.12,50.0,3.24,44.32
202605190102,2026-05-19,01,2R,realtime,68.87,24.75,44.62,9.14,56.95,17.57,54.78,3.42,8.42,0.55,55.43,51.12,18.37,48.54,9.94,47.76,14.74,45.72,2.86,51.76,3.36,49.26,50.98,18.32,54.41,11.14,69.37,21.4,52.36,3.27,29.92,1.94,56.08,47.58,17.1,48.54,9.94,34.88,10.76,49.59,3.1,71.65,4.65,45.55,45.87,16.49,50.49,10.34,66.74,20.59,46.69,2.92,57.98,3.76,54.09,35.02,12.59,48.54,9.94,50.0,15.43,50.77,3.17,80.06,5.19,46.31
202605190103,2026-05-19,01,3R,daily,68.87,24.75,42.66,8.73,34.88,10.76,50.0,3.12,50.0,3.24,50.61,51.12,18.37,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,49.7,50.98,18.32,46.58,9.54,50.58,15.61,50.0,3.12,50.0,3.24,49.83,47.58,17.1,42.66,8.73,50.0,15.43,50.0,3.12,50.0,3.24,47.63,45.87,16.49,50.49,10.34,49.66,15.32,50.0,3.12,50.0,3.24,48.51,35.02,12.59,52.45,10.74,63.52,19.6,50.0,3.12,50.0,3.24,49.29
202605190103,2026-05-19,01,3R,realtime,68.87,24.75,42.66,8.73,34.88,10.76,44.21,2.76,8.42,0.55,47.56,51.12,18.37,46.58,9.54,50.0,15.43,46.33,2.89,51.76,3.36,49.59,50.98,18.32,46.58,9.54,50.58,15.61,53.64,3.35,29.92,1.94,48.76,47.58,17.1,42.66,8.73,50.0,15.43,52.38,3.27,71.65,4.65,49.18,45.87,16.49,50.49,10.34,49.66,15.32,49.96,3.12,57.98,3.76,49.03,35.02,12.59,52.45,10.74,63.52,19.6,53.38,3.34,80.06,5.19,51.45
202605190104,2026-05-19,01,4R,daily,68.87,24.75,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,56.08,51.12,18.37,44.62,9.14,50.52,15.59,50.0,3.12,50.0,3.24,49.46,50.98,18.32,44.62,9.14,53.8,16.6,50.0,3.12,50.0,3.24,50.42,47.58,17.1,54.41,11.14,47.23,14.57,50.0,3.12,50.0,3.24,49.18,45.87,16.49,40.7,8.33,71.01,21.91,50.0,3.12,50.0,3.24,53.1,35.02,12.59,50.49,10.34,60.63,18.71,50.0,3.12,50.0,3.24,48.0
202605190104,2026-05-19,01,4R,realtime,68.87,24.75,46.58,9.54,50.0,15.43,65.07,4.07,12.74,0.83,54.61,51.12,18.37,44.62,9.14,50.52,15.59,49.51,3.09,52.18,3.38,49.57,50.98,18.32,44.62,9.14,53.8,16.6,39.97,2.5,31.63,2.05,48.61,47.58,17.1,54.41,11.14,47.23,14.57,53.13,3.32,69.65,4.52,50.65,45.87,16.49,40.7,8.33,71.01,21.91,53.37,3.33,57.08,3.7,53.77,35.02,12.59,50.49,10.34,60.63,18.71,38.85,2.43,76.51,4.96,49.02
202605190105,2026-05-19,01,5R,daily,68.87,24.75,46.58,9.54,44.74,13.8,50.0,3.12,50.0,3.24,54.46,51.12,18.37,54.41,11.14,63.52,19.6,50.0,3.12,50.0,3.24,55.48,50.98,18.32,50.49,10.34,50.0,15.43,50.0,3.12,50.0,3.24,50.45,47.58,17.1,46.58,9.54,45.92,14.17,50.0,3.12,50.0,3.24,47.17,45.87,16.49,48.54,9.94,47.23,14.57,50.0,3.12,50.0,3.24,47.36,35.02,12.59,48.54,9.94,45.59,14.07,50.0,3.12,50.0,3.24,42.96
202605190105,2026-05-19,01,5R,realtime,68.87,24.75,46.58,9.54,44.74,13.8,52.75,3.3,12.74,0.83,52.21,51.12,18.37,54.41,11.14,63.52,19.6,58.85,3.68,52.18,3.38,56.17,50.98,18.32,50.49,10.34,50.0,15.43,47.95,3.0,31.63,2.05,49.13,47.58,17.1,46.58,9.54,45.92,14.17,59.56,3.72,69.65,4.52,49.04,45.87,16.49,48.54,9.94,47.23,14.57,35.12,2.19,57.08,3.7,46.89,35.02,12.59,48.54,9.94,45.59,14.07,45.68,2.85,76.51,4.96,44.41
