レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202605040101,2026-05-04,01,1R,realtime,68.84,24.44,42.77,9.38,48.15,14.26,58.41,3.46,22.64,1.59,53.13,51.1,18.14,46.88,10.28,63.44,18.79,52.75,3.13,70.27,4.94,55.27,50.96,18.09,53.04,11.63,57.28,16.96,45.13,2.67,29.34,2.06,51.42,47.56,16.89,48.93,10.73,50.0,14.81,44.15,2.62,72.68,5.11,50.15,45.85,16.28,48.93,10.73,48.4,14.33,51.86,3.07,45.41,3.19,47.61,35.0,12.43,42.77,9.38,55.06,16.31,47.61,2.82,59.5,4.18,45.11
202605040102,2026-05-04,01,2R,realtime,68.84,24.44,38.66,8.48,48.89,14.48,55.03,3.26,22.64,1.59,52.25,51.1,18.14,50.99,11.18,50.0,14.81,51.89,3.07,70.27,4.94,52.14,50.96,18.09,48.93,10.73,70.47,20.87,42.49,2.52,29.34,2.06,54.27,47.56,16.89,59.21,12.98,68.93,20.42,42.87,2.54,72.68,5.11,57.93,45.85,16.28,46.88,10.28,51.23,15.17,52.63,3.12,45.41,3.19,48.04,35.0,12.43,48.93,10.73,45.07,13.35,54.99,3.26,59.5,4.18,43.94
202605040103,2026-05-04,01,3R,realtime,68.84,24.44,36.6,8.03,50.0,14.81,56.47,3.35,37.91,2.66,53.28,51.1,18.14,44.82,9.83,60.73,17.99,49.18,2.91,91.96,6.46,55.33,50.96,18.09,79.76,17.49,50.0,14.81,47.53,2.82,39.26,2.76,55.97,45.85,16.28,38.66,8.48,66.47,19.68,47.5,2.81,34.66,2.43,49.69,47.56,16.89,46.88,10.28,35.82,10.61,55.74,3.3,65.7,4.62,45.69,35.0,12.43,48.93,10.73,50.43,14.94,43.49,2.58,30.3,2.13,42.8
202605040104,2026-05-04,01,4R,realtime,68.84,24.44,42.77,9.38,50.0,14.81,39.25,2.33,60.81,4.27,55.22,51.1,18.14,85.92,18.84,51.23,15.17,58.89,3.49,124.51,8.75,64.4,50.96,18.09,48.93,10.73,46.92,13.9,51.84,3.07,54.13,3.8,49.59,47.56,16.89,46.88,10.28,48.15,14.26,56.06,3.32,55.24,3.88,48.63,45.85,16.28,55.1,12.08,45.81,13.57,54.39,3.22,18.53,1.3,46.45,35.0,12.43,36.6,8.03,65.85,19.5,39.47,2.34,-13.49,-0.95,41.35
202605040105,2026-05-04,01,5R,realtime,68.84,24.44,50.99,11.18,53.89,15.96,51.26,3.04,75.68,5.32,59.93,50.96,18.09,50.99,11.18,49.08,14.53,55.34,3.28,75.79,5.32,52.41,47.56,16.89,42.77,9.38,64.8,19.19,47.53,2.82,36.98,2.6,50.87,45.85,16.28,50.99,11.18,51.3,15.19,44.81,2.66,10.16,0.71,46.02,51.1,18.14,71.54,15.69,50.0,14.81,60.92,3.61,143.93,10.11,62.36,35.0,12.43,38.66,8.48,58.63,17.37,40.05,2.37,-42.84,-3.01,37.63
202605040106,2026-05-04,01,6R,realtime,68.84,24.44,63.32,13.89,50.0,14.81,50.34,2.98,87.81,6.17,62.29,51.1,18.14,44.82,9.83,48.15,14.26,57.27,3.39,155.22,10.9,56.53,50.96,18.09,48.93,10.73,54.32,16.09,52.17,3.09,82.53,5.8,53.8,47.56,16.89,46.88,10.28,50.0,14.81,58.28,3.45,31.41,2.21,47.63,45.85,16.28,48.93,10.73,50.0,14.81,43.05,2.55,3.85,0.27,44.64,35.0,12.43,48.93,10.73,68.93,20.42,38.79,2.3,-61.14,-4.29,41.58
202605040107,2026-05-04,01,7R,realtime,68.84,24.44,67.43,14.79,35.02,10.37,62.23,3.69,87.81,6.17,59.45,50.96,18.09,42.77,9.38,32.74,9.7,47.27,2.8,82.53,5.8,45.76,47.56,16.89,63.32,13.89,45.07,13.35,52.18,3.09,31.41,2.21,49.42,45.85,16.28,46.88,10.28,50.0,14.81,50.93,3.02,3.85,0.27,44.65,35.0,12.43,40.71,8.93,55.06,16.31,50.08,2.97,-61.14,-4.29,36.33,51.1,18.14,46.88,10.28,47.72,14.13,37.21,2.2,155.22,10.9,55.66
202605040108,2026-05-04,01,8R,realtime,68.84,24.44,59.21,12.98,66.47,19.68,50.0,2.96,96.8,6.8,66.87,51.1,18.14,42.77,9.38,36.56,10.83,50.0,2.96,156.1,10.97,52.28,50.96,18.09,48.93,10.73,53.52,15.85,50.0,2.96,86.09,6.05,53.68,47.56,16.89,34.54,7.58,46.92,13.9,50.0,2.96,27.23,1.91,43.23,45.85,16.28,48.93,10.73,63.44,18.79,50.0,2.96,1.97,0.14,48.9,35.0,12.43,50.0,10.97,63.44,18.79,50.0,2.96,-68.55,-4.82,40.33
202605040109,2026-05-04,01,9R,realtime,68.84,24.44,73.59,16.14,35.82,10.61,50.0,2.96,49.96,3.51,57.66,51.1,18.14,61.26,13.44,48.15,14.26,50.0,2.96,49.96,3.51,52.31,50.96,18.09,48.93,10.73,48.4,14.33,50.0,2.96,49.96,3.51,49.63,47.56,16.89,67.43,14.79,60.73,17.99,50.0,2.96,49.96,3.51,56.13,45.85,16.28,44.82,9.83,53.89,15.96,50.0,2.96,49.96,3.51,48.54,35.0,12.43,50.99,11.18,50.0,14.81,50.0,2.96,49.96,3.51,44.89
202605040110,2026-05-04,01,10R,realtime,68.84,24.44,59.21,12.98,50.0,14.81,50.0,2.96,49.96,3.51,58.71,51.1,18.14,63.32,13.89,50.43,14.94,50.0,2.96,49.96,3.51,53.44,50.96,18.09,59.21,12.98,50.0,14.81,50.0,2.96,49.96,3.51,52.36,47.56,16.89,46.88,10.28,50.0,14.81,50.0,2.96,49.96,3.51,48.45,45.85,16.28,46.88,10.28,46.61,13.8,50.0,2.96,49.96,3.51,46.83,35.0,12.43,46.88,10.28,45.81,13.57,50.0,2.96,49.96,3.51,42.75
