レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202605230101,2026-05-23,01,1R,daily,68.87,24.75,48.54,9.94,47.76,14.74,50.0,3.12,50.0,3.24,55.79,51.12,18.37,46.58,9.54,43.95,13.56,50.0,3.12,50.0,3.24,47.84,50.98,18.32,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,49.65,47.58,17.1,50.49,10.34,66.74,20.59,50.0,3.12,50.0,3.24,54.4,45.87,16.49,46.58,9.54,44.74,13.8,50.0,3.12,50.0,3.24,46.19,35.02,12.59,48.54,9.94,47.23,14.57,50.0,3.12,50.0,3.24,43.46
202605230101,2026-05-23,01,1R,realtime,68.87,24.75,48.54,9.94,312.41,96.4,57.56,3.6,49.73,3.22,137.9,51.12,18.37,46.58,9.54,255.85,78.94,59.62,3.73,41.86,2.71,113.29,50.98,18.32,46.58,9.54,249.71,77.05,34.28,2.14,38.31,2.48,109.53,47.58,17.1,50.49,10.34,246.72,76.13,42.26,2.64,62.51,4.05,110.26,45.87,16.49,46.58,9.54,225.47,69.57,53.71,3.36,51.83,3.36,102.31,35.02,12.59,48.54,9.94,148.19,45.73,52.46,3.28,55.55,3.6,75.13
202605230102,2026-05-23,01,2R,daily,68.87,24.75,50.49,10.34,49.66,15.32,50.0,3.12,50.0,3.24,56.78,51.12,18.37,54.41,11.14,47.23,14.57,50.0,3.12,50.0,3.24,50.45,50.98,18.32,48.54,9.94,50.0,15.43,50.0,3.12,50.0,3.24,50.05,47.58,17.1,48.54,9.94,50.0,15.43,50.0,3.12,50.0,3.24,48.83,45.87,16.49,50.49,10.34,60.63,18.71,50.0,3.12,50.0,3.24,51.9,35.02,12.59,42.66,8.73,50.0,15.43,50.0,3.12,50.0,3.24,43.12
202605230102,2026-05-23,01,2R,realtime,68.87,24.75,50.49,10.34,333.31,102.84,58.46,3.65,50.12,3.25,144.83,51.12,18.37,54.41,11.14,216.62,66.84,56.05,3.5,46.98,3.05,102.9,50.98,18.32,48.54,9.94,390.73,120.56,54.24,3.39,33.61,2.18,154.39,47.58,17.1,48.54,9.94,350.31,108.09,46.93,2.93,62.3,4.04,142.1,45.87,16.49,50.49,10.34,219.07,67.59,39.27,2.45,50.77,3.29,100.16,35.02,12.59,42.66,8.73,194.17,59.91,44.95,2.81,55.97,3.63,87.67
202605230103,2026-05-23,01,3R,daily,68.87,24.75,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,56.08,51.12,18.37,50.49,10.34,50.0,15.43,50.0,3.12,50.0,3.24,50.51,50.98,18.32,54.41,11.14,33.24,10.26,50.0,3.12,50.0,3.24,46.08,47.58,17.1,44.62,9.14,50.52,15.59,50.0,3.12,50.0,3.24,48.19,45.87,16.49,54.41,11.14,69.37,21.4,50.0,3.12,50.0,3.24,55.4,35.02,12.59,64.2,13.14,46.77,14.43,50.0,3.12,50.0,3.24,46.53
202605230103,2026-05-23,01,3R,realtime,68.87,24.75,46.58,9.54,290.51,89.64,53.24,3.33,47.8,3.1,130.35,51.12,18.37,50.49,10.34,315.4,97.32,52.61,3.29,41.13,2.67,131.98,50.98,18.32,54.41,11.14,231.79,71.52,53.82,3.36,39.27,2.55,106.89,47.58,17.1,44.62,9.14,365.32,112.72,43.57,2.72,64.87,4.21,145.89,45.87,16.49,54.41,11.14,294.5,90.87,46.54,2.91,52.62,3.41,124.81,35.02,12.59,64.2,13.14,369.14,113.9,50.13,3.13,54.07,3.51,146.27
202605230104,2026-05-23,01,4R,daily,68.87,24.75,46.58,9.54,45.92,14.17,50.0,3.12,50.0,3.24,54.82,51.12,18.37,48.54,9.94,45.59,14.07,50.0,3.12,50.0,3.24,48.74,50.98,18.32,44.62,9.14,50.52,15.59,50.0,3.12,50.0,3.24,49.41,47.58,17.1,54.41,11.14,50.0,15.43,50.0,3.12,50.0,3.24,50.03,45.87,16.49,42.66,8.73,50.0,15.43,50.0,3.12,50.0,3.24,47.01,35.02,12.59,60.28,12.34,48.02,14.82,50.0,3.12,50.0,3.24,46.11
202605230104,2026-05-23,01,4R,realtime,68.87,24.75,46.58,9.54,270.44,83.45,49.56,3.1,47.8,3.1,123.93,51.12,18.37,48.54,9.94,294.16,90.77,48.81,3.05,41.13,2.67,124.79,50.98,18.32,44.62,9.14,327.19,100.96,56.59,3.54,39.27,2.55,134.5,47.58,17.1,54.41,11.14,279.57,86.26,43.48,2.72,64.87,4.21,121.43,45.87,16.49,42.66,8.73,381.08,117.58,50.15,3.13,52.62,3.41,149.35,35.02,12.59,60.28,12.34,244.99,75.59,51.3,3.21,54.07,3.51,107.23
202605230105,2026-05-23,01,5R,daily,68.87,24.75,52.45,10.74,63.52,19.6,50.0,3.12,50.0,3.24,61.46,51.12,18.37,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,49.7,50.98,18.32,52.45,10.74,49.66,15.32,50.0,3.12,50.0,3.24,50.75,47.58,17.1,46.58,9.54,50.58,15.61,50.0,3.12,50.0,3.24,48.61,45.87,16.49,54.41,11.14,63.52,19.6,50.0,3.12,50.0,3.24,53.59,35.02,12.59,52.45,10.74,53.34,16.46,50.0,3.12,50.0,3.24,46.15
202605230105,2026-05-23,01,5R,realtime,68.87,24.75,52.45,10.74,290.51,89.64,56.0,3.5,47.8,3.1,131.73,51.12,18.37,46.58,9.54,249.71,77.05,49.27,3.08,41.13,2.67,110.7,50.98,18.32,52.45,10.74,253.29,78.15,44.8,2.8,39.27,2.55,112.56,47.58,17.1,46.58,9.54,232.13,71.62,47.85,2.99,64.87,4.21,105.46,45.87,16.49,54.41,11.14,263.15,81.19,57.33,3.58,52.62,3.41,115.81,35.02,12.59,52.45,10.74,362.54,111.86,44.66,2.79,54.07,3.51,141.48
202605230106,2026-05-23,01,6R,daily,68.87,24.75,42.66,8.73,47.5,14.65,50.0,3.12,50.0,3.24,54.51,51.12,18.37,42.66,8.73,52.16,16.09,50.0,3.12,50.0,3.24,49.57,50.98,18.32,46.58,9.54,50.0,15.43,50.0,3.12,50.0,3.24,49.65,47.58,17.1,40.7,8.33,64.97,20.05,50.0,3.12,50.0,3.24,51.85,45.87,16.49,42.66,8.73,50.0,15.43,50.0,3.12,50.0,3.24,47.01,35.02,12.59,40.7,8.33,71.01,21.91,50.0,3.12,50.0,3.24,49.2
202605230106,2026-05-23,01,6R,realtime,68.87,24.75,42.66,8.73,335.15,103.41,65.23,4.08,50.12,3.25,144.22,51.12,18.37,42.66,8.73,330.32,101.92,41.87,2.62,46.98,3.05,134.69,50.98,18.32,46.58,9.54,290.51,89.64,51.29,3.2,33.61,2.18,122.88,47.58,17.1,40.7,8.33,248.66,76.72,47.38,2.96,62.3,4.04,109.16,45.87,16.49,42.66,8.73,272.65,84.13,51.44,3.21,50.77,3.29,115.85,35.02,12.59,40.7,8.33,279.57,86.26,42.7,2.67,55.97,3.63,113.48
