レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609161401,2026-09-16,14,01R,08:32,2026-09-16T08:22:24.277756+09:00,18,10,08,06,04,02,01,A2,4413,水摩 敦,6.00,21,00,12,8.00,3,7.00,3,6.00,2,5.00,2,4.00,0,3.50,0,B1,5341,山道 諄也,1.00,38,00,8,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B2,5370,日隈 茜,1.00,38,00,9,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,5039,倉田 茂将,6.00,21,00,7,8.00,3,7.00,3,6.00,2,5.00,0,4.00,0,3.50,0,B2,5471,田中 結,1.00,38,00,5,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,4636,赤池 修平,10.00,1,01,6,10.00,5,9.00,3,8.00,3,7.00,3,6.00,2,5.50,2
202609162301,2026-09-16,23,01R,08:44,2026-09-16T08:34:24.978095+09:00,18,10,08,06,04,02,01,A2,3484,芝田 浩治,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3527,中嶋 誠一郎,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4879,山崎 鉄平,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5127,沼田 大都,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3974,深山 祐二,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5420,吉原 快誓,0.00,1,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609161402,2026-09-16,14,02R,08:58,2026-09-16T08:48:23.629084+09:00,18,10,08,06,04,02,01,B1,5144,中尾 彩香,5.00,23,00,,6.67,0,6.00,0,5.33,0,4.67,0,4.00,0,3.67,0,B1,3578,塩田 雄一,1.00,38,00,7,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,A2,3611,岩崎 芳美,8.50,6,01,10,9.00,5,8.33,3,7.67,3,7.00,3,6.33,2,6.00,2,A2,3327,野長瀬 正孝,7.50,15,01,9,8.33,3,7.67,3,7.00,3,6.33,2,5.67,0,5.33,0,A1,4290,稲田 浩二,8.00,9,01,11,8.67,5,8.00,3,7.33,3,6.67,2,6.00,2,5.67,2,B2,5403,藤山 湧太,2.00,33,00,,4.67,0,4.00,0,3.33,0,2.67,0,2.00,0,1.67,0
202609162302,2026-09-16,23,02R,09:10,2026-09-16T09:01:02.426249+09:00,18,10,08,06,04,02,01,A2,3679,飯島 昌弘,0.00,7,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,4683,向井田 直弥,0.00,7,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4877,鈴谷 一平,0.00,7,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3434,松尾 宣邦,0.00,7,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4995,田邉 亮蔵,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4752,西尾 亮輔,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609161403,2026-09-16,14,03R,09:24,2026-09-16T09:14:21.099840+09:00,18,10,08,06,04,02,01,A1,4102,益田 啓司,10.00,1,01,,10.00,5,9.33,5,8.67,5,8.00,5,7.33,5,7.00,5,B1,4006,小野 勇作,-8.00,44,00,10,1.00,0,0.00,0,-1.00,0,-2.00,0,-3.00,0,-3.50,0,A2,4550,石岡 将太,4.00,28,00,11,7.00,3,6.00,2,5.00,2,4.00,0,3.00,0,2.50,0,A2,5289,佃 來紀,10.00,1,01,12,10.00,5,9.33,5,8.67,5,8.00,3,7.33,3,7.00,3,B1,5173,谷口 佳蓮,1.00,40,00,9,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,4138,中井 俊祐,2.00,35,00,7,6.00,2,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0
202609162303,2026-09-16,23,03R,09:36,2026-09-16T09:26:19.789577+09:00,18,10,08,06,04,02,01,A2,4934,佐々木 翔斗,0.00,7,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5333,山下 智己,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,3158,島川 光男,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5441,鈴木 雄登,0.00,7,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3745,橋本 年光,0.00,7,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5226,藤田 俊祐,0.00,7,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609161404,2026-09-16,14,04R,09:50,2026-09-16T09:40:30.805467+09:00,18,10,08,06,04,02,01,A1,3612,馬袋 義則,8.50,6,01,10,9.00,5,8.33,3,7.67,3,7.00,3,6.33,2,6.00,2,B1,3722,西村 秀樹,7.00,15,01,,8.00,5,7.33,5,6.67,0,6.00,0,5.33,0,5.00,0,B1,3790,佐口 達也,8.00,8,01,8,9.00,3,8.00,3,7.00,3,6.00,2,5.00,0,4.50,0,A2,3885,久田 武,4.00,28,00,11,7.00,3,6.00,2,5.00,2,4.00,0,3.00,0,2.50,0,A2,3508,久富 政弘,賞除,--,00,12,-44.50,0,-45.50,0,-46.50,0,-47.50,0,-48.50,0,-49.00,0,B1,5389,恵良 琴美,4.00,28,00,,6.00,0,5.33,0,4.67,0,4.00,0,3.33,0,3.00,0
202609162304,2026-09-16,23,04R,10:02,2026-09-16T09:52:23.578486+09:00,18,10,08,06,04,02,01,A1,4002,古結 宏,0.00,12,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,3978,齊藤 仁,0.00,12,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3445,加藤 高史,0.00,12,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5131,江藤 敦宏,0.00,12,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3964,宮地 博士,0.00,12,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4193,郷原 章平,0.00,12,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609161405,2026-09-16,14,05R,10:18,2026-09-16T10:08:26.889457+09:00,18,10,08,06,04,02,01,B1,5264,登 みひ果,5.00,24,00,,6.67,0,6.00,0,5.33,0,4.67,0,4.00,0,3.67,0,A1,3304,烏野 賢太,9.50,3,01,9,9.67,5,9.00,5,8.33,3,7.67,3,7.00,3,6.67,2,B1,3907,村越 篤,1.00,41,00,10,5.50,2,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,4625,渡邊 裕貴,10.00,1,01,12,10.00,5,9.00,5,8.00,3,7.00,3,6.00,2,5.50,2,A2,4348,宮崎 奨,6.50,19,00,,7.67,5,7.00,5,6.33,0,5.67,0,5.00,0,4.67,0,B2,5471,田中 結,1.00,41,00,1,4.00,0,3.33,0,2.67,0,2.00,0,1.33,0,1.00,0
202609162305,2026-09-16,23,05R,10:28,2026-09-16T10:18:25.682756+09:00,18,10,08,06,04,02,01,A1,3574,大神 康司,0.00,24,00,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,2,B1,3478,嶋田 貴支,0.00,24,00,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,2,B1,3550,都築 正治,0.00,24,00,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,3,1.00,2,B1,3411,池上 隆行,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0,A1,4184,渡邊 雄一郎,0.00,24,00,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,4,B1,5211,高井 駿弥,0.00,24,00,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,0
