レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609211001,2026-09-21,10,01R,08:32,2026-09-21T08:22:26.762072+09:00,18,10,08,06,04,02,01,A1,3641,一瀬 明,6.00,17,01,8,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,B1,4197,渥美 卓郎,2.00,36,00,5,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,5344,谷口 丞,4.00,30,00,10,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,3838,伊藤 啓三,4.00,30,00,6,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,5143,常盤 海心,6.00,17,01,9,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,B2,5366,塩嶋 泰空,1.00,41,00,7,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0
202609211801,2026-09-21,18,01R,08:44,2026-09-21T08:34:25.429885+09:00,18,10,08,06,04,02,01,A2,4679,植田 太一,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5027,重冨 勇哉,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4583,古田 祐貴,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3772,一柳 和孝,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4173,岡谷 健吾,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5290,坂本 一真,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609211002,2026-09-21,10,02R,08:58,2026-09-21T08:48:27.895169+09:00,18,10,08,06,04,02,01,A2,4711,前出 達吉,8.00,8,01,6,9.00,3,8.00,3,7.00,3,6.00,2,5.00,2,4.50,0,A1,4357,田中 和也,6.50,18,01,12,7.67,3,7.00,3,6.33,2,5.67,2,5.00,2,4.67,0,B1,5329,金子 龍斗,10.00,2,01,8,10.00,5,9.00,3,8.00,3,7.00,3,6.00,2,5.50,2,B1,5167,小川 竜太朗,7.50,10,01,,8.33,5,7.67,5,7.00,5,6.33,0,5.67,0,5.33,0,B1,4315,山崎 昂介,6.00,19,00,11,8.00,3,7.00,3,6.00,2,5.00,2,4.00,0,3.50,0,B2,5453,久保 翔耶,2.00,37,00,,6.00,0,5.00,0,4.00,0,3.00,0,2.00,0,1.50,0
202609211802,2026-09-21,18,02R,09:10,2026-09-21T09:00:52.989373+09:00,18,12,10,08,06,04,03,A1,4529,嶋 義信,0.00,1,01,11,12.00,5,10.00,5,8.00,5,6.00,5,4.00,5,3.00,5,B1,4594,谷川 祐一,0.00,1,01,6,12.00,5,10.00,5,8.00,5,6.00,5,4.00,5,3.00,5,A2,4839,四宮 与寛,0.00,1,01,9,12.00,5,10.00,5,8.00,5,6.00,5,4.00,5,3.00,5,B1,4811,向井田 佑紀,0.00,1,01,8,12.00,5,10.00,5,8.00,5,6.00,5,4.00,5,3.00,5,A2,4883,岡部 大輝,0.00,1,01,10,12.00,5,10.00,5,8.00,5,6.00,5,4.00,5,3.00,5,B1,5206,梅原 祥平,0.00,1,01,7,12.00,5,10.00,5,8.00,5,6.00,5,4.00,5,3.00,5
202609211003,2026-09-21,10,03R,09:24,2026-09-21T09:14:22.738005+09:00,18,10,08,06,04,02,01,A1,3811,石田 章央,7.50,10,01,10,8.33,5,7.67,5,7.00,3,6.33,3,5.67,2,5.33,2,B1,4004,山本 浩輔,5.00,26,00,,6.67,5,6.00,5,5.33,0,4.67,0,4.00,0,3.67,0,A2,5009,大賀 龍之介,6.00,18,01,11,7.33,5,6.67,3,6.00,3,5.33,2,4.67,2,4.33,2,B1,3461,渡邊 哲也,1.00,42,00,9,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,5282,中本 大樹,4.50,30,00,,6.33,5,5.67,0,5.00,0,4.33,0,3.67,0,3.33,0,B1,4016,西川 新太郎,10.00,2,01,12,10.00,5,9.00,5,8.00,5,7.00,3,6.00,3,5.50,2
202609211803,2026-09-21,18,03R,09:36,2026-09-21T09:26:26.926686+09:00,18,10,08,06,04,02,01,A2,3684,清水 攻二,0.00,7,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4943,八木 治樹,0.00,7,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4816,村松 修二,0.00,7,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,4090,中村 尊,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,4757,山田 祐也,0.00,7,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5392,安武 一也,0.00,7,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609211004,2026-09-21,10,04R,09:50,2026-09-21T09:40:21.365729+09:00,18,10,08,06,04,02,01,A2,4150,山田 雄太,6.00,18,01,12,7.33,5,6.67,3,6.00,3,5.33,2,4.67,2,4.33,2,B1,5190,大月 遊雅,3.50,32,00,,5.67,0,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0,B1,4888,金児 隆太,6.00,18,01,11,8.00,5,7.00,3,6.00,3,5.00,2,4.00,2,3.50,2,A1,3965,北中 元樹,5.00,27,00,,6.67,5,6.00,5,5.33,0,4.67,0,4.00,0,3.67,0,B1,3617,竹田 広樹,1.00,43,00,10,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,A2,4363,大野 芳顕,9.50,4,01,9,9.67,5,9.00,5,8.33,5,7.67,5,7.00,3,6.67,3
202609211804,2026-09-21,18,04R,10:02,2026-09-21T09:52:22.680933+09:00,18,10,08,06,04,02,01,A1,4702,三浦 敬太,0.00,12,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4159,向後 龍一,0.00,12,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3519,冨田 秀幸,0.00,12,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3804,中渡 修作,0.00,12,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4323,山田 佑樹,0.00,12,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5124,上瀧 絢也,0.00,12,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609211005,2026-09-21,10,05R,10:18,2026-09-21T10:08:28.959065+09:00,18,10,08,06,04,02,01,A2,4675,井手 良太,6.00,19,00,11,8.00,3,7.00,3,6.00,2,5.00,2,4.00,2,3.50,0,A1,4295,小坂 尚哉,10.00,2,01,9,10.00,5,9.33,5,8.67,5,8.00,3,7.33,3,7.00,3,A2,4241,大串 重幸,5.50,22,00,10,7.00,3,6.33,3,5.67,2,5.00,0,4.33,0,4.00,0,B1,4894,原村 拓也,10.00,2,01,12,10.00,5,9.00,5,8.00,3,7.00,3,6.00,2,5.50,2,B1,4197,渥美 卓郎,3.00,33,00,1,5.33,0,4.67,0,4.00,0,3.33,0,2.67,0,2.33,0,B2,5465,直江 健成,1.00,43,00,,4.00,0,3.33,0,2.67,0,2.00,0,1.33,0,1.00,0
202609211805,2026-09-21,18,05R,10:29,2026-09-21T10:20:29.847671+09:00,18,10,08,06,04,02,01,A1,4624,高田 明,0.00,18,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,3401,上田 隆章,0.00,18,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4375,照屋 厚仁,0.00,18,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5286,坂井 滉哉,0.00,18,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4700,金子 和之,0.00,18,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5460,早川 理稀,0.00,18,01,,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
