レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609252101,2026-09-25,21,01R,08:48,2026-09-25T08:38:24.573885+09:00,18,10,08,06,04,02,01,A2,4313,西村 美智子,6.00,17,01,8,7.33,3,6.67,3,6.00,3,5.33,2,4.67,2,4.33,0,B1,5182,宮崎 安奈,3.50,30,00,,5.67,0,5.00,0,4.33,0,3.67,0,3.00,0,2.67,0,B1,4924,中北 涼,2.00,34,00,7,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B2,5164,森田 梨湖,1.00,37,00,9,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B2,5342,原村 百那,1.00,37,00,6,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,3474,松瀬 弘美,6.00,17,01,12,8.00,5,7.00,3,6.00,3,5.00,2,4.00,2,3.50,2
202609252102,2026-09-25,21,02R,09:14,2026-09-25T09:04:26.800777+09:00,18,10,08,06,04,02,01,A2,4964,土屋 南,10.00,3,01,12,10.00,5,9.00,5,8.00,5,7.00,3,6.00,3,5.50,2,B2,4990,田中 博子,1.00,39,00,6,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,5272,松田 真実,4.50,26,00,,6.33,5,5.67,0,5.00,0,4.33,0,3.67,0,3.33,0,A2,3435,寺田 千恵,9.00,5,01,10,9.33,5,8.67,5,8.00,5,7.33,3,6.67,3,6.33,3,B2,5440,薗頭 心,1.00,39,00,7,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,4484,稲生 夏季,3.00,32,00,8,5.33,2,4.67,2,4.00,0,3.33,0,2.67,0,2.33,0
202609252103,2026-09-25,21,03R,09:40,2026-09-25T09:30:26.987794+09:00,18,10,08,06,04,02,01,A2,5188,武井 莉里佳,5.50,21,00,10,7.00,3,6.33,3,5.67,2,5.00,2,4.33,0,4.00,0,B1,4246,喜多 那由夏,4.00,27,00,11,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,A1,4050,田口 節子,8.00,8,01,12,8.67,5,8.00,5,7.33,5,6.67,3,6.00,3,5.67,2,B1,4965,福岡 泉水,8.00,8,01,8,9.00,5,8.00,3,7.00,3,6.00,3,5.00,2,4.50,2,A2,4347,魚谷 香織,9.50,4,01,9,9.67,5,9.00,5,8.33,5,7.67,5,7.00,3,6.67,3,B1,4317,木村 紗友希,7.00,16,01,,8.00,5,7.33,5,6.67,5,6.00,5,5.33,0,5.00,0
202609252104,2026-09-25,21,04R,10:06,2026-09-25T09:56:20.908801+09:00,18,10,08,06,04,02,01,A2,4885,大山 千広,8.50,6,01,,9.00,5,8.33,5,7.67,5,7.00,5,6.33,5,6.00,5,B1,5296,永田 楽,6.00,18,01,8,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,A2,4974,安井 瑞紀,11.00,1,01,11,10.50,5,9.50,5,8.50,5,7.50,3,6.50,3,6.00,3,B1,4900,中田 夕貴,3.00,33,00,9,5.33,2,4.67,2,4.00,0,3.33,0,2.67,0,2.33,0,B2,5227,川原 愛未,8.00,7,01,10,9.00,5,8.00,3,7.00,3,6.00,3,5.00,2,4.50,2,A2,5155,内山 七海,8.00,7,01,,8.67,5,8.00,5,7.33,5,6.67,5,6.00,5,5.67,0
202609251101,2026-09-25,11,01R,10:30,2026-09-25T10:20:28.977260+09:00,18,10,08,06,04,02,01,B1,4258,関根 彰人,1.25,45,00,8,3.00,0,2.60,0,2.20,0,1.80,0,1.40,0,1.20,0,A2,4710,福田 宗平,7.80,4,01,12,8.17,5,7.83,5,7.50,5,7.17,5,6.83,5,6.67,3,A2,4318,桑原 将光,5.40,23,00,6,6.17,2,5.83,2,5.50,0,5.17,0,4.83,0,4.67,0,A1,4448,青木 玄太,5.00,24,00,7,5.83,2,5.50,0,5.17,0,4.83,0,4.50,0,4.33,0,B1,4234,野相 弘司,3.50,38,00,11,4.80,0,4.40,0,4.00,0,3.60,0,3.20,0,3.00,0,B1,5074,大澤 誠也,2.75,42,00,10,4.20,0,3.80,0,3.40,0,3.00,0,2.60,0,2.40,0
202609250901,2026-09-25,09,01R,10:33,2026-09-25T10:24:24.503433+09:00,18,10,08,06,04,02,01,A2,4109,谷津 幸宏,7.00,12,01,9,7.75,5,7.25,5,6.75,5,6.25,3,5.75,3,5.50,3,B1,5343,小林 礼央,4.00,31,00,11,5.50,3,5.00,2,4.50,2,4.00,0,3.50,0,3.25,0,B1,4270,岸本 雄貴,5.50,18,01,6,6.40,5,6.00,3,5.60,3,5.20,2,4.80,2,4.60,2,B1,5223,森清 友翔,5.00,25,00,7,6.25,3,5.75,3,5.25,2,4.75,2,4.25,0,4.00,0,B1,3839,川合 理司,1.67,39,00,8,3.75,0,3.25,0,2.75,0,2.25,0,1.75,0,1.50,0,B2,5470,坂口 諒宗,1.33,41,00,,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0
202609252105,2026-09-25,21,05R,10:35,2026-09-25T10:26:19.104991+09:00,18,10,08,06,04,02,01,A1,4530,小野 生奈,7.50,12,01,,8.33,5,7.67,5,7.00,5,6.33,5,5.67,0,5.33,0,B2,5358,増本 杏珠,2.00,37,00,9,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B2,4510,坂本 奈央,1.00,40,00,,5.50,0,4.50,0,3.50,0,2.50,0,1.50,0,1.00,0,B1,4243,西村 歩,9.00,4,01,11,9.33,5,8.67,5,8.00,5,7.33,5,6.67,3,6.33,3,A2,4240,今井 裕梨,5.50,19,00,10,7.00,3,6.33,3,5.67,2,5.00,2,4.33,0,4.00,0,A2,3232,山川 美由紀,9.00,4,01,12,9.33,5,8.67,5,8.00,5,7.33,5,6.67,3,6.33,3
202609250801,2026-09-25,08,01R,10:38,2026-09-25T10:28:25.489430+09:00,18,10,08,06,04,02,01,A2,4146,柳橋 宏紀,4.00,33,00,8,5.00,0,4.67,0,4.33,0,4.00,0,3.67,0,3.50,0,B1,4557,松尾 光広,4.40,31,00,,5.33,0,5.00,0,4.67,0,4.33,0,4.00,0,3.83,0,B2,5396,近藤 来希,3.50,36,00,6,4.80,0,4.40,0,4.00,0,3.60,0,3.20,0,3.00,0,B1,4511,中岡 健人,3.75,35,00,11,5.00,2,4.60,0,4.20,0,3.80,0,3.40,0,3.20,0,B1,5337,出畑 孝成,3.50,36,00,5,4.80,0,4.40,0,4.00,0,3.60,0,3.20,0,3.00,0,B1,5268,山本 幸也,賞除,--,00,,-16.80,0,-17.20,0,-17.60,0,-18.00,0,-18.40,0,-18.60,0
202609251301,2026-09-25,13,01R,10:46,2026-09-25T10:36:20.940527+09:00,18,10,08,06,04,02,01,B1,4874,池田 奈津美,4.00,27,00,8,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,5353,草川 壮良,2.00,35,00,6,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,A1,4856,豊田 健士郎,10.00,1,01,11,10.00,5,9.00,5,8.00,5,7.00,3,6.00,3,5.50,2,B1,5386,米玉利 大悟,4.00,27,00,7,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,3578,塩田 雄一,2.00,35,00,5,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B2,5413,宮城 那菜,1.50,40,00,,4.33,0,3.67,0,3.00,0,2.33,0,1.67,0,1.33,0
202609251102,2026-09-25,11,02R,10:59,2026-09-25T10:50:31.102714+09:00,18,10,08,06,04,02,01,A2,5137,川原 涼,4.80,26,00,,5.67,0,5.33,0,5.00,0,4.67,0,4.33,0,4.17,0,B1,5339,石井 伸長,3.00,40,00,10,4.40,0,4.00,0,3.60,0,3.20,0,2.80,0,2.60,0,A1,4796,春園 功太,6.20,17,01,7,6.83,3,6.50,3,6.17,2,5.83,2,5.50,0,5.33,0,A1,4759,今泉 友吾,9.40,1,01,12,9.50,5,9.17,5,8.83,5,8.50,5,8.17,5,8.00,5,B1,3814,金子 貴志,1.75,45,00,6,3.40,0,3.00,0,2.60,0,2.20,0,1.80,0,1.60,0,B1,3731,高濱 芳久,2.00,44,00,8,3.60,0,3.20,0,2.80,0,2.40,0,2.00,0,1.80,0
