レースコード,レース日,レース場,レース回,締切時刻,取得日時,ボーダー順位,1着点,2着点,3着点,4着点,5着点,6着点,艇1_級別,艇1_登録番号,艇1_選手名,艇1_得点率,艇1_順位,艇1_ボーダー状態,艇1_早見,艇1_1着時得点率,艇1_1着時状態,艇1_2着時得点率,艇1_2着時状態,艇1_3着時得点率,艇1_3着時状態,艇1_4着時得点率,艇1_4着時状態,艇1_5着時得点率,艇1_5着時状態,艇1_6着時得点率,艇1_6着時状態,艇2_級別,艇2_登録番号,艇2_選手名,艇2_得点率,艇2_順位,艇2_ボーダー状態,艇2_早見,艇2_1着時得点率,艇2_1着時状態,艇2_2着時得点率,艇2_2着時状態,艇2_3着時得点率,艇2_3着時状態,艇2_4着時得点率,艇2_4着時状態,艇2_5着時得点率,艇2_5着時状態,艇2_6着時得点率,艇2_6着時状態,艇3_級別,艇3_登録番号,艇3_選手名,艇3_得点率,艇3_順位,艇3_ボーダー状態,艇3_早見,艇3_1着時得点率,艇3_1着時状態,艇3_2着時得点率,艇3_2着時状態,艇3_3着時得点率,艇3_3着時状態,艇3_4着時得点率,艇3_4着時状態,艇3_5着時得点率,艇3_5着時状態,艇3_6着時得点率,艇3_6着時状態,艇4_級別,艇4_登録番号,艇4_選手名,艇4_得点率,艇4_順位,艇4_ボーダー状態,艇4_早見,艇4_1着時得点率,艇4_1着時状態,艇4_2着時得点率,艇4_2着時状態,艇4_3着時得点率,艇4_3着時状態,艇4_4着時得点率,艇4_4着時状態,艇4_5着時得点率,艇4_5着時状態,艇4_6着時得点率,艇4_6着時状態,艇5_級別,艇5_登録番号,艇5_選手名,艇5_得点率,艇5_順位,艇5_ボーダー状態,艇5_早見,艇5_1着時得点率,艇5_1着時状態,艇5_2着時得点率,艇5_2着時状態,艇5_3着時得点率,艇5_3着時状態,艇5_4着時得点率,艇5_4着時状態,艇5_5着時得点率,艇5_5着時状態,艇5_6着時得点率,艇5_6着時状態,艇6_級別,艇6_登録番号,艇6_選手名,艇6_得点率,艇6_順位,艇6_ボーダー状態,艇6_早見,艇6_1着時得点率,艇6_1着時状態,艇6_2着時得点率,艇6_2着時状態,艇6_3着時得点率,艇6_3着時状態,艇6_4着時得点率,艇6_4着時状態,艇6_5着時得点率,艇6_5着時状態,艇6_6着時得点率,艇6_6着時状態
202609021801,2026-09-02,18,01R,08:44,2026-09-02T08:34:16.575746+09:00,18,10,08,06,04,02,01,A2,4356,長岡 良也,7.00,11,01,10,7.60,5,7.20,5,6.80,3,6.40,3,6.00,3,5.80,2,B1,4821,妻鳥 晋也,4.00,31,00,7,5.50,2,5.00,2,4.50,0,4.00,0,3.50,0,3.25,0,B1,4277,金田 大輔,3.33,36,00,5,5.00,2,4.50,0,4.00,0,3.50,0,3.00,0,2.75,0,B1,5127,沼田 大都,1.33,43,00,6,3.50,0,3.00,0,2.50,0,2.00,0,1.50,0,1.25,0,B1,5308,藤森 拓海,2.33,40,00,,4.25,0,3.75,0,3.25,0,2.75,0,2.25,0,2.00,0,B1,3550,都築 正治,4.33,28,00,9,5.75,2,5.25,2,4.75,0,4.25,0,3.75,0,3.50,0
202609021802,2026-09-02,18,02R,09:10,2026-09-02T09:01:29.455815+09:00,18,12,10,08,06,04,03,A1,4409,坂元 浩仁,5.67,19,00,8,7.25,5,6.75,3,6.25,3,5.75,2,5.25,2,5.00,2,B1,3687,花田 和明,3.33,36,00,,5.50,0,5.00,0,4.50,0,4.00,0,3.50,0,3.25,0,B1,4951,新田 洋一,2.33,40,00,10,4.75,0,4.25,0,3.75,0,3.25,0,2.75,0,2.50,0,A2,5269,山口 晃朋,9.33,4,01,7,10.00,5,9.50,5,9.00,5,8.50,5,8.00,5,7.75,5,A2,4331,三好 勇人,7.33,9,01,11,8.50,5,8.00,5,7.50,5,7.00,3,6.50,3,6.25,3,A1,4794,和田 拓也,7.25,10,01,6,8.20,5,7.80,5,7.40,5,7.00,5,6.60,3,6.40,3
202609021803,2026-09-02,18,03R,09:36,2026-09-02T09:26:18.844271+09:00,18,10,08,06,04,02,01,A1,5257,西丸 侑太朗,6.67,14,01,12,7.50,5,7.00,5,6.50,3,6.00,3,5.50,2,5.25,2,B1,3517,高橋 勲,3.67,34,00,8,5.25,2,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0,B2,5400,高村 諒,1.67,43,00,,3.75,0,3.25,0,2.75,0,2.25,0,1.75,0,1.50,0,A1,4506,稗田 聖也,9.50,3,01,10,9.60,5,9.20,5,8.80,5,8.40,5,8.00,5,7.80,5,A2,4120,柘植 政浩,8.67,5,01,11,9.00,5,8.50,5,8.00,5,7.50,5,7.00,3,6.75,3,B1,3340,池田 雷太,3.67,34,00,,5.25,0,4.75,0,4.25,0,3.75,0,3.25,0,3.00,0
202609021804,2026-09-02,18,04R,10:02,2026-09-02T09:52:22.608739+09:00,18,10,08,06,04,02,01,A2,4706,三浦 洋次朗,6.00,19,00,12,7.00,3,6.50,3,6.00,2,5.50,2,5.00,2,4.75,0,A1,4581,吉村 誠,7.00,11,01,11,7.75,5,7.25,3,6.75,3,6.25,3,5.75,2,5.50,2,B1,4863,三浦 裕貴,5.67,20,00,9,6.75,3,6.25,3,5.75,2,5.25,0,4.75,0,4.50,0,B1,3313,本吉 正樹,3.00,39,00,,4.75,0,4.25,0,3.75,0,3.25,0,2.75,0,2.50,0,B1,3478,嶋田 貴支,5.67,20,00,10,6.75,3,6.25,3,5.75,2,5.25,0,4.75,0,4.50,0,B1,4367,山口 修路,5.67,20,00,8,6.75,3,6.25,3,5.75,2,5.25,0,4.75,0,4.50,0
202609021805,2026-09-02,18,05R,10:29,2026-09-02T10:20:26.475771+09:00,18,10,08,06,04,02,01,B1,4277,金田 大輔,4.00,33,00,1,5.20,0,4.80,0,4.40,0,4.00,0,3.60,0,3.40,0,B1,3701,大西 隆洋,4.33,30,00,10,5.75,2,5.25,0,4.75,0,4.25,0,3.75,0,3.50,0,A1,4610,佐藤 大佑,7.67,5,01,12,8.25,5,7.75,5,7.25,5,6.75,3,6.25,3,6.00,2,B1,5441,鈴木 雄登,2.50,41,00,11,5.00,2,4.33,0,3.67,0,3.00,0,2.33,0,2.00,0,A2,4578,藤山 雅弘,4.25,31,00,9,5.40,0,5.00,0,4.60,0,4.20,0,3.80,0,3.60,0,A1,4734,安河内 将,10.00,1,01,,10.00,5,9.60,5,9.20,5,8.80,5,8.40,5,8.20,5
202609021301,2026-09-02,13,01R,10:42,2026-09-02T10:32:18.001774+09:00,18,10,08,06,04,02,01,B1,4892,柴田 直哉,1.00,41,00,9,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B1,5178,成貞 琳平,6.00,14,01,11,8.00,5,7.00,3,6.00,3,5.00,2,4.00,2,3.50,2,A1,5029,中 亮太,9.50,5,01,8,9.67,5,9.00,5,8.33,5,7.67,5,7.00,3,6.67,3,B2,3939,渡辺 真至,2.00,35,00,6,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,3583,齋藤 智裕,1.00,41,00,7,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0,B2,5445,一ノ木 匠,1.00,41,00,5,5.50,2,4.50,2,3.50,0,2.50,0,1.50,0,1.00,0
202609021701,2026-09-02,17,01R,10:56,2026-09-02T10:46:21.944889+09:00,18,10,08,06,04,02,01,B1,4447,深川 麻奈美,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5283,植木 美帆,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4987,島倉 都,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,5155,内山 七海,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5291,三嶌 こころ,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B2,5413,宮城 那菜,0.00,1,01,6,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
202609021806,2026-09-02,18,06R,10:59,2026-09-02T10:50:25.303851+09:00,18,10,08,06,04,02,01,B1,4220,深川 和仁,6.67,15,01,12,7.50,5,7.00,3,6.50,3,6.00,2,5.50,2,5.25,2,A1,4794,和田 拓也,7.00,12,01,2,7.50,5,7.17,5,6.83,5,6.50,5,6.17,0,6.00,0,B1,3982,福田 理,6.67,15,01,,7.50,5,7.00,5,6.50,5,6.00,0,5.50,0,5.25,0,A2,3711,江本 真治,5.00,25,00,10,6.25,2,5.75,2,5.25,0,4.75,0,4.25,0,4.00,0,A2,3963,原田 秀弥,7.50,8,01,,8.00,5,7.60,5,7.20,5,6.80,5,6.40,0,6.20,0,B1,5127,沼田 大都,2.00,43,00,1,3.60,0,3.20,0,2.80,0,2.40,0,2.00,0,1.80,0
202609021302,2026-09-02,13,02R,11:13,2026-09-02T11:04:30.642874+09:00,18,10,08,06,04,02,01,B1,3784,中島 友和,4.50,25,00,,6.33,5,5.67,0,5.00,0,4.33,0,3.67,0,3.33,0,A2,3905,天野 友和,4.00,27,00,8,7.00,3,6.00,3,5.00,2,4.00,2,3.00,0,2.50,0,B1,5394,福西 広太郎,2.00,37,00,7,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,4093,吉田 宗弘,2.00,37,00,6,6.00,3,5.00,2,4.00,2,3.00,0,2.00,0,1.50,0,B1,5022,伊藤 尚汰,6.00,15,01,10,8.00,3,7.00,3,6.00,3,5.00,2,4.00,2,3.50,0,A1,4074,柳沢 一,9.50,6,01,9,9.67,5,9.00,5,8.33,5,7.67,5,7.00,3,6.67,3
202609020601,2026-09-02,06,01R,11:24,2026-09-02T11:14:25.916541+09:00,18,10,08,06,04,02,01,B1,3932,池田 浩美,4.00,29,00,8,5.20,2,4.80,0,4.40,0,4.00,0,3.60,0,3.40,0,B1,5079,大石 真央,3.00,35,00,5,4.40,0,4.00,0,3.60,0,3.20,0,2.80,0,2.60,0,B1,3518,倉田 郁美,2.50,38,00,7,4.00,0,3.60,0,3.20,0,2.80,0,2.40,0,2.20,0,B1,3801,五反田 忍,2.00,41,00,9,3.60,0,3.20,0,2.80,0,2.40,0,2.00,0,1.80,0,B2,5436,市川 瑚幸,1.80,42,00,,3.17,0,2.83,0,2.50,0,2.17,0,1.83,0,1.67,0,A2,4994,山本 梨菜,4.80,26,00,6,5.67,2,5.33,2,5.00,0,4.67,0,4.33,0,4.17,0
202609021702,2026-09-02,17,02R,11:23,2026-09-02T11:14:25.916541+09:00,18,10,08,06,04,02,01,A2,5095,小原 聡将,0.00,1,01,10,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A1,5068,前田 滉,0.00,1,01,12,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5351,齊藤 廉,0.00,1,01,9,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,4097,貫地谷 直人,0.00,1,01,8,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,B1,5293,眞崎 武蔵,0.00,1,01,7,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5,A2,4057,松井 賢治,0.00,1,01,11,10.00,5,8.00,5,6.00,5,4.00,5,2.00,5,1.00,5
