レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202603310201,2026-03-31,02,01R,,backfill-from-daily,,55.5,0.0,6.86,0.0,51.0,1.0,6.79,0.0,52.5,0.0,6.78,0.0,53.4,0.0,6.77,0.0,47.0,0.0,6.78,0.0,52.0,0.0,6.74,0.5
202603310202,2026-03-31,02,02R,,backfill-from-daily,,55.5,0.0,6.73,-0.5,53.0,0.0,6.68,0.0,46.5,0.5,6.76,0.0,47.0,0.0,6.71,0.0,55.4,0.0,6.77,0.0,52.6,0.0,6.91,-0.5
202603310203,2026-03-31,02,03R,,backfill-from-daily,,51.5,0.5,6.85,-0.5,52.4,0.0,6.77,-0.5,57.4,0.0,6.86,-0.5,53.2,0.0,6.87,0.0,58.6,0.0,6.81,0.0,47.0,0.0,6.76,0.0
202603310204,2026-03-31,02,04R,,backfill-from-daily,,52.0,0.0,6.7,0.0,52.7,0.0,6.64,0.0,53.0,0.0,6.71,0.0,44.5,2.5,6.7,-0.5,55.7,0.0,6.79,0.0,47.0,0.0,6.82,0.0
202603310205,2026-03-31,02,05R,,backfill-from-daily,,47.0,0.0,6.55,-0.5,54.3,0.0,6.67,0.0,52.0,0.0,6.67,0.0,51.5,0.5,6.71,0.0,56.2,0.0,6.77,0.0,53.4,0.0,6.79,0.0
202603310206,2026-03-31,02,06R,,backfill-from-daily,,54.9,0.0,6.71,0.0,50.5,1.5,6.73,0.0,55.6,0.0,6.86,0.0,53.3,0.0,6.88,0.0,52.5,0.0,6.89,0.0,46.5,0.5,6.62,0.0
202603310207,2026-03-31,02,07R,,backfill-from-daily,,47.0,0.0,6.69,0.0,55.5,0.0,6.82,0.0,52.0,0.0,6.78,0.0,55.0,0.0,6.71,0.0,47.0,0.0,6.66,0.0,51.5,0.5,6.78,0.0
202603310208,2026-03-31,02,08R,,backfill-from-daily,,52.4,0.0,6.66,-0.5,55.5,0.0,6.64,-0.5,52.4,0.0,6.65,0.0,52.2,0.0,6.73,0.0,52.0,0.0,6.73,0.0,47.0,0.0,6.77,0.0
202603310209,2026-03-31,02,09R,,backfill-from-daily,,53.0,0.0,6.71,0.0,53.2,0.0,6.7,0.0,53.0,0.0,6.84,0.0,52.0,0.0,6.67,0.0,52.6,0.0,6.73,0.0,52.8,0.0,6.72,0.0
202603310210,2026-03-31,02,10R,,backfill-from-daily,,55.5,0.0,6.73,0.0,57.4,0.0,6.75,-0.5,55.6,0.0,6.74,0.0,56.9,0.0,6.76,0.0,53.4,0.0,6.79,0.0,52.0,0.0,6.74,-0.5
