レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202603250401,2026-03-25,04,01R,,backfill-from-daily,,52.0,0.0,6.97,-0.5,56.4,0.0,6.93,-0.5,52.2,0.0,6.92,0.0,52.0,0.0,6.97,-0.5,54.0,0.0,6.98,-0.5,51.0,1.0,6.87,-0.5
202603250402,2026-03-25,04,02R,,backfill-from-daily,,52.0,0.0,6.9,-0.5,52.0,0.0,6.89,0.0,53.5,0.0,6.93,0.0,52.6,0.0,7.0,-0.5,52.2,0.0,6.8,3.0,55.5,0.0,6.93,0.0
202603250403,2026-03-25,04,03R,,backfill-from-daily,,51.5,0.5,6.88,-0.5,52.4,0.0,6.88,-0.5,53.0,0.0,6.96,0.0,52.0,0.0,6.82,0.0,54.5,0.0,6.84,-0.5,52.0,0.0,6.89,0.0
202603250404,2026-03-25,04,04R,,backfill-from-daily,,49.5,2.5,6.88,-0.5,52.0,0.0,6.9,0.0,51.5,0.5,6.93,0.0,53.4,0.0,6.93,-0.5,52.0,0.0,6.96,0.0,52.0,0.0,6.82,-0.5
202603250405,2026-03-25,04,05R,,backfill-from-daily,,52.9,0.0,6.87,-0.5,54.4,0.0,6.9,0.0,52.4,0.0,6.88,-0.5,52.1,0.0,6.84,-0.5,52.0,0.0,6.83,-0.5,55.7,0.0,6.89,-0.5
202603250406,2026-03-25,04,06R,,backfill-from-daily,,52.0,0.0,6.9,-0.5,52.1,0.0,6.86,-0.5,52.0,0.0,6.94,-0.5,52.0,0.0,6.91,0.0,52.3,0.0,6.93,0.0,53.9,0.0,6.87,0.0
202603250407,2026-03-25,04,07R,,backfill-from-daily,,52.4,0.0,6.82,-0.5,53.5,0.0,6.89,0.0,52.2,0.0,6.95,-0.5,54.3,0.0,6.92,-0.5,55.5,0.0,6.92,0.0,53.9,0.0,6.95,0.0
202603250408,2026-03-25,04,08R,,backfill-from-daily,,52.6,0.0,6.89,-0.5,52.0,0.0,6.92,0.0,52.4,0.0,7.01,-0.5,52.0,0.0,6.89,0.0,52.2,0.0,6.94,-0.5,52.0,0.0,6.91,0.0
202603250409,2026-03-25,04,09R,,backfill-from-daily,,52.0,0.0,6.85,0.0,51.5,0.5,6.94,0.0,52.0,0.0,6.87,0.0,52.0,0.0,6.97,-0.5,52.4,0.0,6.93,-0.5,53.5,0.0,6.84,0.0
202603250410,2026-03-25,04,10R,,backfill-from-daily,,54.2,0.0,6.92,-0.5,53.2,0.0,6.96,-0.5,50.5,1.5,6.94,-0.5,52.8,0.0,6.94,0.0,52.0,0.0,6.87,-0.5,52.0,0.0,6.96,0.0
202603250411,2026-03-25,04,11R,,backfill-from-daily,,52.1,0.0,6.83,-0.5,52.2,0.0,6.93,-0.5,52.0,0.0,6.88,-0.5,52.0,0.0,6.88,0.0,52.0,0.0,6.9,-0.5,56.4,0.0,6.89,0.0
202603250412,2026-03-25,04,12R,,backfill-from-daily,,52.0,0.0,6.84,0.0,52.9,0.0,6.98,-0.5,53.5,0.0,6.9,0.0,53.0,0.0,7.01,0.0,52.0,0.0,6.89,0.0,52.0,0.0,6.86,-0.5
202603250701,2026-03-25,07,01R,,backfill-from-daily,,52.0,0.0,6.78,-0.5,52.9,0.0,6.83,0.0,52.1,0.0,6.81,-0.5,45.5,1.5,6.78,-0.5,52.2,0.0,6.83,-0.5,52.0,0.0,6.78,-0.5
202603250702,2026-03-25,07,02R,,backfill-from-daily,,52.0,0.0,6.62,-0.5,50.0,2.0,6.68,-0.5,52.0,0.0,6.67,0.0,52.7,0.0,6.66,-0.5,52.0,0.0,6.67,-0.5,52.0,0.0,6.7,-0.5
