レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202603260401,2026-03-26,04,01R,,backfill-from-daily,,53.9,0.0,6.62,-0.5,51.5,0.5,6.65,-0.5,50.0,2.0,6.65,-0.5,53.0,0.0,6.68,-0.5,51.5,0.5,6.72,0.0,55.3,0.0,6.58,-0.5
202603260402,2026-03-26,04,02R,,backfill-from-daily,,52.7,0.0,6.7,-0.5,52.2,0.0,6.76,0.0,51.0,1.0,6.73,0.0,52.1,0.0,6.69,0.0,51.0,1.0,6.68,-0.5,52.5,0.0,6.52,1.0
202603260403,2026-03-26,04,03R,,backfill-from-daily,,54.6,0.0,6.66,-0.5,52.8,0.0,6.72,-0.5,52.0,0.0,6.74,-0.5,52.0,0.0,6.72,0.0,52.1,0.0,6.75,0.0,52.0,0.0,6.76,-0.5
202603260404,2026-03-26,04,04R,,backfill-from-daily,,53.7,0.0,6.68,-0.5,52.0,0.0,6.66,0.0,52.0,0.0,6.71,-0.5,51.5,0.5,6.7,-0.5,53.3,0.0,6.73,-0.5,52.0,0.0,6.78,0.0
202603260405,2026-03-26,04,05R,,backfill-from-daily,,52.2,0.0,6.74,0.0,52.4,0.0,6.74,0.0,56.6,0.0,6.72,-0.5,52.0,0.0,6.51,-0.5,53.3,0.0,6.64,0.0,52.6,0.0,6.73,-0.5
202603260406,2026-03-26,04,06R,,backfill-from-daily,,52.0,0.0,6.77,-0.5,52.1,0.0,6.71,-0.5,52.0,0.0,6.75,0.0,51.0,1.0,6.74,-0.5,51.5,0.5,6.81,0.0,52.0,0.0,6.77,-0.5
202603260407,2026-03-26,04,07R,,backfill-from-daily,,52.8,0.0,6.69,-0.5,52.0,0.0,6.68,0.0,52.1,0.0,6.72,0.0,52.3,0.0,6.78,0.0,50.0,2.0,6.77,-0.5,55.2,0.0,6.74,0.0
202603260408,2026-03-26,04,08R,,backfill-from-daily,,53.0,0.0,6.65,0.0,52.0,0.0,6.71,-0.5,52.2,0.0,6.75,-0.5,52.0,0.0,6.7,0.0,52.0,0.0,6.78,0.0,53.5,0.0,6.71,0.0
202603260409,2026-03-26,04,09R,,backfill-from-daily,,52.4,0.0,6.68,-0.5,53.5,0.0,6.72,-0.5,53.9,0.0,6.74,-0.5,53.7,0.0,6.68,-0.5,52.2,0.0,6.69,-0.5,52.0,0.0,6.65,-0.5
202603260410,2026-03-26,04,10R,,backfill-from-daily,,52.1,0.0,6.56,-0.5,52.4,0.0,6.71,0.0,52.0,0.0,6.7,0.0,51.5,0.5,6.63,0.0,52.2,0.0,6.7,0.0,52.1,0.0,6.64,0.0
202603260411,2026-03-26,04,11R,,backfill-from-daily,,53.0,0.0,6.67,-0.5,52.0,0.0,6.65,0.0,51.0,1.0,6.64,-0.5,52.0,0.0,6.56,0.0,51.5,0.5,6.54,1.0,52.0,0.0,6.65,0.0
202603260412,2026-03-26,04,12R,,backfill-from-daily,,52.0,0.0,6.67,0.0,54.6,0.0,6.61,-0.5,52.0,0.0,6.62,-0.5,53.3,0.0,6.67,0.0,52.3,0.0,6.74,-0.5,52.0,0.0,6.67,-0.5
202603260701,2026-03-26,07,01R,,backfill-from-daily,,52.0,0.0,6.63,-0.5,52.0,0.0,6.75,-0.5,52.0,0.0,6.71,-0.5,48.0,0.0,6.73,-0.5,52.1,0.0,6.72,-0.5,52.0,0.0,6.71,-0.5
202603260702,2026-03-26,07,02R,,backfill-from-daily,,52.0,0.0,6.69,0.0,52.0,0.0,6.79,-0.5,56.5,0.0,6.79,-0.5,52.2,0.0,6.71,-0.5,51.5,0.5,6.66,-0.5,47.0,0.0,6.75,-0.5
202603260703,2026-03-26,07,03R,,backfill-from-daily,,52.0,0.0,6.66,0.0,45.5,1.5,6.69,-0.5,52.9,0.0,6.75,-0.5,52.0,0.0,6.76,0.0,52.0,0.0,6.57,-0.5,52.0,0.0,6.66,-0.5
202603260704,2026-03-26,07,04R,,backfill-from-daily,,52.0,0.0,6.7,-0.5,52.0,0.0,6.67,0.0,52.0,0.0,6.71,-0.5,52.0,0.0,6.71,-0.5,52.0,0.0,6.74,-0.5,52.0,0.0,6.69,-0.5
202603260705,2026-03-26,07,05R,,backfill-from-daily,,52.0,0.0,6.68,0.0,52.0,0.0,6.75,-0.5,52.1,0.0,6.7,-0.5,51.5,0.5,6.72,0.0,52.0,0.0,6.62,-0.5,52.2,0.0,6.76,0.0
202603260706,2026-03-26,07,06R,,backfill-from-daily,,52.0,0.0,6.7,-0.5,48.0,0.0,6.72,-0.5,53.5,0.0,6.74,-0.5,52.2,0.0,6.75,0.0,52.0,0.0,6.77,-0.5,49.5,2.5,6.78,-0.5
202603260707,2026-03-26,07,07R,,backfill-from-daily,,52.4,0.0,6.77,-0.5,52.5,0.0,6.78,-0.5,52.1,0.0,6.78,-0.5,52.0,0.0,6.78,-0.5,45.5,1.5,6.82,-0.5,51.5,0.5,6.75,-0.5
202603260708,2026-03-26,07,08R,,backfill-from-daily,,53.1,0.0,6.75,-0.5,52.1,0.0,6.8,-0.5,52.0,0.0,6.78,-0.5,52.0,0.0,6.67,-0.5,56.5,0.0,6.78,-0.5,52.0,0.0,6.78,-0.5
202603260710,2026-03-26,07,10R,,backfill-from-daily,,52.8,0.0,6.7,-0.5,52.0,0.0,6.69,-0.5,52.0,0.0,6.73,0.0,52.1,0.0,6.76,0.0,52.9,0.0,6.76,-0.5,53.1,0.0,6.74,-0.5
202603260711,2026-03-26,07,11R,,backfill-from-daily,,52.0,0.0,6.77,-0.5,52.0,0.0,6.75,-0.5,50.5,1.5,6.82,-0.5,52.1,0.0,6.81,-0.5,52.0,0.0,6.84,-0.5,52.0,0.0,6.67,-0.5
202603260712,2026-03-26,07,12R,,backfill-from-daily,,52.0,0.0,6.73,-0.5,51.0,1.0,6.7,-0.5,52.4,0.0,6.83,-0.5,52.0,0.0,6.76,-0.5,52.0,0.0,6.77,-0.5,52.2,0.0,6.88,-0.5
202603260901,2026-03-26,09,01R,,backfill-from-daily,,55.5,0.0,6.78,0.0,52.1,0.0,6.83,-0.5,52.8,0.0,6.87,0.0,52.0,0.0,6.83,0.0,54.4,0.0,6.82,0.0,47.0,0.0,6.83,0.0
202603260902,2026-03-26,09,02R,,backfill-from-daily,,52.0,0.0,6.91,0.0,52.4,0.0,6.83,0.0,53.0,0.0,6.9,0.0,52.5,0.0,6.84,0.0,47.4,0.0,6.86,0.0,52.0,0.0,6.84,0.0
202603260903,2026-03-26,09,03R,,backfill-from-daily,,55.1,0.0,6.85,-0.5,53.6,0.0,6.85,0.0,45.0,2.0,6.73,-0.5,52.0,0.0,6.87,0.0,54.3,0.0,6.85,0.0,53.0,0.0,6.85,0.0
202603260904,2026-03-26,09,04R,,backfill-from-daily,,47.0,0.0,6.84,-0.5,53.1,0.0,6.81,0.0,53.7,0.0,6.9,0.0,52.0,0.0,6.93,0.0,52.3,0.0,6.91,0.0,52.0,0.0,6.84,0.5
202603260905,2026-03-26,09,05R,,backfill-from-daily,,52.0,0.0,6.85,0.0,47.2,0.0,6.81,0.0,52.0,0.0,6.84,0.0,55.4,0.0,6.95,0.0,52.2,0.0,6.9,0.0,51.5,0.5,6.81,0.0
202603260906,2026-03-26,09,06R,,backfill-from-daily,,51.5,0.5,6.76,-0.5,52.1,0.0,6.95,0.0,53.0,0.0,6.94,0.0,52.0,0.0,6.85,-0.5,52.0,0.0,6.75,-0.5,51.5,0.5,6.78,0.0
202603260907,2026-03-26,09,07R,,backfill-from-daily,,52.8,0.0,6.75,0.0,52.0,0.0,6.79,0.0,45.0,2.0,6.72,0.0,52.8,0.0,6.79,-0.5,55.1,0.0,6.76,0.0,52.5,0.0,6.77,0.0
202603260908,2026-03-26,09,08R,,backfill-from-daily,,47.1,0.0,6.77,0.0,55.5,0.0,6.74,0.0,52.0,0.0,6.73,0.0,47.0,0.0,6.77,0.0,52.0,0.0,6.84,0.0,52.4,0.0,6.81,0.0
202603260909,2026-03-26,09,09R,,backfill-from-daily,,53.7,0.0,6.81,0.0,52.6,0.0,6.8,0.0,52.2,0.0,6.63,0.0,52.0,0.0,6.8,0.0,52.4,0.0,6.75,0.0,52.0,0.0,6.75,0.0
202603260910,2026-03-26,09,10R,,backfill-from-daily,,53.9,0.0,6.63,0.0,52.0,0.0,6.76,0.0,52.0,0.0,6.77,0.0,47.0,0.0,6.74,0.0,52.0,0.0,6.75,-0.5,45.0,2.0,6.76,0.0
202603260911,2026-03-26,09,11R,,backfill-from-daily,,52.3,0.0,6.81,0.0,45.0,2.0,6.77,0.0,53.0,0.0,6.8,0.0,54.4,0.0,6.79,0.0,52.0,0.0,6.77,0.0,52.0,0.0,6.66,-0.5
202603260912,2026-03-26,09,12R,,backfill-from-daily,,52.0,0.0,6.75,0.0,52.4,0.0,6.78,0.0,53.1,0.0,6.78,0.0,54.3,0.0,6.76,0.0,53.0,0.0,6.91,0.0,47.2,0.0,6.66,0.0
202603261001,2026-03-26,10,01R,,backfill-from-daily,,48.2,0.0,6.79,-0.5,46.5,0.5,6.83,0.0,47.9,0.0,6.77,-0.5,46.0,1.0,6.79,0.0,43.5,3.5,6.86,0.0,47.2,0.0,6.79,0.0
202603261002,2026-03-26,10,02R,,backfill-from-daily,,47.0,0.0,6.75,-0.5,46.0,1.0,6.71,0.0,47.1,0.0,6.76,-0.5,47.0,0.0,6.75,-0.5,46.0,1.0,6.76,-0.5,48.1,0.0,6.79,-0.5
202603261003,2026-03-26,10,03R,,backfill-from-daily,,47.0,0.0,6.84,-0.5,44.0,3.0,6.82,-0.5,47.0,0.0,6.81,-0.5,46.5,0.5,6.85,-0.5,47.0,0.0,6.75,0.0,46.0,1.0,6.84,-0.5
202603261004,2026-03-26,10,04R,,backfill-from-daily,,47.0,0.0,6.89,-0.5,47.4,0.0,6.88,-0.5,47.0,0.0,6.88,-0.5,46.5,0.5,6.86,-0.5,48.4,0.0,6.78,-0.5,47.2,0.0,6.77,0.0
202603261005,2026-03-26,10,05R,,backfill-from-daily,,48.6,0.0,6.89,-0.5,48.1,0.0,6.88,-0.5,48.9,0.0,6.83,-0.5,49.0,0.0,6.82,0.0,49.1,0.0,6.89,0.0,47.0,0.0,6.88,-0.5
202603261006,2026-03-26,10,06R,,backfill-from-daily,,48.8,0.0,6.82,-0.5,52.6,0.0,6.85,-0.5,46.0,1.0,6.79,0.0,46.0,1.0,6.89,0.0,45.5,1.5,6.92,-0.5,47.0,0.0,6.85,0.0
202603261007,2026-03-26,10,07R,,backfill-from-daily,,46.0,1.0,6.82,-0.5,50.5,0.0,6.93,-0.5,46.5,0.5,6.95,-0.5,46.5,0.5,6.94,0.0,45.0,2.0,6.77,-0.5,46.5,0.5,6.83,-0.5
202603261008,2026-03-26,10,08R,,backfill-from-daily,,54.9,0.0,6.95,0.0,47.0,0.0,6.85,-0.5,48.6,0.0,6.83,-0.5,47.0,0.0,6.93,-0.5,48.0,0.0,6.89,0.0,47.7,0.0,6.9,0.0
202603261009,2026-03-26,10,09R,,backfill-from-daily,,48.4,0.0,6.81,-0.5,48.6,0.0,6.89,-0.5,47.0,0.0,6.87,-0.5,48.2,0.0,6.88,-0.5,44.0,3.0,6.85,-0.5,45.5,1.5,6.97,-0.5
202603261010,2026-03-26,10,10R,,backfill-from-daily,,45.0,2.0,6.94,0.0,47.1,0.0,6.88,0.0,46.0,1.0,7.08,0.0,45.0,2.0,7.09,0.0,48.6,0.0,6.99,0.0,47.9,0.0,7.01,0.0
202603261011,2026-03-26,10,11R,,backfill-from-daily,,45.0,2.0,6.87,0.0,47.0,0.0,6.95,0.0,47.0,0.0,6.96,0.0,47.0,0.0,6.87,0.0,47.2,0.0,6.94,-0.5,47.4,0.0,6.99,-0.5
202603261012,2026-03-26,10,12R,,backfill-from-daily,,46.5,0.5,6.95,0.0,47.7,0.0,6.93,0.0,52.6,0.0,6.99,0.0,43.5,3.5,6.96,0.0,46.5,0.5,6.91,-0.5,46.0,1.0,6.89,0.0
202603261201,2026-03-26,12,01R,,backfill-from-daily,,51.5,0.5,7.03,-0.5,51.0,1.0,6.97,-0.5,52.6,0.0,7.17,-0.5,52.9,0.0,7.06,-0.5,53.0,0.0,7.04,-0.5,52.2,0.0,7.05,0.0
202603261202,2026-03-26,12,02R,,backfill-from-daily,,52.7,0.0,7.08,-0.5,51.5,0.5,7.02,-0.5,52.0,0.0,7.03,0.0,52.6,0.0,7.12,-0.5,47.0,0.0,7.13,-0.5,48.8,0.0,7.06,-0.5
202603261203,2026-03-26,12,03R,,backfill-from-daily,,50.5,1.5,7.08,-0.5,52.1,0.0,7.05,-0.5,52.9,0.0,7.07,-0.5,52.0,0.0,7.05,0.0,52.0,0.0,7.01,0.0,52.0,0.0,6.98,0.0
202603261204,2026-03-26,12,04R,,backfill-from-daily,,52.5,0.0,6.95,-0.5,54.3,0.0,6.99,0.0,52.0,0.0,7.01,-0.5,52.0,0.0,7.1,-0.5,51.5,0.0,7.06,-0.5,52.0,0.0,6.96,-0.5
202603261205,2026-03-26,12,05R,,backfill-from-daily,,53.0,0.0,7.02,-0.5,52.0,0.0,7.06,-0.5,51.5,0.5,7.08,-0.5,46.0,1.0,7.0,-0.5,54.3,0.0,7.03,0.0,52.0,0.0,6.99,-0.5
202603261206,2026-03-26,12,06R,,backfill-from-daily,,52.5,0.0,7.06,0.0,54.0,0.0,7.02,-0.5,54.6,0.0,7.0,-0.5,45.5,1.5,7.05,-0.5,52.0,0.0,7.06,-0.5,57.8,0.0,7.06,-0.5
202603261207,2026-03-26,12,07R,,backfill-from-daily,,52.0,0.0,6.88,0.0,52.9,0.0,6.97,-0.5,45.0,2.0,7.02,-0.5,56.5,0.0,7.04,-0.5,52.0,0.0,6.98,0.0,44.0,3.0,7.02,-0.5
202603261208,2026-03-26,12,08R,,backfill-from-daily,,52.3,0.0,6.92,0.0,53.3,0.0,6.91,-0.5,52.0,0.0,6.94,-0.5,47.5,0.0,6.95,-0.5,52.3,0.0,6.99,-0.5,52.4,0.0,6.94,0.0
202603261209,2026-03-26,12,09R,,backfill-from-daily,,52.6,0.0,7.0,-0.5,47.0,0.0,6.96,-0.5,46.0,1.0,6.93,-0.5,52.1,0.0,7.02,-0.5,54.3,0.0,6.98,-0.5,52.5,0.0,6.93,-0.5
