レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202603160101,2026-03-16,01,01R,,backfill-from-daily,,52.0,0.0,6.79,-0.5,52.8,0.0,6.8,0.0,55.5,0.0,6.71,-0.5,52.5,0.0,6.85,0.0,50.0,2.0,6.7,-0.5,54.0,0.0,6.93,0.0
202603160102,2026-03-16,01,02R,,backfill-from-daily,,52.4,0.0,6.81,-0.5,50.0,2.0,6.74,-0.5,52.8,0.0,6.84,-0.5,52.6,0.0,6.86,0.0,53.9,0.0,6.87,-0.5,53.4,0.0,6.87,0.0
202603160103,2026-03-16,01,03R,,backfill-from-daily,,52.7,0.0,6.7,-0.5,53.6,0.0,6.89,0.0,53.5,0.0,6.74,-0.5,52.6,0.0,6.75,0.0,54.1,0.0,6.91,-0.5,52.0,0.0,6.75,0.5
202603160104,2026-03-16,01,04R,,backfill-from-daily,,53.8,0.0,6.86,0.0,50.5,1.5,6.91,0.0,52.0,0.0,6.81,0.0,51.0,1.0,6.99,-0.5,52.6,0.0,7.0,-0.5,52.5,0.0,6.8,0.0
202603160105,2026-03-16,01,05R,,backfill-from-daily,,53.7,0.0,6.86,-0.5,52.7,0.0,6.89,0.0,53.1,0.0,6.66,-0.5,50.0,2.0,6.66,-0.5,52.0,0.0,6.81,0.0,55.9,0.0,6.76,-0.5
202603160106,2026-03-16,01,06R,,backfill-from-daily,,52.5,0.0,6.85,-0.5,52.3,0.0,6.86,0.0,51.5,0.5,6.77,0.0,52.0,0.0,6.95,-0.5,52.9,0.0,6.83,0.0,52.3,0.0,6.75,-0.5
202603160107,2026-03-16,01,07R,,backfill-from-daily,,52.7,0.0,6.75,0.0,52.8,0.0,6.86,-0.5,52.8,0.0,6.69,-0.5,54.1,0.0,6.78,-0.5,54.0,0.0,6.75,0.0,53.2,0.0,6.75,-0.5
202603160108,2026-03-16,01,08R,,backfill-from-daily,,52.5,0.0,6.84,-0.5,52.1,0.0,6.72,-0.5,52.7,0.0,6.82,-0.5,52.0,0.0,6.78,0.0,52.0,0.0,6.63,-0.5,53.9,0.0,6.68,-0.5
202603160109,2026-03-16,01,09R,,backfill-from-daily,,53.5,0.0,6.7,-0.5,56.1,0.0,6.66,-0.5,52.6,0.0,6.85,0.0,52.0,0.0,6.78,0.0,52.2,0.0,6.86,0.0,52.6,0.0,6.78,0.0
202603160110,2026-03-16,01,10R,,backfill-from-daily,,53.1,0.0,6.58,-0.5,52.5,0.0,6.75,-0.5,52.0,0.0,6.62,0.0,52.4,0.0,6.72,-0.5,52.0,0.0,6.75,0.0,53.7,0.0,6.67,-0.5
