レースコード,レース日,レース場,レース回,締切時刻,取得日時,状態,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト
202603240501,2026-03-24,05,01R,,backfill-from-daily,,51.1,0.0,6.84,-0.5,49.6,0.0,6.84,-0.5,44.0,3.0,6.8,-0.5,44.5,2.5,6.76,-0.5,47.0,0.0,6.71,-0.5,45.0,2.0,6.73,-0.5
202603240502,2026-03-24,05,02R,,backfill-from-daily,,52.0,0.0,6.74,-0.5,52.6,0.0,6.72,-0.5,53.6,0.0,6.75,-0.5,51.5,0.0,6.73,-0.5,52.0,0.0,6.65,-0.5,52.0,0.0,6.75,-0.5
202603240503,2026-03-24,05,03R,,backfill-from-daily,,52.4,0.0,6.65,0.0,52.0,0.0,6.66,0.0,52.1,0.0,6.61,-0.5,55.6,0.0,6.69,-0.5,52.1,0.0,6.71,-0.5,55.0,0.0,6.61,0.0
202603240504,2026-03-24,05,04R,,backfill-from-daily,,56.9,0.0,6.64,-0.5,52.0,0.0,6.67,-0.5,52.0,0.0,6.72,0.0,53.6,0.0,6.68,0.0,52.0,0.0,6.76,-0.5,52.0,0.0,6.66,-0.5
202603240505,2026-03-24,05,05R,,backfill-from-daily,,47.0,0.0,6.73,-0.5,47.0,0.0,6.69,-0.5,45.5,1.5,6.72,-0.5,45.0,2.0,6.75,-0.5,48.0,0.0,6.76,-0.5,47.4,0.0,6.74,-0.5
202603240506,2026-03-24,05,06R,,backfill-from-daily,,46.5,0.5,6.69,-0.5,44.5,2.5,6.67,-0.5,48.0,0.0,6.73,-0.5,47.0,0.0,6.78,0.0,47.8,0.0,6.7,-0.5,47.0,0.0,6.74,0.0
202603240507,2026-03-24,05,07R,,backfill-from-daily,,52.0,0.0,6.66,-0.5,52.3,0.0,6.48,3.0,52.4,0.0,6.73,-0.5,47.0,0.0,6.64,-0.5,55.7,0.0,6.74,-0.5,54.1,0.0,6.72,0.0
202603240508,2026-03-24,05,08R,,backfill-from-daily,,47.0,0.0,6.7,-0.5,46.5,0.5,6.7,-0.5,51.5,0.0,6.74,-0.5,48.1,0.0,6.74,-0.5,47.6,0.0,6.7,-0.5,47.2,0.0,6.74,-0.5
202603240509,2026-03-24,05,09R,,backfill-from-daily,,52.0,0.0,6.6,0.0,56.9,0.0,6.66,-0.5,53.6,0.0,6.74,0.0,52.1,0.0,6.64,-0.5,55.0,0.0,6.63,0.0,52.0,0.0,6.68,-0.5
202603240510,2026-03-24,05,10R,,backfill-from-daily,,52.0,0.0,6.66,-0.5,52.4,0.0,6.68,0.0,55.6,0.0,6.67,-0.5,52.0,0.0,6.77,-0.5,52.0,0.0,6.72,-0.5,52.1,0.0,6.69,-0.5
202603240511,2026-03-24,05,11R,,backfill-from-daily,,47.0,0.0,6.64,-0.5,46.5,0.5,6.74,-0.5,47.0,0.0,6.75,0.0,45.5,1.5,6.69,-0.5,47.4,0.0,6.68,-0.5,47.8,0.0,6.69,-0.5
202603240512,2026-03-24,05,12R,,backfill-from-daily,,44.5,2.5,6.62,-0.5,47.0,0.0,6.67,-0.5,45.0,2.0,6.68,-0.5,48.0,0.0,6.67,-0.5,47.0,0.0,6.69,0.0,48.0,0.0,6.7,-0.5
202603240601,2026-03-24,06,01R,,backfill-from-daily,,53.1,0.0,6.63,-0.5,52.4,0.0,6.66,0.0,58.4,0.0,6.69,-0.5,55.0,0.0,6.65,-0.5,52.0,0.0,6.65,-0.5,53.6,0.0,6.65,3.0
202603240602,2026-03-24,06,02R,,backfill-from-daily,,51.5,0.5,6.64,-0.5,52.3,0.0,6.65,-0.5,53.6,0.0,6.7,-0.5,52.3,0.0,6.64,-0.5,52.9,0.0,6.63,-0.5,52.3,0.0,6.66,-0.5
202603240603,2026-03-24,06,03R,,backfill-from-daily,,54.6,0.0,6.73,0.0,53.1,0.0,6.68,-0.5,53.7,0.0,6.71,-0.5,52.0,0.0,6.74,-0.5,52.0,0.0,6.66,0.0,52.0,0.0,6.68,-0.5
202603240604,2026-03-24,06,04R,,backfill-from-daily,,52.0,0.0,6.61,-0.5,52.0,0.0,6.73,0.0,52.4,0.0,6.75,0.0,52.5,0.0,6.63,0.0,54.4,0.0,6.75,0.0,52.0,0.0,6.69,0.0
202603240605,2026-03-24,06,05R,,backfill-from-daily,,52.5,0.0,6.63,0.0,54.1,0.0,6.68,-0.5,52.0,0.0,6.71,-0.5,58.4,0.0,6.73,-0.5,54.0,0.0,6.74,-0.5,52.0,0.0,6.61,0.5
