レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202606092301,2026-06-09,23,01R,08:32,2026-06-09T08:40:24.141982+09:00,1,120,1,110,2,200,,,1-2,270,1,1=2,310,2,1=2,110,1,1=3,200,4,2=3,360,5,1-2-3,540,1,1=2=3,370,1
202606091801,2026-06-09,18,01R,08:44,2026-06-09T08:54:24.513023+09:00,1,100,1,100,4,280,,,1-4,820,4,1=4,930,4,1=4,330,6,1=3,190,2,3=4,570,8,1-4-3,3190,12,1=3=4,1180,5
202606092302,2026-06-09,23,02R,08:58,2026-06-09T09:08:22.911737+09:00,5,710,5,230,2,250,,,5-2,6070,14,2=5,1830,6,2=5,310,5,1=5,140,2,1=2,110,1,5-2-1,16510,36,1=2=5,330,2
202606091802,2026-06-09,18,02R,09:10,2026-06-09T09:18:23.633392+09:00,1,110,1,100,5,110,,,1-5,280,1,1=5,150,1,1=5,110,1,1=3,110,2,3=5,230,6,1-5-3,690,1,1=3=5,260,1
202606092303,2026-06-09,23,03R,09:24,2026-06-09T09:32:26.773918+09:00,1,130,1,110,5,130,,,1-5,270,1,1=5,280,1,1=5,110,1,1=3,130,2,3=5,140,3,1-5-3,590,1,1=3=5,190,1
202606091803,2026-06-09,18,03R,09:36,2026-06-09T09:44:25.079737+09:00,3,1990,3,380,5,290,,,3-5,4190,11,3=5,1750,6,3=5,410,5,2=3,870,11,2=5,770,10,3-5-2,59600,70,2=3=5,10070,16
202606092304,2026-06-09,23,04R,09:50,2026-06-09T09:58:18.747547+09:00,1,170,1,140,2,180,,,1-2,660,3,1=2,600,3,1=2,220,4,1=3,160,2,2=3,390,8,1-2-3,1790,7,1=2=3,620,3
202606091804,2026-06-09,18,04R,10:02,2026-06-09T10:10:22.217191+09:00,1,110,1,140,2,100,,,1-2,180,1,1=2,160,1,1=2,110,1,1=3,240,6,2=3,190,4,1-2-3,770,3,1=2=3,380,2
202606092305,2026-06-09,23,05R,10:18,2026-06-09T10:26:20.900501+09:00,1,110,1,120,3,150,,,1-3,340,2,1=3,250,2,1=3,140,2,1=2,120,1,2=3,150,3,1-3-2,600,2,1=2=3,170,1
202606091805,2026-06-09,18,05R,10:30,2026-06-09T10:38:20.479461+09:00,4,290,4,160,2,820,,,4-2,1830,10,2=4,1780,7,2=4,370,6,4=5,460,7,2=5,2350,15,4-2-5,11980,39,2=4=5,5630,13
202606091101,2026-06-09,11,01R,10:31,2026-06-09T10:40:22.690279+09:00,1,210,1,150,3,150,,,1-3,1570,9,1=3,980,5,1=3,360,6,1=5,170,2,3=5,240,5,1-3-5,3070,13,1=3=5,770,4
202606091301,2026-06-09,13,01R,10:35,2026-06-09T10:44:21.594367+09:00,1,130,1,100,4,160,,,1-4,1620,6,1=4,1660,5,1=4,470,7,1=5,350,4,4=5,700,12,1-4-5,6500,23,1=4=5,1640,7
202606090901,2026-06-09,09,01R,10:39,2026-06-09T10:48:24.751134+09:00,1,120,1,130,6,230,,,1-6,620,3,1=6,750,3,1=6,100,1,1=2,150,2,2=6,530,9,1-6-2,1920,7,1=2=6,770,4
