レースコード,レース日,レース場,レース回,締切時刻,取得日時,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,複勝_3着_艇番,複勝_3着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気
202606241001,2026-06-24,10,01R,08:32,2026-06-24T08:40:23.336943+09:00,1,100,1,100,4,120,,,1-4,340,2,1=4,330,2,1=4,140,2,1=2,100,1,2=4,150,4,1-4-2,990,3,1=2=4,340,1
202606242301,2026-06-24,23,01R,08:44,2026-06-24T08:52:23.626447+09:00,1,100,1,100,3,140,,,1-3,210,1,1=3,170,1,1=3,120,2,1=2,100,1,2=3,300,5,1-3-2,510,1,1=2=3,220,1
202606241002,2026-06-24,10,02R,08:58,2026-06-24T09:06:21.603027+09:00,1,120,1,120,3,260,,,1-3,430,2,1=3,420,2,1=3,160,2,1=5,400,6,3=5,650,9,1-3-5,1920,7,1=3=5,1300,5
202606242302,2026-06-24,23,02R,09:10,2026-06-24T09:18:25.351302+09:00,2,200,2,120,1,120,,,2-1,290,2,1=2,110,1,1=2,140,1,2=3,410,6,1=3,480,7,2-1-3,1040,4,1=2=3,330,2
202606241003,2026-06-24,10,03R,09:24,2026-06-24T09:32:31.005447+09:00,1,140,1,130,2,190,,,1-2,430,2,1=2,490,2,1=2,190,4,1=3,120,1,2=3,460,8,1-2-3,900,3,1=2=3,310,1
202606242303,2026-06-24,23,03R,09:36,2026-06-24T09:46:19.190782+09:00,1,140,1,160,6,760,,,1-6,1240,6,1=6,960,6,1=6,160,2,1=4,110,1,4=6,210,5,1-6-4,2860,13,1=4=6,330,1
202606241004,2026-06-24,10,04R,09:50,2026-06-24T10:00:53.530929+09:00,2,870,2,110,6,140,,,2-6,5800,13,2=6,2920,8,2=6,750,10,2=3,1050,13,3=6,1310,14,2-6-3,66620,86,2=3=6,11410,18
202606242304,2026-06-24,23,04R,10:02,2026-06-24T10:08:22.444950+09:00,1,220,1,130,5,110,,,1-5,1280,6,1=5,1000,6,1=5,220,3,1=6,450,8,5=6,380,7,1-5-6,4390,18,1=5=6,1940,8
202606241005,2026-06-24,10,05R,10:18,2026-06-24T10:28:21.817500+09:00,1,220,1,130,2,210,,,1-2,930,4,1=2,730,4,1=2,340,5,1=6,330,4,2=6,430,10,1-2-6,3250,8,1=2=6,1790,10
202606242305,2026-06-24,23,05R,10:30,2026-06-24T10:38:26.637945+09:00,1,150,1,100,2,130,,,1-2,180,1,1=2,200,1,1=2,110,1,1=4,130,2,2=4,180,3,1-2-4,420,1,1=2=4,260,1
