レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),電話投票締切予定,1枠_艇番,1枠_登録番号,1枠_選手名,1枠_年齢,1枠_支部,1枠_体重,1枠_級別,1枠_全国勝率,1枠_全国2連対率,1枠_当地勝率,1枠_当地2連対率,1枠_モーター番号,1枠_モーター2連対率,1枠_ボート番号,1枠_ボート2連対率,1枠_今節成績_1-1,1枠_今節成績_1-2,1枠_今節成績_2-1,1枠_今節成績_2-2,1枠_今節成績_3-1,1枠_今節成績_3-2,1枠_今節成績_4-1,1枠_今節成績_4-2,1枠_今節成績_5-1,1枠_今節成績_5-2,1枠_今節成績_6-1,1枠_今節成績_6-2,1枠_早見,2枠_艇番,2枠_登録番号,2枠_選手名,2枠_年齢,2枠_支部,2枠_体重,2枠_級別,2枠_全国勝率,2枠_全国2連対率,2枠_当地勝率,2枠_当地2連対率,2枠_モーター番号,2枠_モーター2連対率,2枠_ボート番号,2枠_ボート2連対率,2枠_今節成績_1-1,2枠_今節成績_1-2,2枠_今節成績_2-1,2枠_今節成績_2-2,2枠_今節成績_3-1,2枠_今節成績_3-2,2枠_今節成績_4-1,2枠_今節成績_4-2,2枠_今節成績_5-1,2枠_今節成績_5-2,2枠_今節成績_6-1,2枠_今節成績_6-2,2枠_早見,3枠_艇番,3枠_登録番号,3枠_選手名,3枠_年齢,3枠_支部,3枠_体重,3枠_級別,3枠_全国勝率,3枠_全国2連対率,3枠_当地勝率,3枠_当地2連対率,3枠_モーター番号,3枠_モーター2連対率,3枠_ボート番号,3枠_ボート2連対率,3枠_今節成績_1-1,3枠_今節成績_1-2,3枠_今節成績_2-1,3枠_今節成績_2-2,3枠_今節成績_3-1,3枠_今節成績_3-2,3枠_今節成績_4-1,3枠_今節成績_4-2,3枠_今節成績_5-1,3枠_今節成績_5-2,3枠_今節成績_6-1,3枠_今節成績_6-2,3枠_早見,4枠_艇番,4枠_登録番号,4枠_選手名,4枠_年齢,4枠_支部,4枠_体重,4枠_級別,4枠_全国勝率,4枠_全国2連対率,4枠_当地勝率,4枠_当地2連対率,4枠_モーター番号,4枠_モーター2連対率,4枠_ボート番号,4枠_ボート2連対率,4枠_今節成績_1-1,4枠_今節成績_1-2,4枠_今節成績_2-1,4枠_今節成績_2-2,4枠_今節成績_3-1,4枠_今節成績_3-2,4枠_今節成績_4-1,4枠_今節成績_4-2,4枠_今節成績_5-1,4枠_今節成績_5-2,4枠_今節成績_6-1,4枠_今節成績_6-2,4枠_早見,5枠_艇番,5枠_登録番号,5枠_選手名,5枠_年齢,5枠_支部,5枠_体重,5枠_級別,5枠_全国勝率,5枠_全国2連対率,5枠_当地勝率,5枠_当地2連対率,5枠_モーター番号,5枠_モーター2連対率,5枠_ボート番号,5枠_ボート2連対率,5枠_今節成績_1-1,5枠_今節成績_1-2,5枠_今節成績_2-1,5枠_今節成績_2-2,5枠_今節成績_3-1,5枠_今節成績_3-2,5枠_今節成績_4-1,5枠_今節成績_4-2,5枠_今節成績_5-1,5枠_今節成績_5-2,5枠_今節成績_6-1,5枠_今節成績_6-2,5枠_早見,6枠_艇番,6枠_登録番号,6枠_選手名,6枠_年齢,6枠_支部,6枠_体重,6枠_級別,6枠_全国勝率,6枠_全国2連対率,6枠_当地勝率,6枠_当地2連対率,6枠_モーター番号,6枠_モーター2連対率,6枠_ボート番号,6枠_ボート2連対率,6枠_今節成績_1-1,6枠_今節成績_1-2,6枠_今節成績_2-1,6枠_今節成績_2-2,6枠_今節成績_3-1,6枠_今節成績_3-2,6枠_今節成績_4-1,6枠_今節成績_4-2,6枠_今節成績_5-1,6枠_今節成績_5-2,6枠_今節成績_6-1,6枠_今節成績_6-2,6枠_早見
202204132201,ヴィーナスシリーズ第１戦西スポ杯争奪芦屋カップ,第6日,2022-04-13,ボートレース芦屋,1R,一般,1800,08:59,1,4726,島田なぎ,34,埼玉,45.0,B1,5.83,42.67,4.76,29.31,6,31.05,15,35.08,3,3,1,,,,3,6,4,,,,24,2,5056,西岡成美,25,徳島,46.0,B1,5.37,31.71,2.38,,28,38.38,36,35.56,4,,,,,,2,2,3,,,,3445,3,4744,伊藤玲奈,29,福岡,44.0,B2,4.68,21.95,2.56,,62,44.89,21,36.17,4,,,,,,2,5,2,,,,554,4,4765,野田部宏,31,福岡,52.0,B2,4.53,29.41,3.56,18.52,54,33.83,24,36.24,4,5,4,,,,3,4,,,,,5,5,3604,武藤綾子,51,福岡,47.0,B1,4.29,22.47,4.28,20.69,5,40.53,48,35.45,2,3,3,,,,2,6,5,,,,4,6,4913,清水さく,26,愛知,51.0,B1,4.16,18.52,,,53,36.17,68,33.04,2,,,,,,2,6,5,,,,431
202204132202,ヴィーナスシリーズ第１戦西スポ杯争奪芦屋カップ,第6日,2022-04-13,ボートレース芦屋,2R,一般,1800,09:28,1,4730,土屋実沙,33,静岡,46.0,A2,4.95,30.0,5.35,27.5,44,31.96,16,56.42,3,,,,,,6,4,4,,,,425,2,4694,高田 綾,37,福岡,45.0,B1,4.99,28.71,3.9,17.95,63,26.29,23,34.19,2,,,,,,5,5,6,,,,214,3,4874,池田奈津,28,福岡,52.0,B1,4.54,20.0,3.46,7.69,36,40.0,26,33.77,2,,,,,,5,3,4,,,,344,4,3435,寺田千恵,52,岡山,45.0,A1,7.04,57.5,6.41,39.22,42,41.3,31,33.04,1,2,1,1,2,,1,1,,,,,,5,4499,滝川真由,34,長崎,46.0,B1,5.65,37.27,,,40,35.18,67,31.73,5,,,,,,3,1,4,,,,522,6,5129,山口真喜,25,長崎,49.0,B1,3.62,13.21,2.48,4.55,52,45.16,75,32.75,1,5,4,,,,5,2,6,,,,3
202204132203,ヴィーナスシリーズ第１戦西スポ杯争奪芦屋カップ,第6日,2022-04-13,ボートレース芦屋,3R,一般,1800,09:57,1,4773,中川りな,28,福岡,50.0,A1,5.91,36.94,6.94,52.31,24,38.3,47,35.9,6,6,3,1,4,,1,0,,,,,,2,4764,小池礼乃,31,福岡,46.0,B1,4.71,23.53,5.15,28.26,27,29.9,55,36.58,6,2,4,,,,2,4,3,,,,3,3,4738,清埜翔子,30,埼玉,49.0,A2,5.54,38.6,3.38,6.25,33,40.0,37,34.2,1,,,,,,3,6,1,,,,5635,4,4990,田中博子,24,福岡,50.0,B2,3.53,17.02,2.19,,7,36.08,63,37.3,4,,,,,,5,4,1,,,,556,5,3334,角ひとみ,53,広島,45.0,A2,4.96,28.32,5.05,35.0,9,37.25,40,33.04,5,5,2,,,,1,2,2,,,,13,6,5198,奥村明日,20,福岡,47.0,B2,1.26,,1.16,,58,26.7,44,36.91,6,,,,,,6,6,6,,,,665
202204132204,ヴィーナスシリーズ第１戦西スポ杯争奪芦屋カップ,第6日,2022-04-13,ボートレース芦屋,4R,一般 進入固定 Ｈ１８０,ｍ電,10:26,1,4399,松本晶恵,34,群馬,47.0,A1,6.19,42.71,7.29,61.29,11,31.25,28,31.74,5,5,4,1,4,,1,1,,,,,,2,4941,孫崎百世,33,滋賀,45.0,B1,4.95,27.03,3.83,8.33,35,32.52,14,33.78,2,2,5,,,,3,5,3,,,,3,3,4536,喜井つか,32,岡山,47.0,B1,6.35,46.67,6.0,44.44,22,43.48,56,29.96,1,,,,,,5,4,2,3,2,,26,4,3551,藤田美代,50,福岡,46.0,B1,4.61,22.78,3.89,16.67,3,32.0,32,33.33,1,,,,,,2,4,3,,,,5524,5,5227,川原愛未,19,福岡,49.0,B2,1.52,2.08,1.56,,13,31.34,43,31.88,6,,,,,,6,,,,,,664,6,5174,川井 萌,20,静岡,45.0,B1,2.83,10.53,,,38,34.83,58,30.84,5,6,5,,,,4,1,6,6,5,,
202204132205,ヴィーナスシリーズ第１戦西スポ杯争奪芦屋カップ,第6日,2022-04-13,ボートレース芦屋,5R,一般,1800,10:56,1,3188,日高逸子,60,福岡,45.0,A2,6.7,47.62,6.16,50.0,1,37.13,25,34.06,3,,,,,,3,4,2,,,,1513,2,4525,真子奈津,33,福岡,46.0,B1,4.45,27.4,4.52,26.67,60,41.62,46,34.98,6,4,2,,,,4,6,1,,,,25,3,3182,久保田美,57,群馬,50.0,B1,3.23,4.26,3.0,11.11,14,28.0,11,35.08,5,,,,,,4,4,4,,,,625,4,4447,深川麻奈,35,福岡,49.0,B2,3.96,25.49,5.96,44.23,16,24.31,27,41.63,2,4,3,,,,4,2,2,,,,36,5,4744,伊藤玲奈,29,福岡,44.0,B2,4.68,21.95,2.56,,62,44.89,21,36.17,4,,,,,,2,5,2,,,,554,6,4938,小芦るり,24,佐賀,50.0,A2,5.61,39.45,5.82,35.29,45,31.68,19,33.19,1,5,3,,,,1,5,,,,,11
202204132206,ヴィーナスシリーズ第１戦西スポ杯争奪芦屋カップ,第6日,2022-04-13,ボートレース芦屋,6R,一般,1800,11:25,1,4765,野田部宏,31,福岡,52.0,B2,4.53,29.41,3.56,18.52,54,33.83,24,36.24,4,5,4,,,,3,4,,,,,5,2,4947,間庭菜摘,29,福岡,47.0,B1,4.91,21.79,2.88,4.17,34,31.84,22,38.66,4,3,6,,,,4,,,,,,2124,3,4730,土屋実沙,33,静岡,46.0,A2,4.95,30.0,5.35,27.5,44,31.96,16,56.42,3,,,,,,6,4,4,,,,425,4,4924,中北 涼,29,長崎,48.0,B1,4.77,21.92,3.56,14.81,30,53.97,62,41.78,4,,,,,,4,2,4,,,,3144,5,4694,高田 綾,37,福岡,45.0,B1,4.99,28.71,3.9,17.95,63,26.29,23,34.19,2,,,,,,5,5,6,,,,214,6,5203,神里琴音,17,福岡,46.0,B2,1.58,,1.1,,64,27.55,57,36.6,6,,,,,,6,6,5,,,,6
202204132207,ヴィーナスシリーズ第１戦西スポ杯争奪芦屋カップ,第6日,2022-04-13,ボートレース芦屋,7R,一般 進入固定 Ｈ１８０,ｍ電,11:54,1,5078,山川波乙,24,三重,45.0,B1,3.91,21.5,2.92,11.54,18,28.57,73,30.18,4,,,,,,2,3,5,,,,253,2,4349,犬童千秋,36,福岡,49.0,B1,5.5,36.63,5.08,34.62,46,39.91,70,34.51,3,4,3,,,,5,1,3,,,,35,3,4897,深見亜由,30,愛知,46.0,B1,4.43,17.58,4.78,22.22,4,25.98,51,46.29,3,1,3,,,,3,5,4,,,,66,4,4874,池田奈津,28,福岡,52.0,B1,4.54,20.0,3.46,7.69,36,40.0,26,33.77,2,,,,,,5,3,4,,,,344,5,4990,田中博子,24,福岡,50.0,B2,3.53,17.02,2.19,,7,36.08,63,37.3,4,,,,,,5,4,1,,,,556,6,5148,松本 怜,28,福岡,49.0,B2,2.54,4.08,1.94,2.86,25,44.92,52,34.58,5,6,6,,,,3,6,5,,,,62
202204132208,ヴィーナスシリーズ第１戦西スポ杯争奪芦屋カップ,第6日,2022-04-13,ボートレース芦屋,8R,一般,1800,12:24,1,4627,藤原菜希,35,東京,47.0,B1,5.8,44.29,5.64,36.36,55,40.76,33,32.02,1,6,5,,,,6,3,1,,,,63,2,3604,武藤綾子,51,福岡,47.0,B1,4.29,22.47,4.28,20.69,5,40.53,48,35.45,2,3,3,,,,2,6,5,,,,4,3,5118,野田なづ,21,佐賀,46.0,B1,3.04,7.41,,,15,39.32,49,31.86,4,,,,,,3,5,5,,,,444,4,5129,山口真喜,25,長崎,49.0,B1,3.62,13.21,2.48,4.55,52,45.16,75,32.75,1,5,4,,,,5,2,6,,,,3,5,4738,清埜翔子,30,埼玉,49.0,A2,5.54,38.6,3.38,6.25,33,40.0,37,34.2,1,,,,,,3,6,1,,,,5635,6,5227,川原愛未,19,福岡,49.0,B2,1.52,2.08,1.56,,13,31.34,43,31.88,6,,,,,,6,,,,,,664
202204132209,ヴィーナスシリーズ第１戦西スポ杯争奪芦屋カップ,第6日,2022-04-13,ボートレース芦屋,9R,アシ夢特選,1800,12:55,1,4938,小芦るり,24,佐賀,50.0,A2,5.61,39.45,5.82,35.29,45,31.68,19,33.19,1,5,3,,,,1,5,,,,,11,2,4499,滝川真由,34,長崎,46.0,B1,5.65,37.27,,,40,35.18,67,31.73,5,,,,,,3,1,4,,,,522,3,3551,藤田美代,50,福岡,46.0,B1,4.61,22.78,3.89,16.67,3,32.0,32,33.33,1,,,,,,2,4,3,,,,5524,4,4913,清水さく,26,愛知,51.0,B1,4.16,18.52,,,53,36.17,68,33.04,2,,,,,,2,6,5,,,,431,5,4941,孫崎百世,33,滋賀,45.0,B1,4.95,27.03,3.83,8.33,35,32.52,14,33.78,2,2,5,,,,3,5,3,,,,3,6,4764,小池礼乃,31,福岡,46.0,B1,4.71,23.53,5.15,28.26,27,29.9,55,36.58,6,2,4,,,,2,4,3,,,,3
202204132210,ヴィーナスシリーズ第１戦西スポ杯争奪芦屋カップ,第6日,2022-04-13,ボートレース芦屋,10R,選抜戦,1800,13:30,1,3334,角ひとみ,53,広島,45.0,A2,4.96,28.32,5.05,35.0,9,37.25,40,33.04,5,5,2,,,,1,2,2,,,,13,2,3188,日高逸子,60,福岡,45.0,A2,6.7,47.62,6.16,50.0,1,37.13,25,34.06,3,,,,,,3,4,2,,,,1513,3,4726,島田なぎ,34,埼玉,45.0,B1,5.83,42.67,4.76,29.31,6,31.05,15,35.08,3,3,1,,,,3,6,4,,,,24,4,4947,間庭菜摘,29,福岡,47.0,B1,4.91,21.79,2.88,4.17,34,31.84,22,38.66,4,3,6,,,,4,,,,,,2124,5,4773,中川りな,28,福岡,50.0,A1,5.91,36.94,6.94,52.31,24,38.3,47,35.9,6,6,3,1,4,,3,,,,,,,6,4447,深川麻奈,35,福岡,49.0,B2,3.96,25.49,5.96,44.23,16,24.31,27,41.63,2,4,3,,,,4,2,2,,,,36
