レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202601122101,2026-01-12,21,01R,,,,まくり差し,5,吉田　　裕平,"1'44""7",1,松田　大志郎,"1'47""0",4,井口　　佳典,"1'49""3",2,入海　　　馨,"1'50""2",6,仲谷　　颯仁,"1'50""5",3,丸野　　一樹,"1'53""9",1,0.26,,2,0.22,,3,0.19,,4,0.24,,5,0.19,,6,0.15,,1,2,2.0,2.0,7.0,5.0
202601122102,2026-01-12,21,02R,,,,逃　げ,1,長田　　頼宗,"1'45""7",5,寺田　　　祥,"1'47""5",4,羽野　　直也,"1'49""1",6,山崎　　　郡,"1'49""9",2,池永　　　太,"1'51""5",3,新田　　雄史,"1'52""1",1,0.06,,2,0.11,,3,0.14,,4,0.13,,5,0.17,,6,0.11,,2,1,1.0,1.0,4.0,5.0
202601122103,2026-01-12,21,03R,,,,逃　げ,1,守田　　俊介,"1'46""7",3,藤原　　碧生,"1'47""6",4,桐生　　順平,"1'49""0",2,深谷　　知博,"1'50""0",6,原田　才一郎,"1'51""1",5,磯部　　　誠,"1'51""9",1,0.09,,2,0.11,,3,0.03,,4,0.05,,5,0.09,,6,0.16,,2,2,1.0,1.0,5.0,5.0
202601122104,2026-01-12,21,04R,,,,逃　げ,1,菅　　　章哉,"1'46""9",5,井上　　忠政,"1'48""0",2,吉田　　拡郎,"1'49""8",6,瓜生　　正義,"1'50""8",4,関　　　浩哉,"1'51""6",3,中村　　日向,"1'53""8",1,0.12,,2,0.23,,3,0.32,,4,0.07,,5,0.1,,6,0.08,,2,1,1.0,1.0,5.0,5.0
202601122105,2026-01-12,21,05R,,,,逃　げ,1,湯川　　浩司,"1'46""8",2,山田　　祐也,"1'48""0",4,山口　　　剛,"1'49""0",3,前田　　将太,"1'50""8",5,河合　　佑樹,"1'52""4",6,馬場　　貴也,"1'52""5",1,0.14,,2,0.16,,3,0.14,,4,0.23,,5,0.19,,6,0.25,,2,2,3.0,3.0,6.0,5.0
202601122106,2026-01-12,21,06R,,,,逃　げ,1,吉田　　裕平,"1'46""7",6,高橋　　竜矢,"1'48""3",5,新開　　　航,"1'49""9",2,佐藤　隆太郎,"1'50""8",4,白井　　英治,"1'53""0",3,片岡　　雅裕,"1'53""2",1,0.09,,2,0.17,,3,0.15,,4,0.14,,5,0.16,,6,0.21,,2,4,4.0,4.0,6.0,5.0
202601122107,2026-01-12,21,07R,,,,まくり差し,3,羽野　　直也,"1'46""6",5,定松　　勇樹,"1'48""0",6,丸野　　一樹,"1'49""9",1,濱野谷　憲吾,"1'51""0",2,中田　　竜太,"1'51""5",4,深谷　　知博,"1'52""3",1,0.15,,2,0.17,,3,0.09,,4,0.06,,5,0.09,,6,0.09,,2,2,4.0,4.0,6.0,5.0
202601122108,2026-01-12,21,08R,,,,逃　げ,1,宮地　　元輝,"1'47""4",4,篠崎　　仁志,"1'48""2",2,桐生　　順平,"1'49""2",3,山崎　　　郡,"1'50""3",5,板橋　　侑我,"1'50""4",6,入海　　　馨,"1'52""0",1,0.11,,2,0.11,,3,0.13,,4,0.16,,5,0.18,,6,0.18,,2,2,3.0,3.0,6.0,5.0
202601122109,2026-01-12,21,09R,,,,逃　げ,1,松井　　　繁,"1'46""2",5,松田　大志郎,"1'46""9",2,椎名　　　豊,"1'48""7",6,新田　　雄史,"1'49""8",4,佐々木　完太,"1'50""5",3,瓜生　　正義,"1'52""2",1,0.16,,2,0.15,,3,0.16,,4,0.19,,5,0.17,,6,0.22,,2,2,3.0,3.0,6.0,5.0
202601122110,2026-01-12,21,10R,,,,逃　げ,1,井口　　佳典,"1'46""6",4,塩田　　北斗,"1'47""7",2,山口　　　剛,"1'48""2",3,森高　　一真,"1'50""2",6,関　　　浩哉,"1'50""8",5,守田　　俊介,"1'53""8",1,0.15,,2,0.14,,3,0.13,,4,0.17,,5,0.15,,6,0.11,,2,1,1.0,1.0,6.0,5.0
202601122111,2026-01-12,21,11R,,,,逃　げ,1,白井　　英治,"1'46""6",3,馬場　　貴也,"1'48""9",5,長田　　頼宗,"1'49""4",2,仲谷　　颯仁,"1'49""5",4,磯部　　　誠,"1'51""4",6,吉田　　拡郎,"1'52""9",1,0.14,,2,0.16,,3,0.12,,5,0.19,,6,0.11,,4,0.13,,2,1,2.0,2.0,6.0,5.0
202601122112,2026-01-12,21,12R,,,,逃　げ,1,西山　　貴浩,"1'45""8",3,平本　　真之,"1'47""4",4,峰　　　竜太,"1'48""3",2,池田　　浩二,"1'49""6",5,篠崎　　元志,"1'51""5",6,上條　　暢嵩,"1'53""3",1,0.11,,2,0.14,,3,0.15,,4,0.16,,5,0.22,,6,0.17,,1,1,2.0,2.0,7.0,5.0
