レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202601142301,2026-01-14,23,01R,,,,逃　げ,1,有賀　　達也,"1'48""3",4,松田　　隆司,"1'49""3",2,池本　　輝明,"1'51""6",5,田中　　宏典,"1'52""5",6,泉　　　啓文,"1'54""1",3,武田　　信一,"1'56""4",1,0.08,,2,0.16,,3,0.22,,4,0.07,,5,0.08,,6,0.18,,1,3,1.0,1.0,11.0,6.0
202601142302,2026-01-14,23,02R,,,,まくり,5,酒井　　俊弘,"1'49""4",1,作間　　　章,"1'50""0",3,島田　　一生,"1'51""9",2,百武　　　翔,"1'53""6",6,得山　　大輝,"1'54""0",4,熊本　　英一,"1'57""6",1,0.19,,2,0.14,,3,0.09,,4,0.12,,5,0.07,,6,0.08,,1,1,2.0,2.0,1.0,6.0
202601142303,2026-01-14,23,03R,,,,差　し,2,中島　　昂章,"1'47""8",1,森定　　晃史,"1'49""3",4,松村　　　敏,"1'51""3",5,高野　　心吾,"1'52""7",3,長谷川　　巌,"1'52""8",6,松下　　知幸,"1'55""8",1,0.19,,2,0.2,,3,0.17,,4,0.14,,5,0.19,,6,0.26,,1,5,3.0,3.0,,
202601142304,2026-01-14,23,04R,,,,まくり,2,山本　　隆幸,"1'47""6",6,佐藤　　大佑,"1'49""3",3,寳田　　亮治,"1'51""2",4,松田　　祐季,"1'52""9",5,中岡　　健人,"1'54""5",1,鋤柄　　貴俊,"1'55""8",1,0.21,,2,0.19,,3,0.31,,4,0.18,,5,0.19,,6,0.14,,1,1,3.0,3.0,4.0,6.0
202601142305,2026-01-14,23,05R,,,,逃　げ,1,三浦　　敬太,"1'47""0",2,佐藤　　駿介,"1'49""2",3,篠原　　飛翔,"1'50""4",5,下寺　　秀和,"1'51""5",6,小林　　礼央,"1'51""7",4,泉　　　啓文,"1'53""2",1,0.12,,2,0.12,,3,0.15,,4,0.17,,5,0.11,,6,0.18,,1,1,2.0,2.0,6.0,6.0
202601142306,2026-01-14,23,06R,,,,逃　げ,1,大塚　　雅治,"1'48""0",3,有賀　　達也,"1'49""2",4,古結　　　宏,"1'51""6",2,一瀬　　　明,"1'52""5",5,加倉　　侑征,"1'53""2",6,谷　　海夏人,"1'56""2",1,0.01,,2,0.11,,3,0.08,,4,0.06,,5,0.09,,6,0.08,,1,1,0.0,1.0,8.0,6.0
202601142307,2026-01-14,23,07R,,,,まくり,2,樋口　　　亮,"1'48""4",5,畑田　　汰一,"1'49""3",4,武田　　信一,"1'51""8",3,中島　　昂章,"1'52""8",6,森口　　和紀,"1'53""3",1,島田　　一生,"1'57""3",1,0.06,,2,0.06,,3,0.08,,5,0.07,,4,0.18,,6,0.13,,1,2,2.0,2.0,10.0,6.0
202601142308,2026-01-14,23,08R,,,,逃　げ,1,原田　　秀弥,"1'48""5",3,佐藤　　大佑,"1'49""6",6,今垣　光太郎,"1'51""3",2,酒井　　俊弘,"1'51""6",4,松下　　知幸,"1'53""5",5,池本　　輝明,"1'54""2",1,0.19,,2,0.18,,3,0.23,,4,0.21,,5,0.24,,6,0.23,,1,1,2.0,2.0,10.0,6.0
202601142309,2026-01-14,23,09R,,,,まくり差し,5,作間　　　章,"1'48""3",1,田中　　宏典,"1'49""5",6,寳田　　亮治,"1'51""6",3,丸尾　　義孝,"1'53""0",4,岡本　　　大,"1'54""8",2,岡村　　将也,"1'56""1",1,0.09,,2,0.08,,3,0.09,,4,0.12,,5,0.09,,6,0.12,,1,3,2.0,2.0,10.0,6.0
202601142310,2026-01-14,23,10R,,,,差　し,3,鶴本　　崇文,"1'48""3",5,森定　　晃史,"1'49""5",4,福田　　宗平,"1'50""0",2,鋤柄　　貴俊,"1'51""7",1,加倉　　侑征,"1'52""6",6,百武　　　翔,"1'54""5",1,0.16,,2,0.09,,3,0.12,,4,0.16,,5,0.21,,6,0.18,,1,3,2.0,2.0,10.0,6.0
202601142311,2026-01-14,23,11R,,,,まくり差し,2,下寺　　秀和,"1'47""7",3,一瀬　　　明,"1'49""1",1,真庭　　明志,"1'50""3",4,樋口　　　亮,"1'51""9",5,山本　　隆幸,"1'53""1",6,内堀　　　学,"1'54""5",1,0.05,,6,0.02,,2,0.02,,3,0.04,,4,0.03,,5,0.02,,1,3,2.0,2.0,11.0,6.0
202601142312,2026-01-14,23,12R,,,,逃　げ,1,松村　　　敏,"1'47""4",2,畑田　　汰一,"1'48""5",5,古結　　　宏,"1'51""3",3,今垣　光太郎,"1'52""8",4,三浦　　敬太,"1'53""8",6,松田　　祐季,"2'01""1",1,0.11,,2,0.09,,3,0.14,,4,0.16,,5,0.17,,6,0.17,,1,3,2.0,2.0,11.0,6.0
202601142201,2026-01-14,22,01R,,,,逃　げ,1,安河内　　将,"1'48""3",2,山崎　　義明,"1'51""1",3,岩永　　節也,"1'51""8",4,萩原　　知哉,"1'52""0",5,石岡　　将太,,6,甲斐　　貴大,,1,0.22,,2,0.24,,3,0.26,,4,0.2,,5,0.2,,6,0.19,,1,1,1.0,2.0,9.0,11.0
202601142202,2026-01-14,22,02R,,,,逃　げ,1,杉山　　勝匡,"1'49""4",3,米田　　隆弘,"1'50""7",2,竹之内　　極,"1'52""2",5,西舘　　　健,"1'53""5",6,石塚　　久也,,4,花本　　　剛,,1,0.16,,2,0.18,,3,0.17,,4,0.15,,5,0.1,,6,0.28,,1,1,1.0,2.0,8.0,11.0
202601142203,2026-01-14,22,03R,,,,まくり,3,金子　　拓矢,"1'48""1",4,橋本　　年光,"1'50""1",6,城間　　盛渚,"1'51""9",5,加藤　　啓太,"1'53""2",1,増田　　　進,,2,森田　　昭彦,,1,0.13,,2,0.1,,3,0.07,,4,0.15,,5,0.13,,6,0.12,,1,1,1.0,2.0,8.0,11.0
202601142204,2026-01-14,22,04R,,,,まくり,3,佐々木　大河,"1'48""7",1,品田　　直樹,"1'50""1",4,高岡　　竜也,"1'52""7",5,小野　　京平,"1'53""1",2,木場　　悠介,,,,,1,0.16,,2,0.18,,3,0.12,,4,0.15,,5,0.16,,6,0.12,,1,1,1.0,2.0,8.0,11.0
202601142205,2026-01-14,22,05R,,,,まくり,2,松本　　純平,"1'48""1",3,加藤　　政彦,"1'50""2",5,細川　　明人,"1'52""8",6,水摩　　　敦,"1'53""9",1,齊藤　　　優,,4,岩永　　節也,,1,0.25,,2,0.2,,3,0.23,,4,0.34,,5,0.31,,6,0.29,,1,1,1.0,2.0,8.0,11.0
