レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202601152401,2026-01-15,24,01R,,,,抜　き,4,飯島　　昌弘,"1'49""8",5,永田　　秀二,"1'51""6",3,尾崎　　雄二,"1'52""4",1,金子　　順一,"1'53""5",2,志道　　吉和,,6,平瀬　　城啓,,1,0.24,,2,0.26,,3,0.21,,4,0.24,,5,0.24,,6,0.25,,1,6,1.0,1.0,15.0,10.0
202601152402,2026-01-15,24,02R,,,,まくり差し,6,市橋　　卓士,"1'50""6",1,多羅尾　達之,"1'51""9",5,松田　　竜馬,"1'53""5",3,村田　　浩司,"1'54""6",4,天野　　　誠,,2,乙藤　　智史,,1,0.15,,2,0.13,,3,0.11,,4,0.14,,5,0.07,,6,0.06,,1,4,2.0,1.0,17.0,10.0
202601152403,2026-01-15,24,03R,,,,差　し,2,池田　　雄一,"1'51""1",1,重冨　　勇哉,"1'52""5",6,小原　　聡将,"1'53""8",5,谷川　　将太,"1'54""2",3,高山　　弘斗,,4,安武　　一也,,1,0.1,,2,0.19,,3,0.17,,4,0.15,,5,0.09,,6,0.09,,1,4,4.0,3.0,17.0,10.0
202601152404,2026-01-15,24,04R,,,,逃　げ,1,富永　夏哉人,"1'49""6",4,柳内　　敬太,"1'50""7",6,幸田　　智裕,"1'52""7",5,宮地　　博士,"1'52""9",2,関根　　彰人,,3,古澤　　光紀,,1,0.13,,2,0.12,,3,0.09,,4,0.07,,5,0.1,,6,0.08,,1,4,4.0,3.0,17.0,10.0
202601152405,2026-01-15,24,05R,,,,まくり差し,3,平見　　真彦,"1'50""1",1,田邉　　亮蔵,"1'50""8",5,原田　　篤志,"1'51""1",6,樫葉　　次郎,"1'53""4",2,竹腰　　正樹,,4,長尾　京志郎,,1,0.15,,2,0.16,,3,0.17,,5,0.14,,6,0.14,,4,0.19,,1,4,1.0,1.0,16.0,10.0
202601152406,2026-01-15,24,06R,,,,まくり,5,興津　　　藍,"1'48""4",2,藤岡　　俊介,"1'50""9",4,金子　　順一,"1'53""0",6,都築　　正治,"1'54""3",1,上村　　宏太,,3,川辺　　郭人,,1,0.14,,2,0.09,,4,0.12,,5,0.11,,6,0.08,,3,0.14,,1,1,1.0,1.0,15.0,10.0
202601152407,2026-01-15,24,07R,,,,逃　げ,1,永田　　秀二,"1'49""8",3,砂長　　知輝,"1'51""0",2,山戸　　信二,"1'52""7",5,村田　　浩司,"1'54""2",4,川村　　正輝,,6,安武　　一也,,1,0.16,,2,0.17,,3,0.19,,4,0.19,,5,0.18,,6,0.16,,1,1,1.0,1.0,15.0,10.0
202601152408,2026-01-15,24,08R,,,,まくり,4,宮田　　龍馬,"1'47""5",3,松田　　竜馬,"1'50""5",6,佐々木　和伸,"1'52""4",1,山本　　英志,"1'53""5",2,廣中　　良一,,5,尾崎　　雄二,,1,0.12,,2,0.06,,3,0.07,,4,0.03,,5,0.12,,6,0.11,,1,1,2.0,1.0,15.0,10.0
202601152409,2026-01-15,24,09R,,,,逃　げ,1,葛原　　大陽,"1'53""1",3,前野　　竜一,"1'55""9",5,山本　　浩次,"1'57""8",2,嘉手苅　徹哉,"2'00""3",6,柳内　　敬太,,,,,1,0.15,,2,0.16,,3,0.16,,4,0.19,,5,0.13,,6,0.15,,1,1,0.0,1.0,15.0,10.0
202601152410,2026-01-15,24,10R,,,,逃　げ,1,飯島　　昌弘,"1'49""3",2,小原　　聡将,"1'50""6",5,乙藤　　智史,"1'51""4",3,松井　　賢治,"1'53""3",6,平見　　真彦,,4,富永　夏哉人,,1,0.13,,2,0.15,,3,0.18,,4,0.18,,5,0.16,,6,0.21,,1,1,1.0,1.0,15.0,10.0
202601152411,2026-01-15,24,11R,,,,逃　げ,1,原田　　篤志,"1'49""4",2,市橋　　卓士,"1'50""7",4,藤岡　　俊介,"1'51""3",3,池田　　雄一,"1'52""1",6,砂長　　知輝,,5,古澤　　光紀,,1,0.08,,2,0.02,,3,0.05,,4,0.07,,5,0.09,,6,0.13,,1,4,1.0,1.0,15.0,10.0
202601152412,2026-01-15,24,12R,,,,逃　げ,1,宮地　　博士,"1'50""1",4,上村　　宏太,"1'51""8",3,川村　　正輝,"1'52""7",2,天野　　　誠,"1'53""5",6,長尾　京志郎,,5,重冨　　勇哉,,1,0.19,,2,0.19,,3,0.18,,4,0.25,,5,0.36,,6,0.36,,1,1,1.0,1.0,14.0,10.0
202601152301,2026-01-15,23,01R,,,,逃　げ,1,山本　　隆幸,"1'49""8",4,長谷川　　巌,"1'51""7",3,泉　　　啓文,"1'51""8",2,熊本　　英一,"1'54""0",5,岡本　　　大,"1'56""2",6,谷　　海夏人,"1'57""6",1,0.28,,2,0.41,,4,0.35,,3,0.33,,5,0.33,,6,0.29,,1,1,5.0,5.0,15.0,6.0
202601152302,2026-01-15,23,02R,,,,まくり,4,佐藤　　駿介,"1'49""7",1,岡村　　将也,"1'50""6",5,小林　　礼央,"1'51""9",6,大塚　　雅治,"1'52""7",3,原田　　秀弥,"1'54""8",2,鶴本　　崇文,"1'57""3",1,0.08,,2,0.14,,3,0.23,,4,0.05,,5,0.07,,6,0.12,,1,1,5.0,5.0,10.0,6.0
