レースコード,レース日,レース場,レース回,締切時刻,取得日時,結果記録時刻,決まり手,1着_艇番,1着_選手名,1着_レースタイム,2着_艇番,2着_選手名,2着_レースタイム,3着_艇番,3着_選手名,3着_レースタイム,4着_艇番,4着_選手名,4着_レースタイム,5着_艇番,5着_選手名,5着_レースタイム,6着_艇番,6着_選手名,6着_レースタイム,1コース_艇番,1コース_スタートタイミング,1コース_F,2コース_艇番,2コース_スタートタイミング,2コース_F,3コース_艇番,3コース_スタートタイミング,3コース_F,4コース_艇番,4コース_スタートタイミング,4コース_F,5コース_艇番,5コース_スタートタイミング,5コース_F,6コース_艇番,6コース_スタートタイミング,6コース_F,天候,風向,風速(m),波の高さ(cm),気温(℃),水温(℃)
202601282401,2026-01-28,24,01R,,,,逃　げ,1,中島　　友和,"1'48""5",4,菊地　　敬介,"1'49""4",5,竹之内　　極,"1'51""1",6,町田　　洸希,"1'52""2",2,松浦　　　勝,,3,長谷川　雅和,,1,0.15,,2,0.13,,3,0.08,,4,0.07,,5,0.09,,6,0.08,,1,1,2.0,1.0,5.0,9.0
202601282402,2026-01-28,24,02R,,,,逃　げ,1,吉田　　一郎,"1'48""6",4,近藤　雄一郎,"1'50""5",2,山田　　和佐,"1'51""3",3,富田　　恕生,"1'52""2",6,屋良　　龍紀,,5,藤本　紗弥香,,1,0.16,,2,0.17,,3,0.15,,4,0.06,,5,0.08,,6,0.11,,1,8,3.0,2.0,8.0,9.0
202601282403,2026-01-28,24,03R,,,,逃　げ,1,田中　太一郎,"1'49""3",4,齋藤　　達希,"1'51""0",2,千葉　　真弥,"1'52""5",3,立具　　敬司,"1'53""5",5,芝田　　京介,,6,岩永　　雅人,,1,0.12,,2,0.16,,3,0.18,,4,0.27,,5,0.34,,6,0.35,,1,8,4.0,3.0,8.0,9.0
202601282404,2026-01-28,24,04R,,,,逃　げ,1,中尾　　優香,"1'49""5",3,岩川　　仁士,"1'50""7",5,井上　　大輔,"1'52""5",6,福西　広太郎,"1'53""6",4,浜野　　孝志,,2,内田　　　圭,,1,0.17,,2,0.15,,3,0.14,,4,0.24,,5,0.21,,6,0.35,,1,8,4.0,3.0,8.0,9.0
202601282405,2026-01-28,24,05R,,,,まくり差し,4,原田　　佑実,"1'49""1",5,川崎　　誠志,"1'50""3",1,町田　　洸希,"1'51""2",2,岡　　　祐臣,"1'51""8",6,前原　　　哉,,3,上田　　隆章,,1,0.21,,2,0.23,,3,0.28,,4,0.2,,5,0.21,,6,0.29,,1,8,4.0,3.0,8.0,9.0
202601282406,2026-01-28,24,06R,,,,逃　げ,1,前沢　　丈史,"1'58""2",2,藤田　　靖弘,"2'03""7",5,長谷川　雅和,"2'06""3",6,大西　　隆洋,"2'07""9",4,藤本　紗弥香,,,,,1,0.07,,2,0.08,,3,0.16,,4,0.14,,5,0.17,,6,0.17,,1,8,4.0,3.0,8.0,9.0
202601282407,2026-01-28,24,07R,,,,逃　げ,1,黒井　　達矢,"1'48""7",2,大塚　　康雅,"1'50""9",4,竹之内　　極,"1'52""1",3,岩永　　雅人,"1'52""1",5,近藤　雄一郎,,6,増本　　杏珠,,1,0.19,,2,0.19,,3,0.19,,4,0.15,,5,0.14,,6,0.23,,1,8,4.0,3.0,7.0,9.0
202601282408,2026-01-28,24,08R,,,,逃　げ,1,藤原　　早菜,"1'47""9",5,福西　広太郎,"1'49""3",2,河野　　真也,"1'51""4",6,角谷　　健吾,"1'52""7",3,服部　　　剛,,4,芝田　　京介,,1,0.22,,2,0.21,,3,0.24,,4,0.26,,5,0.14,,6,0.19,,1,1,4.0,3.0,7.0,9.0
202601282409,2026-01-28,24,09R,,,,まくり差し,4,岡　　　祐臣,"1'48""3",2,岩川　　仁士,"1'49""6",1,平田　健之佑,"1'51""1",6,吉田　　一郎,"1'52""4",5,富田　　恕生,,3,齋藤　　達希,,1,0.12,,2,0.12,,3,0.18,,6,0.34,,4,0.1,,5,0.11,,1,1,4.0,3.0,6.0,9.0
202601282410,2026-01-28,24,10R,,,,逃　げ,1,屋良　　龍紀,"1'48""2",3,原田　　佑実,"1'49""3",2,菊地　　敬介,"1'50""6",5,浜野　　孝志,"1'52""6",6,千葉　　真弥,,4,藤田　　靖弘,,1,0.08,,2,0.11,,3,0.07,,4,0.08,,5,0.05,,6,0.1,,1,1,2.0,1.0,6.0,9.0
