レースコード,レース日,レース場コード,レース回,状態,1枠_枠番pt,1枠_寄与_枠番pt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_展開優位pt,1枠_寄与_展開優位pt,1枠_強さpt,2枠_枠番pt,2枠_寄与_枠番pt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_展開優位pt,2枠_寄与_展開優位pt,2枠_強さpt,3枠_枠番pt,3枠_寄与_枠番pt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_展開優位pt,3枠_寄与_展開優位pt,3枠_強さpt,4枠_枠番pt,4枠_寄与_枠番pt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_展開優位pt,4枠_寄与_展開優位pt,4枠_強さpt,5枠_枠番pt,5枠_寄与_枠番pt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_展開優位pt,5枠_寄与_展開優位pt,5枠_強さpt,6枠_枠番pt,6枠_寄与_枠番pt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_展開優位pt,6枠_寄与_展開優位pt,6枠_強さpt
202605300101,2026-05-30,01,1R,daily,68.87,23.57,42.66,9.32,53.15,5.92,50.0,9.74,50.0,5.37,50.0,1.28,55.2,51.12,17.5,50.5,11.03,43.37,4.83,50.0,9.74,50.0,5.37,50.0,1.28,49.75,50.98,17.45,44.62,9.75,46.67,5.2,50.0,9.74,50.0,5.37,50.0,1.28,48.79,47.58,16.29,48.54,10.61,54.01,6.02,50.0,9.74,50.0,5.37,50.0,1.28,49.3,45.87,15.7,38.73,8.46,44.61,4.97,50.0,9.74,50.0,5.37,50.0,1.28,45.52,35.02,11.99,44.62,9.75,24.7,2.75,50.0,9.74,50.0,5.37,50.0,1.28,40.88
202605300101,2026-05-30,01,1R,realtime,68.87,23.57,42.66,9.32,53.15,5.92,46.1,8.98,-2.35,-0.25,49.85,1.28,48.81,51.12,17.5,50.5,11.03,43.37,4.83,39.68,7.73,42.15,4.53,49.85,1.28,46.9,50.98,17.45,44.62,9.75,46.67,5.2,56.38,10.98,37.81,4.06,49.85,1.28,48.72,47.58,16.29,48.54,10.61,54.01,6.02,64.36,12.53,81.53,8.76,49.85,1.28,55.48,45.87,15.7,38.73,8.46,44.61,4.97,30.92,6.02,62.81,6.75,49.85,1.28,43.18,35.02,11.99,44.62,9.75,24.7,2.75,62.58,12.19,77.88,8.37,49.85,1.28,46.32
202605300102,2026-05-30,01,2R,daily,68.87,23.57,48.54,10.61,40.68,4.53,50.0,9.74,50.0,5.37,50.0,1.28,55.1,51.12,17.5,50.5,11.03,62.08,6.92,50.0,9.74,50.0,5.37,50.0,1.28,51.84,50.98,17.45,36.77,8.04,51.93,5.79,50.0,9.74,50.0,5.37,50.0,1.28,47.66,47.58,16.29,48.54,10.61,46.22,5.15,50.0,9.74,50.0,5.37,50.0,1.28,48.43,45.87,15.7,48.54,10.61,49.02,5.46,50.0,9.74,50.0,5.37,50.0,1.28,48.16,35.02,11.99,46.58,10.18,61.18,6.82,50.0,9.74,50.0,5.37,50.0,1.28,45.37
202605300102,2026-05-30,01,2R,realtime,68.87,23.57,48.54,10.61,40.68,4.53,51.86,10.1,-0.44,-0.05,49.85,1.28,50.04,51.12,17.5,50.5,11.03,62.08,6.92,69.75,13.58,42.87,4.61,49.85,1.28,54.92,50.98,17.45,36.77,8.04,51.93,5.79,41.94,8.17,36.86,3.96,49.85,1.28,44.68,47.58,16.29,48.54,10.61,46.22,5.15,48.0,9.35,79.19,8.51,49.85,1.28,51.18,35.02,11.99,48.54,10.61,49.02,5.46,43.42,8.45,79.34,8.53,16.34,0.42,45.46,45.87,15.7,46.58,10.18,61.18,6.82,45.05,8.77,62.02,6.67,83.35,2.13,50.27
202605300103,2026-05-30,01,3R,daily,68.87,23.57,44.62,9.75,65.15,7.26,50.0,9.74,50.0,5.37,50.0,1.28,56.97,51.12,17.5,44.62,9.75,65.46,7.3,50.0,9.74,50.0,5.37,50.0,1.28,50.93,50.98,17.45,44.62,9.75,43.11,4.8,50.0,9.74,50.0,5.37,50.0,1.28,48.39,47.58,16.29,52.46,11.46,36.26,4.04,50.0,9.74,50.0,5.37,50.0,1.28,48.18,45.87,15.7,34.81,7.61,22.0,2.45,50.0,9.74,50.0,5.37,50.0,1.28,42.15,35.02,11.99,64.23,14.03,72.14,8.04,50.0,9.74,50.0,5.37,50.0,1.28,50.45
202605300103,2026-05-30,01,3R,realtime,68.87,23.57,44.62,9.75,65.15,7.26,50.99,9.93,3.84,0.41,49.85,1.28,52.2,50.98,17.45,44.62,9.75,65.46,7.3,47.93,9.33,38.55,4.14,49.41,1.26,49.23,51.12,17.5,44.62,9.75,43.11,4.8,43.11,8.39,43.29,4.65,50.29,1.29,46.38,47.58,16.29,52.46,11.46,36.26,4.04,60.56,11.79,77.2,8.3,49.85,1.28,53.16,45.87,15.7,34.81,7.61,22.0,2.45,36.67,7.14,61.13,6.57,49.85,1.28,40.74,35.02,11.99,64.23,14.03,72.14,8.04,60.78,11.84,75.82,8.15,49.85,1.28,55.32
202605300104,2026-05-30,01,4R,daily,68.87,23.57,40.7,8.89,50.65,5.65,50.0,9.74,50.0,5.37,50.0,1.28,54.5,51.12,17.5,48.54,10.61,43.33,4.83,50.0,9.74,50.0,5.37,50.0,1.28,49.32,50.98,17.45,32.85,7.18,62.91,7.01,50.0,9.74,50.0,5.37,50.0,1.28,48.03,47.58,16.29,48.54,10.61,28.88,3.22,50.0,9.74,50.0,5.37,50.0,1.28,46.5,45.87,15.7,48.54,10.61,45.36,5.06,50.0,9.74,50.0,5.37,50.0,1.28,47.75,35.02,11.99,54.42,11.89,48.35,5.39,50.0,9.74,50.0,5.37,50.0,1.28,45.66
202605300104,2026-05-30,01,4R,realtime,68.87,23.57,40.7,8.89,50.65,5.65,63.02,12.27,7.66,0.82,49.85,1.28,52.48,51.12,17.5,48.54,10.61,43.33,4.83,40.92,7.97,52.95,5.69,49.85,1.28,47.87,50.98,17.45,32.85,7.18,62.91,7.01,59.2,11.53,29.18,3.14,49.85,1.28,47.58,47.58,16.29,48.54,10.61,28.88,3.22,55.39,10.79,72.95,7.84,49.85,1.28,50.01,45.87,15.7,48.54,10.61,45.36,5.06,49.21,9.58,58.08,6.24,49.85,1.28,48.46,35.02,11.99,54.42,11.89,48.35,5.39,32.28,6.29,78.95,8.49,49.85,1.28,45.31
202605300105,2026-05-30,01,5R,daily,68.87,23.57,50.5,11.03,55.14,6.15,50.0,9.74,50.0,5.37,50.0,1.28,57.14,51.12,17.5,52.46,11.46,37.7,4.2,50.0,9.74,50.0,5.37,50.0,1.28,49.55,50.98,17.45,46.58,10.18,49.26,5.49,50.0,9.74,50.0,5.37,50.0,1.28,49.51,47.58,16.29,48.54,10.61,45.14,5.03,50.0,9.74,50.0,5.37,50.0,1.28,48.31,45.87,15.7,56.38,12.32,36.04,4.02,50.0,9.74,50.0,5.37,50.0,1.28,48.43,35.02,11.99,38.73,8.46,44.61,4.97,50.0,9.74,50.0,5.37,50.0,1.28,41.81
202605300105,2026-05-30,01,5R,realtime,68.87,23.57,50.5,11.03,55.14,6.15,70.12,13.65,10.02,1.08,49.85,1.28,56.76,51.12,17.5,52.46,11.46,37.7,4.2,39.27,7.65,44.43,4.78,49.85,1.28,46.86,50.98,17.45,46.58,10.18,49.26,5.49,37.22,7.25,39.29,4.22,49.85,1.28,45.86,47.58,16.29,48.54,10.61,45.14,5.03,56.61,11.02,72.87,7.83,49.85,1.28,52.05,45.87,15.7,56.38,12.32,36.04,4.02,51.23,9.98,59.46,6.39,49.85,1.28,49.68,35.02,11.99,38.73,8.46,44.61,4.97,45.55,8.87,73.76,7.93,49.85,1.28,43.5
