レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608090201,2026-08-09,02,戸田,1R,アサヒスーパードライカップ,最終日,IP,D,一般戦,10:47,
202608090202,2026-08-09,02,戸田,2R,アサヒスーパードライカップ,最終日,IP,D,一般戦,11:16,
202608090203,2026-08-09,02,戸田,3R,アサヒスーパードライカップ,最終日,IP,D,一般戦,11:45,
202608090204,2026-08-09,02,戸田,4R,アサヒスーパードライカップ,最終日,IP,D,一般戦,12:14,
202608090205,2026-08-09,02,戸田,5R,アサヒスーパードライカップ,最終日,IP,D,ウインウイン５,12:44,
202608090206,2026-08-09,02,戸田,6R,アサヒスーパードライカップ,最終日,IP,D,一般戦,13:14,
202608090207,2026-08-09,02,戸田,7R,アサヒスーパードライカップ,最終日,IP,D,ウインウイン７,13:45,
202608090208,2026-08-09,02,戸田,8R,アサヒスーパードライカップ,最終日,IP,D,一般戦,14:16,
202608090209,2026-08-09,02,戸田,9R,アサヒスーパードライカップ,最終日,IP,D,戸田特選,14:48,
202608090210,2026-08-09,02,戸田,10R,アサヒスーパードライカップ,最終日,IP,D,選抜戦,15:21,
202608090211,2026-08-09,02,戸田,11R,アサヒスーパードライカップ,最終日,IP,D,選抜戦,15:55,
202608090212,2026-08-09,02,戸田,12R,アサヒスーパードライカップ,最終日,IP,D,優勝戦,16:30,
202608090301,2026-08-09,03,江戸川,1R,第４８回大江戸賞,初　日,IP,D,予選,11:14,
202608090302,2026-08-09,03,江戸川,2R,第４８回大江戸賞,初　日,IP,D,予選,11:41,
202608090303,2026-08-09,03,江戸川,3R,第４８回大江戸賞,初　日,IP,D,予選,12:08,
202608090304,2026-08-09,03,江戸川,4R,第４８回大江戸賞,初　日,IP,D,予選,12:35,
202608090305,2026-08-09,03,江戸川,5R,第４８回大江戸賞,初　日,IP,D,予選,13:02,
202608090306,2026-08-09,03,江戸川,6R,第４８回大江戸賞,初　日,IP,D,予選,13:29,
202608090307,2026-08-09,03,江戸川,7R,第４８回大江戸賞,初　日,IP,D,予選,13:56,
202608090308,2026-08-09,03,江戸川,8R,第４８回大江戸賞,初　日,IP,D,予選,14:24,
202608090309,2026-08-09,03,江戸川,9R,第４８回大江戸賞,初　日,IP,D,予選,14:52,
202608090310,2026-08-09,03,江戸川,10R,第４８回大江戸賞,初　日,IP,D,予選ラリー選抜,15:22,
202608090311,2026-08-09,03,江戸川,11R,第４８回大江戸賞,初　日,IP,D,予選バディ選抜,15:53,
202608090312,2026-08-09,03,江戸川,12R,第４８回大江戸賞,初　日,IP,D,江戸川選抜,16:25,
