レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608020101,2026-08-02,01,桐生,1R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,予選,15:28,
202608020102,2026-08-02,01,桐生,2R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,予選,16:03,
202608020103,2026-08-02,01,桐生,3R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,予選,16:30,
202608020104,2026-08-02,01,桐生,4R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,予選,17:00,
202608020105,2026-08-02,01,桐生,5R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,予選,17:25,
202608020106,2026-08-02,01,桐生,6R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,ドラドキ目玉,17:50,
202608020107,2026-08-02,01,桐生,7R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,ドラドキ３,18:15,
202608020108,2026-08-02,01,桐生,8R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,ドラドキ５,18:40,
202608020109,2026-08-02,01,桐生,9R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,予選,19:06,
202608020110,2026-08-02,01,桐生,10R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,予選特賞,19:33,
202608020111,2026-08-02,01,桐生,11R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,予選特選,20:00,
202608020112,2026-08-02,01,桐生,12R,オールレディース　第５９回日刊スポーツ杯,３日目,G3,N,桐生特選,20:30,
202608020501,2026-08-02,05,多摩川,1R,多摩川のおんなカップ,３日目,IP,S,予選,11:32,
202608020502,2026-08-02,05,多摩川,2R,多摩川のおんなカップ,３日目,IP,S,予選,11:58,
202608020503,2026-08-02,05,多摩川,3R,多摩川のおんなカップ,３日目,IP,S,予選,12:26,
202608020504,2026-08-02,05,多摩川,4R,多摩川のおんなカップ,３日目,IP,S,予選,12:52,
202608020505,2026-08-02,05,多摩川,5R,多摩川のおんなカップ,３日目,IP,S,予選,13:23,
202608020506,2026-08-02,05,多摩川,6R,多摩川のおんなカップ,３日目,IP,S,予選,13:51,
202608020507,2026-08-02,05,多摩川,7R,多摩川のおんなカップ,３日目,IP,S,予選,14:26,
202608020508,2026-08-02,05,多摩川,8R,多摩川のおんなカップ,３日目,IP,S,予選,14:58,
202608020509,2026-08-02,05,多摩川,9R,多摩川のおんなカップ,３日目,IP,S,予選特賞,15:34,
202608020510,2026-08-02,05,多摩川,10R,多摩川のおんなカップ,３日目,IP,S,予選特賞,16:09,
202608020511,2026-08-02,05,多摩川,11R,多摩川のおんなカップ,３日目,IP,S,予選特選,16:46,
202608020512,2026-08-02,05,多摩川,12R,多摩川のおんなカップ,３日目,IP,S,記者選抜戦,17:18,
202608020601,2026-08-02,06,浜名湖,1R,マスターズリーグ第４戦★サッポロビールカップ,３日目,G3,S,予選,11:24,
202608020602,2026-08-02,06,浜名湖,2R,マスターズリーグ第４戦★サッポロビールカップ,３日目,G3,S,予選,11:49,
