レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608180501,2026-08-18,05,多摩川,1R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,予選,11:33,
202608180502,2026-08-18,05,多摩川,2R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,予選,12:05,
202608180503,2026-08-18,05,多摩川,3R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,予選,12:31,
202608180504,2026-08-18,05,多摩川,4R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,予選,13:04,
202608180505,2026-08-18,05,多摩川,5R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,予選,13:33,
202608180506,2026-08-18,05,多摩川,6R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,予選,14:04,
202608180507,2026-08-18,05,多摩川,7R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,予選,14:35,
202608180508,2026-08-18,05,多摩川,8R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,予選,15:07,
202608180509,2026-08-18,05,多摩川,9R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,予選,15:40,
202608180510,2026-08-18,05,多摩川,10R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,新涼選抜戦,16:15,
202608180511,2026-08-18,05,多摩川,11R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,新涼選抜戦,16:47,
202608180512,2026-08-18,05,多摩川,12R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,４日目,IP,S,記者選抜戦,17:25,
202608180901,2026-08-18,09,津,1R,中京スポーツ納涼しぶき杯争奪戦,４日目,IP,D,ツッキーレース,10:28,
202608180902,2026-08-18,09,津,2R,中京スポーツ納涼しぶき杯争奪戦,４日目,IP,D,予選,10:56,
202608180903,2026-08-18,09,津,3R,中京スポーツ納涼しぶき杯争奪戦,４日目,IP,D,予選,11:24,
202608180904,2026-08-18,09,津,4R,中京スポーツ納涼しぶき杯争奪戦,４日目,IP,D,予選,11:53,
202608180905,2026-08-18,09,津,5R,中京スポーツ納涼しぶき杯争奪戦,４日目,IP,D,５ールドレース,12:22,
202608180906,2026-08-18,09,津,6R,中京スポーツ納涼しぶき杯争奪戦,４日目,IP,D,予選,12:50,
202608180907,2026-08-18,09,津,7R,中京スポーツ納涼しぶき杯争奪戦,４日目,IP,D,予選,13:20,
202608180908,2026-08-18,09,津,8R,中京スポーツ納涼しぶき杯争奪戦,４日目,IP,D,予選,13:54,
202608180909,2026-08-18,09,津,9R,中京スポーツ納涼しぶき杯争奪戦,４日目,IP,D,予選,14:25,
202608180910,2026-08-18,09,津,10R,中京スポーツ納涼しぶき杯争奪戦,４日目,IP,D,予選,14:58,
202608180911,2026-08-18,09,津,11R,中京スポーツ納涼しぶき杯争奪戦,４日目,IP,D,お盆特選,15:34,
