レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608140101,2026-08-14,01,桐生,1R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,予選,15:17,
202608140102,2026-08-14,01,桐生,2R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,予選,15:41,
202608140103,2026-08-14,01,桐生,3R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,予選,16:07,
202608140104,2026-08-14,01,桐生,4R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,予選,16:33,
202608140105,2026-08-14,01,桐生,5R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,予選,17:01,
202608140106,2026-08-14,01,桐生,6R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,ドラドキ目玉,17:25,
202608140107,2026-08-14,01,桐生,7R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,ドラドキ３,17:52,
202608140108,2026-08-14,01,桐生,8R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,ドラドキ５,18:22,
202608140109,2026-08-14,01,桐生,9R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,予選,18:52,
202608140110,2026-08-14,01,桐生,10R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,予選特別,19:24,
202608140111,2026-08-14,01,桐生,11R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,一般特選,20:02,
202608140112,2026-08-14,01,桐生,12R,第６０回報知新聞社杯　お盆レース,４日目,IP,N,一般桐生特選,20:31,
202608140201,2026-08-14,02,戸田,1R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,予選,10:47,
202608140202,2026-08-14,02,戸田,2R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,予選,11:16,
202608140203,2026-08-14,02,戸田,3R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,予選,11:45,
202608140204,2026-08-14,02,戸田,4R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,予選,12:14,
202608140205,2026-08-14,02,戸田,5R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,ウインウイン５,12:44,
202608140206,2026-08-14,02,戸田,6R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,予選,13:14,
202608140207,2026-08-14,02,戸田,7R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,ウインウイン７,13:45,
202608140208,2026-08-14,02,戸田,8R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,予選,14:16,
202608140209,2026-08-14,02,戸田,9R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,予選,14:48,
202608140210,2026-08-14,02,戸田,10R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,予選特別,15:21,
202608140211,2026-08-14,02,戸田,11R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,予選特別,15:55,
202608140212,2026-08-14,02,戸田,12R,第４９回戸田ボート大賞・サンケイスポーツ杯,３日目,IP,D,記者選抜戦,16:30,
202608140301,2026-08-14,03,江戸川,1R,第４８回大江戸賞,５日目,IP,D,一般,11:14,
202608140302,2026-08-14,03,江戸川,2R,第４８回大江戸賞,５日目,IP,D,一般,11:41,
202608140303,2026-08-14,03,江戸川,3R,第４８回大江戸賞,５日目,IP,D,一般,12:08,
202608140304,2026-08-14,03,江戸川,4R,第４８回大江戸賞,５日目,IP,D,一般,12:35,
202608140305,2026-08-14,03,江戸川,5R,第４８回大江戸賞,５日目,IP,D,一般,13:02,
202608140306,2026-08-14,03,江戸川,6R,第４８回大江戸賞,５日目,IP,D,一般,13:29,
202608140307,2026-08-14,03,江戸川,7R,第４８回大江戸賞,５日目,IP,D,一般,13:56,
202608140308,2026-08-14,03,江戸川,8R,第４８回大江戸賞,５日目,IP,D,一般,14:24,
202608140309,2026-08-14,03,江戸川,9R,第４８回大江戸賞,５日目,IP,D,一般,14:52,
202608140310,2026-08-14,03,江戸川,10R,第４８回大江戸賞,５日目,IP,D,一般,15:22,
202608140311,2026-08-14,03,江戸川,11R,第４８回大江戸賞,５日目,IP,D,準優勝戦,15:53,
202608140312,2026-08-14,03,江戸川,12R,第４８回大江戸賞,５日目,IP,D,準優勝戦,16:25,
202608140401,2026-08-14,04,平和島,1R,第６６回デイリースポーツサマーカップ,４日目,IP,S,予選,11:55,
202608140402,2026-08-14,04,平和島,2R,第６６回デイリースポーツサマーカップ,４日目,IP,S,東京ベイランチ,12:24,
202608140403,2026-08-14,04,平和島,3R,第６６回デイリースポーツサマーカップ,４日目,IP,S,予選,12:54,
202608140404,2026-08-14,04,平和島,4R,第６６回デイリースポーツサマーカップ,４日目,IP,S,予選,13:24,
202608140405,2026-08-14,04,平和島,5R,第６６回デイリースポーツサマーカップ,４日目,IP,S,予選,13:55,
202608140406,2026-08-14,04,平和島,6R,第６６回デイリースポーツサマーカップ,４日目,IP,S,予選,14:26,
202608140407,2026-08-14,04,平和島,7R,第６６回デイリースポーツサマーカップ,４日目,IP,S,予選,14:58,
202608140408,2026-08-14,04,平和島,8R,第６６回デイリースポーツサマーカップ,４日目,IP,S,ベイブレイク,15:31,
202608140409,2026-08-14,04,平和島,9R,第６６回デイリースポーツサマーカップ,４日目,IP,S,予選,16:05,
202608140410,2026-08-14,04,平和島,10R,第６６回デイリースポーツサマーカップ,４日目,IP,S,予選特別,16:37,
202608140411,2026-08-14,04,平和島,11R,第６６回デイリースポーツサマーカップ,４日目,IP,S,予選特別,17:08,
202608140412,2026-08-14,04,平和島,12R,第６６回デイリースポーツサマーカップ,４日目,IP,S,記者選抜,17:42,
202608140601,2026-08-14,06,浜名湖,1R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,予選,11:24,
202608140602,2026-08-14,06,浜名湖,2R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,予選,11:58,
202608140603,2026-08-14,06,浜名湖,3R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,予選,12:29,
202608140604,2026-08-14,06,浜名湖,4R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,ランチタイム戦,12:56,
202608140605,2026-08-14,06,浜名湖,5R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,予選,13:22,
202608140606,2026-08-14,06,浜名湖,6R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,予選,13:53,
202608140607,2026-08-14,06,浜名湖,7R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,予選,14:34,
202608140608,2026-08-14,06,浜名湖,8R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,ブレイクタイム,15:02,
202608140609,2026-08-14,06,浜名湖,9R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,予選,15:29,
202608140610,2026-08-14,06,浜名湖,10R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,予選,16:01,
202608140611,2026-08-14,06,浜名湖,11R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,予選特選,16:35,
202608140612,2026-08-14,06,浜名湖,12R,中日スポーツ後援　湖西市長杯争奪戦　黒潮杯,４日目,IP,S,黒潮特選,17:04,
202608140701,2026-08-14,07,蒲郡,1R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,予選,15:25,
202608140702,2026-08-14,07,蒲郡,2R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,予選,15:50,
202608140703,2026-08-14,07,蒲郡,3R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,予選,16:19,
202608140704,2026-08-14,07,蒲郡,4R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,予選,16:44,
202608140705,2026-08-14,07,蒲郡,5R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,予選,17:11,
202608140706,2026-08-14,07,蒲郡,6R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,予選,17:36,
202608140707,2026-08-14,07,蒲郡,7R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,予選,18:03,
202608140708,2026-08-14,07,蒲郡,8R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,予選,18:40,
202608140709,2026-08-14,07,蒲郡,9R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,予選,19:11,
202608140710,2026-08-14,07,蒲郡,10R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,一般戦,19:42,
202608140711,2026-08-14,07,蒲郡,11R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,一般特賞,20:13,
202608140712,2026-08-14,07,蒲郡,12R,第１０回愛知・名古屋アジア・アジアパラ大会協賛競走,４日目,IP,N,一般特選,20:41,
202608140801,2026-08-14,08,常滑,1R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,朝トコ小判Ｒ,10:37,
202608140802,2026-08-14,08,常滑,2R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,一般,11:09,
202608140803,2026-08-14,08,常滑,3R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,一般,11:39,
202608140804,2026-08-14,08,常滑,4R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,一般,12:12,
202608140805,2026-08-14,08,常滑,5R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,三Ａ傑戦,12:41,
202608140806,2026-08-14,08,常滑,6R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,昼トコ小判Ｒ,13:10,
202608140807,2026-08-14,08,常滑,7R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,一般,13:38,
202608140808,2026-08-14,08,常滑,8R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,一般,14:05,
202608140809,2026-08-14,08,常滑,9R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,一般,14:32,
202608140810,2026-08-14,08,常滑,10R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,準優勝戦,15:04,
202608140811,2026-08-14,08,常滑,11R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,準優勝戦,15:33,
202608140812,2026-08-14,08,常滑,12R,名鉄杯争奪２０２６納涼お盆レース,５日目,IP,D,準優勝戦,16:15,
202608141001,2026-08-14,10,三国,1R,第５４回しぶき賞,初　日,IP,M,みくにあさイチ,08:32,
202608141002,2026-08-14,10,三国,2R,第５４回しぶき賞,初　日,IP,M,みくにあさガチ,08:58,
202608141003,2026-08-14,10,三国,3R,第５４回しぶき賞,初　日,IP,M,みくにあさズバ,09:24,
202608141004,2026-08-14,10,三国,4R,第５４回しぶき賞,初　日,IP,M,みくにあさ推し,09:50,
202608141005,2026-08-14,10,三国,5R,第５４回しぶき賞,初　日,IP,M,予選,10:20,
202608141006,2026-08-14,10,三国,6R,第５４回しぶき賞,初　日,IP,M,予選,10:50,
202608141007,2026-08-14,10,三国,7R,第５４回しぶき賞,初　日,IP,M,予選,11:20,
202608141008,2026-08-14,10,三国,8R,第５４回しぶき賞,初　日,IP,M,予選,11:51,
202608141009,2026-08-14,10,三国,9R,第５４回しぶき賞,初　日,IP,M,予選,12:22,
202608141010,2026-08-14,10,三国,10R,第５４回しぶき賞,初　日,IP,M,予選特賞,12:58,
202608141011,2026-08-14,10,三国,11R,第５４回しぶき賞,初　日,IP,M,記者特選,13:35,
202608141012,2026-08-14,10,三国,12R,第５４回しぶき賞,初　日,IP,M,ドリーム戦,14:11,
202608141201,2026-08-14,12,住之江,1R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,予選,15:16,
202608141202,2026-08-14,12,住之江,2R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,予選,15:38,
202608141203,2026-08-14,12,住之江,3R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,予選,16:10,
202608141204,2026-08-14,12,住之江,4R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,予選,16:40,
202608141205,2026-08-14,12,住之江,5R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,住之江ファイブ,17:06,
202608141206,2026-08-14,12,住之江,6R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,予選特別Ｂ戦,17:32,
202608141207,2026-08-14,12,住之江,7R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,予選,17:59,
202608141208,2026-08-14,12,住之江,8R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,予選,18:28,
202608141209,2026-08-14,12,住之江,9R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,予選,18:58,
202608141210,2026-08-14,12,住之江,10R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,予選特別Ｂ戦,19:36,
202608141211,2026-08-14,12,住之江,11R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,予選特別Ａ戦,20:08,
202608141212,2026-08-14,12,住之江,12R,大阪ダービー第４３回摂河泉競走,２日目,IP,N,なにわドリーム,20:36,
