レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608270101,2026-08-27,01,桐生,1R,第７２回ボートレースメモリアル,３日目,SG,N,予選,14:57,
202608270102,2026-08-27,01,桐生,2R,第７２回ボートレースメモリアル,３日目,SG,N,予選,15:25,
202608270103,2026-08-27,01,桐生,3R,第７２回ボートレースメモリアル,３日目,SG,N,予選,15:54,
202608270104,2026-08-27,01,桐生,4R,第７２回ボートレースメモリアル,３日目,SG,N,予選,16:23,
202608270105,2026-08-27,01,桐生,5R,第７２回ボートレースメモリアル,３日目,SG,N,予選,16:53,
202608270106,2026-08-27,01,桐生,6R,第７２回ボートレースメモリアル,３日目,SG,N,予選,17:23,
202608270107,2026-08-27,01,桐生,7R,第７２回ボートレースメモリアル,３日目,SG,N,予選,17:54,
202608270108,2026-08-27,01,桐生,8R,第７２回ボートレースメモリアル,３日目,SG,N,予選,18:25,
202608270109,2026-08-27,01,桐生,9R,第７２回ボートレースメモリアル,３日目,SG,N,予選,18:57,
202608270110,2026-08-27,01,桐生,10R,第７２回ボートレースメモリアル,３日目,SG,N,予選,19:30,
202608270111,2026-08-27,01,桐生,11R,第７２回ボートレースメモリアル,３日目,SG,N,予選,20:03,
202608270112,2026-08-27,01,桐生,12R,第７２回ボートレースメモリアル,３日目,SG,N,予選,20:40,
202608270401,2026-08-27,04,平和島,1R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,初　日,IP,S,予選,11:48,
202608270402,2026-08-27,04,平和島,2R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,初　日,IP,S,東京ベイランチ,12:17,
202608270403,2026-08-27,04,平和島,3R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,初　日,IP,S,予選,12:46,
202608270404,2026-08-27,04,平和島,4R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,初　日,IP,S,予選,13:16,
202608270405,2026-08-27,04,平和島,5R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,初　日,IP,S,予選,13:47,
202608270406,2026-08-27,04,平和島,6R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,初　日,IP,S,予選,14:18,
202608270407,2026-08-27,04,平和島,7R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,初　日,IP,S,予選,14:50,
