レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608200201,2026-08-20,02,戸田,1R,ファイティングボートガイド杯,初　日,IP,D,予選,10:47,
202608200202,2026-08-20,02,戸田,2R,ファイティングボートガイド杯,初　日,IP,D,予選,11:16,
202608200203,2026-08-20,02,戸田,3R,ファイティングボートガイド杯,初　日,IP,D,予選,11:45,
202608200204,2026-08-20,02,戸田,4R,ファイティングボートガイド杯,初　日,IP,D,予選,12:14,
202608200205,2026-08-20,02,戸田,5R,ファイティングボートガイド杯,初　日,IP,D,ウインウイン５,12:44,
202608200206,2026-08-20,02,戸田,6R,ファイティングボートガイド杯,初　日,IP,D,予選,13:14,
202608200207,2026-08-20,02,戸田,7R,ファイティングボートガイド杯,初　日,IP,D,ウインウイン７,13:45,
202608200208,2026-08-20,02,戸田,8R,ファイティングボートガイド杯,初　日,IP,D,予選,14:16,
202608200209,2026-08-20,02,戸田,9R,ファイティングボートガイド杯,初　日,IP,D,戸田特賞,14:48,
202608200210,2026-08-20,02,戸田,10R,ファイティングボートガイド杯,初　日,IP,D,戸田特賞,15:21,
202608200211,2026-08-20,02,戸田,11R,ファイティングボートガイド杯,初　日,IP,D,記者選抜戦,15:55,
202608200212,2026-08-20,02,戸田,12R,ファイティングボートガイド杯,初　日,IP,D,戸田選抜戦,16:30,
202608200401,2026-08-20,04,平和島,1R,ａｕじぶん銀行賞,初　日,IP,S,予選,11:55,
202608200402,2026-08-20,04,平和島,2R,ａｕじぶん銀行賞,初　日,IP,S,東京ベイランチ,12:24,
202608200403,2026-08-20,04,平和島,3R,ａｕじぶん銀行賞,初　日,IP,S,予選,12:54,
202608200404,2026-08-20,04,平和島,4R,ａｕじぶん銀行賞,初　日,IP,S,予選,13:24,
202608200405,2026-08-20,04,平和島,5R,ａｕじぶん銀行賞,初　日,IP,S,予選,13:55,
202608200406,2026-08-20,04,平和島,6R,ａｕじぶん銀行賞,初　日,IP,S,予選,14:26,
202608200407,2026-08-20,04,平和島,7R,ａｕじぶん銀行賞,初　日,IP,S,予選,14:58,
202608200408,2026-08-20,04,平和島,8R,ａｕじぶん銀行賞,初　日,IP,S,ベイブレイク,15:31,
202608200409,2026-08-20,04,平和島,9R,ａｕじぶん銀行賞,初　日,IP,S,予選特賞,16:05,
202608200410,2026-08-20,04,平和島,10R,ａｕじぶん銀行賞,初　日,IP,S,予選特賞,16:37,
202608200411,2026-08-20,04,平和島,11R,ａｕじぶん銀行賞,初　日,IP,S,予選特選,17:08,
202608200412,2026-08-20,04,平和島,12R,ａｕじぶん銀行賞,初　日,IP,S,平和島選抜,17:42,
202608200501,2026-08-20,05,多摩川,1R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,一般,11:33,
202608200502,2026-08-20,05,多摩川,2R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,一般,12:05,
202608200503,2026-08-20,05,多摩川,3R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,一般,12:31,
202608200504,2026-08-20,05,多摩川,4R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,一般,13:04,
202608200505,2026-08-20,05,多摩川,5R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,一般,13:33,
202608200506,2026-08-20,05,多摩川,6R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,一般,14:04,
202608200507,2026-08-20,05,多摩川,7R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,一般,14:35,
202608200508,2026-08-20,05,多摩川,8R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,一般,15:07,
202608200509,2026-08-20,05,多摩川,9R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,静波まつり選抜,15:40,
202608200510,2026-08-20,05,多摩川,10R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,特別選抜戦,16:14,
202608200511,2026-08-20,05,多摩川,11R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,特別選抜戦,16:47,
202608200512,2026-08-20,05,多摩川,12R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,最終日,IP,S,優勝戦,17:25,
202608200901,2026-08-20,09,津,1R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,ツッキーレース,10:30,
202608200902,2026-08-20,09,津,2R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,一般,11:00,
202608200903,2026-08-20,09,津,3R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,一般,11:31,
202608200904,2026-08-20,09,津,4R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,一般,12:02,
202608200905,2026-08-20,09,津,5R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,５ールドレース,12:32,
202608200906,2026-08-20,09,津,6R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,一般,13:01,
202608200907,2026-08-20,09,津,7R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,一般,13:30,
202608200908,2026-08-20,09,津,8R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,一般,14:02,
202608200909,2026-08-20,09,津,9R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,一般,14:35,
202608200910,2026-08-20,09,津,10R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,特別選抜戦,15:09,
202608200911,2026-08-20,09,津,11R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,特別選抜戦,15:42,
202608200912,2026-08-20,09,津,12R,中京スポーツ納涼しぶき杯争奪戦,最終日,IP,D,優勝戦,16:15,
202608201101,2026-08-20,11,びわこ,1R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,一般,10:32,
202608201102,2026-08-20,11,びわこ,2R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,一般,10:59,
202608201103,2026-08-20,11,びわこ,3R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,一般,11:30,
202608201104,2026-08-20,11,びわこ,4R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,一般,11:58,
202608201105,2026-08-20,11,びわこ,5R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,一般,12:30,
202608201106,2026-08-20,11,びわこ,6R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,一般,12:57,
202608201107,2026-08-20,11,びわこ,7R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,一般,13:28,
202608201108,2026-08-20,11,びわこ,8R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,一般,14:07,
202608201109,2026-08-20,11,びわこ,9R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,一般,14:41,
202608201110,2026-08-20,11,びわこ,10R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,特別選抜戦,15:13,
202608201111,2026-08-20,11,びわこ,11R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,特別選抜戦,15:50,
202608201112,2026-08-20,11,びわこ,12R,滋賀県知事杯争奪　第３０回びわこカップ,最終日,IP,D,優勝戦,16:25,
202608201301,2026-08-20,13,尼崎,1R,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,４日目,IP,D,朝からセンプル,10:37,
202608201302,2026-08-20,13,尼崎,2R,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,４日目,IP,D,一般,11:02,
202608201303,2026-08-20,13,尼崎,3R,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,４日目,IP,D,一般,11:26,
202608201304,2026-08-20,13,尼崎,4R,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,４日目,IP,D,一般,11:52,
202608201305,2026-08-20,13,尼崎,5R,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,４日目,IP,D,一般,12:22,
202608201306,2026-08-20,13,尼崎,6R,ＪＡＮＢＡＲＩ．ＴＶ　ういちの放浪記杯,４日目,IP,D,昼どきピンクル,12:50,
