レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608010101,2026-08-01,01,桐生,1R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,予選,15:28,
202608010102,2026-08-01,01,桐生,2R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,予選,16:03,
202608010103,2026-08-01,01,桐生,3R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,予選,16:30,
202608010104,2026-08-01,01,桐生,4R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,予選,17:00,
202608010105,2026-08-01,01,桐生,5R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,予選,17:25,
202608010106,2026-08-01,01,桐生,6R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,ドラドキ目玉,17:50,
202608010107,2026-08-01,01,桐生,7R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,ドラドキ３,18:15,
202608010108,2026-08-01,01,桐生,8R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,ドラドキ５,18:40,
202608010109,2026-08-01,01,桐生,9R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,予選,19:06,
202608010110,2026-08-01,01,桐生,10R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,予選特賞,19:33,
202608010111,2026-08-01,01,桐生,11R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,予選特選,20:00,
202608010112,2026-08-01,01,桐生,12R,オールレディース　第５９回日刊スポーツ杯,２日目,G3,N,ＤＫドリーム戦,20:30,
202608010501,2026-08-01,05,多摩川,1R,多摩川のおんなカップ,２日目,IP,S,予選,11:32,
202608010502,2026-08-01,05,多摩川,2R,多摩川のおんなカップ,２日目,IP,S,予選,11:58,
202608010503,2026-08-01,05,多摩川,3R,多摩川のおんなカップ,２日目,IP,S,予選,12:26,
202608010504,2026-08-01,05,多摩川,4R,多摩川のおんなカップ,２日目,IP,S,予選,12:52,
202608010505,2026-08-01,05,多摩川,5R,多摩川のおんなカップ,２日目,IP,S,予選,13:23,
202608010506,2026-08-01,05,多摩川,6R,多摩川のおんなカップ,２日目,IP,S,予選,13:51,
202608010507,2026-08-01,05,多摩川,7R,多摩川のおんなカップ,２日目,IP,S,予選,14:26,
202608010508,2026-08-01,05,多摩川,8R,多摩川のおんなカップ,２日目,IP,S,予選,14:58,
202608010509,2026-08-01,05,多摩川,9R,多摩川のおんなカップ,２日目,IP,S,予選特賞,15:34,
202608010510,2026-08-01,05,多摩川,10R,多摩川のおんなカップ,２日目,IP,S,予選特賞,16:09,
202608010511,2026-08-01,05,多摩川,11R,多摩川のおんなカップ,２日目,IP,S,予選特選,16:46,
202608010512,2026-08-01,05,多摩川,12R,多摩川のおんなカップ,２日目,IP,S,記者選抜戦,17:18,
202608010601,2026-08-01,06,浜名湖,1R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,予選,11:27,
202608010602,2026-08-01,06,浜名湖,2R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,予選,11:56,
202608010603,2026-08-01,06,浜名湖,3R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,予選,12:30,
202608010604,2026-08-01,06,浜名湖,4R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,ランチタイム戦,13:00,
202608010605,2026-08-01,06,浜名湖,5R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,予選,13:27,
202608010606,2026-08-01,06,浜名湖,6R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,予選,13:59,
202608010607,2026-08-01,06,浜名湖,7R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,予選,14:28,
202608010608,2026-08-01,06,浜名湖,8R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,ブレイクタイム,15:03,
202608010609,2026-08-01,06,浜名湖,9R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,予選,15:36,
202608010610,2026-08-01,06,浜名湖,10R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,予選特賞,16:07,
202608010611,2026-08-01,06,浜名湖,11R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,予選特選,16:40,
202608010612,2026-08-01,06,浜名湖,12R,マスターズリーグ第４戦★サッポロビールカップ,２日目,G3,S,予選特選,17:07,
202608010801,2026-08-01,08,常滑,1R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,３日目,IP,D,朝トコ小判Ｒ,10:42,
202608010802,2026-08-01,08,常滑,2R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,３日目,IP,D,予選,11:08,
202608010803,2026-08-01,08,常滑,3R,オール進入固定ＲＳ第１５戦スカパー第２８回ＪＬＣ杯,３日目,IP,D,予選,11:37,
