レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608170201,2026-08-17,02,戸田,1R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,一般戦,10:47,
202608170202,2026-08-17,02,戸田,2R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,一般戦,11:16,
202608170203,2026-08-17,02,戸田,3R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,一般戦,11:45,
202608170204,2026-08-17,02,戸田,4R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,一般戦,12:14,
202608170205,2026-08-17,02,戸田,5R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,ウインウイン５,12:44,
202608170206,2026-08-17,02,戸田,6R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,一般戦,13:14,
202608170207,2026-08-17,02,戸田,7R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,ウインウイン７,13:45,
202608170208,2026-08-17,02,戸田,8R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,一般戦,14:16,
202608170209,2026-08-17,02,戸田,9R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,一般戦,14:48,
202608170210,2026-08-17,02,戸田,10R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,特別選抜戦,15:21,
202608170211,2026-08-17,02,戸田,11R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,特別選抜戦,15:55,
202608170212,2026-08-17,02,戸田,12R,第４９回戸田ボート大賞・サンケイスポーツ杯,最終日,IP,D,優勝戦,16:30,
202608170501,2026-08-17,05,多摩川,1R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,予選,11:33,
202608170502,2026-08-17,05,多摩川,2R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,予選,12:05,
202608170503,2026-08-17,05,多摩川,3R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,予選,12:31,
202608170504,2026-08-17,05,多摩川,4R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,予選,13:04,
202608170505,2026-08-17,05,多摩川,5R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,予選,13:33,
202608170506,2026-08-17,05,多摩川,6R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,予選,14:04,
202608170507,2026-08-17,05,多摩川,7R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,予選,14:35,
202608170508,2026-08-17,05,多摩川,8R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,予選,15:07,
202608170509,2026-08-17,05,多摩川,9R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,予選,15:40,
202608170510,2026-08-17,05,多摩川,10R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,新涼選抜戦,16:15,
202608170511,2026-08-17,05,多摩川,11R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,新涼選抜戦,16:47,
202608170512,2026-08-17,05,多摩川,12R,ＢＴＳ大郷開設記念第２８回大郷葉月杯,３日目,IP,S,記者選抜戦,17:25,
202608170901,2026-08-17,09,津,1R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,ツッキーレース,10:28,
202608170902,2026-08-17,09,津,2R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,予選,10:56,
202608170903,2026-08-17,09,津,3R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,予選,11:24,
202608170904,2026-08-17,09,津,4R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,予選,11:53,
202608170905,2026-08-17,09,津,5R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,５ールドレース,12:22,
202608170906,2026-08-17,09,津,6R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,予選,12:50,
202608170907,2026-08-17,09,津,7R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,予選,13:20,
202608170908,2026-08-17,09,津,8R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,予選,13:51,
202608170909,2026-08-17,09,津,9R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,予選,14:24,
202608170910,2026-08-17,09,津,10R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,予選,14:55,
202608170911,2026-08-17,09,津,11R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,お盆特選,15:34,
202608170912,2026-08-17,09,津,12R,中京スポーツ納涼しぶき杯争奪戦,３日目,IP,D,ツッキー選抜戦,16:11,
202608171001,2026-08-17,10,三国,1R,第５４回しぶき賞,４日目,IP,M,みくにあさイチ,08:32,
202608171002,2026-08-17,10,三国,2R,第５４回しぶき賞,４日目,IP,M,みくにあさガチ,08:58,
202608171003,2026-08-17,10,三国,3R,第５４回しぶき賞,４日目,IP,M,みくにあさズバ,09:24,
202608171004,2026-08-17,10,三国,4R,第５４回しぶき賞,４日目,IP,M,みくにあさ推し,09:50,
202608171005,2026-08-17,10,三国,5R,第５４回しぶき賞,４日目,IP,M,予選,10:18,
202608171006,2026-08-17,10,三国,6R,第５４回しぶき賞,４日目,IP,M,予選,10:50,
