レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608300101,2026-08-30,01,桐生,1R,第７２回ボートレースメモリアル,最終日,SG,N,一般,14:57,
202608300102,2026-08-30,01,桐生,2R,第７２回ボートレースメモリアル,最終日,SG,N,一般,15:25,
202608300103,2026-08-30,01,桐生,3R,第７２回ボートレースメモリアル,最終日,SG,N,一般,15:54,
202608300104,2026-08-30,01,桐生,4R,第７２回ボートレースメモリアル,最終日,SG,N,一般,16:23,
202608300105,2026-08-30,01,桐生,5R,第７２回ボートレースメモリアル,最終日,SG,N,一般,16:52,
202608300106,2026-08-30,01,桐生,6R,第７２回ボートレースメモリアル,最終日,SG,N,一般,17:21,
202608300107,2026-08-30,01,桐生,7R,第７２回ボートレースメモリアル,最終日,SG,N,一般,17:51,
202608300108,2026-08-30,01,桐生,8R,第７２回ボートレースメモリアル,最終日,SG,N,一般,18:21,
202608300109,2026-08-30,01,桐生,9R,第７２回ボートレースメモリアル,最終日,SG,N,みどモス選抜戦,18:53,
202608300110,2026-08-30,01,桐生,10R,第７２回ボートレースメモリアル,最終日,SG,N,特別選抜戦,19:26,
202608300111,2026-08-30,01,桐生,11R,第７２回ボートレースメモリアル,最終日,SG,N,特別選抜戦,20:00,
202608300112,2026-08-30,01,桐生,12R,第７２回ボートレースメモリアル,最終日,SG,N,優勝戦,20:40,
202608300401,2026-08-30,04,平和島,1R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,一般,11:48,
202608300402,2026-08-30,04,平和島,2R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,一般,12:17,
202608300403,2026-08-30,04,平和島,3R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,一般,12:46,
202608300404,2026-08-30,04,平和島,4R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,一般,13:16,
202608300405,2026-08-30,04,平和島,5R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,一般,13:47,
202608300406,2026-08-30,04,平和島,6R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,一般,14:18,
202608300407,2026-08-30,04,平和島,7R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,一般,14:50,
202608300408,2026-08-30,04,平和島,8R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,一般,15:22,
202608300409,2026-08-30,04,平和島,9R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,一般特賞,15:52,
202608300410,2026-08-30,04,平和島,10R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,一般特賞,16:27,
202608300411,2026-08-30,04,平和島,11R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,準優勝戦,17:00,
202608300412,2026-08-30,04,平和島,12R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,４日目,IP,S,準優勝戦,17:35,
202608300501,2026-08-30,05,多摩川,1R,第１２回ホットマンカップ,３日目,G3,S,予選,11:29,
202608300502,2026-08-30,05,多摩川,2R,第１２回ホットマンカップ,３日目,G3,S,予選,12:00,
202608300503,2026-08-30,05,多摩川,3R,第１２回ホットマンカップ,３日目,G3,S,予選,12:27,
202608300504,2026-08-30,05,多摩川,4R,第１２回ホットマンカップ,３日目,G3,S,予選,13:00,
202608300505,2026-08-30,05,多摩川,5R,第１２回ホットマンカップ,３日目,G3,S,予選,13:28,
202608300506,2026-08-30,05,多摩川,6R,第１２回ホットマンカップ,３日目,G3,S,予選,14:02,
202608300507,2026-08-30,05,多摩川,7R,第１２回ホットマンカップ,３日目,G3,S,予選,14:32,
202608300508,2026-08-30,05,多摩川,8R,第１２回ホットマンカップ,３日目,G3,S,予選,15:05,
202608300509,2026-08-30,05,多摩川,9R,第１２回ホットマンカップ,３日目,G3,S,予選,15:37,
202608300510,2026-08-30,05,多摩川,10R,第１２回ホットマンカップ,３日目,G3,S,予選特賞,16:08,
202608300511,2026-08-30,05,多摩川,11R,第１２回ホットマンカップ,３日目,G3,S,予選特選,16:41,
202608300512,2026-08-30,05,多摩川,12R,第１２回ホットマンカップ,３日目,G3,S,記者選抜戦,17:15,
202608300601,2026-08-30,06,浜名湖,1R,オールレディース静岡クラウンメロン杯,初　日,G3,S,予選,11:24,
202608300602,2026-08-30,06,浜名湖,2R,オールレディース静岡クラウンメロン杯,初　日,G3,S,予選,11:55,
202608300603,2026-08-30,06,浜名湖,3R,オールレディース静岡クラウンメロン杯,初　日,G3,S,予選,12:23,
202608300604,2026-08-30,06,浜名湖,4R,オールレディース静岡クラウンメロン杯,初　日,G3,S,ランチタイム戦,12:52,
202608300605,2026-08-30,06,浜名湖,5R,オールレディース静岡クラウンメロン杯,初　日,G3,S,予選,13:22,
202608300606,2026-08-30,06,浜名湖,6R,オールレディース静岡クラウンメロン杯,初　日,G3,S,予選,13:54,
202608300607,2026-08-30,06,浜名湖,7R,オールレディース静岡クラウンメロン杯,初　日,G3,S,予選,14:28,
202608300608,2026-08-30,06,浜名湖,8R,オールレディース静岡クラウンメロン杯,初　日,G3,S,ブレイクタイム,15:03,
202608300609,2026-08-30,06,浜名湖,9R,オールレディース静岡クラウンメロン杯,初　日,G3,S,予選,15:34,
202608300610,2026-08-30,06,浜名湖,10R,オールレディース静岡クラウンメロン杯,初　日,G3,S,予選特賞,16:06,
202608300611,2026-08-30,06,浜名湖,11R,オールレディース静岡クラウンメロン杯,初　日,G3,S,予選特選,16:37,
202608300612,2026-08-30,06,浜名湖,12R,オールレディース静岡クラウンメロン杯,初　日,G3,S,ドリーム戦,17:10,
202608300701,2026-08-30,07,蒲郡,1R,日刊ゲンダイ杯争奪　蒲郡トトまるナイト特別,４日目,IP,N,予選,15:18,
202608300702,2026-08-30,07,蒲郡,2R,日刊ゲンダイ杯争奪　蒲郡トトまるナイト特別,４日目,IP,N,予選,15:42,
202608300703,2026-08-30,07,蒲郡,3R,日刊ゲンダイ杯争奪　蒲郡トトまるナイト特別,４日目,IP,N,予選,16:09,
202608300704,2026-08-30,07,蒲郡,4R,日刊ゲンダイ杯争奪　蒲郡トトまるナイト特別,４日目,IP,N,予選,16:33,
202608300705,2026-08-30,07,蒲郡,5R,日刊ゲンダイ杯争奪　蒲郡トトまるナイト特別,４日目,IP,N,予選,17:04,
202608300706,2026-08-30,07,蒲郡,6R,日刊ゲンダイ杯争奪　蒲郡トトまるナイト特別,４日目,IP,N,予選,17:31,
202608300707,2026-08-30,07,蒲郡,7R,日刊ゲンダイ杯争奪　蒲郡トトまるナイト特別,４日目,IP,N,予選,18:01,
