レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608040101,2026-08-04,01,桐生,1R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,一般,15:18,
202608040102,2026-08-04,01,桐生,2R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,一般,15:42,
202608040103,2026-08-04,01,桐生,3R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,一般,16:07,
202608040104,2026-08-04,01,桐生,4R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,一般,16:33,
202608040105,2026-08-04,01,桐生,5R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,一般,17:01,
202608040106,2026-08-04,01,桐生,6R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,ドラドキ目玉,17:28,
202608040107,2026-08-04,01,桐生,7R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,ドラドキ３,17:55,
202608040108,2026-08-04,01,桐生,8R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,ドラドキ５,18:23,
202608040109,2026-08-04,01,桐生,9R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,準優勝戦,18:54,
202608040110,2026-08-04,01,桐生,10R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,準優勝戦,19:25,
202608040111,2026-08-04,01,桐生,11R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,準優勝戦,19:58,
202608040112,2026-08-04,01,桐生,12R,オールレディース　第５９回日刊スポーツ杯,５日目,G3,N,一般特賞,20:30,
202608040401,2026-08-04,04,平和島,1R,第３９回キリンカップ,２日目,G3,S,予選,11:55,
202608040402,2026-08-04,04,平和島,2R,第３９回キリンカップ,２日目,G3,S,東京ベイランチ,12:24,
202608040403,2026-08-04,04,平和島,3R,第３９回キリンカップ,２日目,G3,S,予選,12:54,
202608040404,2026-08-04,04,平和島,4R,第３９回キリンカップ,２日目,G3,S,予選,13:24,
202608040405,2026-08-04,04,平和島,5R,第３９回キリンカップ,２日目,G3,S,予選,13:55,
202608040406,2026-08-04,04,平和島,6R,第３９回キリンカップ,２日目,G3,S,予選,14:26,
202608040407,2026-08-04,04,平和島,7R,第３９回キリンカップ,２日目,G3,S,予選,14:58,
202608040408,2026-08-04,04,平和島,8R,第３９回キリンカップ,２日目,G3,S,ベイブレイク,15:31,
202608040409,2026-08-04,04,平和島,9R,第３９回キリンカップ,２日目,G3,S,予選,16:05,
202608040410,2026-08-04,04,平和島,10R,第３９回キリンカップ,２日目,G3,S,予選特賞,16:37,
202608040411,2026-08-04,04,平和島,11R,第３９回キリンカップ,２日目,G3,S,予選特選,17:08,
202608040412,2026-08-04,04,平和島,12R,第３９回キリンカップ,２日目,G3,S,記者選抜,17:42,
202608040501,2026-08-04,05,多摩川,1R,多摩川のおんなカップ,５日目,IP,S,一般,11:33,
202608040502,2026-08-04,05,多摩川,2R,多摩川のおんなカップ,５日目,IP,S,一般,12:03,
202608040503,2026-08-04,05,多摩川,3R,多摩川のおんなカップ,５日目,IP,S,一般,12:31,
202608040504,2026-08-04,05,多摩川,4R,多摩川のおんなカップ,５日目,IP,S,一般,13:03,
