レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608280101,2026-08-28,01,桐生,1R,第７２回ボートレースメモリアル,４日目,SG,N,予選,14:57,
202608280102,2026-08-28,01,桐生,2R,第７２回ボートレースメモリアル,４日目,SG,N,予選,15:25,
202608280103,2026-08-28,01,桐生,3R,第７２回ボートレースメモリアル,４日目,SG,N,予選,15:54,
202608280104,2026-08-28,01,桐生,4R,第７２回ボートレースメモリアル,４日目,SG,N,予選,16:23,
202608280105,2026-08-28,01,桐生,5R,第７２回ボートレースメモリアル,４日目,SG,N,予選,16:53,
202608280106,2026-08-28,01,桐生,6R,第７２回ボートレースメモリアル,４日目,SG,N,予選,17:23,
202608280107,2026-08-28,01,桐生,7R,第７２回ボートレースメモリアル,４日目,SG,N,予選,17:54,
202608280108,2026-08-28,01,桐生,8R,第７２回ボートレースメモリアル,４日目,SG,N,予選,18:25,
202608280109,2026-08-28,01,桐生,9R,第７２回ボートレースメモリアル,４日目,SG,N,予選,18:59,
202608280110,2026-08-28,01,桐生,10R,第７２回ボートレースメモリアル,４日目,SG,N,予選,19:33,
202608280111,2026-08-28,01,桐生,11R,第７２回ボートレースメモリアル,４日目,SG,N,予選,20:07,
202608280112,2026-08-28,01,桐生,12R,第７２回ボートレースメモリアル,４日目,SG,N,予選,20:40,
202608280401,2026-08-28,04,平和島,1R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,予選,11:48,
202608280402,2026-08-28,04,平和島,2R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,東京ベイランチ,12:17,
202608280403,2026-08-28,04,平和島,3R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,予選,12:46,
202608280404,2026-08-28,04,平和島,4R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,予選,13:16,
202608280405,2026-08-28,04,平和島,5R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,予選,13:47,
202608280406,2026-08-28,04,平和島,6R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,予選,14:18,
202608280407,2026-08-28,04,平和島,7R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,予選,14:50,
202608280408,2026-08-28,04,平和島,8R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,ベイブレイク,15:22,
202608280409,2026-08-28,04,平和島,9R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,予選特賞,15:52,
202608280410,2026-08-28,04,平和島,10R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,予選特賞,16:27,
202608280411,2026-08-28,04,平和島,11R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,予選特選,17:00,
202608280412,2026-08-28,04,平和島,12R,オラレ刈羽開設１０周年記念第６４回東中スポーツ杯,２日目,IP,S,記者選抜,17:35,
202608280501,2026-08-28,05,多摩川,1R,第１２回ホットマンカップ,初　日,G3,S,予選,11:29,
202608280502,2026-08-28,05,多摩川,2R,第１２回ホットマンカップ,初　日,G3,S,予選,12:00,
202608280503,2026-08-28,05,多摩川,3R,第１２回ホットマンカップ,初　日,G3,S,予選,12:27,
202608280504,2026-08-28,05,多摩川,4R,第１２回ホットマンカップ,初　日,G3,S,予選,13:00,
202608280505,2026-08-28,05,多摩川,5R,第１２回ホットマンカップ,初　日,G3,S,予選,13:28,
202608280506,2026-08-28,05,多摩川,6R,第１２回ホットマンカップ,初　日,G3,S,予選,14:02,
202608280507,2026-08-28,05,多摩川,7R,第１２回ホットマンカップ,初　日,G3,S,予選,14:32,
202608280508,2026-08-28,05,多摩川,8R,第１２回ホットマンカップ,初　日,G3,S,予選,15:05,
202608280509,2026-08-28,05,多摩川,9R,第１２回ホットマンカップ,初　日,G3,S,予選,15:37,
202608280510,2026-08-28,05,多摩川,10R,第１２回ホットマンカップ,初　日,G3,S,予選特賞,16:08,
