レースコード,レース日,レース場コード,レース場,レース回,タイトル,日次,グレード,ナイター,レース名,電話投票締切予定,中止状態
202608130101,2026-08-13,01,桐生,1R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,予選,15:17,
202608130102,2026-08-13,01,桐生,2R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,予選,15:42,
202608130103,2026-08-13,01,桐生,3R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,予選,16:07,
202608130104,2026-08-13,01,桐生,4R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,予選,16:33,
202608130105,2026-08-13,01,桐生,5R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,予選,17:01,
202608130106,2026-08-13,01,桐生,6R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,ドラドキ目玉,17:25,
202608130107,2026-08-13,01,桐生,7R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,ドラドキ３,17:52,
202608130108,2026-08-13,01,桐生,8R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,ドラドキ５,18:22,
202608130109,2026-08-13,01,桐生,9R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,予選,18:52,
202608130110,2026-08-13,01,桐生,10R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,予選特別,19:24,
202608130111,2026-08-13,01,桐生,11R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,予選特別,20:02,
202608130112,2026-08-13,01,桐生,12R,第６０回報知新聞社杯　お盆レース,３日目,IP,N,桐生特選,20:31,
202608130201,2026-08-13,02,戸田,1R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,予選,10:47,
202608130202,2026-08-13,02,戸田,2R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,予選,11:16,
202608130203,2026-08-13,02,戸田,3R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,予選,11:45,
202608130204,2026-08-13,02,戸田,4R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,予選,12:14,
202608130205,2026-08-13,02,戸田,5R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,ウインウイン５,12:44,
202608130206,2026-08-13,02,戸田,6R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,予選,13:14,
202608130207,2026-08-13,02,戸田,7R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,ウインウイン７,13:45,
202608130208,2026-08-13,02,戸田,8R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,予選,14:16,
202608130209,2026-08-13,02,戸田,9R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,予選,14:48,
202608130210,2026-08-13,02,戸田,10R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,予選特別,15:21,
202608130211,2026-08-13,02,戸田,11R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,予選特別,15:55,
202608130212,2026-08-13,02,戸田,12R,第４９回戸田ボート大賞・サンケイスポーツ杯,２日目,IP,D,記者選抜戦,16:30,
202608130301,2026-08-13,03,江戸川,1R,第４８回大江戸賞,４日目,IP,D,予選,11:14,
202608130302,2026-08-13,03,江戸川,2R,第４８回大江戸賞,４日目,IP,D,予選,11:41,
202608130303,2026-08-13,03,江戸川,3R,第４８回大江戸賞,４日目,IP,D,予選,12:08,
202608130304,2026-08-13,03,江戸川,4R,第４８回大江戸賞,４日目,IP,D,予選,12:35,
202608130305,2026-08-13,03,江戸川,5R,第４８回大江戸賞,４日目,IP,D,予選,13:02,
202608130306,2026-08-13,03,江戸川,6R,第４８回大江戸賞,４日目,IP,D,予選,13:29,
202608130307,2026-08-13,03,江戸川,7R,第４８回大江戸賞,４日目,IP,D,予選,13:56,
202608130308,2026-08-13,03,江戸川,8R,第４８回大江戸賞,４日目,IP,D,予選,14:24,
202608130309,2026-08-13,03,江戸川,9R,第４８回大江戸賞,４日目,IP,D,予選,14:52,
202608130310,2026-08-13,03,江戸川,10R,第４８回大江戸賞,４日目,IP,D,予選ラリー選抜,15:22,
202608130311,2026-08-13,03,江戸川,11R,第４８回大江戸賞,４日目,IP,D,予選バディ選抜,15:53,
202608130312,2026-08-13,03,江戸川,12R,第４８回大江戸賞,４日目,IP,D,予選特別選抜,16:25,
202608130401,2026-08-13,04,平和島,1R,第６６回デイリースポーツサマーカップ,３日目,IP,S,予選,11:55,
202608130402,2026-08-13,04,平和島,2R,第６６回デイリースポーツサマーカップ,３日目,IP,S,東京ベイランチ,12:24,
202608130403,2026-08-13,04,平和島,3R,第６６回デイリースポーツサマーカップ,３日目,IP,S,予選,12:54,
202608130404,2026-08-13,04,平和島,4R,第６６回デイリースポーツサマーカップ,３日目,IP,S,予選,13:24,
202608130405,2026-08-13,04,平和島,5R,第６６回デイリースポーツサマーカップ,３日目,IP,S,予選,13:55,
202608130406,2026-08-13,04,平和島,6R,第６６回デイリースポーツサマーカップ,３日目,IP,S,予選,14:26,
202608130407,2026-08-13,04,平和島,7R,第６６回デイリースポーツサマーカップ,３日目,IP,S,予選,14:58,
202608130408,2026-08-13,04,平和島,8R,第６６回デイリースポーツサマーカップ,３日目,IP,S,ベイブレイク,15:31,
202608130409,2026-08-13,04,平和島,9R,第６６回デイリースポーツサマーカップ,３日目,IP,S,予選,16:05,
202608130410,2026-08-13,04,平和島,10R,第６６回デイリースポーツサマーカップ,３日目,IP,S,予選特別,16:37,
202608130411,2026-08-13,04,平和島,11R,第６６回デイリースポーツサマーカップ,３日目,IP,S,予選特別,17:08,
