レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202503050101,第３６回日本モーターボート選手会会長杯,2025-03-05,1,01R,0.0,1,0.0,2,5.0,7.0,1,1,52.8,0.0,6.79,-0.5,0.11,2,2,52.6,0.0,6.87,-0.5,-0.06,3,3,54.4,0.0,6.81,-0.5,-0.08,4,4,55.4,0.0,6.8,-0.5,0.04,5,5,53.4,0.0,6.92,-0.5,0.12,6,6,58.1,0.0,6.86,-0.5,0.08
202503050103,第３６回日本モーターボート選手会会長杯,2025-03-05,1,03R,1.0,2,1.0,2,6.0,7.0,1,1,53.5,0.0,6.81,-0.5,0.03,2,2,56.3,0.0,6.84,-0.5,0.11,3,3,52.6,0.0,6.8,0.0,-0.02,4,4,52.4,0.0,6.71,-0.5,-0.08,5,5,51.5,0.5,6.79,-0.5,-0.03,6,6,52.0,0.0,6.7,0.0,0.11
202503050104,第３６回日本モーターボート選手会会長杯,2025-03-05,1,04R,1.0,2,1.0,3,6.0,7.0,1,1,52.1,0.0,6.78,-0.5,-0.03,2,2,51.5,0.5,6.66,-0.5,0.04,3,3,52.0,0.0,6.67,0.0,0.06,4,4,52.0,0.0,6.8,0.0,0.08,5,5,52.0,0.0,6.77,-0.5,0.09,6,6,52.0,0.0,6.83,0.0,0.07
202503050105,第３６回日本モーターボート選手会会長杯,2025-03-05,1,05R,1.0,2,1.0,3,6.0,7.0,1,1,52.3,0.0,6.76,0.0,0.17,2,2,53.9,0.0,6.84,0.0,-0.03,3,4,53.3,0.0,6.75,-0.5,0.01,4,5,52.0,0.0,6.85,-0.5,-0.1,5,6,54.5,0.0,6.76,-0.5,-0.05,6,3,52.3,0.0,6.69,0.0,-0.02
202503050106,第３６回日本モーターボート選手会会長杯,2025-03-05,1,06R,1.0,2,1.0,3,6.0,7.0,1,1,52.4,0.0,6.66,0.0,0.13,2,2,53.4,0.0,6.83,-0.5,0.11,3,3,52.0,0.0,6.76,-0.5,0.35,4,4,52.3,0.0,6.75,0.0,0.11,5,5,52.0,0.0,6.72,-0.5,0.03,6,6,52.0,0.0,6.8,-0.5,0.06
202503050108,第３６回日本モーターボート選手会会長杯,2025-03-05,1,08R,1.0,2,1.0,2,6.0,7.0,1,1,52.6,0.0,6.87,0.0,0.06,2,2,51.5,0.5,6.77,-0.5,0.02,3,3,55.1,0.0,6.83,-0.5,0.07,4,4,52.0,0.0,6.8,-0.5,0.06,5,5,52.0,0.0,6.76,0.0,-0.05,6,6,52.0,0.0,6.89,0.0,0.13
202503050109,第３６回日本モーターボート選手会会長杯,2025-03-05,1,09R,0.0,1,0.0,2,6.0,7.0,1,1,54.5,0.0,6.91,-0.5,0.09,2,,52.1,0.0,,,,3,2,52.0,0.0,6.72,0.0,0.05,4,3,52.0,0.0,6.86,0.0,0.22,5,4,52.0,0.0,6.74,0.0,0.14,6,5,52.6,0.0,6.7,0.0,0.08
202503050110,第３６回日本モーターボート選手会会長杯,2025-03-05,1,10R,0.0,1,0.0,2,6.0,7.0,1,1,55.4,0.0,6.79,-0.5,-0.01,2,2,52.3,0.0,6.75,-0.5,-0.03,3,3,51.5,0.5,6.77,-0.5,0.09,4,4,52.0,0.0,6.8,-0.5,0.05,5,5,51.5,0.5,6.75,-0.5,0.18,6,6,52.0,0.0,6.82,-0.5,0.04
202503050111,第３６回日本モーターボート選手会会長杯,2025-03-05,1,11R,0.0,1,0.0,2,6.0,7.0,1,1,52.0,0.0,6.77,0.0,0.19,2,2,52.2,0.0,6.83,0.0,0.16,3,3,52.0,0.0,6.81,0.0,0.06,4,4,52.3,0.0,6.83,0.0,0.15,5,5,58.1,0.0,6.86,-0.5,0.04,6,6,52.0,0.0,6.73,0.0,0.12
202503050112,第３６回日本モーターボート選手会会長杯,2025-03-05,1,12R,1.0,3,1.0,2,6.0,7.0,1,1,52.0,0.0,6.65,0.0,0.12,2,2,52.0,0.0,6.71,-0.5,0.09,3,3,52.0,0.0,6.84,0.0,0.19,4,4,52.4,0.0,6.77,0.0,0.06,5,5,52.0,0.0,6.78,-0.5,0.09,6,6,56.5,0.0,6.76,0.0,0.11
202503050301,新小岩ホルモン平田杯,2025-03-05,3,01R,6.0,1,5.0,2,8.0,13.0,1,1,52.3,0.0,6.63,0.5,-0.06,2,2,53.1,0.0,6.62,0.0,-0.05,3,3,51.0,1.0,6.56,0.0,-0.02,4,4,53.1,0.0,6.49,0.0,0.04,5,5,54.0,0.0,6.7,0.0,0.12,6,6,52.0,0.0,6.55,0.5,0.07
202503050302,新小岩ホルモン平田杯,2025-03-05,3,02R,6.0,1,5.0,3,5.0,12.0,1,1,52.0,0.0,6.52,0.0,0.08,2,2,54.7,0.0,6.48,0.0,0.05,3,3,52.0,0.0,6.58,0.0,0.23,4,4,52.8,0.0,6.53,0.5,0.21,5,5,54.0,0.0,6.54,0.5,0.03,6,6,53.5,0.0,6.7,1.0,0.1
202503050303,新小岩ホルモン平田杯,2025-03-05,3,03R,5.0,1,5.0,3,5.0,12.0,1,1,52.2,0.0,6.52,0.5,0.13,2,2,53.7,0.0,6.65,0.5,0.13,3,3,52.7,0.0,6.68,1.0,0.09,4,4,53.1,0.0,6.6,0.0,0.29,5,5,51.0,1.0,6.62,0.5,0.37,6,6,53.6,0.0,6.54,0.0,0.35
202503050304,新小岩ホルモン平田杯,2025-03-05,3,04R,6.0,1,5.0,3,5.0,12.0,1,1,52.1,0.0,6.56,0.0,0.02,2,2,52.4,0.0,6.52,0.0,0.06,3,3,52.0,0.0,6.58,-0.5,0.13,4,4,52.0,0.0,6.61,0.5,0.36,5,5,53.9,0.0,6.5,0.0,0.17,6,6,51.5,0.5,6.51,0.5,0.35
202503050305,新小岩ホルモン平田杯,2025-03-05,3,05R,7.0,1,5.0,3,6.0,12.0,1,1,52.1,0.0,6.61,1.0,0.24,2,2,52.7,0.0,6.44,1.0,-0.14,3,3,52.3,0.0,6.66,0.5,-0.09,4,4,55.7,0.0,6.7,0.0,0.06,5,5,52.9,0.0,6.65,0.5,-0.2,6,6,54.0,0.0,6.68,0.0,0.12
202503050306,新小岩ホルモン平田杯,2025-03-05,3,06R,6.0,1,5.0,3,6.0,13.0,1,1,52.2,0.0,6.54,1.0,0.11,2,2,51.0,1.0,6.56,0.5,0.19,3,3,50.0,2.0,6.59,0.5,0.21,4,4,52.0,0.0,6.57,0.5,0.26,5,5,52.3,0.0,6.63,0.5,0.39,6,6,51.0,1.0,6.49,0.0,0.27
202503050307,新小岩ホルモン平田杯,2025-03-05,3,07R,6.0,1,5.0,3,6.0,13.0,1,1,52.0,0.0,6.57,0.0,0.08,2,2,52.8,0.0,6.55,0.5,0.21,3,3,52.0,0.0,6.54,0.5,0.08,4,4,61.0,0.0,6.67,0.0,0.16,5,5,52.2,0.0,6.56,0.5,0.12,6,6,52.5,0.0,6.67,0.5,0.08
202503050308,新小岩ホルモン平田杯,2025-03-05,3,08R,5.0,1,5.0,3,7.0,13.0,1,1,53.3,0.0,6.64,0.5,0.48,2,2,52.0,0.0,6.6,0.5,0.26,3,3,53.7,0.0,6.64,0.5,0.22,4,4,52.0,0.0,6.5,0.0,-0.03,5,5,52.0,0.0,6.67,0.0,0.02,6,6,59.4,0.0,6.69,0.0,0.24
202503050309,新小岩ホルモン平田杯,2025-03-05,3,09R,5.0,1,5.0,3,7.0,13.0,1,1,52.2,0.0,6.57,0.5,0.23,2,2,52.7,0.0,6.59,1.0,0.17,3,,53.1,0.0,,,,4,3,52.0,0.0,6.57,0.0,0.26,5,4,51.5,0.5,6.64,0.0,0.1,6,5,52.4,0.0,6.65,0.0,0.29
202503050310,新小岩ホルモン平田杯,2025-03-05,3,10R,7.0,1,5.0,3,7.0,13.0,1,1,52.3,0.0,6.68,0.5,-0.01,2,2,54.0,0.0,6.7,0.5,0.04,3,3,53.1,0.0,6.65,0.5,0.03,4,4,52.1,0.0,6.65,1.0,0.22,5,5,52.3,0.0,6.61,0.0,0.2,6,6,58.9,0.0,6.64,1.0,0.44
202503050311,新小岩ホルモン平田杯,2025-03-05,3,11R,5.0,1,5.0,3,7.0,13.0,1,1,53.6,0.0,6.77,0.0,-0.02,2,2,53.9,0.0,6.74,0.5,0.02,3,3,52.7,0.0,6.65,1.0,0.22,4,4,52.0,0.0,6.63,0.5,0.02,5,5,54.7,0.0,6.63,0.5,-0.01,6,6,52.2,0.0,6.6,1.0,0.19
202503050312,新小岩ホルモン平田杯,2025-03-05,3,12R,4.0,1,5.0,3,7.0,13.0,1,1,53.5,0.0,6.92,1.0,0.01,2,2,52.5,0.0,6.9,0.5,0.21,3,3,52.0,0.0,6.83,0.5,0.13,4,4,52.3,0.0,6.83,0.5,-0.04,5,5,52.1,0.0,6.68,0.0,0.02,6,6,53.3,0.0,6.71,0.5,0.05
202503050601,第７回薄暮だョ！名人集合　マクール杯,2025-03-05,6,01R,0.0,1,0.0,2,12.0,11.0,1,1,52.2,0.0,,-0.5,0.05,2,2,54.3,0.0,6.81,-0.5,0.16,3,3,53.6,0.0,6.8,-0.5,0.11,4,4,52.6,0.0,6.78,-0.5,0.04,5,5,52.0,0.0,6.8,0.0,0.02,6,6,56.8,0.0,6.82,-0.5,0.18
202503050602,第７回薄暮だョ！名人集合　マクール杯,2025-03-05,6,02R,1.0,1,1.0,2,12.0,11.0,1,1,55.4,0.0,6.78,-0.5,0.22,2,2,52.0,0.0,6.74,-0.5,0.07,3,3,52.0,0.0,6.78,-0.5,0.24,4,4,53.4,0.0,6.7,0.0,0.26,5,5,52.7,0.0,6.82,0.0,0.29,6,6,53.0,0.0,6.8,-0.5,0.11
202503050603,第７回薄暮だョ！名人集合　マクール杯,2025-03-05,6,03R,0.0,1,0.0,2,11.0,11.0,1,1,52.0,0.0,6.74,-0.5,0.1,2,3,51.5,0.5,6.82,-0.5,0.01,3,4,51.0,1.0,6.8,-0.5,-0.02,4,5,52.0,0.0,6.73,-0.5,0.05,5,6,51.0,1.0,6.75,0.0,0.11,6,2,51.5,0.5,6.74,0.0,-0.1
202503050604,第７回薄暮だョ！名人集合　マクール杯,2025-03-05,6,04R,0.0,1,0.0,2,11.0,11.0,1,1,52.2,0.0,6.81,-0.5,0.11,2,2,53.0,0.0,6.8,-0.5,0.09,3,3,53.2,0.0,6.8,-0.5,0.13,4,4,55.9,0.0,6.75,-0.5,0.2,5,5,51.0,1.0,6.77,-0.5,0.15,6,6,55.8,0.0,6.78,0.0,0.23
202503050605,第７回薄暮だョ！名人集合　マクール杯,2025-03-05,6,05R,1.0,2,1.0,3,11.0,11.0,1,1,52.0,0.0,6.77,-0.5,0.21,2,2,52.2,0.0,6.79,-0.5,0.19,3,3,53.7,0.0,6.75,-0.5,0.29,4,,52.2,0.0,,,,5,4,52.2,0.0,6.89,-0.5,0.31,6,5,52.2,0.0,6.74,0.0,0.15
202503050606,第７回薄暮だョ！名人集合　マクール杯,2025-03-05,6,06R,1.0,1,1.0,2,11.0,11.0,1,1,52.6,0.0,6.77,-0.5,0.09,2,2,52.7,0.0,6.78,-0.5,0.15,3,3,49.0,3.0,6.72,-0.5,0.4,4,4,52.0,0.0,6.83,0.0,0.1,5,5,52.4,0.0,6.83,-0.5,0.03,6,6,54.1,0.0,6.75,-0.5,0.08
202503050607,第７回薄暮だョ！名人集合　マクール杯,2025-03-05,6,07R,0.0,1,0.0,2,11.0,11.0,1,1,55.3,0.0,6.75,-0.5,0.04,2,2,52.0,0.0,6.81,-0.5,0.12,3,3,52.0,0.0,6.82,-0.5,0.12,4,4,51.5,0.5,6.86,-0.5,0.08,5,5,55.1,0.0,6.76,-0.5,0.12,6,6,54.3,0.0,6.86,0.0,0.23
202503050608,第７回薄暮だョ！名人集合　マクール杯,2025-03-05,6,08R,1.0,1,1.0,2,11.0,11.0,1,1,52.4,0.0,6.81,-0.5,0.1,2,2,53.1,0.0,6.79,-0.5,0.26,3,3,52.9,0.0,6.74,-0.5,0.09,4,4,52.2,0.0,6.85,-0.5,0.14,5,5,55.4,0.0,6.88,-0.5,0.21,6,6,53.6,0.0,6.84,-0.5,0.16
202503050609,第７回薄暮だョ！名人集合　マクール杯,2025-03-05,6,09R,2.0,2,1.0,3,11.0,11.0,1,1,52.0,0.0,6.77,-0.5,0.03,2,2,51.0,1.0,6.75,-0.5,-0.03,3,3,56.9,0.0,6.87,-0.5,0.03,4,4,54.7,0.0,6.81,0.0,0.06,5,5,51.5,0.5,6.8,-0.5,-0.03,6,6,53.6,0.0,6.83,-0.5,0.05
202503050610,第７回薄暮だョ！名人集合　マクール杯,2025-03-05,6,10R,3.0,2,1.0,2,12.0,11.0,1,1,52.0,0.0,6.8,-0.5,-0.02,2,2,53.4,0.0,6.73,0.0,0.12,3,3,54.1,0.0,6.75,-0.5,0.33,4,,51.0,1.0,,,,5,4,52.7,0.0,6.8,0.0,0.09,6,5,53.2,0.0,6.83,-0.5,0.09
202503050611,第７回薄暮だョ！名人集合　マクール杯,2025-03-05,6,11R,2.0,2,1.0,3,12.0,11.0,1,1,52.3,0.0,6.7,0.0,-0.04,2,2,52.4,0.0,6.86,-0.5,0.17,3,3,55.8,0.0,6.82,0.0,0.14,4,4,52.7,0.0,6.82,0.0,0.09,5,5,52.2,0.0,6.81,-0.5,0.13,6,6,52.0,0.0,6.83,0.0,0.16
