レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202607192101,2026-07-19,21,01R,08:32,2026-07-19T08:22:22.636245+09:00,3,一周,まわり足,直線,松本 博昭,36.92,8.06,7.77,中澤 宏奈,38.14,8.45,7.77,西原 明生,37.74,8.07,7.85,芹澤 克彦,37.11,8.04,7.82,眞田 英二,37.5,8.16,7.83,橋本 明,37.1,7.95,7.81
202607191001,2026-07-19,10,01R,08:39,2026-07-19T08:30:23.203745+09:00,3,一周,まわり足,直線,坂口 周,38.37,5.87,6.75,泥谷 一毅,37.42,5.65,6.65,松田 憲幸,38.38,5.73,6.73,内田 壮,38.03,5.68,6.68,吉田 翔悟,37.9,5.63,6.77,得山 大輝,37.5,5.63,6.75
202607191801,2026-07-19,18,01R,08:46,2026-07-19T08:36:22.994376+09:00,2,一周,まわり足,,石川 諒,37.46,11.58,,松下 誉士,38.05,11.8,,楠原 正剛,37.82,11.8,,木村 浩士,38.07,11.8,,坂口 貴彦,38.46,12.08,,出口 飛龍,38.14,11.93,
202607192102,2026-07-19,21,02R,08:58,2026-07-19T08:48:21.055623+09:00,3,一周,まわり足,直線,中村 桃佳,36.95,7.8,7.78,永井 聖美,37.43,8.1,7.84,原田 雄次,37.9,7.95,7.86,片岡 大地,37.37,8.11,7.76,明石 正之,37.46,8.11,7.82,宮嵜 隆太郎,37.89,8.14,7.91
202607191002,2026-07-19,10,02R,09:05,2026-07-19T08:56:19.219901+09:00,3,一周,まわり足,直線,相原 利章,37.05,5.53,6.73,木田 峰由季,37.88,5.73,6.77,河上 年昭,37.75,5.65,6.77,坂井 滉哉,38.7,6.17,6.77,大谷 健太,37.87,5.75,6.78,吉田 和仁,37.57,5.57,6.77
202607191802,2026-07-19,18,02R,09:12,2026-07-19T09:02:21.208368+09:00,2,一周,まわり足,,國崎 良春,38.0,11.66,,藤本 佳史,37.96,11.81,,藤岡 俊介,37.87,11.73,,伊藤 啓三,38.48,12.1,,宮地 秀祈,38.37,12.11,,藤田 康生,37.89,11.93,
202607192103,2026-07-19,21,03R,09:24,2026-07-19T09:14:25.931340+09:00,3,一周,まわり足,直線,土山 卓也,37.09,7.86,7.77,金子 順一,37.78,8.13,7.84,河野 大,37.06,7.75,7.84,板倉 敦史,36.85,7.8,7.82,中辻 博訓,36.68,7.71,7.83,淺田 千亜希,37.73,8.35,7.83
202607191003,2026-07-19,10,03R,09:31,2026-07-19T09:22:23.678424+09:00,3,一周,まわり足,直線,藤山 雅弘,38.18,5.8,6.72,表 憲一,37.78,5.73,6.8,仲谷 颯仁,37.37,5.5,6.72,小林 孝弘,37.8,5.6,6.78,澤 大介,38.27,5.85,6.7,加藤 高史,37.58,5.6,6.75
202607191803,2026-07-19,18,03R,09:38,2026-07-19T09:28:23.694629+09:00,2,一周,まわり足,,大場 敏,37.69,11.75,,丹下 健,38.1,12.04,,佐々木 和伸,37.67,11.69,,牧原 崇,38.47,12.16,,久保 翔耶,38.79,12.2,,笠原 亮,38.11,11.85,
202607192104,2026-07-19,21,04R,09:50,2026-07-19T09:40:27.107500+09:00,3,一周,まわり足,直線,森定 晃史,36.94,7.86,7.79,岡部 貴司,37.23,8.04,7.81,水摩 敦,37.57,8.06,7.79,犬童 千秋,38.27,8.18,7.81,松尾 祭,37.45,7.97,7.82,宮田 栞,37.51,8.16,7.76
