レースコード,レース日,レース場,レース回,締切時刻,取得日時,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202607142101,2026-07-14,21,01R,08:32,2026-07-14T08:22:20.522046+09:00,3,一周,まわり足,直線,桐本 康臣,36.65,7.74,7.81,眞田 英二,37.17,7.96,7.86,榮田 将彦,36.96,7.93,7.75,永井 聖美,37.24,8.06,7.67,高橋 英之,37.67,8.23,7.77,仲本 舜,37.86,8.39,7.81
202607142301,2026-07-14,23,01R,08:44,2026-07-14T08:34:21.523152+09:00,3,一周,まわり足,直線,谷村 一哉,37.37,5.03,7.93,町田 洸希,38.19,5.21,7.89,近藤 友宝,38.2,5.57,7.86,川崎 誠志,38.2,5.68,7.91,石倉 拓美,37.77,5.61,8.04,今泉 博人,37.67,5.57,7.98
202607142102,2026-07-14,21,02R,08:58,2026-07-14T08:48:22.851712+09:00,3,一周,まわり足,直線,中辻 博訓,36.66,7.75,7.83,松本 一毅,37.44,8.06,7.83,木山 和幸,37.68,8.17,7.87,寺田 祥,37.3,8.13,7.84,樫葉 新心,37.83,8.17,7.74,明石 正之,38.15,8.07,7.74
202607142302,2026-07-14,23,02R,09:10,2026-07-14T09:00:44.966770+09:00,3,一周,まわり足,直線,浜先 真範,37.43,5.4,7.93,田路 朋史,38.07,5.53,8.0,古田 祐貴,38.3,5.49,8.03,志道 吉和,38.35,5.68,7.95,福田 柊人,38.6,5.96,7.93,川辺 郭人,38.16,5.9,7.79
202607142103,2026-07-14,21,03R,09:24,2026-07-14T09:14:26.904865+09:00,3,一周,まわり足,直線,水摩 敦,37.18,8.04,7.81,金子 順一,37.4,8.0,7.88,三浦 敬太,37.13,7.87,7.8,中澤 宏奈,38.08,8.38,7.74,伊藤 将吉,37.68,8.02,7.79,藤田 美代,37.92,8.05,7.85
202607142303,2026-07-14,23,03R,09:36,2026-07-14T09:26:20.750273+09:00,3,一周,まわり足,直線,永嶋 裕一,37.71,5.15,7.9,岸本 雄貴,37.91,5.43,7.82,松下 直也,37.81,5.43,7.78,福田 宗平,38.37,5.47,7.76,森 竜也,38.13,5.7,7.9,櫻井 隼,37.47,5.41,7.97
202607142104,2026-07-14,21,04R,09:50,2026-07-14T09:40:27.004444+09:00,3,一周,まわり足,直線,藤原 啓史朗,36.6,7.88,7.82,宮嵜 隆太郎,37.81,8.23,7.94,浜野 孝志,37.14,7.93,7.87,谷口 丞,37.09,8.1,7.81,板倉 敦史,36.87,7.94,7.84,森定 晃史,37.82,8.26,7.92
202607142304,2026-07-14,23,04R,10:02,2026-07-14T09:52:21.126131+09:00,3,一周,まわり足,直線,深山 祐二,37.73,5.3,7.8,宮崎 奨,37.93,5.4,7.73,宮村 勇哉,38.22,5.83,7.77,中岡 健人,38.24,5.67,7.83,松尾 拓,37.63,5.53,7.83,内堀 学,37.63,5.5,7.8
202607142105,2026-07-14,21,05R,10:18,2026-07-14T10:08:22.266995+09:00,3,一周,まわり足,直線,高野 哲史,36.65,7.79,7.85,犬童 千秋,37.61,8.2,7.89,國分 将太郎,37.47,7.98,7.81,桐本 康臣,37.32,7.97,7.96,内山 峻輔,37.51,8.2,7.9,松本 博昭,38.2,8.54,7.88
202607142305,2026-07-14,23,05R,10:30,2026-07-14T10:20:28.875550+09:00,3,一周,まわり足,直線,中村 辰也,37.24,5.13,7.87,桑島 和宏,37.6,5.33,7.93,草場 康幸,38.23,5.43,7.97,町田 洸希,37.9,5.47,7.87,深川 和仁,37.23,5.3,7.9,西村 拓也,37.3,5.07,7.8
202607140901,2026-07-14,09,01R,10:38,2026-07-14T10:28:26.048133+09:00,3,一周,まわり足,直線,濱本 優一,37.93,4.43,8.77,中村 守成,38.55,4.73,8.67,岡 暢祐,38.73,4.9,8.57,中島 浩哉,37.98,4.8,8.5,藤井 太雅,38.16,4.81,8.53,堀井 涼平,38.27,4.97,8.43
202607141301,2026-07-14,13,01R,10:40,2026-07-14T10:30:31.150802+09:00,2,一周,まわり足,,門田 栞,37.1,11.32,,筒井 美琴,38.09,11.81,,赤井 睦,38.4,11.88,,畑田 希咲,38.06,11.76,,仁科 さやか,38.23,11.86,,安達 美帆,37.98,12.02,
202607142106,2026-07-14,21,06R,10:47,2026-07-14T10:38:22.722726+09:00,3,一周,まわり足,直線,高橋 英之,36.83,7.83,7.81,淺田 千亜希,37.19,7.99,7.81,原田 雄次,37.71,8.25,7.78,田中 信一郎,36.56,7.73,7.81,西原 明生,37.63,8.02,7.9,片岡 大地,37.29,8.02,7.82
202607142306,2026-07-14,23,06R,10:59,2026-07-14T10:50:22.602604+09:00,3,一周,まわり足,直線,松本 弓雄,37.68,5.59,7.97,川崎 誠志,37.77,5.48,8.02,中 亮太,38.07,5.46,8.1,森安 弘雅,38.6,5.73,7.81,原村 拓也,38.04,5.53,7.71,船岡 洋一郎,38.1,5.66,7.83
202607141302,2026-07-14,13,02R,11:05,2026-07-14T10:56:21.609331+09:00,2,一周,まわり足,,田中 博子,37.74,11.5,,大澤 真菜,38.21,11.78,,福岡 泉水,38.21,11.8,,松尾 夏海,37.97,11.86,,山川 波乙,38.17,11.95,,中澤 里桜,37.6,11.71,
