レースコード,タイトル,日次,レース日,レース場,レース回,レース名,距離(m),天候,風向,風速(m),波の高さ(cm),決まり手,単勝_艇番,単勝_払戻金,複勝_1着_艇番,複勝_1着_払戻金,複勝_2着_艇番,複勝_2着_払戻金,2連単_組番,2連単_払戻金,2連単_人気,2連複_組番,2連複_払戻金,2連複_人気,拡連複_1-2着_組番,拡連複_1-2着_払戻金,拡連複_1-2着_人気,拡連複_1-3着_組番,拡連複_1-3着_払戻金,拡連複_1-3着_人気,拡連複_2-3着_組番,拡連複_2-3着_払戻金,拡連複_2-3着_人気,3連単_組番,3連単_払戻金,3連単_人気,3連複_組番,3連複_払戻金,3連複_人気,1着_着順,1着_艇番,1着_登録番号,1着_選手名,1着_モーター番号,1着_ボート番号,1着_展示タイム,1着_進入コース,1着_スタートタイミング,1着_レースタイム,2着_着順,2着_艇番,2着_登録番号,2着_選手名,2着_モーター番号,2着_ボート番号,2着_展示タイム,2着_進入コース,2着_スタートタイミング,2着_レースタイム,3着_着順,3着_艇番,3着_登録番号,3着_選手名,3着_モーター番号,3着_ボート番号,3着_展示タイム,3着_進入コース,3着_スタートタイミング,3着_レースタイム,4着_着順,4着_艇番,4着_登録番号,4着_選手名,4着_モーター番号,4着_ボート番号,4着_展示タイム,4着_進入コース,4着_スタートタイミング,4着_レースタイム,5着_着順,5着_艇番,5着_登録番号,5着_選手名,5着_モーター番号,5着_ボート番号,5着_展示タイム,5着_進入コース,5着_スタートタイミング,5着_レースタイム,6着_着順,6着_艇番,6着_登録番号,6着_選手名,6着_モーター番号,6着_ボート番号,6着_展示タイム,6着_進入コース,6着_スタートタイミング,6着_レースタイム
201907172401,ＢＴＳ松浦開設３周年記念,第2日,2019/07/17,大村,01R,予選,1800,曇り,南,1,1,逃げ,1,150,1,110,2,200,1-2,370,1,1-2,420,2,1-2,210,3,1-6,1150,13,2-6,1020,12,1-2-6,7580,23,1-2-6,3330,10,1,1,4705,吉 川 勇 作,46,13,6.77,1,0.27,112.1,2,2,4246,喜 多 那由夏,17,19,6.72,2,0.25,112.7,3,6,3433,諏 訪 忠 宏,73,76,6.87,6,0.31,113.6,4,5,4623,中 北 将 史,24,64,6.76,5,0.29,113.8,5,4,4723,寺 島 吉 彦,12,11,6.68,4,0.2,,6,3,3936,三 瀬 譲,72,33,6.79,3,0.23,
201907172402,ＢＴＳ松浦開設３周年記念,第2日,2019/07/17,大村,02R,予選,1800,曇り,南,1,1,まくり,6,1360,6,270,2,100,6-2,1600,6,2-6,300,2,2-6,150,1,5-6,740,8,2-5,190,3,6-2-5,9220,28,2-5-6,1310,6,1,6,3906,飯 山 晃 三,14,26,6.79,4,0.17,110.8,2,2,4362,土 屋 智 則,30,57,6.84,2,0.11,111.9,3,5,4474,渡 辺 崇,32,69,6.74,6,0.23,114.0,4,3,3904,森 貴 洋,43,23,6.82,3,0.18,115.4,5,4,4282,中 西 裕 子,21,24,6.75,5,0.1,,6,1,4253,西 川 真 人,44,22,6.84,1,0.16,
201907172403,ＢＴＳ松浦開設３周年記念,第2日,2019/07/17,大村,03R,予選,1800,曇り,南,1,1,逃げ,1,210,1,140,6,110,1-6,1130,6,1-6,520,2,1-6,520,7,1-5,1860,14,5-6,720,10,1-6-5,11820,48,1-5-6,2330,11,1,1,3551,藤 田 美 代,52,32,6.67,1,0.16,111.1,2,6,4043,桐 本 康 臣,66,12,6.69,3,0.15,112.8,3,5,4660,宇田川 信 一,33,59,6.67,6,0.06,114.2,4,2,4676,後 藤 隼 之,54,74,6.73,2,0.11,114.3,5,4,3482,金 子 猛 志,41,63,6.73,5,0.1,,6,3,4295,小 坂 尚 哉,37,73,6.77,4,0.12,
201907172404,ＢＴＳ松浦開設３周年記念,第2日,2019/07/17,大村,04R,予選,1800,曇り,南西,1,1,まくり,2,280,2,150,5,800,2-5,5290,15,2-5,11750,12,2-5,750,10,2-3,160,1,3-5,3240,13,2-5-3,35590,66,2-3-5,3190,9,1,2,4472,尾 嶋 一 広,59,31,6.74,2,0.14,110.1,2,5,3051,山 口 俊 英,36,15,6.86,6,0.24,112.2,3,3,4545,岡 村 慶 太,74,71,6.82,4,0.19,112.9,4,6,3414,加 瀬 智 宏,39,27,6.78,3,0.18,114.5,5,4,4373,若 狭 奈美子,16,60,6.81,5,0.21,,6,1,3630,黒 田 誠 司,40,66,6.84,1,0.22,
201907172405,ＢＴＳ松浦開設３周年記念,第2日,2019/07/17,大村,05R,予選  進入固定,1800,曇り,北西,2,1,差し,2,770,2,330,4,100,2-4,2730,9,2-4,810,4,2-4,130,3,1-2,120,2,1-4,120,1,2-4-1,4650,14,1-2-4,260,1,1,2,4154,森 安 弘 雅,47,14,6.68,2,0.16,110.8,2,4,3541,三 嶌 誠 司,28,29,6.76,4,0.1,111.8,3,1,3896,上 田 洋 平,11,61,6.78,1,0.09,113.8,4,5,3793,高 橋 真 吾,58,54,6.79,5,0.07,115.0,5,6,4623,中 北 将 史,24,64,6.73,6,0.11,,6,3,4651,佐 藤 大 騎,19,62,6.76,3,0.12,
201907172406,ＢＴＳ松浦開設３周年記念,第2日,2019/07/17,大村,06R,夕ガチ戦予選,1800,雨,北西,1,1,差し,2,120,2,100,1,100,2-1,210,1,1-2,130,1,1-2,100,1,2-6,140,2,1-6,170,4,2-1-6,420,1,1-2-6,210,1,1,2,4524,深 谷 知 博,34,37,6.6,2,0.13,109.2,2,1,3616,中 村 真,57,16,6.78,1,0.14,110.9,3,6,4092,岡 部 大 輔,15,70,6.71,6,0.21,113.0,4,3,4253,西 川 真 人,44,22,6.79,3,0.29,114.7,5,5,3433,諏 訪 忠 宏,73,76,6.86,5,0.27,,6,4,4937,山 本 宝 姫,53,25,6.72,4,0.27,
201907172407,ＢＴＳ松浦開設３周年記念,第2日,2019/07/17,大村,07R,夕ドキ戦予選,1800,曇り,西,1,1,逃げ,1,110,1,120,2,220,1-2,360,2,1-2,430,2,1-2,140,2,1-4,110,1,2-4,210,4,1-2-4,720,2,1-2-4,200,1,1,1,3931,黒 崎 竜 也,76,68,6.72,1,0.05,109.8,2,2,3904,森 貴 洋,43,23,6.8,2,0.07,111.6,3,4,3256,三 角 哲 男,56,72,6.71,4,0.08,113.3,4,3,3482,金 子 猛 志,41,63,6.79,3,0.06,113.3,5,5,4213,重 富 伸 也,35,18,6.71,5,0.08,,6,6,5057,上 田 紗 奈,20,41,6.73,6,0.07,
201907172408,ＢＴＳ松浦開設３周年記念,第2日,2019/07/17,大村,08R,予選,1800,曇り,北西,1,1,逃げ,1,120,1,100,3,110,1-3,200,1,1-3,150,1,1-3,110,1,1-2,250,5,2-3,230,4,1-3-2,990,3,1-2-3,410,3,1,1,4402,乙 藤 智 史,49,20,6.68,1,0.11,109.4,2,3,3070,山 室 展 弘,69,30,6.78,3,0.23,111.8,3,2,3051,山 口 俊 英,36,15,6.86,2,0.14,113.0,4,5,3890,小 宮 淳 史,62,65,6.71,5,0.23,114.4,5,6,4282,中 西 裕 子,21,24,6.78,6,0.23,,6,4,4246,喜 多 那由夏,17,19,6.67,4,0.22,
201907172409,ＢＴＳ松浦開設３周年記念,第2日,2019/07/17,大村,09R,予選特賞,1800,曇り,北西,1,1,逃げ,1,140,1,120,5,470,1-5,710,3,1-5,980,4,1-5,150,2,1-2,330,5,2-5,2980,15,1-5-2,6080,19,1-2-5,4530,11,1,1,4472,尾 嶋 一 広,59,31,6.67,1,0.21,110.3,2,5,4154,森 安 弘 雅,47,14,6.71,3,0.25,111.3,3,2,4723,寺 島 吉 彦,12,11,6.66,2,0.18,112.5,4,3,4294,古 賀 繁 輝,71,75,6.63,5,0.21,113.7,5,6,4362,土 屋 智 則,30,57,6.79,4,0.18,,6,4,4660,宇田川 信 一,33,59,6.66,6,0.39,
201907172410,ＢＴＳ松浦開設３周年記念,第2日,2019/07/17,大村,10R,予選特賞,1800,曇り,北西,1,1,逃げ,1,170,1,190,5,440,1-5,1430,6,1-5,600,3,1-5,330,5,1-6,150,1,5-6,460,7,1-5-6,1720,6,1-5-6,430,2,1,1,4545,岡 村 慶 太,74,71,6.76,1,0.11,110.0,2,5,4676,後 藤 隼 之,54,74,6.73,5,0.25,110.9,3,6,4524,深 谷 知 博,34,37,6.72,3,0.13,111.9,4,3,3931,黒 崎 竜 也,76,68,6.74,4,0.19,112.9,5,2,4474,渡 辺 崇,32,69,6.88,2,0.25,,6,4,3793,高 橋 真 吾,58,54,6.74,6,0.21,
