レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202406150101,2024-06-15,1,01R,1,3,半周ラップ,まわり足,直線,渡辺 史之,18.43,4.69,7.66,横井 健太,18.51,4.61,7.67,松尾 基成,18.51,4.69,7.75,齋藤 達希,18.67,4.87,7.76,北川 太一,18.44,4.53,7.92,上之 晃弘,18.75,4.64,7.69
202406150102,2024-06-15,1,02R,1,3,半周ラップ,まわり足,直線,小川 時光,18.69,4.57,7.7,樋口 範政,18.67,4.89,7.5,竹上 真司,18.43,4.53,7.71,藤井 太雅,18.84,4.56,7.83,古川 誠之,18.62,4.57,7.78,上條 嘉嗣,18.5,4.49,7.65
202406150103,2024-06-15,1,03R,1,3,半周ラップ,まわり足,直線,長畑 友輔,18.56,4.52,7.66,占部 一真,18.58,4.75,7.67,籾山 佳岳,18.7,4.62,7.74,角谷 健吾,18.84,4.55,7.75,相馬 翔,18.77,4.59,7.73,林 祐介,18.67,4.51,7.73
202406150104,2024-06-15,1,04R,1,3,半周ラップ,まわり足,直線,浜本 裕己,18.67,4.44,7.75,野村 誠,18.7,4.67,7.81,山崎 哲司,18.93,4.56,7.98,藤田 靖弘,18.95,4.87,7.79,木場 悠介,19.11,4.78,7.86,東口 晃,18.95,4.84,7.85
202406150105,2024-06-15,1,05R,1,3,半周ラップ,まわり足,直線,鈴木 猛,18.61,4.7,7.71,中野 仁照,18.6,4.42,7.76,平田 健之佑,18.62,4.69,7.68,後藤 盛也,18.75,4.72,7.82,松尾 基成,18.99,4.71,7.82,金子 萌,18.39,4.52,7.74
202406150106,2024-06-15,1,06R,1,3,半周ラップ,まわり足,直線,吉川 貴仁,18.46,4.39,7.79,栗原 謙治,19.05,4.55,7.81,小川 時光,18.8,4.43,7.74,渡辺 史之,18.82,4.67,7.78,大島 隆乃介,18.94,4.64,7.83,佐藤 右京,19.0,4.81,7.73
202406150107,2024-06-15,1,07R,1,3,半周ラップ,まわり足,直線,山ノ内 雅人,18.48,4.53,7.44,相馬 翔,18.63,4.67,7.47,北山 康介,18.83,4.52,7.53,樋口 範政,18.69,4.72,7.47,寺本 昇平,18.51,4.58,7.48,横井 健太,18.47,4.77,7.43
202406150108,2024-06-15,1,08R,1,3,半周ラップ,まわり足,直線,北川 太一,18.62,4.53,7.73,東口 晃,18.86,4.93,7.83,柴田 大輔,18.76,4.73,7.81,磯村 匠,19.09,4.64,7.84,赤岩 善生,18.82,4.56,7.76,占部 一真,19.04,4.66,7.62
202406150109,2024-06-15,1,09R,1,3,半周ラップ,まわり足,直線,山崎 哲司,18.88,4.69,7.98,間嶋 仁志,19.0,4.78,7.98,上之 晃弘,18.92,4.8,7.81,林 祐介,18.97,4.52,7.75,鈴木 猛,18.6,4.64,7.7,岡部 大輔,18.99,4.78,7.79
202406150110,2024-06-15,1,10R,1,3,半周ラップ,まわり足,直線,藤田 靖弘,18.72,4.67,7.84,上條 嘉嗣,18.4,4.72,7.78,下出 卓矢,18.88,4.61,7.84,平田 健之佑,18.88,4.69,7.74,長畑 友輔,18.64,4.8,7.78,太田 潮,18.62,4.73,7.76
202406150111,2024-06-15,1,11R,1,3,半周ラップ,まわり足,直線,角谷 健吾,18.89,4.56,7.71,金子 萌,18.36,4.64,7.71,古川 誠之,18.86,4.37,7.87,山ノ内 雅人,18.74,4.56,7.62,浜本 裕己,18.68,4.55,7.67,佐藤 旭,19.08,4.45,7.75
202406150112,2024-06-15,1,12R,1,3,半周ラップ,まわり足,直線,赤岩 善生,18.45,4.42,7.84,北山 康介,18.59,4.47,7.76,石橋 道友,19.06,4.53,7.79,吉川 貴仁,18.66,4.74,7.71,池田 雄一,18.83,4.54,7.74,野村 誠,18.81,4.63,7.77
202406150201,2024-06-15,2,01R,1,3,一周,まわり足,直線,川島 拓郎,37.27,5.4,6.97,田中 駿兵,37.1,5.53,7.0,島崎 丈一朗,37.13,5.37,6.97,浦上 拓也,37.5,5.8,6.97,前川 守嗣,37.43,5.67,7.1,井川 大作,37.47,5.57,7.13
202406150202,2024-06-15,2,02R,1,3,一周,まわり足,直線,石井 裕美,38.63,5.7,6.97,原 豊土,37.8,5.77,7.0,三品 隆浩,37.87,6.1,6.93,鈴木 成美,37.97,5.97,6.9,伊藤 雄二,38.73,6.03,7.3,飯島 昌弘,37.4,5.6,7.17
202406150203,2024-06-15,2,03R,1,3,一周,まわり足,直線,近藤 友宝,38.03,5.33,7.17,大賀 広幸,38.03,5.47,7.03,飯塚 響,37.67,5.9,6.93,石井 孝之,37.5,5.67,6.97,宮武 英司,37.63,5.9,7.07,立間 充宏,37.97,5.47,7.1
