レースコード,レース日,レース場,レース回,締切時刻,取得日時,3連単_1-2-3,3連単_1-2-4,3連単_1-2-5,3連単_1-2-6,3連単_1-3-2,3連単_1-3-4,3連単_1-3-5,3連単_1-3-6,3連単_1-4-2,3連単_1-4-3,3連単_1-4-5,3連単_1-4-6,3連単_1-5-2,3連単_1-5-3,3連単_1-5-4,3連単_1-5-6,3連単_1-6-2,3連単_1-6-3,3連単_1-6-4,3連単_1-6-5,3連単_2-1-3,3連単_2-1-4,3連単_2-1-5,3連単_2-1-6,3連単_2-3-1,3連単_2-3-4,3連単_2-3-5,3連単_2-3-6,3連単_2-4-1,3連単_2-4-3,3連単_2-4-5,3連単_2-4-6,3連単_2-5-1,3連単_2-5-3,3連単_2-5-4,3連単_2-5-6,3連単_2-6-1,3連単_2-6-3,3連単_2-6-4,3連単_2-6-5,3連単_3-1-2,3連単_3-1-4,3連単_3-1-5,3連単_3-1-6,3連単_3-2-1,3連単_3-2-4,3連単_3-2-5,3連単_3-2-6,3連単_3-4-1,3連単_3-4-2,3連単_3-4-5,3連単_3-4-6,3連単_3-5-1,3連単_3-5-2,3連単_3-5-4,3連単_3-5-6,3連単_3-6-1,3連単_3-6-2,3連単_3-6-4,3連単_3-6-5,3連単_4-1-2,3連単_4-1-3,3連単_4-1-5,3連単_4-1-6,3連単_4-2-1,3連単_4-2-3,3連単_4-2-5,3連単_4-2-6,3連単_4-3-1,3連単_4-3-2,3連単_4-3-5,3連単_4-3-6,3連単_4-5-1,3連単_4-5-2,3連単_4-5-3,3連単_4-5-6,3連単_4-6-1,3連単_4-6-2,3連単_4-6-3,3連単_4-6-5,3連単_5-1-2,3連単_5-1-3,3連単_5-1-4,3連単_5-1-6,3連単_5-2-1,3連単_5-2-3,3連単_5-2-4,3連単_5-2-6,3連単_5-3-1,3連単_5-3-2,3連単_5-3-4,3連単_5-3-6,3連単_5-4-1,3連単_5-4-2,3連単_5-4-3,3連単_5-4-6,3連単_5-6-1,3連単_5-6-2,3連単_5-6-3,3連単_5-6-4,3連単_6-1-2,3連単_6-1-3,3連単_6-1-4,3連単_6-1-5,3連単_6-2-1,3連単_6-2-3,3連単_6-2-4,3連単_6-2-5,3連単_6-3-1,3連単_6-3-2,3連単_6-3-4,3連単_6-3-5,3連単_6-4-1,3連単_6-4-2,3連単_6-4-3,3連単_6-4-5,3連単_6-5-1,3連単_6-5-2,3連単_6-5-3,3連単_6-5-4
202608191001,2026-08-19,10,01R,08:32,2026-08-19T08:22:25.837831+09:00,22.2,8.2,32.7,21.9,40.4,28.8,65.3,74.4,9.9,30.3,17.9,13.3,61.6,87.8,47.3,69.4,44.8,127.5,35.6,84.0,97.5,35.5,120.7,73.0,229.3,274.2,424.0,499.5,53.0,172.8,124.8,68.0,289.4,528.5,255.0,444.7,144.7,536.3,112.9,492.8,187.0,159.2,172.0,289.4,289.4,357.5,544.3,618.1,301.4,375.9,544.3,569.8,429.0,536.3,715.1,1105,810.4,868.3,688.1,1176,28.7,111.5,46.8,30.9,46.9,177.9,98.0,54.6,218.3,354.0,479.8,303.9,71.0,102.7,291.7,71.2,44.1,55.6,213.2,76.4,191.9,296.5,135.0,206.0,270.1,663.0,298.9,455.8,473.6,688.1,911.7,1215,143.5,248.0,701.3,172.0,268.1,439.4,868.3,225.1,146.4,387.9,99.1,270.1,210.8,607.8,141.9,521.0,1139,1013,792.8,1350,118.7,143.0,492.8,217.0,467.5,688.1,1350,357.5
202608191401,2026-08-19,14,01R,08:40,2026-08-19T08:30:35.123048+09:00,20.6,13.1,13.3,25.6,37.7,36.9,30.3,53.5,13.9,29.0,11.1,19.2,13.5,24.3,12.3,15.4,32.3,69.1,35.6,26.9,163.2,177.9,142.6,249.3,253.3,736.5,659.7,904.8,390.9,703.7,1021,812.0,197.9,494.8,879.7,736.5,472.6,703.7,833.4,904.8,196.7,188.5,136.5,310.4,316.6,586.4,502.6,1055,364.0,754.0,812.0,931.4,282.7,472.6,833.4,879.7,646.3,855.9,879.7,1172,106.2,153.7,67.0,88.7,253.3,575.8,452.4,364.0,295.9,791.7,546.0,519.1,102.4,344.2,411.2,200.4,162.4,329.8,527.8,313.5,59.1,104.8,59.4,53.9,135.9,386.2,433.8,348.0,224.6,465.7,502.6,510.7,114.3,336.9,427.9,203.0,111.9,245.5,377.0,215.4,266.1,395.8,166.6,183.0,433.8,989.6,597.5,719.7,703.7,772.4,855.9,989.6,249.3,659.7,989.6,502.6,209.7,586.4,527.8,377.0
202608191801,2026-08-19,18,01R,08:48,2026-08-19T08:38:22.720408+09:00,5.8,16.4,8.1,143.9,6.9,14.2,7.2,114.8,28.3,29.4,32.7,194.4,14.4,15.0,32.7,155.3,374.1,470.3,368.5,329.2,47.7,102.6,67.1,422.1,94.8,345.3,215.6,1122,229.7,457.3,548.7,1073,142.3,240.9,440.9,1007,1703,2469,1299,2057,50.9,87.8,48.3,360.5,105.7,331.4,216.6,809.6,265.5,470.3,418.5,851.5,101.6,204.9,340.6,949.8,931.9,1496,1452,1646,134.2,285.4,153.8,726.3,285.4,949.8,649.8,1204,489.0,898.0,667.4,1266,190.6,581.0,288.8,388.9,2057,1646,1122,3292,87.4,72.3,185.6,444.9,170.9,250.7,457.3,949.8,129.2,261.3,440.9,1073,368.5,567.7,705.5,1593,1371,1646,1299,1975,1411,1371,1646,2245,2057,2469,2147,3799,2147,3292,2905,898.0,2599,2147,2245,3799,2351,4939,3292,3799
202608191002,2026-08-19,10,02R,08:58,2026-08-19T08:48:27.991352+09:00,8.0,12.6,11.9,82.8,16.4,27.8,23.0,118.4,24.0,46.8,32.6,148.3,33.6,40.8,66.7,153.1,265.8,260.9,327.7,313.1,22.0,28.9,41.9,132.9,73.7,104.3,110.0,402.6,73.7,105.9,87.5,270.9,71.8,98.5,110.9,287.5,612.6,587.1,485.9,391.4,52.5,67.4,61.0,223.6,93.9,93.9,136.8,343.7,169.7,138.1,276.3,640.5,110.0,158.3,251.6,563.6,454.5,414.4,671.0,828.9,42.1,79.1,35.8,173.9,80.0,97.8,65.8,195.7,116.4,122.5,195.7,402.6,59.7,73.0,151.5,163.8,541.9,265.8,612.6,270.9,71.8,89.1,102.8,238.8,85.4,131.6,139.5,313.1,148.3,176.1,414.4,612.6,145.2,161.9,327.7,204.2,414.4,521.9,563.6,427.0,612.6,587.1,704.5,741.6,939.4,640.5,402.6,704.5,939.4,704.5,828.9,327.7,1174,612.6,1761,880.7,1083,1083,671.0,587.1
202608191402,2026-08-19,14,02R,09:06,2026-08-19T08:56:21.506112+09:00,36.3,58.6,114.9,74.8,30.9,28.7,66.2,48.3,84.0,59.1,121.7,96.4,136.8,118.7,143.7,410.6,146.6,109.7,118.7,281.8,43.1,68.1,189.1,73.3,46.2,19.9,108.8,24.1,90.3,36.0,252.1,65.6,211.3,196.8,287.4,334.2,143.7,61.4,92.1,334.2,39.1,31.5,70.1,51.3,46.2,15.9,76.0,21.7,40.7,19.7,90.9,16.0,131.8,143.7,169.0,243.5,87.6,36.2,33.3,205.3,106.4,146.6,165.1,202.4,199.6,70.7,326.6,104.1,116.8,61.9,163.3,61.6,293.3,449.1,247.7,276.3,228.1,122.8,90.3,334.2,179.6,252.1,342.1,513.2,228.1,181.9,378.2,368.5,319.3,243.5,378.2,410.6,326.6,684.3,368.5,449.1,552.7,449.1,422.7,624.8,256.6,205.3,399.2,368.5,266.1,104.9,167.1,495.5,231.8,100.5,93.9,276.3,479.0,202.4,131.8,653.2,653.2,684.3,684.3,598.8
202608191802,2026-08-19,18,02R,09:14,2026-08-19T09:04:28.924115+09:00,25.6,18.0,17.9,222.4,32.1,20.4,17.7,252.3,16.1,21.9,6.5,181.8,14.4,15.4,7.6,231.6,301.9,768.5,331.5,650.3,138.5,111.2,127.1,528.3,231.6,583.0,367.5,845.4,179.8,345.0,153.7,1300,172.5,264.1,169.0,1207,1690,2113,1878,1878,196.6,118.2,102.4,704.5,319.0,384.2,412.4,1056,234.8,352.2,216.7,1878,150.9,248.6,203.7,2415,994.6,1537,2415,3381,81.6,96.0,24.2,301.9,149.6,291.5,109.7,676.3,234.8,352.2,138.5,650.3,26.8,76.1,74.8,393.2,939.3,939.3,1690,1409,57.3,60.3,24.2,444.9,139.7,252.3,176.1,1300,125.2,234.8,120.7,939.3,32.2,98.8,95.5,676.3,805.1,1409,994.6,1127,1056,2113,1537,2113,1300,1207,1878,2818,2113,1690,1878,603.8,2415,1409,1409,2113,1056,2818,2415,1690
202608191003,2026-08-19,10,03R,09:24,2026-08-19T09:14:22.646374+09:00,12.9,17.9,50.7,252.2,7.7,6.4,17.4,125.1,18.3,12.5,30.0,212.4,85.4,56.0,72.7,504.4,358.7,448.4,413.9,768.7,58.4,78.7,168.1,199.3,81.5,130.1,336.3,768.7,128.1,158.2,273.6,597.9,237.4,436.3,293.5,949.6,733.8,896.8,807.1,1345,26.2,16.5,29.5,127.1,54.3,76.1,149.4,620.9,34.3,98.4,84.9,436.3,84.9,153.7,158.2,556.6,403.5,733.8,520.7,896.8,84.0,34.4,77.6,350.9,169.9,146.7,209.6,343.4,45.8,140.3,112.8,393.7,128.1,329.4,148.1,504.4,520.7,393.7,701.9,538.1,169.9,117.8,144.1,504.4,260.3,204.3,538.1,672.6,163.0,278.3,192.1,768.7,179.3,424.8,199.3,436.3,1008,1153,672.6,1241,1345,949.6,1076,1614,1614,733.8,849.6,949.6,1153,1345,807.1,393.7,949.6,520.7,1008,1153,2017,1793,1345,1241
202608191403,2026-08-19,14,03R,09:32,2026-08-19T09:22:23.845942+09:00,4.2,11.9,22.5,54.9,8.4,19.9,20.6,55.6,31.5,35.2,53.2,81.8,33.2,34.4,64.7,188.6,115.7,131.4,103.3,309.9,34.1,105.8,114.1,127.6,54.5,142.2,180.7,289.2,188.6,241.0,482.1,377.3,139.9,206.6,271.1,456.7,309.9,333.7,289.2,619.8,36.3,59.0,47.6,129.5,46.1,97.5,112.7,279.9,142.2,192.8,222.5,262.9,111.2,157.7,192.8,347.1,333.7,321.4,377.3,619.8,98.6,154.9,98.6,241.0,152.2,309.9,299.2,149.6,180.7,361.5,192.8,216.9,206.6,413.2,299.2,377.3,173.5,192.8,289.2,578.5,125.7,154.9,206.6,347.1,173.5,149.6,321.4,309.9,180.7,234.5,433.9,361.5,188.6,619.8,413.2,347.1,578.5,413.2,413.2,964.2,289.2,361.5,578.5,482.1,867.8,723.1,377.3,1084,482.1,456.7,788.9,255.2,667.5,456.7,964.2,619.8,1084,964.2,867.8,867.8
202608191803,2026-08-19,18,03R,09:40,2026-08-19T09:30:35.440077+09:00,23.6,71.3,102.3,31.2,13.7,33.4,23.9,5.9,145.2,86.0,116.1,79.3,77.8,51.1,80.1,49.1,27.2,9.3,56.6,45.4,61.8,159.4,271.1,157.9,167.6,478.4,378.2,203.3,361.4,602.4,677.7,560.8,338.8,580.9,625.6,707.2,250.2,280.4,524.7,524.7,35.5,60.0,51.9,14.2,95.6,271.1,295.7,121.3,222.8,378.2,464.7,246.4,142.6,280.4,451.8,142.6,20.8,73.9,117.0,89.8,353.6,369.6,219.8,242.7,542.2,856.1,707.2,406.6,406.6,707.2,625.6,338.8,290.4,739.3,602.4,625.6,295.7,378.2,451.8,677.7,205.8,142.6,173.0,164.3,387.2,406.6,650.6,707.2,205.8,451.8,451.8,242.7,266.6,650.6,625.6,580.9,191.3,542.2,222.8,580.9,76.0,23.7,120.4,101.6,167.6,169.4,439.6,428.0,29.5,93.4,180.7,124.1,387.2,524.7,338.8,739.3,162.6,464.7,225.9,508.3
202608191004,2026-08-19,10,04R,09:50,2026-08-19T09:40:31.762870+09:00,56.8,39.6,47.9,249.0,59.5,14.2,12.9,200.4,32.4,10.8,7.3,167.7,35.0,12.6,8.7,176.7,328.8,469.7,432.6,469.7,131.5,133.6,164.4,225.2,298.9,241.7,373.6,967.0,210.7,310.1,342.5,548.0,225.2,357.3,288.4,1370,1174,1096,685.0,1644,131.5,53.7,44.7,278.6,298.9,174.8,178.6,513.7,109.6,265.1,159.6,657.6,85.6,176.7,152.2,632.3,608.8,782.8,913.3,1264,120.0,52.0,22.2,252.9,269.5,411.0,265.1,328.8,100.2,278.6,120.8,530.3,26.5,191.1,77.1,349.7,513.7,400.9,1027,498.1,76.1,28.4,19.2,202.9,167.7,213.5,322.3,714.7,73.0,167.7,107.4,391.4,31.2,231.5,89.3,231.5,444.3,747.2,548.0,714.7,1027,967.0,714.7,913.3,1494,1096,913.3,1370,822.0,1644,657.6,411.0,1096,587.1,913.3,1174,913.3,2740,1174,967.0
