レースコード,タイトル,レース日,レース場,レース回,風速(m),風向,波の高さ(cm),天候,気温(℃),水温(℃),艇1_艇番,艇1_コース,艇1_体重(kg),艇1_体重調整(kg),艇1_展示タイム,艇1_チルト調整,艇1_スタート展示,艇2_艇番,艇2_コース,艇2_体重(kg),艇2_体重調整(kg),艇2_展示タイム,艇2_チルト調整,艇2_スタート展示,艇3_艇番,艇3_コース,艇3_体重(kg),艇3_体重調整(kg),艇3_展示タイム,艇3_チルト調整,艇3_スタート展示,艇4_艇番,艇4_コース,艇4_体重(kg),艇4_体重調整(kg),艇4_展示タイム,艇4_チルト調整,艇4_スタート展示,艇5_艇番,艇5_コース,艇5_体重(kg),艇5_体重調整(kg),艇5_展示タイム,艇5_チルト調整,艇5_スタート展示,艇6_艇番,艇6_コース,艇6_体重(kg),艇6_体重調整(kg),艇6_展示タイム,艇6_チルト調整,艇6_スタート展示
202604270301,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１１：１４,2026-04-27,3,01R,5.0,1,5.0,2,15.0,17.0,1,1,53.6,0.0,6.83,0.5,0.09,2,2,53.7,0.0,6.77,1.0,0.03,3,3,56.7,0.0,6.99,0.5,0.32,4,4,50.5,1.5,6.96,2.0,0.07,5,5,53.5,0.0,7.04,1.0,0.41,6,6,52.0,0.0,7.01,0.0,0.17
202604270302,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１１：１４,2026-04-27,3,02R,5.0,1,5.0,2,16.0,17.0,1,1,52.7,0.0,6.92,0.5,0.34,2,2,53.3,0.0,6.98,0.5,0.33,3,3,52.0,0.0,6.83,0.5,0.15,4,4,53.2,0.0,7.01,0.5,0.16,5,5,52.0,0.0,6.91,0.5,0.21,6,6,53.6,0.0,6.96,0.5,0.27
202604270303,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１１：１４,2026-04-27,3,03R,5.0,1,5.0,1,17.0,17.0,1,1,52.6,0.0,6.86,0.5,-0.03,2,2,53.5,0.0,6.83,0.5,0.23,3,3,52.0,0.0,6.88,1.5,0.14,4,4,52.5,0.0,7.06,0.5,0.31,5,5,53.6,0.0,6.99,0.5,0.16,6,6,52.0,0.0,7.01,1.0,0.03
202604270304,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１１：１４,2026-04-27,3,04R,6.0,1,5.0,1,18.0,17.0,1,1,51.0,1.0,6.85,0.5,-0.01,2,2,56.1,0.0,6.89,0.5,0.65,3,3,54.5,0.0,6.97,0.5,0.19,4,4,55.7,0.0,6.78,0.5,-0.02,5,5,52.3,0.0,6.87,1.0,-0.06,6,6,52.8,0.0,7.01,0.5,0.15
202604270305,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１１：１４,2026-04-27,3,05R,6.0,1,10.0,1,18.0,17.0,1,1,52.0,0.0,6.84,0.5,0.27,2,2,52.9,0.0,6.87,1.0,0.36,3,3,52.1,0.0,7.01,1.0,0.16,4,4,55.1,0.0,7.07,1.0,0.34,5,5,53.7,0.0,6.81,1.0,0.29,6,6,50.5,1.5,6.8,0.5,0.36
202604270306,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１１：１４,2026-04-27,3,06R,5.0,1,5.0,1,19.0,17.0,1,1,54.8,0.0,7.14,0.0,0.13,2,2,53.8,0.0,7.02,0.0,0.11,3,3,52.0,0.0,7.08,0.5,0.17,4,4,52.0,0.0,7.06,0.5,0.12,5,5,54.6,0.0,7.03,0.5,0.03,6,6,52.0,0.0,7.0,0.0,0.21
202604270307,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１１：１４,2026-04-27,3,07R,4.0,1,5.0,1,19.0,17.0,1,1,56.7,0.0,6.89,0.5,0.37,2,2,52.0,0.0,6.89,1.0,0.18,3,3,53.1,0.0,6.9,1.0,0.11,4,4,52.0,0.0,6.95,0.5,0.05,5,5,53.3,0.0,7.2,0.5,0.09,6,6,52.1,0.0,6.86,1.0,0.62
202604270308,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１１：１４,2026-04-27,3,08R,4.0,1,5.0,2,20.0,17.0,1,1,53.1,0.0,7.0,0.5,0.07,2,2,53.5,0.0,6.99,1.0,0.09,3,3,56.1,0.0,7.04,0.5,0.11,4,4,52.0,0.0,6.95,0.5,0.13,5,5,53.0,0.0,7.02,0.5,0.09,6,6,53.5,0.0,6.87,0.5,0.14
202604270309,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１１：１４,2026-04-27,3,09R,5.0,1,5.0,2,19.0,17.0,1,1,52.0,0.0,6.73,1.0,-0.02,2,2,53.6,0.0,6.89,1.0,-0.06,3,3,52.0,0.0,6.94,1.0,0.05,4,4,52.7,0.0,6.99,0.5,0.19,5,5,53.1,0.0,6.99,0.5,0.09,6,6,55.1,0.0,7.03,0.5,0.12
202604270310,１Ｒ  予選          Ｈ１８００ｍ  電話投票締切予定１１：１４,2026-04-27,3,10R,5.0,1,5.0,3,19.0,17.0,1,1,52.3,0.0,6.87,1.0,0.06,2,2,50.5,1.5,6.71,1.0,0.35,3,3,53.1,0.0,6.93,0.5,0.08,4,4,52.0,0.0,6.81,1.0,0.03,5,5,52.0,0.0,7.07,0.5,0.02,6,6,52.1,0.0,6.85,1.0,0.39
