レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607220501,2026-07-22,05,1R,daily,68.36,22.89,46.85,10.33,51.71,4.88,50.0,10.4,50.0,7.12,55.61,49.07,16.43,42.14,9.29,51.41,4.85,50.0,10.4,50.0,7.12,48.09,48.18,16.13,44.49,9.81,38.77,3.66,50.0,10.4,50.0,7.12,47.12,46.24,15.48,32.72,7.21,52.12,4.91,50.0,10.4,50.0,7.12,45.13,46.13,15.44,42.14,9.29,57.8,5.45,50.0,10.4,50.0,7.12,47.71,41.85,14.01,44.49,9.81,41.91,3.95,50.0,10.4,50.0,7.12,45.3
202607220502,2026-07-22,05,2R,daily,71.11,23.81,37.43,8.25,63.43,5.98,50.0,10.4,50.0,7.12,55.56,48.76,16.33,56.26,12.4,63.64,6.0,50.0,10.4,50.0,7.12,52.25,47.88,16.03,46.85,10.33,51.95,4.9,50.0,10.4,50.0,7.12,48.78,45.64,15.28,58.61,12.92,42.49,4.01,50.0,10.4,50.0,7.12,49.73,44.3,14.83,44.49,9.81,53.98,5.09,50.0,10.4,50.0,7.12,47.25,42.16,14.11,28.02,6.18,44.41,4.19,50.0,10.4,50.0,7.12,42.0
202607220503,2026-07-22,05,3R,daily,66.84,22.38,49.2,10.85,56.5,5.33,50.0,10.4,50.0,7.12,56.08,51.2,17.14,46.85,10.33,51.47,4.85,50.0,10.4,50.0,7.12,49.84,46.66,15.62,46.85,10.33,57.81,5.45,50.0,10.4,50.0,7.12,48.92,49.29,16.5,46.85,10.33,42.84,4.04,50.0,10.4,50.0,7.12,48.39,43.39,14.53,39.79,8.77,57.28,5.4,50.0,10.4,50.0,7.12,46.22,42.46,14.22,65.68,14.48,54.38,5.13,50.0,10.4,50.0,7.12,51.35
202607220504,2026-07-22,05,4R,daily,63.8,21.36,46.85,10.33,38.87,3.67,50.0,10.4,50.0,7.12,52.87,51.5,17.24,44.49,9.81,34.9,3.29,50.0,10.4,50.0,7.12,47.87,49.1,16.44,49.2,10.85,52.18,4.92,50.0,10.4,50.0,7.12,49.73,47.46,15.89,44.49,9.81,51.95,4.9,50.0,10.4,50.0,7.12,48.12,45.82,15.34,75.09,16.55,64.16,6.05,50.0,10.4,50.0,7.12,55.47,42.16,14.11,49.2,10.85,63.32,5.97,50.0,10.4,50.0,7.12,48.45
202607220505,2026-07-22,05,5R,daily,66.2,22.17,46.85,10.33,42.06,3.97,50.0,10.4,50.0,7.12,53.98,51.01,17.08,46.85,10.33,43.5,4.1,50.0,10.4,50.0,7.12,49.03,49.19,16.47,46.85,10.33,56.04,5.28,50.0,10.4,50.0,7.12,49.6,47.85,16.02,44.49,9.81,41.91,3.95,50.0,10.4,50.0,7.12,47.3,43.73,14.64,39.79,8.77,40.62,3.83,50.0,10.4,50.0,7.12,44.76,41.87,14.02,70.38,15.52,63.06,5.95,50.0,10.4,50.0,7.12,53.0
202607220506,2026-07-22,05,6R,daily,69.43,23.24,51.55,11.37,56.77,5.35,50.0,10.4,50.0,7.12,57.49,45.69,15.3,46.85,10.33,51.71,4.88,50.0,10.4,50.0,7.12,48.02,48.14,16.12,37.43,8.25,63.43,5.98,50.0,10.4,50.0,7.12,47.87,50.16,16.79,46.85,10.33,60.38,5.69,50.0,10.4,50.0,7.12,50.34,44.89,15.03,32.72,7.21,52.12,4.91,50.0,10.4,50.0,7.12,44.68,41.54,13.91,89.21,19.67,67.37,6.35,50.0,10.4,50.0,7.12,57.45
202607220507,2026-07-22,05,7R,daily,70.5,23.6,53.91,11.88,55.64,5.25,50.0,10.4,50.0,7.12,58.26,46.94,15.71,46.85,10.33,47.66,4.49,50.0,10.4,50.0,7.12,48.06,46.97,15.72,44.49,9.81,52.8,4.98,50.0,10.4,50.0,7.12,48.03,48.07,16.09,58.61,12.92,49.77,4.69,50.0,10.4,50.0,7.12,51.23,44.91,15.04,44.49,9.81,34.64,3.27,50.0,10.4,50.0,7.12,45.63,42.46,14.22,37.43,8.25,60.47,5.7,50.0,10.4,50.0,7.12,45.69
202607220508,2026-07-22,05,8R,daily,73.24,24.52,46.85,10.33,42.84,4.04,50.0,10.4,50.0,7.12,56.41,48.76,16.33,42.14,9.29,28.76,2.71,50.0,10.4,50.0,7.12,45.85,46.36,15.52,56.26,12.4,56.36,5.31,50.0,10.4,50.0,7.12,50.76,45.03,15.07,46.85,10.33,47.19,4.45,50.0,10.4,50.0,7.12,47.37,43.39,14.53,46.85,10.33,51.47,4.85,50.0,10.4,50.0,7.12,47.23,43.07,14.42,28.02,6.18,44.41,4.19,50.0,10.4,50.0,7.12,42.31
202607220509,2026-07-22,05,9R,daily,73.85,24.72,44.49,9.81,53.98,5.09,50.0,10.4,50.0,7.12,57.15,47.85,16.02,42.14,9.29,57.8,5.45,50.0,10.4,50.0,7.12,48.28,46.66,15.62,44.49,9.81,55.0,5.19,50.0,10.4,50.0,7.12,48.14,46.85,15.69,46.85,10.33,41.26,3.89,50.0,10.4,50.0,7.12,47.43,43.39,14.53,46.85,10.33,38.87,3.67,50.0,10.4,50.0,7.12,46.04,41.25,13.81,39.79,8.77,40.62,3.83,50.0,10.4,50.0,7.12,43.93
202607220510,2026-07-22,05,10R,daily,76.48,25.61,49.2,10.85,63.32,5.97,50.0,10.4,50.0,7.12,59.95,46.97,15.73,75.09,16.55,64.16,6.05,50.0,10.4,50.0,7.12,55.85,46.39,15.53,58.61,12.92,42.49,4.01,50.0,10.4,50.0,7.12,49.98,45.05,15.08,44.49,9.81,38.77,3.66,50.0,10.4,50.0,7.12,46.07,43.71,14.63,56.26,12.4,63.64,6.0,50.0,10.4,50.0,7.12,50.56,41.25,13.81,42.14,9.29,51.41,4.85,50.0,10.4,50.0,7.12,45.47
