レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607280301,2026-07-28,03,1R,daily,70.73,31.56,46.75,11.75,42.51,5.58,50.0,4.77,50.0,3.78,57.45,50.36,22.47,49.1,12.34,38.86,5.1,50.0,4.77,50.0,3.78,48.47,49.56,22.12,63.16,15.88,53.64,7.04,50.0,4.77,50.0,3.78,53.59,46.57,20.78,49.1,12.34,45.67,6.0,50.0,4.77,50.0,3.78,47.67,42.71,19.06,56.13,14.11,33.44,4.39,50.0,4.77,50.0,3.78,46.11,40.11,17.9,46.75,11.75,59.86,7.86,50.0,4.77,50.0,3.78,46.06
202607280302,2026-07-28,03,2R,daily,69.13,30.85,53.78,13.52,41.2,5.41,50.0,4.77,50.0,3.78,58.33,54.85,24.48,49.1,12.34,49.45,6.49,50.0,4.77,50.0,3.78,51.87,49.69,22.17,42.07,10.58,51.96,6.82,50.0,4.77,50.0,3.78,48.12,44.68,19.94,46.75,11.75,54.86,7.2,50.0,4.77,50.0,3.78,47.45,41.57,18.55,44.41,11.17,56.65,7.44,50.0,4.77,50.0,3.78,45.71,40.12,17.9,49.1,12.34,64.82,8.51,50.0,4.77,50.0,3.78,47.31
202607280303,2026-07-28,03,3R,daily,65.33,29.16,44.41,11.17,46.1,6.05,50.0,4.77,50.0,3.78,54.92,52.16,23.28,58.47,14.7,32.88,4.32,50.0,4.77,50.0,3.78,50.84,50.55,22.56,56.13,14.11,44.49,5.84,50.0,4.77,50.0,3.78,51.06,48.7,21.73,49.1,12.34,66.55,8.74,50.0,4.77,50.0,3.78,51.36,41.59,18.56,49.1,12.34,55.2,7.25,50.0,4.77,50.0,3.78,46.7,41.72,18.62,49.1,12.34,42.45,5.57,50.0,4.77,50.0,3.78,45.09
202607280304,2026-07-28,03,4R,daily,68.29,30.48,46.75,11.75,43.92,5.77,50.0,4.77,50.0,3.78,56.55,51.84,23.13,46.75,11.75,53.19,6.98,50.0,4.77,50.0,3.78,50.42,47.41,21.16,46.75,11.75,52.76,6.93,50.0,4.77,50.0,3.78,48.39,47.96,21.4,60.81,15.29,43.56,5.72,50.0,4.77,50.0,3.78,50.96,44.41,19.82,79.56,20.0,42.49,5.58,50.0,4.77,50.0,3.78,53.95,40.13,17.91,49.1,12.34,69.76,9.16,50.0,4.77,50.0,3.78,47.96
202607280305,2026-07-28,03,5R,daily,67.09,29.94,46.75,11.75,26.74,3.51,50.0,4.77,50.0,3.78,53.76,52.64,23.49,49.1,12.34,47.93,6.29,50.0,4.77,50.0,3.78,50.68,49.81,22.23,49.1,12.34,55.9,7.34,50.0,4.77,50.0,3.78,50.46,46.36,20.69,39.72,9.99,42.91,5.63,50.0,4.77,50.0,3.78,44.86,44.8,20.0,58.47,14.7,33.16,4.35,50.0,4.77,50.0,3.78,47.6,39.33,17.55,63.16,15.88,49.47,6.5,50.0,4.77,50.0,3.78,48.48
202607280306,2026-07-28,03,6R,daily,65.09,29.05,53.78,13.52,58.38,7.67,50.0,4.77,50.0,3.78,58.78,52.64,23.49,49.1,12.34,45.67,6.0,50.0,4.77,50.0,3.78,50.38,48.21,21.52,46.75,11.75,59.86,7.86,50.0,4.77,50.0,3.78,49.68,47.55,21.22,42.07,10.58,51.96,6.82,50.0,4.77,50.0,3.78,47.17,44.41,19.82,74.87,18.82,60.75,7.98,50.0,4.77,50.0,3.78,55.17,42.14,18.8,51.44,12.93,53.84,7.07,50.0,4.77,50.0,3.78,47.36
202607280307,2026-07-28,03,7R,daily,73.49,32.8,37.38,9.4,39.27,5.16,50.0,4.77,50.0,3.78,55.9,51.04,22.78,49.1,12.34,42.45,5.57,50.0,4.77,50.0,3.78,49.24,48.21,21.52,46.75,11.75,42.51,5.58,50.0,4.77,50.0,3.78,47.4,45.56,20.33,53.78,13.52,58.5,7.68,50.0,4.77,50.0,3.78,50.08,41.6,18.57,49.1,12.34,49.45,6.49,50.0,4.77,50.0,3.78,45.95,40.13,17.91,63.16,15.88,53.64,7.04,50.0,4.77,50.0,3.78,49.38
202607280308,2026-07-28,03,8R,daily,71.3,31.82,46.75,11.75,54.86,7.2,50.0,4.77,50.0,3.78,59.33,48.97,21.86,44.41,11.17,56.65,7.44,50.0,4.77,50.0,3.78,49.01,48.95,21.85,49.1,12.34,59.0,7.75,50.0,4.77,50.0,3.78,50.49,47.51,21.2,46.75,11.75,43.92,5.77,50.0,4.77,50.0,3.78,47.27,41.99,18.74,58.47,14.7,32.88,4.32,50.0,4.77,50.0,3.78,46.31,41.32,18.44,60.81,15.29,43.56,5.72,50.0,4.77,50.0,3.78,48.0
202607280309,2026-07-28,03,9R,daily,72.09,32.17,39.72,9.99,42.91,5.63,50.0,4.77,50.0,3.78,56.34,48.58,21.68,79.56,20.0,42.49,5.58,50.0,4.77,50.0,3.78,55.81,47.37,21.14,56.13,14.11,33.44,4.39,50.0,4.77,50.0,3.78,48.19,47.51,21.2,49.1,12.34,55.9,7.34,50.0,4.77,50.0,3.78,49.44,42.78,19.09,46.75,11.75,53.19,6.98,50.0,4.77,50.0,3.78,46.38,41.72,18.62,49.1,12.34,55.2,7.25,50.0,4.77,50.0,3.78,46.76
202607280310,2026-07-28,03,10R,daily,75.27,33.59,49.1,12.34,64.82,8.51,50.0,4.77,50.0,3.78,63.0,46.19,20.61,58.47,14.7,33.16,4.35,50.0,4.77,50.0,3.78,48.22,47.76,21.32,49.1,12.34,66.55,8.74,50.0,4.77,50.0,3.78,50.95,47.51,21.2,46.75,11.75,52.76,6.93,50.0,4.77,50.0,3.78,48.43,43.58,19.45,49.1,12.34,38.86,5.1,50.0,4.77,50.0,3.78,45.45,39.73,17.73,53.78,13.52,58.38,7.67,50.0,4.77,50.0,3.78,47.47
