レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607310101,2026-07-31,01,1R,daily,61.86,21.86,42.32,8.88,45.49,6.24,50.0,10.83,50.0,4.15,51.96,50.78,17.95,38.4,8.05,41.68,5.72,50.0,10.83,50.0,4.15,46.7,50.46,17.83,42.32,8.88,64.19,8.81,50.0,10.83,50.0,4.15,50.5,50.1,17.7,46.24,9.7,66.76,9.16,50.0,10.83,50.0,4.15,51.55,45.85,16.2,42.32,8.88,48.57,6.66,50.0,10.83,50.0,4.15,46.73,40.84,14.43,36.44,7.64,51.95,7.13,50.0,10.83,50.0,4.15,44.19
202607310102,2026-07-31,01,2R,daily,61.24,21.64,46.24,9.7,60.44,8.29,50.0,10.83,50.0,4.15,54.62,48.94,17.3,44.28,9.29,64.77,8.89,50.0,10.83,50.0,4.15,50.45,51.68,18.26,40.36,8.46,50.66,6.95,50.0,10.83,50.0,4.15,48.66,48.26,17.06,38.4,8.05,42.94,5.89,50.0,10.83,50.0,4.15,45.99,47.69,16.85,38.4,8.05,56.15,7.7,50.0,10.83,50.0,4.15,47.59,42.06,14.87,42.32,8.88,57.96,7.95,50.0,10.83,50.0,4.15,46.68
202607310103,2026-07-31,01,3R,daily,61.97,21.9,44.28,9.29,41.01,5.63,50.0,10.83,50.0,4.15,51.8,48.38,17.1,50.16,10.52,48.96,6.72,50.0,10.83,50.0,4.15,49.32,51.12,18.07,52.12,10.93,50.18,6.89,50.0,10.83,50.0,4.15,50.87,48.31,17.07,46.24,9.7,40.99,5.62,50.0,10.83,50.0,4.15,47.38,47.72,16.86,52.12,10.93,65.59,9.0,50.0,10.83,50.0,4.15,51.78,42.39,14.98,44.28,9.29,24.35,3.34,50.0,10.83,50.0,4.15,42.59
202607310104,2026-07-31,01,4R,daily,63.38,22.4,46.24,9.7,54.79,7.52,50.0,10.83,50.0,4.15,54.6,49.56,17.51,46.24,9.7,68.27,9.37,50.0,10.83,50.0,4.15,51.56,47.7,16.86,40.36,8.46,47.1,6.46,50.0,10.83,50.0,4.15,46.77,51.32,18.14,46.24,9.7,37.65,5.17,50.0,10.83,50.0,4.15,47.98,44.93,15.88,42.32,8.88,32.69,4.48,50.0,10.83,50.0,4.15,44.22,42.98,15.19,48.2,10.11,47.91,6.57,50.0,10.83,50.0,4.15,46.86
202607310105,2026-07-31,01,5R,daily,63.38,22.4,44.28,9.29,51.98,7.13,50.0,10.83,50.0,4.15,53.8,49.25,17.41,42.32,8.88,47.14,6.47,50.0,10.83,50.0,4.15,47.73,49.23,17.4,44.28,9.29,45.99,6.31,50.0,10.83,50.0,4.15,47.98,50.71,17.92,44.28,9.29,75.91,10.42,50.0,10.83,50.0,4.15,52.61,45.55,16.1,40.36,8.46,39.11,5.37,50.0,10.83,50.0,4.15,44.91,41.76,14.76,36.44,7.64,47.82,6.56,50.0,10.83,50.0,4.15,43.95
202607310106,2026-07-31,01,6R,daily,80.39,28.41,48.2,10.11,54.92,7.53,50.0,10.83,50.0,4.15,61.04,43.47,15.36,40.36,8.46,44.5,6.11,50.0,10.83,50.0,4.15,44.92,44.06,15.57,38.4,8.05,42.94,5.89,50.0,10.83,50.0,4.15,44.5,46.16,16.31,38.4,8.05,41.68,5.72,50.0,10.83,50.0,4.15,45.07,44.34,15.67,40.36,8.46,31.88,4.37,50.0,10.83,50.0,4.15,43.49,41.46,14.65,38.4,8.05,67.46,9.26,50.0,10.83,50.0,4.15,46.95
202607310107,2026-07-31,01,7R,daily,77.69,27.46,48.2,10.11,45.61,6.26,50.0,10.83,50.0,4.15,58.81,43.81,15.48,38.4,8.05,56.15,7.7,50.0,10.83,50.0,4.15,46.23,50.61,17.89,56.04,11.75,44.77,6.14,50.0,10.83,50.0,4.15,50.77,44.98,15.9,38.4,8.05,35.07,4.81,50.0,10.83,50.0,4.15,43.75,42.53,15.03,44.28,9.29,41.01,5.63,50.0,10.83,50.0,4.15,44.93,40.24,14.22,48.2,10.11,29.21,4.01,50.0,10.83,50.0,4.15,43.32
202607310108,2026-07-31,01,8R,daily,70.41,24.88,46.24,9.7,40.99,5.62,50.0,10.83,50.0,4.15,55.19,43.52,15.38,42.32,8.88,64.19,8.81,50.0,10.83,50.0,4.15,48.05,46.31,16.37,42.32,8.88,57.96,7.95,50.0,10.83,50.0,4.15,48.18,47.19,16.68,42.32,8.88,48.91,6.71,50.0,10.83,50.0,4.15,47.25,51.27,18.12,44.28,9.29,54.17,7.43,50.0,10.83,50.0,4.15,49.82,41.18,14.55,46.24,9.7,68.27,9.37,50.0,10.83,50.0,4.15,48.6
202607310109,2026-07-31,01,9R,daily,71.2,25.16,46.24,9.7,66.76,9.16,50.0,10.83,50.0,4.15,59.0,46.99,16.6,46.24,9.7,37.65,5.17,50.0,10.83,50.0,4.15,46.45,47.91,16.93,48.2,10.11,34.73,4.76,50.0,10.83,50.0,4.15,46.79,47.23,16.69,40.36,8.46,39.11,5.37,50.0,10.83,50.0,4.15,45.51,45.38,16.04,46.24,9.7,60.44,8.29,50.0,10.83,50.0,4.15,49.01,41.18,14.55,50.16,10.52,48.96,6.72,50.0,10.83,50.0,4.15,46.78
202607310110,2026-07-31,01,10R,daily,75.77,26.78,46.24,9.7,60.27,8.27,50.0,10.83,50.0,4.15,59.73,46.71,16.51,52.12,10.93,44.42,6.09,50.0,10.83,50.0,4.15,48.52,45.11,15.94,48.2,10.11,47.91,6.57,50.0,10.83,50.0,4.15,47.61,47.58,16.82,44.28,9.29,64.77,8.89,50.0,10.83,50.0,4.15,49.97,43.83,15.49,42.32,8.88,45.49,6.24,50.0,10.83,50.0,4.15,45.59,40.88,14.45,42.32,8.88,47.14,6.47,50.0,10.83,50.0,4.15,44.77
