レースコード,レース日,レース場コード,レース回,状態,1枠_コースpt,1枠_寄与_コースpt,1枠_選手pt,1枠_寄与_選手pt,1枠_モーターpt,1枠_寄与_モーターpt,1枠_展示pt,1枠_寄与_展示pt,1枠_気象pt,1枠_寄与_気象pt,1枠_強さpt,2枠_コースpt,2枠_寄与_コースpt,2枠_選手pt,2枠_寄与_選手pt,2枠_モーターpt,2枠_寄与_モーターpt,2枠_展示pt,2枠_寄与_展示pt,2枠_気象pt,2枠_寄与_気象pt,2枠_強さpt,3枠_コースpt,3枠_寄与_コースpt,3枠_選手pt,3枠_寄与_選手pt,3枠_モーターpt,3枠_寄与_モーターpt,3枠_展示pt,3枠_寄与_展示pt,3枠_気象pt,3枠_寄与_気象pt,3枠_強さpt,4枠_コースpt,4枠_寄与_コースpt,4枠_選手pt,4枠_寄与_選手pt,4枠_モーターpt,4枠_寄与_モーターpt,4枠_展示pt,4枠_寄与_展示pt,4枠_気象pt,4枠_寄与_気象pt,4枠_強さpt,5枠_コースpt,5枠_寄与_コースpt,5枠_選手pt,5枠_寄与_選手pt,5枠_モーターpt,5枠_寄与_モーターpt,5枠_展示pt,5枠_寄与_展示pt,5枠_気象pt,5枠_寄与_気象pt,5枠_強さpt,6枠_コースpt,6枠_寄与_コースpt,6枠_選手pt,6枠_寄与_選手pt,6枠_モーターpt,6枠_寄与_モーターpt,6枠_展示pt,6枠_寄与_展示pt,6枠_気象pt,6枠_寄与_気象pt,6枠_強さpt
202607210401,2026-07-21,04,1R,daily,62.85,18.89,49.66,13.83,48.67,5.9,50.0,10.52,50.0,4.47,53.61,49.1,14.75,47.21,13.15,40.72,4.94,50.0,10.52,50.0,4.47,47.83,50.61,15.21,47.21,13.15,38.29,4.65,50.0,10.52,50.0,4.47,47.98,50.32,15.12,49.66,13.83,47.88,5.81,50.0,10.52,50.0,4.47,49.75,45.78,13.76,44.76,12.46,29.62,3.59,50.0,10.52,50.0,4.47,44.8,41.31,12.42,32.51,9.05,57.56,6.98,50.0,10.52,50.0,4.47,43.44
202607210401,2026-07-21,04,1R,realtime,62.85,18.89,49.66,13.83,46.97,5.7,59.12,12.44,57.73,5.16,56.01,49.1,14.75,47.21,13.15,30.59,3.71,46.54,9.79,46.78,4.18,45.58,50.61,15.21,47.21,13.15,43.75,5.31,42.61,8.96,51.67,4.62,47.24,50.32,15.12,49.66,13.83,43.23,5.24,54.86,11.54,50.74,4.53,50.27,45.78,13.76,44.76,12.46,29.74,3.61,44.1,9.28,57.35,5.12,44.23,41.31,12.42,32.51,9.05,37.2,4.51,52.79,11.11,35.5,3.17,40.26
202607210402,2026-07-21,04,2R,daily,65.82,19.78,39.86,11.1,34.75,4.22,50.0,10.52,50.0,4.47,50.08,48.25,14.5,44.76,12.46,58.4,7.08,50.0,10.52,50.0,4.47,49.03,52.72,15.84,49.66,13.83,31.49,3.82,50.0,10.52,50.0,4.47,48.48,48.63,14.61,47.21,13.15,37.0,4.49,50.0,10.52,50.0,4.47,47.23,43.66,13.12,47.21,13.15,71.82,8.71,50.0,10.52,50.0,4.47,49.96,40.89,12.29,49.66,13.83,51.28,6.22,50.0,10.52,50.0,4.47,47.32
202607210402,2026-07-21,04,2R,realtime,65.82,19.78,39.86,11.1,36.95,4.48,67.78,14.26,57.73,5.16,54.78,48.25,14.5,44.76,12.46,57.5,6.97,43.46,9.14,46.78,4.18,47.26,52.72,15.84,49.66,13.83,37.68,4.57,43.36,9.12,51.67,4.62,47.98,48.63,14.61,47.21,13.15,33.24,4.03,45.85,9.65,50.74,4.53,45.97,43.66,13.12,47.21,13.15,76.91,9.33,45.21,9.51,57.35,5.12,50.23,40.89,12.29,49.66,13.83,34.64,4.2,54.34,11.43,35.5,3.17,44.92
202607210403,2026-07-21,04,3R,daily,61.59,18.51,39.86,11.1,47.91,5.81,50.0,10.52,50.0,4.47,50.4,51.64,15.52,47.21,13.15,38.31,4.65,50.0,10.52,50.0,4.47,48.3,53.15,15.97,44.76,12.46,83.27,10.1,50.0,10.52,50.0,4.47,53.52,48.2,14.48,83.96,23.38,54.87,6.66,50.0,10.52,50.0,4.47,59.51,44.93,13.5,39.86,11.1,65.6,7.96,50.0,10.52,50.0,4.47,47.55,40.47,12.16,44.76,12.46,60.73,7.37,50.0,10.52,50.0,4.47,46.98
202607210403,2026-07-21,04,3R,realtime,61.59,18.51,39.86,11.1,49.12,5.96,64.94,13.66,59.43,5.31,54.54,51.64,15.52,47.21,13.15,36.71,4.45,47.87,10.07,41.01,3.66,46.85,53.15,15.97,44.76,12.46,85.21,10.34,43.11,9.07,54.49,4.87,52.71,48.2,14.48,83.96,23.38,50.9,6.18,52.45,11.03,52.72,4.71,59.78,44.93,13.5,39.86,11.1,56.74,6.88,46.21,9.72,60.46,5.4,46.61,40.47,12.16,44.76,12.46,62.39,7.57,45.41,9.55,31.66,2.83,44.58
202607210404,2026-07-21,04,4R,daily,66.24,19.91,42.31,11.78,40.87,4.96,50.0,10.52,50.0,4.47,51.63,50.79,15.26,47.21,13.15,69.06,8.38,50.0,10.52,50.0,4.47,51.77,51.87,15.59,42.31,11.78,49.16,5.96,50.0,10.52,50.0,4.47,48.32,46.51,13.98,52.11,14.51,43.28,5.25,50.0,10.52,50.0,4.47,48.72,42.81,12.87,44.76,12.46,61.04,7.41,50.0,10.52,50.0,4.47,47.72,41.73,12.54,61.91,17.24,35.06,4.25,50.0,10.52,50.0,4.47,49.02
202607210404,2026-07-21,04,4R,realtime,66.24,19.91,42.31,11.78,41.24,5.0,58.26,12.26,59.43,5.31,54.26,50.79,15.26,47.21,13.15,64.15,7.78,48.75,10.26,41.01,3.66,50.11,51.87,15.59,42.31,11.78,49.08,5.95,59.87,12.59,54.49,4.87,50.79,46.51,13.98,52.11,14.51,39.14,4.75,30.82,6.48,52.72,4.71,44.43,42.81,12.87,44.76,12.46,62.05,7.53,63.61,13.38,60.46,5.4,51.64,41.73,12.54,61.91,17.24,30.14,3.66,38.71,8.14,31.66,2.83,44.41
202607210405,2026-07-21,04,5R,daily,78.71,23.65,32.51,9.05,57.56,6.98,50.0,10.52,50.0,4.47,54.67,45.66,13.72,47.21,13.15,35.12,4.26,50.0,10.52,50.0,4.47,46.11,45.9,13.79,52.11,14.51,51.23,6.21,50.0,10.52,50.0,4.47,49.5,48.57,14.59,59.46,16.56,43.38,5.26,50.0,10.52,50.0,4.47,51.4,41.1,12.35,44.76,12.46,49.01,5.95,50.0,10.52,50.0,4.47,45.75,40.03,12.03,39.86,11.1,38.61,4.68,50.0,10.52,50.0,4.47,42.8
202607210405,2026-07-21,04,5R,realtime,78.71,23.65,32.51,9.05,37.2,4.51,67.98,14.3,59.43,5.31,56.83,45.66,13.72,47.21,13.15,44.84,5.44,55.2,11.61,41.01,3.66,47.58,45.9,13.79,52.11,14.51,48.16,5.84,55.84,11.75,54.49,4.87,50.76,48.57,14.59,59.46,16.56,44.14,5.35,43.63,9.18,52.72,4.71,50.39,41.1,12.35,44.76,12.46,58.14,7.05,50.08,10.54,60.46,5.4,47.81,40.03,12.03,39.86,11.1,40.19,4.87,27.28,5.74,31.66,2.83,36.57
202607210406,2026-07-21,04,6R,daily,66.91,20.11,47.21,13.15,51.22,6.21,50.0,10.52,50.0,4.47,54.45,49.87,14.99,47.21,13.15,68.32,8.29,50.0,10.52,50.0,4.47,51.41,50.53,15.19,47.21,13.15,45.29,5.49,50.0,10.52,50.0,4.47,48.81,47.31,14.22,44.76,12.46,38.26,4.64,50.0,10.52,50.0,4.47,46.31,45.31,13.62,47.21,13.15,40.72,4.94,50.0,10.52,50.0,4.47,46.69,40.03,12.03,52.11,14.51,44.78,5.43,50.0,10.52,50.0,4.47,46.96
202607210407,2026-07-21,04,7R,daily,61.44,18.46,49.66,13.83,51.28,6.22,50.0,10.52,50.0,4.47,53.5,53.66,16.12,39.86,11.1,65.6,7.96,50.0,10.52,50.0,4.47,50.17,51.37,15.44,47.21,13.15,62.06,7.53,50.0,10.52,50.0,4.47,51.1,47.31,14.22,47.21,13.15,38.29,4.65,50.0,10.52,50.0,4.47,46.99,46.15,13.87,61.91,17.24,44.65,5.42,50.0,10.52,50.0,4.47,51.51,40.03,12.03,49.66,13.83,48.67,5.9,50.0,10.52,50.0,4.47,46.75
202607210408,2026-07-21,04,8R,daily,70.91,21.31,44.76,12.46,60.73,7.37,50.0,10.52,50.0,4.47,56.12,45.71,13.74,44.76,12.46,29.62,3.59,50.0,10.52,50.0,4.47,44.78,48.49,14.57,39.86,11.1,47.91,5.81,50.0,10.52,50.0,4.47,46.47,52.44,15.76,49.66,13.83,31.49,3.82,50.0,10.52,50.0,4.47,48.39,41.96,12.61,39.86,11.1,34.75,4.22,50.0,10.52,50.0,4.47,42.91,40.47,12.16,42.31,11.78,40.87,4.96,50.0,10.52,50.0,4.47,43.89
202607210409,2026-07-21,04,9R,daily,73.24,22.01,61.91,17.24,35.06,4.25,50.0,10.52,50.0,4.47,58.49,49.16,14.77,44.76,12.46,49.01,5.95,50.0,10.52,50.0,4.47,48.17,47.69,14.33,49.66,13.83,47.88,5.81,50.0,10.52,50.0,4.47,48.95,45.71,13.74,42.31,11.78,49.16,5.96,50.0,10.52,50.0,4.47,46.47,44.12,13.26,44.76,12.46,58.4,7.08,50.0,10.52,50.0,4.47,47.79,40.05,12.04,47.21,13.15,38.31,4.65,50.0,10.52,50.0,4.47,44.82
202607210410,2026-07-21,04,10R,daily,73.24,22.01,47.21,13.15,71.82,8.71,50.0,10.52,50.0,4.47,58.85,50.44,15.16,44.76,12.46,61.04,7.41,50.0,10.52,50.0,4.47,50.01,49.83,14.97,59.46,16.56,43.38,5.26,50.0,10.52,50.0,4.47,51.78,44.85,13.48,52.11,14.51,51.23,6.21,50.0,10.52,50.0,4.47,49.19,41.99,12.62,47.21,13.15,69.06,8.38,50.0,10.52,50.0,4.47,49.13,39.63,11.91,47.21,13.15,51.22,6.21,50.0,10.52,50.0,4.47,46.25
202607210411,2026-07-21,04,11R,daily,77.5,23.29,61.91,17.24,44.65,5.42,50.0,10.52,50.0,4.47,60.93,47.03,14.13,83.96,23.38,54.87,6.66,50.0,10.52,50.0,4.47,59.15,47.27,14.21,52.11,14.51,43.28,5.25,50.0,10.52,50.0,4.47,48.95,44.85,13.48,44.76,12.46,83.27,10.1,50.0,10.52,50.0,4.47,51.03,43.69,13.13,47.21,13.15,68.32,8.29,50.0,10.52,50.0,4.47,49.55,39.63,11.91,47.21,13.15,35.12,4.26,50.0,10.52,50.0,4.47,44.3
