レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202506220101,2025-06-22,01,01R,1,3,半周ラップ,まわり足,直線,寺本 昇平,18.85,4.66,7.39,高田 綾,18.73,4.74,7.39,小川 竜太朗,18.96,4.61,7.56,山下 智己,18.96,4.66,7.37,仲本 舜,19.46,4.62,7.64,櫻井 優,18.9,4.55,7.45
202506220102,2025-06-22,01,02R,1,3,半周ラップ,まわり足,直線,鹿島 敏弘,18.7,4.77,7.51,栗原 直也,19.01,4.47,7.7,江藤 敦宏,19.19,4.86,7.67,宮崎 安奈,19.13,4.83,7.64,阿部 未侑,19.55,5.27,7.75,深澤 達徳,18.69,4.59,7.45
202506220103,2025-06-22,01,03R,1,3,半周ラップ,まわり足,直線,津久井 拓也,18.88,4.51,7.59,松本 純平,19.01,4.58,7.7,都築 正治,18.87,4.61,7.54,佐竹 太一,18.74,4.53,7.66,土井 祥伍,18.82,4.94,7.57,柘植 政浩,19.2,4.87,7.64
202506220104,2025-06-22,01,04R,1,3,半周ラップ,まわり足,直線,中里 優子,19.07,4.59,7.78,大澤 風葵,18.71,4.78,7.62,小林 文彦,18.82,4.58,7.53,後藤 美翼,18.98,4.62,7.74,大江 純,19.13,4.57,7.69,土屋 千明,19.15,4.8,7.7
202506220105,2025-06-22,01,05R,1,3,半周ラップ,まわり足,直線,今泉 徹,18.75,4.81,7.67,吉川 喜継,19.03,4.64,7.62,池田 奈津美,19.09,4.7,7.82,江夏 満,18.79,4.6,7.72,金子 和之,19.62,5.01,7.81,佐竹 友樹,18.88,4.81,7.68
202506220106,2025-06-22,01,06R,1,3,半周ラップ,まわり足,直線,今井 裕梨,18.71,4.7,7.52,野見山 拓己,19.24,4.85,7.61,栗原 直也,18.84,4.63,7.63,小川 竜太朗,18.99,4.76,7.7,庄司 孝輔,19.09,4.52,7.68,阿部 未侑,19.66,4.83,7.92
202506220107,2025-06-22,01,07R,1,3,半周ラップ,まわり足,直線,田路 朋史,18.77,4.66,7.53,土井 祥伍,19.17,4.89,7.59,松田 祐季,19.1,4.57,7.65,江藤 敦宏,19.27,4.83,7.73,齋藤 達希,19.26,4.64,7.78,山下 智己,18.84,4.72,7.59
202506220108,2025-06-22,01,08R,1,3,半周ラップ,まわり足,直線,小林 文彦,18.96,4.69,7.67,大江 純,19.15,4.78,7.69,鹿島 敏弘,18.69,4.61,7.61,櫻井 優,18.77,4.42,7.66,津久井 拓也,19.24,4.65,7.71,仲本 舜,19.4,4.66,7.66
202506220109,2025-06-22,01,09R,1,3,半周ラップ,まわり足,直線,石岡 将太,18.45,4.37,7.56,佐竹 友樹,18.72,4.31,7.51,深澤 達徳,18.88,4.74,7.57,寺本 昇平,19.04,4.58,7.77,高田 綾,19.32,4.89,7.75,松本 純平,19.34,4.6,7.83
202506220110,2025-06-22,01,10R,1,3,半周ラップ,まわり足,直線,柘植 政浩,18.91,4.63,7.44,庄司 孝輔,18.84,4.4,7.45,江夏 満,18.76,4.48,7.6,都築 正治,18.97,4.7,7.52,大澤 風葵,18.84,4.58,7.49,中里 優子,19.46,4.84,7.74
