レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202506260101,2025-06-26,01,01R,1,3,半周ラップ,まわり足,直線,松下 哲也,19.2,4.72,7.57,一柳 和孝,18.81,4.51,7.46,島崎 丈一朗,19.09,4.61,7.57,久保原 秀人,19.09,4.57,7.74,川島 拓郎,19.17,4.69,7.71,鋤柄 貴俊,19.19,4.72,7.81
202506260102,2025-06-26,01,02R,1,3,半周ラップ,まわり足,直線,西川 真人,19.09,4.78,7.56,橋本 久和,19.14,4.62,7.61,鈴木 峻佑,19.23,4.69,7.72,土井 歩夢,19.08,4.68,7.6,宮下 元胤,19.25,4.72,7.62,竹本 太樹,19.16,4.65,7.76
202506260103,2025-06-26,01,03R,1,3,半周ラップ,まわり足,直線,前田 健太郎,18.8,4.88,7.5,長谷川 晴哉,19.07,4.65,7.51,三浦 洋次朗,19.24,4.77,7.77,杉田 篤光,19.21,4.71,7.64,鶴本 崇文,19.16,4.73,7.79,小林 泰,19.23,4.72,7.68
202506260104,2025-06-26,01,04R,1,3,半周ラップ,まわり足,直線,花田 和明,18.76,4.66,7.48,金子 萌,18.96,4.48,7.59,佐口 達也,19.04,4.45,7.59,小松 卓司,19.28,4.85,7.6,佐々木 翔斗,19.09,4.53,7.63,北山 康介,18.95,4.55,7.79
202506260105,2025-06-26,01,05R,1,3,半周ラップ,まわり足,直線,野中 義生,18.95,4.79,7.52,岡崎 恭裕,19.17,4.56,7.67,滝沢 崚,19.09,4.56,7.64,登玉 隼百,18.76,4.62,7.58,寺島 吉彦,19.33,4.48,7.78,青木 玄太,18.8,4.86,7.74
202506260106,2025-06-26,01,06R,1,3,半周ラップ,まわり足,直線,柴田 光,18.71,4.63,7.49,杉山 喜一,19.5,4.57,7.75,岸蔭 亮,19.46,4.77,7.64,西川 真人,19.12,4.74,7.64,島崎 丈一朗,19.19,4.63,7.71,山道 諄也,19.13,4.86,7.63
202506260107,2025-06-26,01,07R,1,3,半周ラップ,まわり足,直線,山田 亮太,18.82,4.67,7.67,鈴木 峻佑,19.14,4.56,7.64,吉永 則雄,19.19,4.64,7.55,鋤柄 貴俊,19.38,4.73,7.75,長谷川 晴哉,19.11,4.63,7.64,安田 政彦,19.39,4.67,7.73
202506260108,2025-06-26,01,08R,1,3,半周ラップ,まわり足,直線,一柳 和孝,18.76,4.55,7.74,宮内 直哉,19.06,4.54,7.52,小松 卓司,19.18,4.68,7.58,加藤 翔,19.0,4.55,7.61,永井 源,18.83,4.49,7.55,鳥居塚 嶺王,19.0,4.75,7.6
202506260109,2025-06-26,01,09R,1,3,半周ラップ,まわり足,直線,佐々木 翔斗,18.92,4.93,7.62,杉田 篤光,19.13,4.47,7.65,橋本 久和,19.14,4.54,7.68,松下 哲也,19.74,4.79,7.75,萩原 知哉,19.27,4.58,7.8,登玉 隼百,18.97,4.75,7.69
202506260110,2025-06-26,01,10R,1,3,半周ラップ,まわり足,直線,鶴本 崇文,19.15,4.66,7.71,寺島 吉彦,19.01,4.59,7.67,宮下 元胤,19.0,4.5,7.56,川島 拓郎,19.31,4.8,7.63,佐口 達也,19.13,4.53,7.56,宮田 龍馬,18.92,4.7,7.65
