レースコード,レース日,レース場,レース回,ステータス,計測数,計測項目1,計測項目2,計測項目3,艇1_選手名,艇1_値1,艇1_値2,艇1_値3,艇2_選手名,艇2_値1,艇2_値2,艇2_値3,艇3_選手名,艇3_値1,艇3_値2,艇3_値3,艇4_選手名,艇4_値1,艇4_値2,艇4_値3,艇5_選手名,艇5_値1,艇5_値2,艇5_値3,艇6_選手名,艇6_値1,艇6_値2,艇6_値3
202506110101,2025-06-11,01,01R,1,3,半周ラップ,まわり足,直線,重成 一人,18.33,4.39,7.55,齊藤 仁,18.25,4.58,7.43,守田 俊介,18.55,4.55,7.61,辻 栄蔵,18.68,4.46,7.55,船岡 洋一郎,18.74,4.45,7.65,湯川 浩司,18.46,4.38,7.56
202506110102,2025-06-11,01,02R,1,3,半周ラップ,まわり足,直線,金子 賢志,18.52,4.36,7.54,深谷 知博,18.55,4.36,7.47,石丸 海渡,18.77,4.4,7.67,白神 優,18.44,4.22,7.7,土屋 智則,18.57,4.57,7.39,中田 竜太,18.74,4.72,7.56
202506110103,2025-06-11,01,03R,1,3,半周ラップ,まわり足,直線,尾上 雅也,18.65,4.53,7.48,竹田 和哉,18.96,4.35,7.74,井口 佳典,18.7,4.39,7.63,佐藤 隆太郎,18.65,4.35,7.58,久田 敏之,18.7,4.29,7.63,山崎 郡,18.91,4.58,7.62
202506110104,2025-06-11,01,04R,1,3,半周ラップ,まわり足,直線,堀本 和也,18.6,5.09,7.57,大上 卓人,18.72,4.56,7.53,上村 純一,18.6,4.69,7.48,河合 佑樹,18.98,4.57,7.67,馬場 貴也,18.75,4.59,7.63,羽野 直也,19.11,4.56,7.66
202506110105,2025-06-11,01,05R,1,3,半周ラップ,まわり足,直線,須藤 博倫,18.7,4.51,7.46,杉山 正樹,18.75,5.12,7.53,菅 章哉,18.86,4.7,7.6,湯川 浩司,18.85,4.53,7.43,服部 幸男,19.07,4.51,7.63,辻 栄蔵,18.69,4.53,7.79
202506110106,2025-06-11,01,06R,1,3,半周ラップ,まわり足,直線,今泉 友吾,18.48,4.64,7.46,船岡 洋一郎,18.66,4.51,7.56,深谷 知博,18.58,4.5,7.58,石丸 海渡,18.82,4.47,7.64,椎名 豊,18.65,4.58,7.66,守田 俊介,18.86,4.65,7.7
202506110107,2025-06-11,01,07R,1,3,半周ラップ,まわり足,直線,久田 敏之,18.26,4.39,7.52,白神 優,18.85,4.69,7.6,中田 竜太,18.4,4.42,7.57,重成 一人,18.44,4.47,7.69,齊藤 仁,18.7,4.75,7.61,竹田 和哉,18.73,4.5,7.72
202506110108,2025-06-11,01,08R,1,3,半周ラップ,まわり足,直線,土屋 智則,18.43,4.59,7.47,馬場 貴也,18.71,4.46,7.65,佐藤 隆太郎,18.89,4.47,7.5,尾上 雅也,18.56,4.54,7.55,金子 賢志,18.69,4.51,7.57,大上 卓人,18.35,4.34,7.57
202506110109,2025-06-11,01,09R,1,3,半周ラップ,まわり足,直線,吉川 元浩,18.94,4.66,7.51,毒島 誠,18.47,4.44,7.54,長田 頼宗,18.76,4.52,7.51,茅原 悠紀,18.59,4.52,7.54,松井 繁,18.72,4.39,7.64,秋元 哲,18.76,4.43,7.81
202506110110,2025-06-11,01,10R,1,3,半周ラップ,まわり足,直線,桑原 悠,18.63,4.49,7.45,関 浩哉,18.56,4.47,7.36,江口 晃生,18.58,4.44,7.47,中島 孝平,18.65,4.71,7.56,仲谷 颯仁,18.74,4.52,7.48,権藤 俊光,18.99,4.48,7.55
202506110111,2025-06-11,01,11R,1,3,半周ラップ,まわり足,直線,新田 雄史,18.55,4.51,7.45,原田 幸哉,18.58,4.59,7.46,栗城 匠,18.79,4.39,7.49,大峯 豊,18.77,4.4,7.56,今垣 光太郎,19.11,4.44,7.58,岩瀬 裕亮,18.55,4.57,7.56
202506110112,2025-06-11,01,12R,1,3,半周ラップ,まわり足,直線,上村 純一,18.55,4.56,7.44,山崎 郡,18.96,4.53,7.54,服部 幸男,18.91,4.64,7.5,井口 佳典,18.64,4.36,7.54,杉山 正樹,18.78,4.75,7.58,今泉 友吾,18.48,4.91,7.56
202506110401,2025-06-11,04,01R,1,3,一周,まわり足,直線,花本 夏樹,37.77,5.12,7.79,坪内 実,37.35,5.27,7.75,深澤 達徳,37.7,5.17,7.77,上田 洋平,37.74,5.08,7.89,今泉 徹,37.83,5.2,7.78,大谷 直弘,38.01,5.23,7.8
202506110402,2025-06-11,04,02R,1,3,一周,まわり足,直線,渋谷 明憲,36.97,4.91,7.7,寺本 昇平,37.55,5.05,7.68,小川 時光,38.02,5.34,7.7,渡辺 史之,37.93,5.43,7.73,村松 将平,37.4,5.2,7.86,齋藤 達希,37.98,5.33,7.78
202506110403,2025-06-11,04,03R,1,3,一周,まわり足,直線,堂原 洋史,37.39,5.33,7.78,浜本 裕己,37.71,5.26,7.74,八木 治樹,37.6,5.23,7.73,吉田 俊彦,38.16,5.32,7.79,庄司 孝輔,37.91,5.06,7.64,櫻井 隼,38.11,5.2,7.77
202506110404,2025-06-11,04,04R,1,3,一周,まわり足,直線,前田 光昭,37.8,5.33,7.77,待鳥 雄紀,37.8,5.26,7.81,西尾 亮輔,37.9,5.35,7.65,佐竹 友樹,37.87,5.47,7.64,岩川 仁士,38.13,5.45,7.76,吉川 昭男,38.28,5.3,7.7
202506110405,2025-06-11,04,05R,1,3,一周,まわり足,直線,森下 勇,37.82,5.33,7.89,牧原 崇,38.33,5.4,7.74,今泉 徹,37.89,5.21,7.8,野田 昇吾,38.63,5.27,7.9,藤山 翔大,37.83,5.37,7.71,小山 勉,37.83,5.42,7.77
202506110406,2025-06-11,04,06R,1,3,一周,まわり足,直線,小川 時光,38.26,5.36,7.77,今井 貴士,37.85,5.28,7.87,沢田 昭宏,37.97,5.41,7.74,井田 涼介,38.14,5.2,7.85,馬袋 義則,37.54,5.16,7.79,上田 洋平,37.9,5.26,7.78
202506110407,2025-06-11,04,07R,1,3,一周,まわり足,直線,磯村 匠,37.77,5.36,7.73,鹿島 敏弘,38.0,5.1,7.74,谷津 幸宏,37.83,5.12,7.82,大谷 直弘,37.84,5.22,7.8,吉田 俊彦,38.22,5.31,7.73,城間 盛渚,37.19,5.16,7.65
202506110408,2025-06-11,04,08R,1,3,一周,まわり足,直線,小林 文彦,37.7,5.23,7.7,花本 夏樹,38.43,5.47,7.9,寺本 昇平,37.62,5.14,7.75,大澤 風葵,37.4,5.3,7.72,櫻井 隼,37.87,5.33,7.85,西尾 亮輔,37.73,5.2,7.73
202506110409,2025-06-11,04,09R,1,3,一周,まわり足,直線,岩川 仁士,37.54,5.23,7.78,南 佑典,37.77,5.37,7.67,庄司 孝輔,37.28,5.07,7.76,渋谷 明憲,36.84,5.16,7.7,森下 勇,38.29,5.52,7.7,柘植 政浩,38.13,5.27,7.63
202506110410,2025-06-11,04,10R,1,3,一周,まわり足,直線,鈴木 勝博,37.28,5.3,7.67,八木 治樹,37.23,5.2,7.7,今井 貴士,37.47,5.17,7.83,前田 光昭,37.97,5.47,7.9,荒井 翔伍,38.2,5.3,7.8,村松 将平,37.2,5.2,7.8
202506110411,2025-06-11,04,11R,1,3,一周,まわり足,直線,藤山 翔大,37.03,5.13,7.7,城間 盛渚,37.06,5.08,7.68,吉川 昭男,37.73,5.27,7.73,馬袋 義則,37.48,5.22,7.63,齋藤 達希,37.93,5.28,7.66,浜本 裕己,37.86,5.1,7.67
202506110412,2025-06-11,04,12R,1,3,一周,まわり足,直線,大澤 風葵,38.1,5.3,7.7,沢田 昭宏,37.91,5.3,7.74,佐竹 友樹,37.8,5.1,7.66,深澤 達徳,38.1,5.3,7.64,谷津 幸宏,38.13,5.51,7.66,牧原 崇,38.47,5.73,7.71
202506110701,2025-06-11,07,01R,1,3,一周,まわり足,直線,塩崎 優司,37.11,5.06,6.34,前出 達吉,36.57,4.96,6.48,川田 正人,37.43,5.28,6.4,藤井 徹,38.11,5.37,6.32,胡本 悟志,37.61,5.49,6.28,木下 虎之輔,37.63,5.68,6.35
202506110702,2025-06-11,07,02R,1,3,一周,まわり足,直線,田中 太一郎,37.9,5.28,6.42,石田 章央,37.7,5.21,6.43,梶原 正,37.52,5.28,6.47,赤池 修平,38.11,5.49,6.34,古川 誠之,37.11,5.13,6.31,鈴木 雅希,37.46,5.25,6.32
202506110703,2025-06-11,07,03R,1,3,一周,まわり足,直線,鈴木 賢一,37.12,4.97,6.4,古場 輝義,37.39,4.95,6.34,片岡 秀樹,37.79,5.23,6.28,坂井 康嗣,38.7,5.36,6.42,倉富 大誠,37.32,5.25,6.36,杉山 貴博,37.6,5.24,6.3
202506110704,2025-06-11,07,04R,1,3,一周,まわり足,直線,長尾 京志郎,37.95,5.13,6.39,下出 卓矢,37.98,5.24,6.46,三木 晴斗,36.9,5.03,6.44,若林 麗,38.02,5.14,6.5,星野 太郎,38.17,5.33,6.35,草場 康幸,38.47,5.81,6.43
202506110705,2025-06-11,07,05R,1,3,一周,まわり足,直線,吉田 祐貴,37.94,5.2,6.35,郷原 章平,37.71,5.22,6.41,伊藤 雄二,38.23,5.25,6.4,柳沢 一,37.37,5.16,6.5,上原 崚,37.4,5.11,6.39,川田 正人,38.16,5.28,6.48
202506110706,2025-06-11,07,06R,1,3,一周,まわり足,直線,渡邊 伸太郎,37.45,4.9,6.37,河野 大,37.27,5.09,6.5,井上 恵一,37.47,5.07,6.4,佐藤 世那,37.52,5.08,6.36,山崎 善庸,37.94,5.2,6.44,清水 攻二,37.27,5.08,6.44
202506110707,2025-06-11,07,07R,1,3,一周,まわり足,直線,小野 達哉,37.53,5.05,6.35,塩崎 優司,38.6,5.16,6.43,小森 信雄,38.16,5.19,6.38,末永 祐輝,37.3,5.27,6.23,田中 太一郎,38.27,5.51,6.41,上野 俊樹,37.17,5.33,6.29
202506110708,2025-06-11,07,08R,1,3,一周,まわり足,直線,田代 達也,37.31,5.39,6.26,赤岩 善生,37.18,5.2,6.29,藤井 徹,38.11,5.48,6.22,草場 康幸,38.47,5.52,6.5,長野 道臣,37.62,5.26,6.39,梶原 正,37.92,5.44,6.49
202506110709,2025-06-11,07,09R,1,3,一周,まわり足,直線,鳥飼 眞,37.14,4.94,6.44,古川 誠之,37.51,5.03,6.4,胡本 悟志,37.62,5.22,6.4,三木 晴斗,37.1,5.24,6.37,古場 輝義,37.94,5.34,6.35,伊藤 雄二,38.42,5.61,6.33
202506110710,2025-06-11,07,10R,1,3,一周,まわり足,直線,松竹 大輔,37.03,5.04,6.35,鈴木 雅希,37.4,5.17,6.36,清水 攻二,37.38,5.23,6.42,前出 達吉,37.09,5.07,6.4,郷原 章平,37.58,5.26,6.29,片岡 秀樹,37.9,5.16,6.33
202506110711,2025-06-11,07,11R,1,3,一周,まわり足,直線,石田 章央,37.12,4.96,6.41,上原 崚,37.12,5.03,6.33,星野 太郎,38.05,5.65,6.3,鈴木 賢一,38.43,5.34,6.37,井上 恵一,37.91,5.37,6.3,末永 祐輝,37.1,5.57,6.33
202506110712,2025-06-11,07,12R,1,3,一周,まわり足,直線,赤岩 善生,37.08,5.06,6.35,杉山 貴博,37.3,5.12,6.47,柳沢 一,36.86,5.03,6.53,小野 達哉,36.9,5.08,6.5,下出 卓矢,37.65,5.12,6.53,河野 大,37.11,5.06,6.47
202506110801,2025-06-11,08,01R,1,3,一周,まわり足,直線,吉田 慎二郎,37.33,5.52,7.35,中野 和裕,37.54,5.71,7.22,富永 正人,37.38,5.44,7.27,長谷川 親王,38.52,6.07,7.32,武藤 綾子,38.15,6.07,7.42,柳橋 宏紀,37.9,5.54,7.24
202506110802,2025-06-11,08,02R,1,3,一周,まわり足,直線,横井 健太,37.57,5.62,7.19,蒲原 健太,37.39,5.41,7.24,中村 桃佳,38.0,5.59,7.21,松本 浩貴,38.55,5.48,7.27,向後 龍一,37.81,5.49,7.42,伊久間 陽優,37.22,5.46,7.27
202506110803,2025-06-11,08,03R,1,3,一周,まわり足,直線,樋口 由加里,37.16,5.65,7.24,高山 秀雄,37.49,5.5,7.44,馬野 耀,37.46,5.47,7.37,宮下 元胤,38.57,5.77,7.34,鈴木 唯央,37.59,5.49,7.32,大須賀 友,37.58,5.37,7.26
202506110804,2025-06-11,08,04R,1,3,一周,まわり足,直線,松江 秀徳,37.97,5.6,7.29,大場 広孝,37.44,5.73,7.33,川原 祐明,37.6,5.43,7.31,今泉 澪,38.73,5.67,7.31,富永 大一,38.2,5.6,7.34,中野 次郎,38.0,5.63,7.43
202506110805,2025-06-11,08,05R,1,3,一周,まわり足,直線,萬 正嗣,37.91,5.54,7.33,原田 秀弥,38.03,5.56,7.35,中野 和裕,37.86,6.4,7.14,飯山 泰,37.95,5.73,7.34,渡邊 雄一郎,37.46,5.69,7.37,大崎 翔,38.12,5.47,7.36
202506110806,2025-06-11,08,06R,1,3,一周,まわり足,直線,原田 才一郎,36.83,5.61,7.12,谷口 佳蓮,37.5,5.63,7.2,横井 健太,37.64,5.64,7.35,浦田 晃嗣,37.68,5.88,7.27,小川 日紀太,37.54,5.5,7.34,塚田 修二,37.67,5.32,7.29
202506110807,2025-06-11,08,07R,1,3,一周,まわり足,直線,松田 真実,37.11,5.52,7.26,薮内 瑞希,37.61,5.71,7.33,向後 龍一,37.57,5.64,7.27,山本 隆幸,37.48,5.54,7.19,富永 正人,37.22,5.73,7.29,高山 秀雄,37.46,5.5,7.34
202506110808,2025-06-11,08,08R,1,3,一周,まわり足,直線,松本 浩貴,38.1,5.73,7.29,中田 元泰,37.71,5.7,7.34,青木 幸太郎,38.09,5.41,7.27,伊倉 光,38.0,5.8,7.33,今泉 澪,38.24,6.05,7.28,宮下 元胤,38.92,5.82,7.41
202506110809,2025-06-11,08,09R,1,3,一周,まわり足,直線,大場 広孝,37.23,5.51,7.21,土屋 太朗,37.67,5.45,7.36,戸敷 晃美,37.03,5.49,7.21,渡邊 雄一郎,37.7,5.39,7.25,長谷川 親王,38.18,6.0,7.34,馬野 耀,37.48,5.65,7.31
202506110810,2025-06-11,08,10R,1,3,一周,まわり足,直線,和田 操拓,38.08,5.71,7.39,大西 賢,37.97,5.57,7.21,大崎 翔,38.03,5.64,7.4,吉田 慎二郎,37.76,5.49,7.33,中野 次郎,37.31,5.43,7.36,谷口 佳蓮,38.27,5.89,7.17
202506110811,2025-06-11,08,11R,1,3,一周,まわり足,直線,飯山 泰,37.09,5.53,7.24,塚田 修二,37.46,5.75,7.29,大須賀 友,37.2,5.34,7.34,薮内 瑞希,37.88,5.99,7.28,伊久間 陽優,37.52,5.59,7.23,川原 祐明,37.64,5.5,7.26
