場コード,基準節終了日,モーター番号,使用開始日,使用終了日,グレード,タイトル,使用者名,着順列
12,2026-07-08,1,2018-03-02,2018-03-07,一般,ボートピア梅田開設11周年記念競走,南 佑典,６　４４６　２４２　２４
12,2026-07-08,1,2018-02-21,2018-02-26,一般,ＢＴＳ大和ごせ開設４周年記念競走,天野 友和,６４１　６５１　２　３５
12,2026-07-08,1,2018-02-06,2018-02-11,一般,デイリースポーツ創刊70周年記念ホワイトベア競走,古場 輝義,３１３　５３５　４３３３
12,2026-07-08,2,2018-03-02,2018-03-07,一般,ボートピア梅田開設11周年記念競走,木山 和幸,３２６　２４２　３１６５
12,2026-07-08,2,2018-02-21,2018-02-26,一般,ＢＴＳ大和ごせ開設４周年記念競走,渡 修平,６　１　５６５５６　６
12,2026-07-08,2,2018-02-06,2018-02-11,一般,デイリースポーツ創刊70周年記念ホワイトベア競走,原 豊土,１１３　２５３　３２[３]
12,2026-07-08,3,2018-03-02,2018-03-07,一般,ボートピア梅田開設11周年記念競走,藤丸 光一,２５３　２１３３１１[２]
12,2026-07-08,3,2018-02-21,2018-02-26,一般,ＢＴＳ大和ごせ開設４周年記念競走,長田 頼宗,３６４４２　１２３５５１
12,2026-07-08,3,2018-01-28,2018-02-02,一般,第１回大阪スポーツ賞アクアゴールデンカップ,青木 幸太郎,１４２　１３６　２５１１
12,2026-07-08,4,2018-03-02,2018-03-07,一般,ボートピア梅田開設11周年記念競走,山本 隆幸,１１１２４　１３４３１４
12,2026-07-08,4,2018-02-21,2018-02-26,一般,ＢＴＳ大和ごせ開設４周年記念競走,宮西 真昭,３３５　１４６　３　４４
12,2026-07-08,4,2018-02-06,2018-02-11,一般,デイリースポーツ創刊70周年記念ホワイトベア競走,上條 信一,１　２４３　６　４４１５
12,2026-07-08,5,2018-03-02,2018-03-07,一般,ボートピア梅田開設11周年記念競走,原田 秀弥,１６４　１４３１１２[３]
12,2026-07-08,5,2018-02-21,2018-02-26,一般,ＢＴＳ大和ごせ開設４周年記念競走,相原 利章,５　１５３　３３６　３４
12,2026-07-08,5,2018-02-06,2018-02-11,一般,デイリースポーツ創刊70周年記念ホワイトベア競走,平岡 重典,２２２　１５３　２４３６
12,2026-07-08,6,2018-02-06,2018-02-11,一般,デイリースポーツ創刊70周年記念ホワイトベア競走,西村 拓也,５３５３２　４２３　３１
12,2026-07-08,6,2018-01-16,2018-01-21,ＧⅢ,ＧⅢ２０１８モーターボートレディスカップ,山川 美由紀,１５１５２　６４１３１５
12,2026-07-08,6,2017-12-27,2017-12-31,一般,２０１７住之江ファイナル競走,金光 佑治,６６Ｆ
12,2026-07-08,7,2018-03-02,2018-03-07,一般,ボートピア梅田開設11周年記念競走,伊藤 啓三,４４１３１　２４３２[５]
12,2026-07-08,7,2018-02-21,2018-02-26,一般,ＢＴＳ大和ごせ開設４周年記念競走,古川 舞,６２５　５３１　５１６
12,2026-07-08,7,2018-02-06,2018-02-11,一般,デイリースポーツ創刊70周年記念ホワイトベア競走,泉 啓文,２　１転４　５６６　５
12,2026-07-08,8,2018-03-02,2018-03-07,一般,ボートピア梅田開設11周年記念競走,浜野 孝志,３１３　２５２３３２[４]
12,2026-07-08,8,2018-02-21,2018-02-26,一般,ＢＴＳ大和ごせ開設４周年記念競走,小倉 康典,５　１　６４３　３１２６
12,2026-07-08,8,2018-02-06,2018-02-11,一般,デイリースポーツ創刊70周年記念ホワイトベア競走,近久 大志,５　６　１２４　３５２
12,2026-07-08,9,2017-12-27,2017-12-31,一般,２０１７住之江ファイナル競走,石川 吉鎬,４６５６３　３　２４
12,2026-07-08,9,2017-12-19,2017-12-24,ＳＧ,SG第32回グランプリ＆シリーズ,長田 頼宗,３　転　５　６６１　４
12,2026-07-08,9,2017-12-10,2017-12-15,一般,ミニボートピアりんくう開設５周年記念競走,立間 充宏,２　５６２　２１１２[６]
12,2026-07-08,10,2025-03-09,2025-03-12,一般,ボートピア梅田開設１８周年記念競走,吉武 真也,６３６５６　４
12,2026-07-08,10,2025-02-27,2025-03-02,一般,サンテレビ杯争奪ボートの時間！ご視聴ありがとう競走,寳田 亮治,３３５　１　２
12,2026-07-08,10,2025-02-20,2025-02-24,一般,ダイスポ６０周年日本ＭＢ選手会会長杯ダイスポＪＣ,石野 貴之,１１５１６１３２[２]
12,2026-07-08,11,2026-07-03,2026-07-08,一般,日刊盾争奪ニッカン・コム杯第６０回しぶき杯競走,赤澤 文香,５　４３４　４５３　４５
12,2026-07-08,11,2026-06-24,2026-06-29,一般,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,赤井 星璃菜,３５６　２４１　５　１５
12,2026-07-08,11,2026-06-14,2026-06-17,一般,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,島川 海輝,４　２１１４１４
12,2026-07-08,12,2026-06-24,2026-06-29,一般,ＶＳ第７戦大スポ賞第３７回アクアクイーンカップ,中西 月輝,６　５５６　６５６　５
12,2026-07-08,12,2026-06-14,2026-06-17,一般,ＭＢ選手会会長杯２０２６ダイスポジャンピーカップ,津田 陸翔,５３１　２４２３
12,2026-07-08,12,2026-05-23,2026-05-27,一般,アクアコンシェルジュカップ,四宮 与寛,１　２２２２６５４６
