場コード,基準節終了日,モーター番号,使用開始日,使用終了日,グレード,タイトル,使用者名,着順列
02,2026-07-20,7,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,関野 文,５　１６６５４
02,2026-07-20,7,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,島村 隆幸,５５３　１２３　３　４２
02,2026-07-20,7,2026-06-27,2026-07-01,一般,マクール杯,森永 淳,１４２１３３５２[２]
02,2026-07-20,8,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,仲口 博崇,１６１４２２２１
02,2026-07-20,8,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,新開 航,１２５　３　転１１　２５
02,2026-07-20,8,2026-06-27,2026-07-01,一般,マクール杯,金子 猛志,３４３１３　６　５１
02,2026-07-20,9,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,今泉 徹,５　３３４３４１
02,2026-07-20,9,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,今井 美亜,６　４６１　６　４２２
02,2026-07-20,9,2026-06-18,2026-06-23,一般,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,喜多須 杏奈,３６４　５４３　６　２２
02,2026-07-20,10,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,笠野 友紀恵,２　４６５６３
02,2026-07-20,10,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,平本 真之,４２３　３　３１２　[５]
02,2026-07-20,10,2026-06-27,2026-07-01,一般,マクール杯,山道 諄也,６　３Ｆ５　４　５
02,2026-07-20,11,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,萬 正嗣,５　２３６４６３
02,2026-07-20,11,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,太田 和美,６５５　６　４２３　２
02,2026-07-20,11,2026-06-27,2026-07-01,一般,マクール杯,花田 和明,２４４　３３３　５２
02,2026-07-20,12,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,間嶋 仁志,２４２　１２３３
02,2026-07-20,12,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,大峯 豊,３１２　１　２３１　[１]
02,2026-07-20,12,2026-06-27,2026-07-01,一般,マクール杯,井上 恵一,２２３　１６５３[６]
02,2026-07-20,13,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,占部 一真,６４５　４　１５
02,2026-07-20,13,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,渡邉 俊介,２　４５２　４　２４４
02,2026-07-20,13,2026-06-27,2026-07-01,一般,マクール杯,樋口 範政,２　５５３　５３２５
02,2026-07-20,14,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,橋本 久和,６４４　３４４２
02,2026-07-20,14,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,中田 竜太,１　２２３　４６５　４２
02,2026-07-20,14,2026-06-18,2026-06-23,一般,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,登 みひ果,１　１６Ｆ　５　６　５
02,2026-07-20,15,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,金子 和之,３　３６３　６　２４６
02,2026-07-20,15,2026-06-27,2026-07-01,一般,マクール杯,辻 栄蔵,３２５１２３４４２１
02,2026-07-20,15,2026-06-18,2026-06-23,一般,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,實森 美祐,２２４　２６１６１６１５
02,2026-07-20,16,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,清水 攻二,２３
02,2026-07-20,16,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,櫻本 あゆみ,４　６　５４６　５６５
02,2026-07-20,16,2026-06-27,2026-07-01,一般,マクール杯,川原 正明,１５３　４５１１４４
02,2026-07-20,17,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,天野 友和,４２２　３５３６
02,2026-07-20,17,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,鹿島 敏弘,６　２　４６５　６３５
02,2026-07-20,17,2026-06-27,2026-07-01,一般,マクール杯,藤田 俊祐,４３５　４１３５２６
02,2026-07-20,18,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,上田 健太,５６２１６　１３
02,2026-07-20,18,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,佐竹 友樹,６　５　３６５　５１６
02,2026-07-20,18,2026-06-18,2026-06-23,一般,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,寺田 空詩,５　５１３１６３１４３
02,2026-07-20,19,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,西橋 奈未,４６５　４　５５３　１
02,2026-07-20,19,2026-06-27,2026-07-01,一般,マクール杯,大久保信一郎,１５２　３５４　４２
02,2026-07-20,19,2026-05-28,2026-05-31,一般,本命バトル祭,八木 治樹,６　３３４５５
02,2026-07-20,20,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,山口 剛,５３１　２エ４　３　５１
02,2026-07-20,20,2026-06-18,2026-06-23,一般,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,湯淺 紀香,４６４　３２５　２３４１
02,2026-07-20,20,2026-05-28,2026-05-31,一般,本命バトル祭,宮之原 輝紀,２２３１２１[１]
02,2026-07-20,21,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,吉川 貴仁,２５１１１２[５]
02,2026-07-20,21,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,山田 康二,２　２４２４１　５　１２
02,2026-07-20,21,2026-06-27,2026-07-01,一般,マクール杯,齊藤 廉,３　５２３１２　１５
02,2026-07-20,22,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,佐藤 悠,２１３５３　５２
02,2026-07-20,22,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,中村 日向,１　４５２　２　６　１６
02,2026-07-20,22,2026-06-27,2026-07-01,一般,マクール杯,角浜 修,２　６５６　２２４４
02,2026-07-20,23,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,鈴木 博,３２２２１２[６]
02,2026-07-20,23,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,毒島 誠,１　４４４３２　４　５４
02,2026-07-20,23,2026-06-27,2026-07-01,一般,マクール杯,田代 達也,５　３６転　２３５３
02,2026-07-20,24,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,河合 三弘,３３２　４４３４
02,2026-07-20,24,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,飯山 泰,５　５５４　２　２２５
02,2026-07-20,24,2026-06-27,2026-07-01,一般,マクール杯,乙津 康志,２６５　５　１２３６
02,2026-07-20,25,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,寺嶋 雄,６１２４３　５６
02,2026-07-20,25,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,関 浩哉,３１２　１６１　３　３１
02,2026-07-20,25,2026-06-27,2026-07-01,一般,マクール杯,田川 大貴,３４４４５　１　２３
02,2026-07-20,26,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,河野 真也,１　１１３３[３]
02,2026-07-20,26,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,田上 凜,６　６　６６５　６６６
02,2026-07-20,26,2026-06-18,2026-06-23,一般,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,高田 綾,１３３　４５２　４６４３
02,2026-07-20,27,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,池上 隆行,３　４４４５３
02,2026-07-20,27,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,村上 奈穂,６　３　４５６　５５３
02,2026-07-20,27,2026-06-18,2026-06-23,一般,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,木村 紗友希,４１２　３６４　６５４
02,2026-07-20,28,2026-03-07,2026-03-12,一般,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第５戦,若林 樹蘭,２４３　２４３　４５３４
02,2026-07-20,28,2026-02-25,2026-03-01,一般,戸田巧者Ｎо．１決定戦,鈴木 秀茉,６６３　２６４　６
02,2026-07-20,28,2026-02-06,2026-02-11,一般,にっぽん未来プロジェクト競走ｉｎ戸田,根岸 真優,５５３　１４５　６　２３
02,2026-07-20,29,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,前田 紗希,１３６１２１[４]
02,2026-07-20,29,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,上原 健次郎,３　５　５４５　４４６
02,2026-07-20,29,2026-06-18,2026-06-23,一般,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,佐々木 裕美,５　２３２４６　１３６
02,2026-07-20,30,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,多田 有佑,４　２　２６４　４２６
02,2026-07-20,30,2026-06-27,2026-07-01,一般,マクール杯,田頭 実,３　１１１１４１[４]
02,2026-07-20,30,2026-05-28,2026-05-31,一般,本命バトル祭,森下 勇,６　２６３３５１
02,2026-07-20,31,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,佐藤 世那,４２２　１１２５
02,2026-07-20,31,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,松田 祐季,４　４３１　４　１６６
02,2026-07-20,31,2026-06-27,2026-07-01,一般,マクール杯,野長瀬 正孝,５　２２１２２４２１
02,2026-07-20,32,2026-06-27,2026-07-01,一般,マクール杯,信濃 由行,６５５　６　４６４
02,2026-07-20,32,2026-05-28,2026-05-31,一般,本命バトル祭,倉富 大誠,転３３　５４３
02,2026-07-20,32,2026-05-14,2026-05-19,一般,第４２回日本モーターボート選手会カップ,三浦 裕貴,３　２６５　２Ｆ４　４
02,2026-07-20,33,2026-06-27,2026-07-01,一般,マクール杯,西村 勝,４　６３６　６６６
02,2026-07-20,33,2026-05-28,2026-05-31,一般,本命バトル祭,下河 誉史,５２６　３　不欠
02,2026-07-20,33,2026-05-14,2026-05-19,一般,第４２回日本モーターボート選手会カップ,川尻 泰輔,４　１２２　４２３６１４
02,2026-07-20,34,2026-03-07,2026-03-12,一般,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第５戦,福西 広太郎,５　５　４６６４３　３
02,2026-07-20,34,2026-02-06,2026-02-11,一般,にっぽん未来プロジェクト競走ｉｎ戸田,恵良 琴美,３　４５６　３５６　６４
02,2026-07-20,34,2026-01-17,2026-01-22,一般,モーヴィ戸田杯,宇土 泰就,６　６６６３６　６　６
02,2026-07-20,35,2026-04-14,2026-04-19,ＧⅢ,サントリー杯,庄司 孝輔,４４５　６　３６６　３
02,2026-07-20,35,2026-04-05,2026-04-10,一般,にっぽん未来プロジェクト競走ｉｎ戸田,鋤柄 貴俊,３５６　５３４　４　６５
02,2026-07-20,35,2026-03-19,2026-03-24,一般,第７回埼玉新聞社杯,櫻井 優,４　４６５　１３４　３１
02,2026-07-20,36,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,畑 和宏,６　５２１４３４
02,2026-07-20,36,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,市橋 卓士,６　６６６
02,2026-07-20,36,2026-06-27,2026-07-01,一般,マクール杯,新田 泰章,５６４３４１２　１３
02,2026-07-20,37,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,栗城 匠,４４１２２１[１]
02,2026-07-20,37,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,桑原 悠,１　５３１　１　３　３１
02,2026-07-20,37,2026-06-27,2026-07-01,一般,マクール杯,櫻井 優,１１１　２３３１[５]
02,2026-07-20,38,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,後藤 美翼,５３３５５　２４
02,2026-07-20,38,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,小林 泰,６　１　６５６　５６３
02,2026-07-20,38,2026-06-27,2026-07-01,一般,マクール杯,岸蔭 亮,４　３６５４４　１Ｆ
02,2026-07-20,39,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,石渡 鉄兵,３　４３４　５　５３５
02,2026-07-20,39,2026-06-27,2026-07-01,一般,マクール杯,後藤 正宗,１３１　４６１　２６
02,2026-07-20,39,2026-05-28,2026-05-31,一般,本命バトル祭,樅山 拓馬,３４２　２４４１
02,2026-07-20,40,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,市川 美宏,３　３３６５２２
02,2026-07-20,40,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,吉川 元浩,３３６　１　３４１　４３
02,2026-07-20,40,2026-06-27,2026-07-01,一般,マクール杯,胡本 悟志,４　２５５４１　３１
02,2026-07-20,41,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,柳瀬 興志,５５４　３５６５
02,2026-07-20,41,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,米丸 乃絵,４　２４５　４　４１４
02,2026-07-20,41,2026-06-27,2026-07-01,一般,マクール杯,藤生 雄人,４　２５２１３　６４
02,2026-07-20,42,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,中村 紋夕梨,４　６６４　５４
02,2026-07-20,42,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,益田 啓司,５　６４２　５６２　２
02,2026-07-20,42,2026-06-27,2026-07-01,一般,マクール杯,伯母 芳恒,４３２　４５４　４Ｆ
02,2026-07-20,43,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,松本 浩貴,３　１４３６２６
02,2026-07-20,43,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,遠藤 エミ,３　１３１　４５６　２４
02,2026-07-20,43,2026-06-27,2026-07-01,一般,マクール杯,荒川 健太,３１３　５２１６３３
02,2026-07-20,44,2026-03-07,2026-03-12,一般,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第５戦,田中 宏典,転　５６５４６
02,2026-07-20,44,2026-02-06,2026-02-11,一般,にっぽん未来プロジェクト競走ｉｎ戸田,白水 勝也,３２４　５４１２２　２２
02,2026-07-20,44,2026-01-30,2026-02-02,一般,ボートピア栗橋カップ開設１６周年記念,五反田 忍,６５６　６　６５
02,2026-07-20,45,2026-04-05,2026-04-10,一般,にっぽん未来プロジェクト競走ｉｎ戸田,濱本 優一,４５５６６
02,2026-07-20,45,2026-03-28,2026-04-02,一般,日本トーター・ＳＯＤＡカップ,丸岡 正典,３６２４５　２　４５５６
02,2026-07-20,45,2026-03-07,2026-03-12,一般,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第５戦,瀬川 大地,６　６５６　５６６　６
02,2026-07-20,46,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,野間 大樹,１２３落
02,2026-07-20,46,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,松田 竜馬,転　６　５２５　３２５
02,2026-07-20,46,2026-06-27,2026-07-01,一般,マクール杯,吉原 聖人,５１１　１６２　５５
02,2026-07-20,47,2026-06-27,2026-07-01,一般,マクール杯,菅沼 佳昭,６　３４４　５５３４
02,2026-07-20,47,2026-05-28,2026-05-31,一般,本命バトル祭,広次 修,３６１　３４２３
02,2026-07-20,47,2026-05-14,2026-05-19,一般,第４２回日本モーターボート選手会カップ,入澤 友治,２３４　１４３３５６２５
02,2026-07-20,48,2026-04-14,2026-04-19,ＧⅢ,サントリー杯,鶴田 勇雄,１４６　４４２　５２６６
02,2026-07-20,48,2026-04-05,2026-04-10,一般,にっぽん未来プロジェクト競走ｉｎ戸田,平田 さやか,３　４４４２４２５３５３
02,2026-07-20,48,2026-03-28,2026-04-02,一般,日本トーター・ＳＯＤＡカップ,戸田 海咲音,５　６６６６６　６　５
02,2026-07-20,49,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,齋藤 智裕,１　１５４２４５
02,2026-07-20,49,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,丸野 一樹,２２１　１　１５４　１３
02,2026-07-20,49,2026-06-18,2026-06-23,一般,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,根岸 真優,１　５１３　３６３６３６
02,2026-07-20,50,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,井上 尚悟,４６５　５４６
02,2026-07-20,50,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,高橋 直哉,４　４　３５６　６６５
02,2026-07-20,50,2026-06-27,2026-07-01,一般,マクール杯,岡部 大輝,５６４　２　３３１３
02,2026-07-20,51,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,前沢 丈史,１　３６３　３　３１５
02,2026-07-20,51,2026-06-27,2026-07-01,一般,マクール杯,小坂 風太,６　５６６　４４３
02,2026-07-20,51,2026-06-18,2026-06-23,一般,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,島倉 都,５６２　４転５　２　５３
02,2026-07-20,52,2026-06-27,2026-07-01,一般,マクール杯,熊倉 幹太,５５５　６　６６６
02,2026-07-20,52,2026-05-28,2026-05-31,一般,本命バトル祭,田中 太一郎,５５５　４　５５
02,2026-07-20,52,2026-05-01,2026-05-06,一般,第３７回ウインビーカップ,滝沢 織寧,６５６　３　５　３３４４
02,2026-07-20,53,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,石田 貴洋,１１３　３１[２]
02,2026-07-20,53,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,磯部 誠,２５１　３　２２５　１４
02,2026-07-20,53,2026-06-27,2026-07-01,一般,マクール杯,高山 弘斗,５６６　１　５３６１
02,2026-07-20,54,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,伊達 正利,２６５　１４２４
02,2026-07-20,54,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,門間 雄大,５　５　２４３　４２３
02,2026-07-20,54,2026-06-27,2026-07-01,一般,マクール杯,畑田 汰一,１３２１３２１６
02,2026-07-20,55,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,長野 未来,６　６６６　６５
02,2026-07-20,55,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,濱野谷 憲吾,１３１　５　１３２　[４]
02,2026-07-20,55,2026-06-27,2026-07-01,一般,マクール杯,笹木 香吾,１２１　２２１２[１]
02,2026-07-20,56,2026-05-14,2026-05-19,一般,第４２回日本モーターボート選手会カップ,花本 夏樹,４　３６６　４３６　６５
02,2026-07-20,56,2026-04-14,2026-04-19,ＧⅢ,サントリー杯,西田 靖,６　３　１６５６６　５３
02,2026-07-20,56,2026-04-05,2026-04-10,一般,にっぽん未来プロジェクト競走ｉｎ戸田,一柳 和孝,３２４　３４３　Ｆ４４
02,2026-07-20,57,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,上條 暢嵩,３４５　３３２　４　３６
02,2026-07-20,57,2026-06-18,2026-06-23,一般,ヴィーナスシリーズ第６戦戸田中央メディックス埼玉杯,原村 百那,６　１６２　６３５　６５
02,2026-07-20,57,2026-05-28,2026-05-31,一般,本命バトル祭,板倉 敦史,３５１　１エ１５
02,2026-07-20,58,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,田村 隆信,５１６５３１６３
02,2026-07-20,58,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,馬場 貴也,２６１　２６２　１　４３
02,2026-07-20,58,2026-06-27,2026-07-01,一般,マクール杯,芝田 浩治,２２３　４４５１６６
02,2026-07-20,59,2026-06-27,2026-07-01,一般,マクール杯,赤坂 俊輔,４５４２５１３　３１
02,2026-07-20,59,2026-05-28,2026-05-31,一般,本命バトル祭,内山 峻輔,２　３転６５４
02,2026-07-20,59,2026-05-14,2026-05-19,一般,第４２回日本モーターボート選手会カップ,田口 節子,３　１２１４２４４３３２
02,2026-07-20,60,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,寺島 吉彦,１４４４５　３２
02,2026-07-20,60,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,白井 英治,６　３３１　４１６　１５
02,2026-07-20,60,2026-06-27,2026-07-01,一般,マクール杯,大澤 風葵,６１４６
02,2026-07-20,61,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,小川 知行,６５３　２５１
02,2026-07-20,61,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,吉田 拡郎,２１２　１　４２１　[６]
02,2026-07-20,61,2026-06-27,2026-07-01,一般,マクール杯,森 竜也,２２４　６２４　２４
02,2026-07-20,62,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,井芹 大志,４　３５５２５１
02,2026-07-20,62,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,仲谷 颯仁,１３４　５　３５１　２４
02,2026-07-20,62,2026-06-27,2026-07-01,一般,マクール杯,山谷 央,３　１４３２２５４２
02,2026-07-20,63,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,岩川 仁士,１２４４２　１２
02,2026-07-20,63,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,大池 佑来,１２１　６　１４２　[３]
02,2026-07-20,63,2026-06-27,2026-07-01,一般,マクール杯,坪口 竜也,４　１４１４２５１２
02,2026-07-20,64,2026-07-17,2026-07-20,一般,ＵＨＡ味覚糖杯,塚越 陸斗,６　５６６　６５
02,2026-07-20,64,2026-07-07,2026-07-12,ＧⅡ,第８回全国ボートレース甲子園,菊地 孝平,４４１　５　３６３　１２
02,2026-07-20,64,2026-06-27,2026-07-01,一般,マクール杯,澁澤 周羽,６　６６５　６６５
02,2026-07-20,65,2026-04-05,2026-04-10,一般,にっぽん未来プロジェクト競走ｉｎ戸田,杉村 賢也,不
02,2026-07-20,65,2026-03-28,2026-04-02,一般,日本トーター・ＳＯＤＡカップ,下河 雅史,４４２　１４５　３３１
02,2026-07-20,65,2026-03-07,2026-03-12,一般,スカパー！・ＪＬＣ杯戸田ルーキーシリーズ第５戦,屋良 龍紀,６５６　６１４　６　３
18,2026-07-20,11,2026-07-04,2026-07-09,一般,中日スポーツ杯争奪戦,柳生 泰二,４１２１１　２３４１[３]
18,2026-07-20,11,2026-06-25,2026-06-29,一般,ＢＯＡＴＢｏｙカップ,久富 政弘,３３２６３　４５１４
18,2026-07-20,11,2026-06-05,2026-06-10,一般,西部発刊１万号記念スポーツ報知杯争奪戦,草場 康幸,３３２　２４６４４６３６
18,2026-07-20,12,2026-07-04,2026-07-09,一般,中日スポーツ杯争奪戦,山崎 昂介,２５５６４　１２１　４３
18,2026-07-20,12,2026-06-25,2026-06-29,一般,ＢＯＡＴＢｏｙカップ,松本 真広,２　３５５３３３３
18,2026-07-20,12,2026-06-05,2026-06-10,一般,西部発刊１万号記念スポーツ報知杯争奪戦,秋山 広一,１３４３１２６　１４１１
18,2026-07-20,13,2026-07-04,2026-07-09,一般,中日スポーツ杯争奪戦,尾崎 雄二,４２３　３２４５４１１６
18,2026-07-20,13,2026-06-25,2026-06-29,一般,ＢＯＡＴＢｏｙカップ,加木 郁,３２１　２２２３５１
18,2026-07-20,13,2026-06-05,2026-06-10,一般,西部発刊１万号記念スポーツ報知杯争奪戦,井内 将太郎,１３４２５　１２１２[５]
18,2026-07-20,14,2026-07-04,2026-07-09,一般,中日スポーツ杯争奪戦,片岡 秀樹,６　６２２１２４４４４２
18,2026-07-20,14,2026-06-25,2026-06-29,一般,ＢＯＡＴＢｏｙカップ,山田 真聖,５６５　３　３１３１
18,2026-07-20,14,2026-06-05,2026-06-10,一般,西部発刊１万号記念スポーツ報知杯争奪戦,岸本 雄貴,５２２　４４３　６　５５
18,2026-07-20,15,2026-07-04,2026-07-09,一般,中日スポーツ杯争奪戦,小林 孝彰,６５４　４５１　１１３４
18,2026-07-20,15,2026-06-25,2026-06-29,一般,ＢＯＡＴＢｏｙカップ,原田 朱理,６６６　６　６５６
18,2026-07-20,15,2026-06-05,2026-06-10,一般,西部発刊１万号記念スポーツ報知杯争奪戦,西橋 奈未,２２４１１　１４４２[２]
18,2026-07-20,16,2026-07-04,2026-07-09,一般,中日スポーツ杯争奪戦,若林 樹蘭,６１１５３２５　４４２４
18,2026-07-20,16,2026-06-25,2026-06-29,一般,ＢＯＡＴＢｏｙカップ,竹田 和哉,２３３１１３３１[４]
18,2026-07-20,16,2026-06-05,2026-06-10,一般,西部発刊１万号記念スポーツ報知杯争奪戦,山下 奈緒,６　６３６５
18,2026-07-20,17,2026-07-04,2026-07-09,一般,中日スポーツ杯争奪戦,山田 亮太,１５３　３３１１１２[５]
18,2026-07-20,17,2026-06-25,2026-06-29,一般,ＢＯＡＴＢｏｙカップ,清水 攻二,１５５４２１３６１３
18,2026-07-20,17,2026-06-05,2026-06-10,一般,西部発刊１万号記念スポーツ報知杯争奪戦,田中 京介,５５３　２２２５６４２３
18,2026-07-20,18,2026-07-04,2026-07-09,一般,中日スポーツ杯争奪戦,吉田 一郎,５　１３２３１１５５３４
18,2026-07-20,18,2026-06-25,2026-06-29,一般,ＢＯＡＴＢｏｙカップ,宮迫 暢彦,３５落　６　４５６２
